k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0022846446372569, -0.0034269669558853, -0.0045692892745137, 0.997191846370697, -0.0068539339117706, -0.0079962564632297, -0.0091385785490274, -0.0102809006348252, 0.0052437679842114, -0.0125655457377434, -0.0137078678235412, -0.0148501889780164, -0.0159925129264593, -0.0171348340809345, -0.0182771570980549, -0.0194194782525301, -0.0229299068450928, -0.0217041224241257, -0.022846445441246, -0.0239887665957212, -0.0251310914754868, -0.026273412629962]| 13.4846315383911133|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[1.9968178286217153, -0.0061618685722351, -0.0082158248405904, 1.0124426633119583, -0.0123237371444702, -0.0143776936456561, -0.0164316496811807, -0.0184856057167053, -0.0038725715130568, -0.0225935187190771, -0.0246474742889404, -0.0267014298588037, -0.0287553872913122, -0.0308093428611755, -0.0173050200100988, -0.0349172549322248, -0.039339317008853, -0.039025167003274, -0.0410791244357824, -0.0431330781430006, -0.0451870374381542, -0.0472409930080175]| 12.2443723678588867|      4.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[1.9895146070048213, 0.0741733983159065, 3.984598954441026, 0.9941846095025539, -0.0342334024608135, -0.0399389686062932, -0.0456445361487567, -0.0513501018285751, -0.0403886791318655, -0.0627612378448248, -0.068466804921627, -0.0741723719984293, -0.0798779372125864, -0.0855835042893887, -0.0757307929452509, -0.0969946393743157, -0.1050683092325926, -0.1084057781845331, -0.1141113396733999, -0.119816904887557, -0.0342309214174747, -0.1312280427664518]| 12.1473455429077148|      8.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[0.6633740840479732, 0.5638359859585762, 4.282786359312013, 1.8457994423806667, 1.1711035259068012, 0.3662070510908961, 1.3934560869820416, 0.2801900655031204, -1.1332679744809866, -0.3202914204448462, 0.3418372943997383, 0.3253129180520773, 0.6881200429052114, -1.4833199344575405, -0.1185852175112814, 1.2046532621607184, -1.569680793210864, 0.247983505949378, -0.4209269043058157, -0.6483273562043905, 0.7121281288564205, -0.7294140588492155]| 12.1423721313476562|     16.00000000|[121, 8, 0, 8]                                                             | | GPS sucess | actual_k=1
       5|[-1.3027798952534795, 2.200384147465229, 4.859224845888093, 3.2612626515328884, 2.5536476857960224, 1.2887496827170253, 0.3118033264763653, -1.055365964770317, -2.050438916310668, 3.8944994006305933, 1.56691063195467, -0.3228887263685465, 2.29696205817163, -0.4384518228471279, 1.0181062335614115, 4.039437054656446, -0.0127303432673216, -0.8034328911453485, 2.108256721869111, 1.2055820170789957, -0.8705572225153446, -0.7594246231019497]| 12.1400060653686523|     32.00000000|[151, 10, 0, 10]                                                           | | GPS sucess | actual_k=1
       6|[-0.4440575065091252, -2.6896057054400444, 2.997648646356538, 3.0879056118428707, 2.09400512650609, 0.7198249576613307, 2.3401312683708966, -1.000912718474865, -1.585306977853179, 2.213687876239419, 5.089465506374836, 9.694954520091414, 5.497055804356933, -2.885515745729208, 3.5412523860577494, 5.435787915252149, -2.365974647924304, 5.151075890287757, 3.019800925627351, 7.253436440601945, -1.6826610304415226, 1.1874511875212193]| 12.1394882202148438|     64.00000000|[181, 12, 0, 12]                                                           | | GPS sucess | actual_k=1
       7|[-0.4440575065091252, -2.6896057054400444, 2.997648646356538, 3.0879056118428707, 2.09400512650609, 0.7198249576613307, 2.3401312683708966, -1.000912718474865, -1.585306977853179, 2.213687876239419, 5.089465506374836, 9.694954520091414, 5.497055804356933, -2.885515745729208, 3.5412523860577494, 5.435787915252149, -2.365974647924304, 5.151075890287757, 3.019800925627351, 7.253436440601945, -1.6826610304415226, 1.1874511875212193]| 12.1394882202148438|     32.00000000|[212, 15, 0, 15]                                                           |  | used linear model with 33 points | actual_k=1
       8|[-0.4440575065091252, -2.6896057054400444, 2.997648646356538, 3.0879056118428707, 2.09400512650609, 0.7198249576613307, 2.3401312683708966, -1.000912718474865, -1.585306977853179, 2.213687876239419, 5.089465506374836, 9.694954520091414, 5.497055804356933, -2.885515745729208, 3.5412523860577494, 5.435787915252149, -2.365974647924304, 5.151075890287757, 3.019800925627351, 7.253436440601945, -1.6826610304415226, 1.1874511875212193]| 12.1394882202148438|     16.00000000|[244, 17, 0, 18]                                                           |  | used linear model with 33 points | actual_k=1
       9|[-0.3605386214330792, -3.703240029513836, 15.714181353570893, 0.9309820793569088, 6.179404277354479, -8.676374268718064, -4.485488429199904, -2.7038101479411125, -8.640525674447417, 0.8639124426990747, -1.7976814433932304, 23.871208792552352, -4.619311535730958, -4.763253148645163, -2.336331117665395, -1.8946435460820794, 9.959978835657239, 6.588405540212989, 0.8021183256059885, 11.439829701557755, -6.371868584305048, -1.9048539958894253]| 12.1354303359985352|     32.00000000|[274, 19, 0, 20]                                                           | | GPS sucess | actual_k=1
