k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[117, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[232, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[344, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.0351558371275057, -0.0207610722995341, -0.0431099991538413, -0.0390774516940483, -0.0541184932661345, -0.0543751746736015, -0.0685813402052115, -0.0587358206422141, -0.0867762054157908, -0.1067704288304173, -0.0985260465616004, -0.1108318967018524, -0.1148992585149317, -0.1291897249809411, -0.1081370357308751, -0.1378224190037064, -0.1416617846599627, -0.1490569494665976, -0.1402930956896181, -0.1741891220548367, -0.1642193222407634, -0.1429381017459608, -0.1682270549631448, -0.1778143617638621, -0.1867732483790419, -0.1907321288339934, -0.1957318734625984, -0.1995923670951396, -0.2239957381727878, -0.2220984901413727, -0.2223868476107638, -0.237270942785388, -0.2239557056838789, -0.2462323465937317, -0.2456280035334379, -0.2250896037051762, -0.239867523571883, -0.2658958150421109, -0.2449403126932416, -0.2479581235290533, -0.2370284614717025, -0.2438452362076902, -0.2659941577486836, -0.2555755180592808, -0.2517138405453987, -0.250616620892704, -0.2575074131945876, -0.2432174738108649, -0.2647002138252045, -0.239742643553412, -0.2401580134216905, -0.2565273599753762, -0.2537067234128251, -0.2302621598700789, -0.2526411336306934, -0.2503254304390974, -0.2493031129061404, -0.257575723449155, -0.2495556351024249, -0.2316991095994967, -0.2588812446535593, -0.2366405683836169, -0.2596533386383977, -0.234954969052632, -0.2322358117865706, -0.2375827520522029, -0.2420958587521256, -0.2456111930461743, -0.2083747711857614, -0.2252628620594661, -0.2350167212188649, -0.2213345323445979, -0.2168019852146625, -0.183715900084742, -0.2043151783613628, -0.184599986836703, -0.1603981774614426, -0.1615491726829441, -0.1840945874227263, -0.1669194615435237, -0.1499107988887644, -0.1457495223361785, -0.1482618788025717, -0.1483902122610096, -0.1229148125919811, -0.1041507851217157, -0.1147658544993904, -0.1049070068766087, -0.1107915783506134, -0.1187058221051113, -0.1040642736494863, -0.076459719876712, -0.0854420263231805, -0.0556192242766808, -0.051451380350023, -0.0588136684817364, -0.037023803227804, -0.0209322740548142, -0.0083092743429333, -0.0251177090048183]| 99.9778747558593750|      0.25000000|[370, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
       5|[-0.0351558371275057, -0.0207610722995341, -0.0431099991538413, -0.0390774516940483, -0.0541184932661345, -0.0543751746736015, -0.0685813402052115, -0.0587358206422141, -0.0867762054157908, -0.1067704288304173, -0.0985260465616004, -0.1108318967018524, -0.1148992585149317, -0.1291897249809411, -0.1081370357308751, -0.1378224190037064, -0.1416617846599627, -0.1490569494665976, -0.1402930956896181, -0.1741891220548367, -0.1642193222407634, -0.1429381017459608, -0.1682270549631448, -0.1778143617638621, -0.1867732483790419, -0.1907321288339934, -0.1957318734625984, -0.1995923670951396, -0.2239957381727878, -0.2220984901413727, -0.2223868476107638, -0.237270942785388, -0.2239557056838789, -0.2462323465937317, -0.2456280035334379, -0.2250896037051762, -0.239867523571883, -0.2658958150421109, -0.2449403126932416, -0.2479581235290533, -0.2370284614717025, -0.2438452362076902, -0.2659941577486836, -0.2555755180592808, -0.2517138405453987, -0.250616620892704, -0.2575074131945876, -0.2432174738108649, -0.2647002138252045, -0.239742643553412, -0.2401580134216905, -0.2565273599753762, -0.2537067234128251, -0.2302621598700789, -0.2526411336306934, -0.2503254304390974, -0.2493031129061404, -0.257575723449155, -0.2495556351024249, -0.2316991095994967, -0.2588812446535593, -0.2366405683836169, -0.2596533386383977, -0.234954969052632, -0.2322358117865706, -0.2375827520522029, -0.2420958587521256, -0.2456111930461743, -0.2083747711857614, -0.2252628620594661, -0.2350167212188649, -0.2213345323445979, -0.2168019852146625, -0.183715900084742, -0.2043151783613628, -0.184599986836703, -0.1603981774614426, -0.1615491726829441, -0.1840945874227263, -0.1669194615435237, -0.1499107988887644, -0.1457495223361785, -0.1482618788025717, -0.1483902122610096, -0.1229148125919811, -0.1041507851217157, -0.1147658544993904, -0.1049070068766087, -0.1107915783506134, -0.1187058221051113, -0.1040642736494863, -0.076459719876712, -0.0854420263231805, -0.0556192242766808, -0.051451380350023, -0.0588136684817364, -0.037023803227804, -0.0209322740548142, -0.0083092743429333, -0.0251177090048183]| 99.9778747558593750|      0.12500000|[482, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.0351558371275057, -0.0207610722995341, -0.0431099991538413, -0.0390774516940483, -0.0541184932661345, -0.0543751746736015, -0.0685813402052115, -0.0587358206422141, -0.0867762054157908, -0.1067704288304173, -0.0985260465616004, -0.1108318967018524, -0.1148992585149317, -0.1291897249809411, -0.1081370357308751, -0.1378224190037064, -0.1416617846599627, -0.1490569494665976, -0.1402930956896181, -0.1741891220548367, -0.1642193222407634, -0.1429381017459608, -0.1682270549631448, -0.1778143617638621, -0.1867732483790419, -0.1907321288339934, -0.1957318734625984, -0.1995923670951396, -0.2239957381727878, -0.2220984901413727, -0.2223868476107638, -0.237270942785388, -0.2239557056838789, -0.2462323465937317, -0.2456280035334379, -0.2250896037051762, -0.239867523571883, -0.2658958150421109, -0.2449403126932416, -0.2479581235290533, -0.2370284614717025, -0.2438452362076902, -0.2659941577486836, -0.2555755180592808, -0.2517138405453987, -0.250616620892704, -0.2575074131945876, -0.2432174738108649, -0.2647002138252045, -0.239742643553412, -0.2401580134216905, -0.2565273599753762, -0.2537067234128251, -0.2302621598700789, -0.2526411336306934, -0.2503254304390974, -0.2493031129061404, -0.257575723449155, -0.2495556351024249, -0.2316991095994967, -0.2588812446535593, -0.2366405683836169, -0.2596533386383977, -0.234954969052632, -0.2322358117865706, -0.2375827520522029, -0.2420958587521256, -0.2456111930461743, -0.2083747711857614, -0.2252628620594661, -0.2350167212188649, -0.2213345323445979, -0.2168019852146625, -0.183715900084742, -0.2043151783613628, -0.184599986836703, -0.1603981774614426, -0.1615491726829441, -0.1840945874227263, -0.1669194615435237, -0.1499107988887644, -0.1457495223361785, -0.1482618788025717, -0.1483902122610096, -0.1229148125919811, -0.1041507851217157, -0.1147658544993904, -0.1049070068766087, -0.1107915783506134, -0.1187058221051113, -0.1040642736494863, -0.076459719876712, -0.0854420263231805, -0.0556192242766808, -0.051451380350023, -0.0588136684817364, -0.037023803227804, -0.0209322740548142, -0.0083092743429333, -0.0251177090048183]| 99.9778747558593750|      0.06250000|[594, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0463878304525603, -0.029608641414994, -0.0507791951523014, -0.0381429356725322, -0.0412100699466756, -0.042966243097886, -0.0628670587430786, -0.0516233534463754, -0.092556709035253, -0.1123682339690947, -0.099196557720715, -0.1169752296265462, -0.1093109659050315, -0.1283739890256841, -0.1075388493366754, -0.1402476977735125, -0.1414183602365745, -0.1555548704230602, -0.1434242378085638, -0.1751378376024021, -0.1577603468660647, -0.1468412921184726, -0.1755521822183163, -0.1826614748069319, -0.1828644740292034, -0.1858241925105593, -0.1954215626888141, -0.2064296899374694, -0.2290888186300877, -0.2263425336331535, -0.2205440427755858, -0.2324555794602093, -0.2275520851055303, -0.2393455272161902, -0.2448896827194579, -0.2279293734075809, -0.2406577265038496, -0.2666059688197289, -0.2370597581587467, -0.2547479363472229, -0.2444171431106884, -0.2370678737753594, -0.2671540428320088, -0.253234093711448, -0.2436396836054153, -0.2411392672379021, -0.2543346938091127, -0.2362383585035338, -0.254853920457759, -0.2410133894343139, -0.2325626242716075, -0.2682890821302916, -0.2510906459841414, -0.2296162925540266, -0.2512702165563111, -0.2382553259593077, -0.2486852491211305, -0.2517329408921444, -0.2480036274756828, -0.2206746298452276, -0.264310951655454, -0.2285292190766163, -0.2674679294575777, -0.2174140634280039, -0.2243412175642634, -0.2402033699112684, -0.2460971227468491, -0.2552563142182448, -0.2019840803822336, -0.2340563949078243, -0.2464129290655661, -0.2244228755346272, -0.2194232652440786, -0.1812515928454629, -0.2007600779501861, -0.1852891818982712, -0.1654730892122957, -0.156600068642083, -0.1870535480210609, -0.1561322343524927, -0.1480222164058304, -0.1415797136354978, -0.1392276428408365, -0.1550235801161114, -0.127230193064671, -0.106890841608516, -0.1174813389713821, -0.1090487939436644, -0.1103067218356548, -0.1184559865589829, -0.098858059385451, -0.0794235606053377, -0.0800102671519926, -0.0550764454638663, -0.0547654011606718, -0.0604557769109597, -0.041272474461458, -0.022945066796694, -0.0037803844447225, -0.0405282999216904]| 99.9746017456054688|      0.12500000|[608, 96, 0, 48]                                                           | | GPS sucess | actual_k=2
       8|[-0.0841699146493663, -0.0286569593721978, -0.0664743628577181, -0.0477880624325381, -0.0326386221421054, -0.0344476534373607, -0.0592989337856959, -0.0543145979200562, -0.1180290464153046, -0.114150810056957, -0.0763231672547401, -0.1107780196909109, -0.1020035631154387, -0.1183115980872829, -0.0911658985890663, -0.1320461610510312, -0.1324013649183405, -0.1493823233061846, -0.149465101035663, -0.1759043355226694, -0.1562531460997099, -0.1169651773179002, -0.157796101963404, -0.1588490709045204, -0.1867020652991882, -0.1818686969667813, -0.1904500957302913, -0.202089202870813, -0.2244259835908893, -0.2455171820819783, -0.2298874741068031, -0.2250848015663979, -0.2177870142424622, -0.2388530842930578, -0.2475664032175877, -0.2178189029412652, -0.2187262347116476, -0.2701911034526143, -0.2357928154499937, -0.2584105360635584, -0.251237648595627, -0.2349679332220518, -0.2628015570709624, -0.2595547644241872, -0.2419221586531601, -0.2269268013928537, -0.2661763830455748, -0.2576871420800223, -0.2562435266150768, -0.2473339330215217, -0.2422307472486258, -0.2794952908585454, -0.2641137486401482, -0.2267258400442806, -0.2375269975904827, -0.2365950023739241, -0.2591199073877345, -0.2268699678726637, -0.2547056403237918, -0.218731527156699, -0.2667437052202439, -0.2364190905621476, -0.2689199203739714, -0.2420559218418194, -0.2161506751047755, -0.2526855138498098, -0.2479665494378225, -0.2455332460032918, -0.204695533624461, -0.2093899495780389, -0.2606821469143439, -0.2201150243392918, -0.2198358356149055, -0.1864906613759628, -0.2098005770562357, -0.1858081496450281, -0.1527567614183995, -0.1734167722447546, -0.212926551548583, -0.1572488685826222, -0.1275257679038858, -0.1461366312209303, -0.1522928589723448, -0.1387215179175917, -0.1396204210530333, -0.1190180752776778, -0.1102307910966632, -0.1321646095384567, -0.0902185521119056, -0.1207161765280755, -0.0991637652347651, -0.0938672989913727, -0.0906270325095465, -0.0520257500575933, -0.054384088740313, -0.0497946424146285, -0.0442324278496572, -0.0365170229916312, -0.0102869708920807, -0.0544677317901839]| 99.9653244018554688|      0.25000000|[634, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
       9|[-0.0841699146493663, -0.0286569593721978, -0.0664743628577181, -0.0477880624325381, -0.0326386221421054, -0.0344476534373607, -0.0592989337856959, -0.0543145979200562, -0.1180290464153046, -0.114150810056957, -0.0763231672547401, -0.1107780196909109, -0.1020035631154387, -0.1183115980872829, -0.0911658985890663, -0.1320461610510312, -0.1324013649183405, -0.1493823233061846, -0.149465101035663, -0.1759043355226694, -0.1562531460997099, -0.1169651773179002, -0.157796101963404, -0.1588490709045204, -0.1867020652991882, -0.1818686969667813, -0.1904500957302913, -0.202089202870813, -0.2244259835908893, -0.2455171820819783, -0.2298874741068031, -0.2250848015663979, -0.2177870142424622, -0.2388530842930578, -0.2475664032175877, -0.2178189029412652, -0.2187262347116476, -0.2701911034526143, -0.2357928154499937, -0.2584105360635584, -0.251237648595627, -0.2349679332220518, -0.2628015570709624, -0.2595547644241872, -0.2419221586531601, -0.2269268013928537, -0.2661763830455748, -0.2576871420800223, -0.2562435266150768, -0.2473339330215217, -0.2422307472486258, -0.2794952908585454, -0.2641137486401482, -0.2267258400442806, -0.2375269975904827, -0.2365950023739241, -0.2591199073877345, -0.2268699678726637, -0.2547056403237918, -0.218731527156699, -0.2667437052202439, -0.2364190905621476, -0.2689199203739714, -0.2420559218418194, -0.2161506751047755, -0.2526855138498098, -0.2479665494378225, -0.2455332460032918, -0.204695533624461, -0.2093899495780389, -0.2606821469143439, -0.2201150243392918, -0.2198358356149055, -0.1864906613759628, -0.2098005770562357, -0.1858081496450281, -0.1527567614183995, -0.1734167722447546, -0.212926551548583, -0.1572488685826222, -0.1275257679038858, -0.1461366312209303, -0.1522928589723448, -0.1387215179175917, -0.1396204210530333, -0.1190180752776778, -0.1102307910966632, -0.1321646095384567, -0.0902185521119056, -0.1207161765280755, -0.0991637652347651, -0.0938672989913727, -0.0906270325095465, -0.0520257500575933, -0.054384088740313, -0.0497946424146285, -0.0442324278496572, -0.0365170229916312, -0.0102869708920807, -0.0544677317901839]| 99.9653244018554688|      0.12500000|[749, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.1002520774829752, -0.0382408949844192, -0.0696344483684562, -0.0512709910158925, -0.0161279000357021, -0.0286960089614742, -0.0652514560666023, -0.0568370515871678, -0.1050879897578267, -0.1131908948765664, -0.0939745760330327, -0.0866517060994105, -0.1007193933887577, -0.1146267609668312, -0.0996915566928335, -0.1268808941379792, -0.1433239200895744, -0.1567632349595841, -0.151811107804834, -0.1611725315792609, -0.1564766465527435, -0.1413024730798806, -0.1531189183484165, -0.1699016465204173, -0.1792175944308553, -0.1685119737377934, -0.1923850806860466, -0.2039396129940426, -0.2185476116394715, -0.2600764797873585, -0.2488624966006332, -0.2347285463661414, -0.2113556223683866, -0.2468578755968228, -0.2474194522141533, -0.1961366641798542, -0.2047453336203185, -0.2522110611076637, -0.2373720196233849, -0.2771404874228939, -0.2313542832880492, -0.2282104258251808, -0.2586477802847889, -0.2511625373408171, -0.2563783440325976, -0.2137291985339826, -0.2602055155756605, -0.2473604445243102, -0.2628686128641232, -0.2445558264626884, -0.2369224253280652, -0.2819701596320873, -0.2813239780578303, -0.2158314140518861, -0.2411254995347605, -0.2470202668795258, -0.2618687325661337, -0.2154724456632641, -0.2314218315622481, -0.2257468988638839, -0.2549240955150686, -0.2535337059809745, -0.2610554143199337, -0.2407001987816545, -0.212015138143105, -0.2643777536506225, -0.2485865852937932, -0.2535990988846872, -0.2079614000091993, -0.1842790269396249, -0.2424876156509121, -0.2114314894962156, -0.2084475570904028, -0.1821857980906428, -0.2248535706941512, -0.206730883750871, -0.1535309844978073, -0.175892656333828, -0.1924946554111608, -0.1268814193585487, -0.1487782186693627, -0.1408899952343702, -0.1565882889679555, -0.1499662529663049, -0.1434406370110795, -0.1250593542203302, -0.1262261180372113, -0.1434258896917981, -0.1065873916823678, -0.1148132050300374, -0.1148308621207796, -0.1101949217678419, -0.0992393656820555, -0.0598092087570692, -0.0552234438610165, -0.0514434595527273, -0.0705109611410455, -0.0403466300821211, -0.0440830573389966, -0.0498901510549822]| 99.9382019042968750|      0.25000000|[788, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
