k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4289956092834473, 2.7874048352241516]                                        |510.1569824218750000|      2.00000000|[4, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.7602380514144897, 2.0156896710395813]                                        |237.8254394531250000|      4.00000000|[7, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[0.4635120630264282, -0.9134811758995056]                                       |  5.6451525688171387|      8.00000000|[10, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[0.4635120630264282, -0.9134811758995056]                                       |  5.6451525688171387|      4.00000000|[13, 0, 1, 5]                                                              |  | used linear model with 4 points | iterate failure | actual_k=0
       5|[0.4635120630264282, -0.9134811758995056]                                       |  5.6451525688171387|      2.00000000|[17, 0, 2, 7]                                                              |  | used linear model with 4 points | iterate failure | actual_k=0
       6|[1.0749061703681946, 0.2379559874534607]                                        |  1.4466851949691772|      4.00000000|[21, 0, 2, 8]                                                              | | GPS sucess | actual_k=0
       7|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      8.00000000|[24, 0, 2, 9]                                                              | | GPS sucess | actual_k=0
       8|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      4.00000000|[27, 0, 3, 11]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
       9|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      2.00000000|[31, 0, 4, 13]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      10|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      1.00000000|[35, 0, 5, 15]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      11|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      0.50000000|[39, 0, 6, 17]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      12|[-0.9718653559684753, 1.0917865633964539]                                       |  0.3315613567829132|      0.25000000|[43, 0, 7, 19]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      13|[-0.9069515466690063, 1.196257933974266]                                        |  0.0837933719158173|      0.50000000|[47, 0, 7, 20]                                                             | | GPS sucess | actual_k=0
