k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0]                                                                    | 17.1523467319888496|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.179372549057007, 9.428536474704742]                                          | 14.2162380218505859|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[9.179372549057007, 9.428536474704742]                                          | 14.2162380218505859|      1.00000000|[9, 0, 0, 2]                                                               |  | used linear model with 5 points | actual_k=0
       3|[9.179372549057007, 9.428536474704742]                                          | 14.2162380218505859|      0.50000000|[13, 0, 0, 3]                                                              |  | used linear model with 5 points | actual_k=0
       4|[9.179372549057007, 9.428536474704742]                                          | 14.2162380218505859|      0.25000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[9.369019746780396, 9.265644058585167]                                          | 14.1893978118896484|      0.50000000|[22, 0, 1, 6]                                                              | | GPS sucess | actual_k=0
       6|[9.369019746780396, 9.265644058585167]                                          | 14.1893978118896484|      0.25000000|[26, 0, 1, 7]                                                              |  | used linear model with 5 points | actual_k=0
       7|[9.369019746780396, 9.265644058585167]                                          | 14.1893978118896484|      0.12500000|[30, 0, 1, 8]                                                              |  | used linear model with 5 points | actual_k=0
       8|[9.369019746780396, 9.265644058585167]                                          | 14.1893978118896484|      0.06250000|[34, 0, 2, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[9.430552788078785, 9.254692604765296]                                          | 14.1869440078735352|      0.12500000|[39, 0, 2, 11]                                                             | | GPS sucess | actual_k=0
      10|[9.460868583992124, 9.133424503728747]                                          | 14.1791496276855469|      0.25000000|[43, 0, 2, 12]                                                             | | GPS sucess | actual_k=0
      11|[9.610116736963391, 8.932862816378474]                                          | 14.1622343063354492|      0.50000000|[47, 0, 2, 13]                                                             | | GPS sucess | actual_k=0
      12|[9.990216987207532, 8.608018545433879]                                          | 14.1328496932983398|      1.00000000|[51, 0, 2, 14]                                                             | | GPS sucess | actual_k=0
      13|[9.990216987207532, 8.608018545433879]                                          | 14.1328496932983398|      0.50000000|[55, 0, 3, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[9.990216987207532, 8.608018545433879]                                          | 14.1328496932983398|      0.25000000|[60, 0, 4, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      15|[9.990216987207532, 8.608018545433879]                                          | 14.1328496932983398|      0.12500000|[65, 0, 5, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
