k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4732636034418134, 0.1190791399579245]                                        |  1.5337235674544281|      2.00000000|[3, 0, 1, 2]                                                               |  | used linear model with 3 points | iterate success | actual_k=0
       2|[1.4732636034418134, 0.1190791399579245]                                        |  1.5337235674544281|      1.00000000|[6, 0, 2, 4]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       3|[2.044153016798594, -0.2891180245775979]                                        |  0.5074656009674072|      2.00000000|[9, 0, 2, 5]                                                               | | GPS sucess | actual_k=0
       4|[2.044153016798594, -0.2891180245775979]                                        |  0.5074656009674072|      1.00000000|[11, 0, 3, 7]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       5|[2.079357181482413, -1.1391457049746316]                                        |  0.0338311381638050|      2.00000000|[14, 0, 3, 8]                                                              | | GPS sucess | actual_k=0
       6|[2.079357181482413, -1.1391457049746316]                                        |  0.0338311381638050|      1.00000000|[16, 0, 4, 10]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       7|[2.079357181482413, -1.1391457049746316]                                        |  0.0338311381638050|      0.50000000|[19, 0, 5, 12]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       8|[2.079357181482413, -1.1391457049746316]                                        |  0.0338311381638050|      0.25000000|[22, 0, 6, 14]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       9|[2.079357181482413, -1.1391457049746316]                                        |  0.0338311381638050|      0.12500000|[25, 0, 7, 16]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      10|[1.9656539976526286, -1.0922266645927232]                                       |  0.0110926767811179|      0.25000000|[28, 0, 7, 17]                                                             | | GPS sucess | actual_k=0
      11|[1.9656539976526286, -1.0922266645927232]                                       |  0.0110926767811179|      0.12500000|[30, 0, 8, 19]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      12|[1.9656539976526286, -1.0922266645927232]                                       |  0.0110926767811179|      0.06250000|[33, 0, 9, 21]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
