k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.164831817150116, 0.0312859639525414, 0.0624945648014545, 0.0523998476564884, -0.0244649890810251, 0.0330945923924446, -0.3371098041534424, 0.7983902096748352, -0.4038248062133789, -0.1547059714794159, 0.155471533536911, -0.0354503579437733]| 23.1231346130371094|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[0.0422543361783028, 0.2251933291554451, -0.0205940864980221, 0.1436012275516987, 0.2643723841756582, 0.2505579516291618, -0.5396359264850616, -0.0348138213157654, 1.109131097793579, -0.945629745721817, 0.5397617220878601, -0.0980270393192768]| 20.5030765533447266|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[0.0422543361783028, 0.2251933291554451, -0.0205940864980221, 0.1436012275516987, 0.2643723841756582, 0.2505579516291618, -0.5396359264850616, -0.0348138213157654, 1.109131097793579, -0.945629745721817, 0.5397617220878601, -0.0980270393192768]| 20.5030765533447266|      2.00000000|[85, 12, 1, 7]                                                             |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.24595095962286, 0.568444587290287, 0.1920054145157337, 0.0004588253796101, -0.209047133103013, 0.2919936701655388, -0.5345049239695072, 0.51993727684021, 1.3980382978916168, -2.5594723522663116, 1.2765882015228271, -0.2005525715649128]| 14.1233263015747070|      4.00000000|[114, 16, 1, 9]                                                            | | GPS sucess | actual_k=2
       5|[0.24595095962286, 0.568444587290287, 0.1920054145157337, 0.0004588253796101, -0.209047133103013, 0.2919936701655388, -0.5345049239695072, 0.51993727684021, 1.3980382978916168, -2.5594723522663116, 1.2765882015228271, -0.2005525715649128]| 14.1233263015747070|      2.00000000|[142, 20, 2, 12]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.1233734786510468, 0.39232487231493, 0.1089167632162571, -0.0703926421701908, 0.0797902401536703, 0.509457029402256, -0.7370310463011265, -0.3132667541503906, 2.910994201898575, -3.3503961265087128, 1.6608783900737762, -0.3180068843066692]|  8.5834341049194336|      4.00000000|[171, 24, 2, 14]                                                           | | GPS sucess | actual_k=2
       7|[0.1233734786510468, 0.39232487231493, 0.1089167632162571, -0.0703926421701908, 0.0797902401536703, 0.509457029402256, -0.7370310463011265, -0.3132667541503906, 2.910994201898575, -3.3503961265087128, 1.6608783900737762, -0.3180068843066692]|  8.5834341049194336|      2.00000000|[199, 28, 3, 17]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[-0.1206196248531342, 1.2342095449566841, -0.3291490040719509, -0.3505165912210941, 0.1962149497121572, 1.0885561481118202, -0.446442786604166, 0.2367616295814514, 2.734071433544159, -4.246685832738876, 0.9155893623828888, 0.5959679968655109]|  4.2302718162536621|      4.00000000|[228, 32, 3, 19]                                                           | | GPS sucess | actual_k=2
       9|[-0.1206196248531342, 1.2342095449566841, -0.3291490040719509, -0.3505165912210941, 0.1962149497121572, 1.0885561481118202, -0.446442786604166, 0.2367616295814514, 2.734071433544159, -4.246685832738876, 0.9155893623828888, 0.5959679968655109]|  4.2302718162536621|      2.00000000|[256, 36, 4, 22]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[-0.13758928142488, 1.3726911321282387, -0.2041598744690418, -0.2457168959081173, 0.147284971550107, 0.7527419701218605, -1.1206623949110508, 1.8335420489311218, 1.9264218211174011, -4.556097775697708, 1.2009377181529999, 0.5250672809779644]|  1.1913995742797852|      4.00000000|[285, 40, 4, 24]                                                           | | GPS sucess | actual_k=2
      11|[-0.13758928142488, 1.3726911321282387, -0.2041598744690418, -0.2457168959081173, 0.147284971550107, 0.7527419701218605, -1.1206623949110508, 1.8335420489311218, 1.9264218211174011, -4.556097775697708, 1.2009377181529999, 0.5250672809779644]|  1.1913995742797852|      2.00000000|[313, 44, 5, 27]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[-0.13758928142488, 1.3726911321282387, -0.2041598744690418, -0.2457168959081173, 0.147284971550107, 0.7527419701218605, -1.1206623949110508, 1.8335420489311218, 1.9264218211174011, -4.556097775697708, 1.2009377181529999, 0.5250672809779644]|  1.1913995742797852|      1.00000000|[342, 48, 6, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[-0.13758928142488, 1.3726911321282387, -0.2041598744690418, -0.2457168959081173, 0.147284971550107, 0.7527419701218605, -1.1206623949110508, 1.8335420489311218, 1.9264218211174011, -4.556097775697708, 1.2009377181529999, 0.5250672809779644]|  1.1913995742797852|      0.50000000|[371, 52, 7, 33]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[-0.13758928142488, 1.3726911321282387, -0.2041598744690418, -0.2457168959081173, 0.147284971550107, 0.7527419701218605, -1.1206623949110508, 1.8335420489311218, 1.9264218211174011, -4.556097775697708, 1.2009377181529999, 0.5250672809779644]|  1.1913995742797852|      0.25000000|[400, 56, 8, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[-0.0573069136589766, 1.1273569092154503, -0.2474437095224857, -0.1348244957625866, 0.0625089053064585, 0.5619207993149757, -1.202741738408804, 1.8894892148673534, 1.849476419389248, -4.28209987282753, 1.0290120542049408, 0.5970016606152058]|  0.5900009274482727|      0.50000000|[429, 60, 8, 38]                                                           | | GPS sucess | actual_k=2
      16|[-0.0573069136589766, 1.1273569092154503, -0.2474437095224857, -0.1348244957625866, 0.0625089053064585, 0.5619207993149757, -1.202741738408804, 1.8894892148673534, 1.849476419389248, -4.28209987282753, 1.0290120542049408, 0.5970016606152058]|  0.5900009274482727|      0.25000000|[457, 64, 9, 41]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-0.1191884856671095, 1.1448915116488934, -0.2461601214017719, -0.179882787168026, 0.0583793073892593, 0.6154179871082306, -1.1746615711599588, 1.844867616891861, 1.8013317734003067, -4.256426628679037, 1.0019812136888504, 0.6064904723316431]|  0.4225812256336212|      0.50000000|[486, 68, 9, 43]                                                           | | GPS sucess | actual_k=2
      18|[-0.1498328559100628, 1.100861582905054, -0.1552631424274296, -0.1493668034672737, 0.1305886507034302, 0.6697838269174099, -1.2252931017428637, 1.6365666091442108, 2.179570749402046, -4.454157572239637, 1.039386510848999, 0.5908463019877672]|  0.3799329996109009|      1.00000000|[514, 72, 9, 45]                                                           | | GPS sucess | actual_k=2
      19|[-0.1583176841959357, 1.1321475468575954, -0.2840966151561588, -0.0969669558107853, 0.1061236616224051, 0.5452836267650127, -1.562402905896306, 2.434956818819046, 1.7757459431886673, -4.608863543719053, 1.19485804438591, 0.555395944043994]|  0.3315946459770203|      2.00000000|[542, 76, 9, 47]                                                           | | GPS sucess | actual_k=2
      20|[-0.1583176841959357, 1.1321475468575954, -0.2840966151561588, -0.0969669558107853, 0.1061236616224051, 0.5452836267650127, -1.562402905896306, 2.434956818819046, 1.7757459431886673, -4.608863543719053, 1.19485804438591, 0.555395944043994]|  0.3315946459770203|      1.00000000|[570, 80, 10, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-0.1583176841959357, 1.1321475468575954, -0.2840966151561588, -0.0969669558107853, 0.1061236616224051, 0.5452836267650127, -1.562402905896306, 2.434956818819046, 1.7757459431886673, -4.608863543719053, 1.19485804438591, 0.555395944043994]|  0.3315946459770203|      0.50000000|[599, 84, 11, 53]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-0.1583176841959357, 1.1321475468575954, -0.2840966151561588, -0.0969669558107853, 0.1061236616224051, 0.5452836267650127, -1.562402905896306, 2.434956818819046, 1.7757459431886673, -4.608863543719053, 1.19485804438591, 0.555395944043994]|  0.3315946459770203|      0.25000000|[628, 88, 12, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-0.0794694339856505, 1.0475992672145367, -0.0789089219179004, -0.0471500791609287, 0.0686012376099825, 0.5520217842422426, -1.533989617601037, 2.452303819358349, 1.7680051322095096, -4.613498590886593, 1.236553892493248, 0.5423841485753655]|  0.1699239313602448|      0.50000000|[657, 92, 12, 58]                                                          | | GPS sucess | actual_k=2
      24|[-0.0794694339856505, 1.0475992672145367, -0.0789089219179004, -0.0471500791609287, 0.0686012376099825, 0.5520217842422426, -1.533989617601037, 2.452303819358349, 1.7680051322095096, -4.613498590886593, 1.236553892493248, 0.5423841485753655]|  0.1699239313602448|      0.25000000|[685, 96, 13, 61]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-0.0947916191071272, 1.025584302842617, -0.089295003330335, -0.0318920873105526, 0.1047059092670679, 0.5792047041468322, -1.5593053828924894, 2.3481533154845238, 1.607658504974097, -4.472681246697903, 1.2845901660621166, 0.5345620634034276]|  0.0991943478584290|      0.50000000|[714, 100, 13, 63]                                                         | | GPS sucess | actual_k=2
      26|[-0.0990340332500637, 1.0412272848188877, -0.0580477209296077, -0.0056921634823084, 0.1215262655168772, 0.4952511596493423, -1.7278602849692106, 2.7473484203219414, 1.4057461018674076, -4.550034232437611, 1.3623259328305721, 0.5480116549879313]|  0.0667715966701508|      1.00000000|[742, 104, 13, 65]                                                         | | GPS sucess | actual_k=2
      27|[-0.0990340332500637, 1.0412272848188877, -0.0580477209296077, -0.0056921634823084, 0.1215262655168772, 0.4952511596493423, -1.7278602849692106, 2.7473484203219414, 1.4057461018674076, -4.550034232437611, 1.3623259328305721, 0.5480116549879313]|  0.0667715966701508|      0.50000000|[770, 108, 14, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-0.0990340332500637, 1.0412272848188877, -0.0580477209296077, -0.0056921634823084, 0.1215262655168772, 0.4952511596493423, -1.7278602849692106, 2.7473484203219414, 1.4057461018674076, -4.550034232437611, 1.3623259328305721, 0.5480116549879313]|  0.0667715966701508|      0.25000000|[799, 112, 15, 71]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-0.1011552403215319, 1.049048775807023, -0.0974969768431038, 0.0074077984318137, 0.1154100182466209, 0.4740402246825397, -1.8121377360075712, 2.94694597274065, 1.3047899003140628, -4.588710725307465, 1.4011938162147999, 0.5391490655019879]|  0.0623355433344841|      0.50000000|[828, 116, 15, 73]                                                         | | GPS sucess | actual_k=2
      30|[-0.1011552403215319, 1.049048775807023, -0.0974969768431038, 0.0074077984318137, 0.1154100182466209, 0.4740402246825397, -1.8121377360075712, 2.94694597274065, 1.3047899003140628, -4.588710725307465, 1.4011938162147999, 0.5391490655019879]|  0.0623355433344841|      0.25000000|[856, 120, 16, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-0.1011552403215319, 1.049048775807023, -0.0974969768431038, 0.0074077984318137, 0.1154100182466209, 0.4740402246825397, -1.8121377360075712, 2.94694597274065, 1.3047899003140628, -4.588710725307465, 1.4011938162147999, 0.5391490655019879]|  0.0623355433344841|      0.12500000|[885, 124, 17, 79]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-0.1011552403215319, 1.049048775807023, -0.0974969768431038, 0.0074077984318137, 0.1154100182466209, 0.4740402246825397, -1.8121377360075712, 2.94694597274065, 1.3047899003140628, -4.588710725307465, 1.4011938162147999, 0.5391490655019879]|  0.0623355433344841|      0.06250000|[914, 128, 18, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[-0.1011552403215319, 1.049048775807023, -0.0974969768431038, 0.0074077984318137, 0.1154100182466209, 0.4740402246825397, -1.8121377360075712, 2.94694597274065, 1.3047899003140628, -4.588710725307465, 1.4011938162147999, 0.5391490655019879]|  0.0623355433344841|      0.03125000|[943, 132, 19, 85]                                                         |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[-0.1004034454235807, 1.0527929516974837, -0.0889497406315058, 0.0048529589548707, 0.1071038995869458, 0.4775729777757078, -1.8071056115441024, 2.949001681059599, 1.3005748237483203, -4.585523421177641, 1.4035285210702568, 0.5367874256335199]|  0.0596306696534157|      0.06250000|[972, 136, 19, 87]                                                         | | GPS sucess | actual_k=2
      35|[-0.0782131726155058, 1.0271727854851633, -0.0659523035865277, 0.030978218652308, 0.0961961769498885, 0.5306873435620219, -1.7724712411873043, 2.8910552263259888, 1.2938858130946755, -4.649442108580843, 1.4339713717345148, 0.5634376364760101]|  0.0577256418764591|      0.12500000|[1000, 140, 19, 89]                                                        | | GPS sucess | actual_k=2
      36|[-0.0782131726155058, 1.0271727854851633, -0.0659523035865277, 0.030978218652308, 0.0961961769498885, 0.5306873435620219, -1.7724712411873043, 2.8910552263259888, 1.2938858130946755, -4.649442108580843, 1.4339713717345148, 0.5634376364760101]|  0.0577256418764591|      0.06250000|[1028, 144, 20, 92]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-0.0787434743833728, 1.0291281582321972, -0.0620463932864368, 0.0279520899057388, 0.0946671151323244, 0.5201931504998356, -1.7935406039468944, 2.940954614430666, 1.2686467627063394, -4.659111231798306, 1.4436883425805718, 0.5659826712217182]|  0.0512871965765953|      0.12500000|[1057, 148, 20, 94]                                                        | | GPS sucess | actual_k=2
      38|[-0.0830642732908018, 1.0330389037262648, -0.054234572686255, 0.0345020708627999, 0.0916089914971963, 0.4992047643754631, -1.8356793294660747, 3.0407533906400204, 1.218168661929667, -4.678449478233233, 1.4631222842726856, 0.5674290286842734]|  0.0433534011244774|      0.25000000|[1085, 152, 20, 96]                                                        | | GPS sucess | actual_k=2
