k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1055987626314163, -0.1338444352149963, -0.1532004475593567, 0.9248749613761902, -0.1614373922348022, -0.1509403437376022, -0.1324348598718643, -0.1079407334327698, -0.0698652714490891, -0.0506693460047245, -0.0229911115020514, 0.0008404968539253, 0.0188346114009619, 0.0295503195375204, 0.0322780832648277, 0.0272211041301489, -0.041691642254591, 0.0002178921859013, -0.0151256052777171, -0.0246855858713388, -0.0209741555154324, 0.0054976921528578]| 13.7271881103515625|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[1.876678392291069, -0.2869038730859756, -0.2811959981918335, 0.9343852177262306, -0.2399993091821671, -0.2079278267920017, -0.1708684973418713, -0.1309783309698105, -0.0804732842370868, -0.051391915534623, -0.0158166587352753, 0.0145151015603915, 0.0381423011422157, 0.053994519636035, -0.0739646255970001, 0.0605485532432795, -0.0055512115359306, 0.0366120747785317, 0.0170734198763967, -0.0037650652229786, -0.0218922459171154, -0.0322357770055532]| 12.3402194976806641|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[1.5564162880182266, -0.9812762886285782, 0.3875732421875, 1.9793163910508156, 1.0643515437841415, 1.2277296744287014, 1.2681343741714954, 1.1933438926935196, 1.0291232066228986, 0.7677226503146812, 0.4659180641174316, 0.1436618115985766, -0.1677239462733269, -0.4371711779385805, -0.7709604799747467, -0.7371734287589788, -0.7791193649172783, -0.5757433362741722, -0.2941667167469859, 0.117783036082983, -0.0067727137939073, 1.2511951569467783]| 12.1443662643432617|      8.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       4|[1.4800831899046898, -1.0359276570379734, 0.3741662157699466, 2.0196107737720013, 1.1610474586486816, 1.3721832446753979, 1.4398351646959782, 0.7172529846429825, 1.1500939326360822, 0.79394927888643, 0.3454852849245071, -0.1738595817005262, 0.1673604026436806, -1.2638300228863955, -1.8731198608875275, -2.0900373365730047, 6.495260842144489, -2.178647894455935, -1.7788892118260264, -0.9867956973612309, -0.3766686786548235, 2.078541660681367]| 12.1437807083129883|     16.00000000|[113, 16, 0, 8]                                                            | | GPS sucess | actual_k=2
       5|[1.3274169936776161, -1.1452303938567638, 0.3473521629348397, 2.1001995392143726, 1.3544392883777618, 1.6610903851687908, 1.7832367457449436, 1.0514784902334213, 1.3920353846624494, 0.8464025360299274, 0.1046197265386581, -0.8089023682987317, -0.9480183348059654, -2.9171477127820253, 0.4020285308361053, -4.7957651522010565, 21.044021256268024, -5.38445701081946, -4.7483342019841075, -3.1959531642496586, -1.1164606083766557, 0.5226719621568918]| 12.1437234878540039|     32.00000000|[141, 20, 0, 10]                                                           | | GPS sucess | actual_k=2
       6|[1.3274169936776161, -1.1452303938567638, 0.3473521629348397, 2.1001995392143726, 1.3544392883777618, 1.6610903851687908, 1.7832367457449436, 1.0514784902334213, 1.3920353846624494, 0.8464025360299274, 0.1046197265386581, -0.8089023682987317, -0.9480183348059654, -2.9171477127820253, 0.4020285308361053, -4.7957651522010565, 21.044021256268024, -5.38445701081946, -4.7483342019841075, -3.1959531642496586, -1.1164606083766557, 0.5226719621568918]| 12.1437234878540039|     16.00000000|[173, 24, 0, 13]                                                           |  | used linear model with 33 points | actual_k=2
       7|[1.3274169936776161, -1.1452303938567638, 0.3473521629348397, 2.1001995392143726, 1.3544392883777618, 1.6610903851687908, 1.7832367457449436, 1.0514784902334213, 1.3920353846624494, 0.8464025360299274, 0.1046197265386581, -0.8089023682987317, -0.9480183348059654, -2.9171477127820253, 0.4020285308361053, -4.7957651522010565, 21.044021256268024, -5.38445701081946, -4.7483342019841075, -3.1959531642496586, -1.1164606083766557, 0.5226719621568918]| 12.1437234878540039|      8.00000000|[205, 28, 0, 16]                                                           |  | used linear model with 33 points | actual_k=2
       8|[1.2510838955640793, -1.199881762266159, 0.4579414362087846, 2.1404939219355583, 1.451135203242302, 1.8055439554154873, 1.9549375362694263, 1.2185912430286407, 1.3412054860964417, 0.8726291646016762, -0.0158130526542664, -1.1264237615978345, -1.5057077035307884, -3.7438065577298403, -0.7001308500766754, -6.148629060015082, 28.318401463329792, -6.987361569001223, -6.233056697063148, -4.3005318976938725, -1.4863565732375719, 1.3500184658914804]| 12.1435766220092773|     16.00000000|[233, 32, 0, 18]                                                           | | GPS sucess | actual_k=2
       9|[1.2510838955640793, -1.199881762266159, 0.4579414362087846, 2.1404939219355583, 1.451135203242302, 1.8055439554154873, 1.9549375362694263, 1.2185912430286407, 1.3412054860964417, 0.8726291646016762, -0.0158130526542664, -1.1264237615978345, -1.5057077035307884, -3.7438065577298403, -0.7001308500766754, -6.148629060015082, 28.318401463329792, -6.987361569001223, -6.233056697063148, -4.3005318976938725, -1.4863565732375719, 1.3500184658914804]| 12.1435766220092773|      8.00000000|[264, 37, 0, 21]                                                           |  | used linear model with 33 points | actual_k=2
