k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6490001380443573, 0.7008280754089355, 0.8776905611157417, 1.0174164660274982, 1.2603916823863983, 1.0705674514174461, 1.0385570898652077, 0.9213128164410591, 0.9333551228046417, 0.5693747103214264, 0.7853263467550278, 0.6210671365261078, 0.9368441626429558, 0.9878450790420175, 0.9058527797460556, 1.1681386530399323, 1.0409619212150574, 1.0310817081481218, 0.7939300537109375, 0.7097733616828918, 1.1065601110458374, 0.7995989769697189]|  1.3851170539855957|      2.00000000|[27, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
       2|[-0.3024928867816925, -0.0135881900787354, 0.6272500231862068, 0.4421051628887653, 1.9144537150859833, 0.974499449133873, 0.6288378611207008, 1.130549855530262, 0.8890198692679405, 0.2780579328536987, 1.1011028736829758, 0.0670774877071381, 1.3853393122553825, 0.5530511597171426, 0.6960729509592056, 1.0149339586496353, 1.1625066101551056, 0.6383076328784227, 0.333281010389328, 0.9480863660573959, 1.0759136099368334, 0.5563711524009705]|  1.1331564188003540|      4.00000000|[53, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[-0.0501785278320312, -0.0503755919635296, 0.8074809536337852, -0.4289646856486797, 0.4140921533107758, 1.9634219259023666, 0.8496206030249596, 0.075651116669178, 0.3144768700003624, -0.22584068775177, 0.0272231549024582, 0.440931111574173, -0.003295011818409, 0.5951774390414357, 0.464723065495491, 0.2248462587594986, -0.4624323546886444, 1.6468369383364916, -0.0562185645103455, 0.721136286854744, 1.1118648257106543, 1.931263506412506]|  1.0586084127426147|      8.00000000|[79, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[-1.048099160194397, -1.855841051787138, 1.1757349893450737, -0.4080517329275608, 0.5848668813705444, 0.17308209836483, 1.0192269012331963, -1.453468732535839, -1.4670340791344643, 0.0035857558250427, 3.298183485865593, -1.4867155253887177, 2.003606252372265, -0.2851408449932933, 2.137014701962471, 0.0433354377746582, 2.636147528886795, 4.204103888943791, 0.6927797794342041, 0.5170541405677795, 4.064001342281699, 0.7207517027854919]|  0.8506215214729309|     16.00000000|[105, 0, 0, 8]                                                             | | GPS sucess | actual_k=0
       5|[-1.048099160194397, -1.855841051787138, 1.1757349893450737, -0.4080517329275608, 0.5848668813705444, 0.17308209836483, 1.0192269012331963, -1.453468732535839, -1.4670340791344643, 0.0035857558250427, 3.298183485865593, -1.4867155253887177, 2.003606252372265, -0.2851408449932933, 2.137014701962471, 0.0433354377746582, 2.636147528886795, 4.204103888943791, 0.6927797794342041, 0.5170541405677795, 4.064001342281699, 0.7207517027854919]|  0.8506215214729309|      8.00000000|[131, 0, 0, 10]                                                            |  | used linear model with 27 points | actual_k=0
       6|[0.5832884311676025, -0.907762061804533, 1.5351760610938072, 1.666016574949026, -0.2448453307151794, -1.2140820175409317, 1.4913626536726952, 0.107708640396595, -1.3300672695040703, -1.3627050518989563, 4.548602148890495, -5.172129362821579, 2.2580646499991417, -2.194317909888923, 1.1293631345033646, -0.1606494039297104, 3.353319674730301, 1.9741989988833666, 0.1425075531005859, 2.4381404519081116, 4.17598388902843, 5.018377244472504]|  0.8029825091362000|     16.00000000|[157, 0, 0, 12]                                                            | | GPS sucess | actual_k=0
       7|[0.5832884311676025, -0.907762061804533, 1.5351760610938072, 1.666016574949026, -0.2448453307151794, -1.2140820175409317, 1.4913626536726952, 0.107708640396595, -1.3300672695040703, -1.3627050518989563, 4.548602148890495, -5.172129362821579, 2.2580646499991417, -2.194317909888923, 1.1293631345033646, -0.1606494039297104, 3.353319674730301, 1.9741989988833666, 0.1425075531005859, 2.4381404519081116, 4.17598388902843, 5.018377244472504]|  0.8029825091362000|      8.00000000|[183, 0, 0, 14]                                                            |  | used linear model with 27 points | actual_k=0
       8|[-0.2764739394187927, 1.9067196734249592, -0.1110195890069008, 0.8335299454629421, -1.5645886063575745, -1.8535194545984268, 0.9448457583785057, 1.312428541481495, 0.556303508579731, -4.687611877918243, 3.1324493139982224, -7.126314610242844, 3.0467649325728416, 2.3292411835864186, 0.5176674276590347, 0.0784575194120407, 4.529717713594437, 2.4709545094519854, -1.293390154838562, 2.324440434575081, 3.911087227985263, 6.257140815258026]|  0.7171062231063843|     16.00000000|[209, 0, 0, 16]                                                            | | GPS sucess | actual_k=0
       9|[-0.2764739394187927, 1.9067196734249592, -0.1110195890069008, 0.8335299454629421, -1.5645886063575745, -1.8535194545984268, 0.9448457583785057, 1.312428541481495, 0.556303508579731, -4.687611877918243, 3.1324493139982224, -7.126314610242844, 3.0467649325728416, 2.3292411835864186, 0.5176674276590347, 0.0784575194120407, 4.529717713594437, 2.4709545094519854, -1.293390154838562, 2.324440434575081, 3.911087227985263, 6.257140815258026]|  0.7171062231063843|      8.00000000|[235, 0, 0, 18]                                                            |  | used linear model with 27 points | actual_k=0
      10|[-0.4024468213319778, 0.8134671337902546, 1.1289825662970543, 1.2191428802907467, -2.311173737049103, -1.8571522494312376, -0.0536005273461342, -0.5433558747172356, 1.0059419944882393, -3.429847300052643, 2.181761607527733, -9.265609234571457, 6.404063545167446, 2.7624155851081014, 2.0215060859918594, -3.35781891644001, 2.2833776772022247, 1.0067866761237383, -0.7300503849983215, 3.902558997273445, 4.8585357796400785, 7.833275735378265]|  0.6458942890167236|     16.00000000|[261, 0, 0, 20]                                                            | | GPS sucess | actual_k=0
      11|[-0.4024468213319778, 0.8134671337902546, 1.1289825662970543, 1.2191428802907467, -2.311173737049103, -1.8571522494312376, -0.0536005273461342, -0.5433558747172356, 1.0059419944882393, -3.429847300052643, 2.181761607527733, -9.265609234571457, 6.404063545167446, 2.7624155851081014, 2.0215060859918594, -3.35781891644001, 2.2833776772022247, 1.0067866761237383, -0.7300503849983215, 3.902558997273445, 4.8585357796400785, 7.833275735378265]|  0.6458942890167236|      8.00000000|[287, 0, 0, 22]                                                            |  | used linear model with 27 points | actual_k=0
      12|[-0.4024468213319778, 0.8134671337902546, 1.1289825662970543, 1.2191428802907467, -2.311173737049103, -1.8571522494312376, -0.0536005273461342, -0.5433558747172356, 1.0059419944882393, -3.429847300052643, 2.181761607527733, -9.265609234571457, 6.404063545167446, 2.7624155851081014, 2.0215060859918594, -3.35781891644001, 2.2833776772022247, 1.0067866761237383, -0.7300503849983215, 3.902558997273445, 4.8585357796400785, 7.833275735378265]|  0.6458942890167236|      4.00000000|[313, 0, 0, 24]                                                            |  | used linear model with 27 points | actual_k=0
      13|[0.1428950875997543, 0.7136864177882671, 0.6049598678946495, -0.4871515370905399, -3.742561399936676, -1.862906540511176, 0.4769085273146629, -1.388686053454876, 1.0399319715797901, -2.3714253306388855, 2.584345504641533, -8.903651297092438, 6.417935098521411, 1.9105249615386128, 1.5882431417703629, -3.838047042489052, 0.7795759737491608, 0.7298364359885454, -0.8504956886172295, 4.84135128557682, 4.541255218908191, 9.323565542697906]|  0.6122947335243225|      8.00000000|[339, 0, 0, 26]                                                            | | GPS sucess | actual_k=0
      14|[-0.7876696735620499, -0.9045258052647114, -1.5824266448616982, -0.4563301857560873, -2.572348177433014, -3.175565446494147, 0.4026065692305565, -0.4413918778300285, 0.5018873997032642, -1.0496225953102112, 0.9838130921125412, -6.903158247470856, 4.768035496585071, 3.796097275801003, 2.625901237130165, -1.6137023121118546, -1.4890266358852386, -3.227451829239726, 0.1212714985013008, 5.707354560494423, 7.115767939016223, 9.9504314661026]|  0.4894612431526184|     16.00000000|[365, 0, 0, 28]                                                            | | GPS sucess | actual_k=0
      15|[-0.7876696735620499, -0.9045258052647114, -1.5824266448616982, -0.4563301857560873, -2.572348177433014, -3.175565446494147, 0.4026065692305565, -0.4413918778300285, 0.5018873997032642, -1.0496225953102112, 0.9838130921125412, -6.903158247470856, 4.768035496585071, 3.796097275801003, 2.625901237130165, -1.6137023121118546, -1.4890266358852386, -3.227451829239726, 0.1212714985013008, 5.707354560494423, 7.115767939016223, 9.9504314661026]|  0.4894612431526184|      8.00000000|[391, 0, 0, 30]                                                            |  | used linear model with 27 points | actual_k=0
      16|[-0.7876696735620499, -0.9045258052647114, -1.5824266448616982, -0.4563301857560873, -2.572348177433014, -3.175565446494147, 0.4026065692305565, -0.4413918778300285, 0.5018873997032642, -1.0496225953102112, 0.9838130921125412, -6.903158247470856, 4.768035496585071, 3.796097275801003, 2.625901237130165, -1.6137023121118546, -1.4890266358852386, -3.227451829239726, 0.1212714985013008, 5.707354560494423, 7.115767939016223, 9.9504314661026]|  0.4894612431526184|      4.00000000|[417, 0, 0, 32]                                                            |  | used linear model with 27 points | actual_k=0
      17|[-0.239409938454628, 0.0916041247546673, -1.5594896357506514, -0.579023277387023, -1.0714552998542786, -2.696147794602439, -0.4602544084191322, -0.3903133124113083, 0.1112162955105305, -0.9202278703451157, 1.3558541983366013, -8.020487248897552, 6.904531086795032, 3.514125999994576, 2.792079985141754, -0.1556869894266129, -0.7295964062213898, -2.952712742611766, -0.4447919651865959, 5.257294312119484, 6.917689798399806, 8.991815507411957]|  0.4655860066413879|      8.00000000|[443, 0, 0, 34]                                                            | | GPS sucess | actual_k=0
      18|[-0.239409938454628, 0.0916041247546673, -1.5594896357506514, -0.579023277387023, -1.0714552998542786, -2.696147794602439, -0.4602544084191322, -0.3903133124113083, 0.1112162955105305, -0.9202278703451157, 1.3558541983366013, -8.020487248897552, 6.904531086795032, 3.514125999994576, 2.792079985141754, -0.1556869894266129, -0.7295964062213898, -2.952712742611766, -0.4447919651865959, 5.257294312119484, 6.917689798399806, 8.991815507411957]|  0.4655860066413879|      4.00000000|[469, 0, 0, 36]                                                            |  | used linear model with 27 points | actual_k=0
      19|[-0.0716740041971207, 0.4909962229430676, -1.975585488602519, 0.465936029329896, -0.9800783693790436, -1.864679868100211, -0.5086680687963963, 0.1719158440828323, -1.1409167163074017, -0.9922973439097404, 1.236498974263668, -7.646835029125214, 6.919064330868423, 2.6140252919867635, 1.6698192954063416, -1.2095517069101334, -0.4938177764415741, -5.101412026211619, -0.943068228662014, 5.041611164808273, 8.158226368948817, 10.225076019763947]|  0.4635040163993835|      8.00000000|[495, 0, 0, 38]                                                            | | GPS sucess | actual_k=0
