k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7717462778091431, 1.2139846682548523, 1.1391335725784302, 0.739997923374176, 0.8962817490100861, 0.7810509651899338, 0.8316773027181625, 0.7756286859512329, 0.8643381595611572, 0.985098791308701, 0.830519363284111, 0.6551691293716431, 1.3711904883384705, 0.8991444557905197, 0.9461425319314003, 1.130351647734642, 1.0847719088196754, 0.9283082783222198, 0.9274681955575943, 1.3728816211223602, 1.2733066380023956, 1.0300053227692842]|  1.3939496278762817|      2.00000000|[24, 3, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[0.8544772192835808, 1.2706342153251171, 1.3555305153131485, 0.1424380540847778, 1.3697551488876343, 0.6791755333542824, 0.7303322032094002, 0.3699423670768738, 0.7683811336755753, 1.0650978730991483, 1.3106787949800491, -0.1613579988479614, 1.2850282341241837, 1.4021169990301132, 1.2313200607895851, 1.5964509695768356, 1.1511954367160797, 0.6002826988697052, 1.506444588303566, 0.958967387676239, 1.2307830080389977, 1.3496632743626833]|  1.2227333784103394|      4.00000000|[48, 5, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[1.3321755155920982, 1.9771534018218517, 1.1152863949537277, -1.4066613912582397, 1.5805024206638336, 1.169111855328083, 0.5230385139584541, -1.204173982143402, 0.8210970051586628, 0.7703028069809079, 1.0594046264886856, -1.3046231269836426, 1.5079409778118134, -0.2431050688028336, 1.2791784778237343, 0.819323405623436, 0.6631859838962555, 1.2333036363124847, 0.101408377289772, 0.2277494668960571, -0.0869989171624184, 1.354980108793825]|  1.0300663709640503|      8.00000000|[71, 8, 0, 6]                                                              | | GPS sucess | actual_k=2
       4|[0.0995975956320763, 1.592884760349989, 2.2654767483472824, -1.0802624225616455, 1.3478954881429672, 0.2418600991368294, 2.4114427641034126, -1.2919345870614052, 0.1154460795223713, -3.40491911303252, 0.7988618463277817, -3.7284047603607178, -0.4826840460300446, -2.7310124784708023, 1.339931022375822, 1.2751602679491043, -0.6276592910289764, 3.125998944044113, -2.109076365828514, 1.151055097579956, -2.1346163526177406, 2.5996855474077165]|  0.8978464603424072|     16.00000000|[94, 11, 0, 8]                                                             | | GPS sucess | actual_k=2
       5|[-3.6081582084298134, -0.898640651255846, -4.521510556340218, -1.6490535736083984, -0.3252042680978775, -1.9996161982417107, -2.8963746950030327, -1.09652129560709, -1.029891263693571, -1.597000683657825, -3.314545765519142, -6.24526834487915, 1.6170400083065033, -2.205596163868904, 2.7293532006442547, 0.3911034613847733, 1.25311079621315, 4.438087433576584, 0.3095735460519791, 1.7363325357437134, 1.7577874884009361, -5.226788165513426]|  0.7007769942283630|     32.00000000|[117, 14, 0, 10]                                                           | | GPS sucess | actual_k=2
       6|[-3.6081582084298134, -0.898640651255846, -4.521510556340218, -1.6490535736083984, -0.3252042680978775, -1.9996161982417107, -2.8963746950030327, -1.09652129560709, -1.029891263693571, -1.597000683657825, -3.314545765519142, -6.24526834487915, 1.6170400083065033, -2.205596163868904, 2.7293532006442547, 0.3911034613847733, 1.25311079621315, 4.438087433576584, 0.3095735460519791, 1.7363325357437134, 1.7577874884009361, -5.226788165513426]|  0.7007769942283630|     16.00000000|[140, 17, 0, 12]                                                           |  | used linear model with 27 points | actual_k=2
       7|[-3.6081582084298134, -0.898640651255846, -4.521510556340218, -1.6490535736083984, -0.3252042680978775, -1.9996161982417107, -2.8963746950030327, -1.09652129560709, -1.029891263693571, -1.597000683657825, -3.314545765519142, -6.24526834487915, 1.6170400083065033, -2.205596163868904, 2.7293532006442547, 0.3911034613847733, 1.25311079621315, 4.438087433576584, 0.3095735460519791, 1.7363325357437134, 1.7577874884009361, -5.226788165513426]|  0.7007769942283630|      8.00000000|[164, 19, 0, 14]                                                           |  | used linear model with 27 points | actual_k=2
       8|[-2.067322827875614, -0.6725223995745182, -4.839357540011406, -1.3545580506324768, -0.7852269560098648, -3.294602684676647, -4.0558285638689995, 0.8761345967650414, -0.7731217853724957, -4.643760527484119, -0.1990310102701187, -6.475268542766571, 3.0649071633815765, -0.7372694760560989, 2.4246752075850964, 1.4638267308473587, -0.2883205115795135, 2.1884522140026093, 1.60037662088871, -1.059601902961731, 3.3358025774359703, -3.553235771600157]|  0.6977705359458923|     16.00000000|[186, 23, 0, 16]                                                           | | GPS sucess | actual_k=2
       9|[-2.067322827875614, -0.6725223995745182, -4.839357540011406, -1.3545580506324768, -0.7852269560098648, -3.294602684676647, -4.0558285638689995, 0.8761345967650414, -0.7731217853724957, -4.643760527484119, -0.1990310102701187, -6.475268542766571, 3.0649071633815765, -0.7372694760560989, 2.4246752075850964, 1.4638267308473587, -0.2883205115795135, 2.1884522140026093, 1.60037662088871, -1.059601902961731, 3.3358025774359703, -3.553235771600157]|  0.6977705359458923|      8.00000000|[209, 26, 0, 18]                                                           |  | used linear model with 27 points | actual_k=2
      10|[0.2391480430960655, -1.1667607761919498, -6.250164195895195, -1.6823403239250183, -1.216541811823845, -2.652793161571026, -1.7375471517443657, 0.348965547978878, -0.3276542238891125, -2.248433913104236, 0.3157845586538315, -8.772892892360687, 4.0306879580020905, 2.6944119185209274, 2.3194070123136044, 1.3650124222040176, 0.318991631269455, -1.2103629410266876, 2.8767306953668594, 0.052361011505127, 3.5350091829895973, -6.143988134805113]|  0.6408027410507202|     16.00000000|[233, 28, 0, 20]                                                           | | GPS sucess | actual_k=2
      11|[0.2391480430960655, -1.1667607761919498, -6.250164195895195, -1.6823403239250183, -1.216541811823845, -2.652793161571026, -1.7375471517443657, 0.348965547978878, -0.3276542238891125, -2.248433913104236, 0.3157845586538315, -8.772892892360687, 4.0306879580020905, 2.6944119185209274, 2.3194070123136044, 1.3650124222040176, 0.318991631269455, -1.2103629410266876, 2.8767306953668594, 0.052361011505127, 3.5350091829895973, -6.143988134805113]|  0.6408027410507202|      8.00000000|[257, 30, 0, 22]                                                           |  | used linear model with 27 points | actual_k=2
      12|[3.268330954015255, -0.2143962718546391, -2.9468325823545456, -2.8276938796043396, -0.3306259363889694, -0.0559580251574516, -2.4958934113383293, 0.323134571313858, -0.0296214334666729, -0.7102357996627688, -0.5421663671731949, -9.381200611591339, 1.9571727812290192, -0.1704786568880081, -0.1331646181643009, 1.4476837888360023, 0.1273800283670425, -1.893346756696701, 0.2715573459863663, 1.7313780784606934, 3.1473199501633644, -5.797291042748839]|  0.5850391387939453|     16.00000000|[281, 32, 0, 24]                                                           | | GPS sucess | actual_k=2
      13|[3.268330954015255, -0.2143962718546391, -2.9468325823545456, -2.8276938796043396, -0.3306259363889694, -0.0559580251574516, -2.4958934113383293, 0.323134571313858, -0.0296214334666729, -0.7102357996627688, -0.5421663671731949, -9.381200611591339, 1.9571727812290192, -0.1704786568880081, -0.1331646181643009, 1.4476837888360023, 0.1273800283670425, -1.893346756696701, 0.2715573459863663, 1.7313780784606934, 3.1473199501633644, -5.797291042748839]|  0.5850391387939453|      8.00000000|[304, 35, 0, 26]                                                           |  | used linear model with 27 points | actual_k=2
      14|[3.268330954015255, -0.2143962718546391, -2.9468325823545456, -2.8276938796043396, -0.3306259363889694, -0.0559580251574516, -2.4958934113383293, 0.323134571313858, -0.0296214334666729, -0.7102357996627688, -0.5421663671731949, -9.381200611591339, 1.9571727812290192, -0.1704786568880081, -0.1331646181643009, 1.4476837888360023, 0.1273800283670425, -1.893346756696701, 0.2715573459863663, 1.7313780784606934, 3.1473199501633644, -5.797291042748839]|  0.5850391387939453|      4.00000000|[326, 39, 0, 28]                                                           |  | used linear model with 27 points | actual_k=2
      15|[3.268330954015255, -0.2143962718546391, -2.9468325823545456, -2.8276938796043396, -0.3306259363889694, -0.0559580251574516, -2.4958934113383293, 0.323134571313858, -0.0296214334666729, -0.7102357996627688, -0.5421663671731949, -9.381200611591339, 1.9571727812290192, -0.1704786568880081, -0.1331646181643009, 1.4476837888360023, 0.1273800283670425, -1.893346756696701, 0.2715573459863663, 1.7313780784606934, 3.1473199501633644, -5.797291042748839]|  0.5850391387939453|      2.00000000|[348, 43, 0, 30]                                                           |  | used linear model with 27 points | actual_k=2
      16|[2.23091246932745, -0.4195504672825336, -3.1107656955718994, -2.8338560489937663, -0.6498099714517593, -0.7032247111201286, -2.5385838709771633, 0.2777370847761631, -0.3422269336879253, -0.4058831883594394, -0.4516827538609505, -8.966265797615051, 1.799436792731285, 0.3416658490896225, 0.2957440577447414, 1.442748968489468, 0.0236231163144112, -1.7302120327949524, 0.0647323429584503, 1.6423253566026688, 3.740781284868717, -5.598750757519156]|  0.5552968382835388|      4.00000000|[370, 47, 0, 32]                                                           | | GPS sucess | actual_k=2
      17|[1.566011093556881, 0.5428274981677532, -3.548453837633133, -2.220203402452171, -0.9505368322134018, -0.8134542927145958, -1.0338768921792507, -0.6028718911111355, -0.0848311893641949, -0.364109537564218, 0.4405710026621819, -8.88113047927618, 2.3508874624967575, 0.8362026959657669, 0.5337839983403683, 1.1904999064281583, -2.290034405887127, -2.8099082112312317, 0.698226124048233, 1.692908488214016, 4.360605336725712, -5.534937607590109]|  0.5316264033317566|      8.00000000|[392, 51, 0, 34]                                                           | | GPS sucess | actual_k=2
      18|[1.566011093556881, 0.5428274981677532, -3.548453837633133, -2.220203402452171, -0.9505368322134018, -0.8134542927145958, -1.0338768921792507, -0.6028718911111355, -0.0848311893641949, -0.364109537564218, 0.4405710026621819, -8.88113047927618, 2.3508874624967575, 0.8362026959657669, 0.5337839983403683, 1.1904999064281583, -2.290034405887127, -2.8099082112312317, 0.698226124048233, 1.692908488214016, 4.360605336725712, -5.534937607590109]|  0.5316264033317566|      4.00000000|[414, 55, 0, 36]                                                           |  | used linear model with 27 points | actual_k=2
      19|[0.4156524166464806, -0.014533806592226, -2.5629887878894806, -0.5363329676911235, -0.4059822410345078, -0.7963164113461971, -1.319679256528616, 0.5809487141668797, -0.7066274993121624, 0.850357630290091, 0.2455011084675789, -10.152410291135311, 2.7723021656274796, -0.5302308052778244, 1.7167673967778683, 1.001976509578526, -2.2092268988490105, -3.0519876033067703, 0.122276097536087, 2.6764989718794823, 4.861101008951664, -5.521349785383791]|  0.5013779401779175|      8.00000000|[436, 59, 0, 38]                                                           | | GPS sucess | actual_k=2
      20|[0.4156524166464806, -0.014533806592226, -2.5629887878894806, -0.5363329676911235, -0.4059822410345078, -0.7963164113461971, -1.319679256528616, 0.5809487141668797, -0.7066274993121624, 0.850357630290091, 0.2455011084675789, -10.152410291135311, 2.7723021656274796, -0.5302308052778244, 1.7167673967778683, 1.001976509578526, -2.2092268988490105, -3.0519876033067703, 0.122276097536087, 2.6764989718794823, 4.861101008951664, -5.521349785383791]|  0.5013779401779175|      4.00000000|[458, 63, 0, 40]                                                           |  | used linear model with 27 points | actual_k=2
