k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0153603553771973, 2.7230913639068604]                                        |999995998208.0000000000000000|      2.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       2|[5.974762916564941, 2.1546448469161987]                                         |999988068352.0000000000000000|      4.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[10.86488962173462, -4.176758408546448]                                         |999978303488.0000000000000000|      8.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[19.17264223098755, -17.850867867469788]                                        |999961788416.0000000000000000|     16.00000000|[33, 0, 0, 8]                                                              | | GPS sucess | actual_k=0
       5|[49.92824029922485, -26.687907814979553]                                        |999901954048.0000000000000000|     32.00000000|[41, 0, 0, 10]                                                             | | GPS sucess | actual_k=0
       6|[84.63627481460571, 27.08338963985443]                                          |999835959296.0000000000000000|     64.00000000|[49, 0, 0, 12]                                                             | | GPS sucess | actual_k=0
       7|[211.18025064468384, 7.831825613975525]                                         |999580434432.0000000000000000|    128.00000000|[57, 0, 0, 14]                                                             | | GPS sucess | actual_k=0
       8|[331.67880868911743, -35.34336817264557]                                        |999474200576.0000000000000000|    256.00000000|[65, 0, 0, 16]                                                             | | GPS sucess | actual_k=0
       9|[331.67880868911743, -35.34336817264557]                                        |999474200576.0000000000000000|    128.00000000|[73, 0, 1, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[454.69524240493774, 0.0255435705184937]                                        |999090814976.0000000000000000|    256.00000000|[82, 0, 1, 21]                                                             | | GPS sucess | actual_k=0
