k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.818281352519989, -0.0467241331934929, -0.0622988492250443, -0.077873557806015, 0.4969618022441864, -0.1090229824185371, -0.1245976984500885, -0.1401724070310593, -0.15574711561203]|98143.4140625000000000|      2.00000000|[13, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
       2|[0.818281352519989, -0.0467241331934929, -0.0622988492250443, -0.077873557806015, 0.4969618022441864, -0.1090229824185371, -0.1245976984500885, -0.1401724070310593, -0.15574711561203]|98143.4140625000000000|      1.00000000|[27, 10, 1, 4]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[0.6655369400978088, -0.1416687741875648, -0.2725974172353745, 0.2007991671562195, 0.6105401143431664, -0.103333649225533, -0.0707604065537453, 0.0485913902521133, -0.3662419319152832]|41857.0859375000000000|      2.00000000|[40, 14, 1, 5]                                                             | | GPS sucess | actual_k=4
       4|[0.6289683915674686, 0.0872732624411583, -1.061485692858696, 0.3524146229028702, 0.7603854611515999, -0.3795502753928304, -0.2906401380896568, -0.1703834533691406, -0.0408651828765869]|41536.8710937500000000|      4.00000000|[52, 18, 1, 6]                                                             | | GPS sucess | actual_k=4
       5|[0.6289683915674686, 0.0872732624411583, -1.061485692858696, 0.3524146229028702, 0.7603854611515999, -0.3795502753928304, -0.2906401380896568, -0.1703834533691406, -0.0408651828765869]|41536.8710937500000000|      2.00000000|[67, 23, 2, 9]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[0.6289683915674686, 0.0872732624411583, -1.061485692858696, 0.3524146229028702, 0.7603854611515999, -0.3795502753928304, -0.2906401380896568, -0.1703834533691406, -0.0408651828765869]|41536.8710937500000000|      1.00000000|[83, 28, 3, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[0.6289683915674686, 0.0872732624411583, -1.061485692858696, 0.3524146229028702, 0.7603854611515999, -0.3795502753928304, -0.2906401380896568, -0.1703834533691406, -0.0408651828765869]|41536.8710937500000000|      0.50000000|[99, 33, 4, 15]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[0.6868685744702816, 0.0663081873208284, -0.9371832609176636, 0.445517435669899, 0.8526102304458618, -0.369739031419158, -0.4093284755945206, -0.1602835450321436, 0.0677543804049492]|16628.1679687500000000|      1.00000000|[112, 37, 4, 16]                                                           | | GPS sucess | actual_k=4
       9|[0.8418399654328823, 0.0215785000473261, -0.5032210648059845, 0.5375981032848358, 0.9398021847009659, -0.264288043603301, -0.3204547613859177, -0.1473984448239207, 0.047900365665555]|5319.5805664062500000|      2.00000000|[124, 41, 4, 17]                                                           | | GPS sucess | actual_k=4
      10|[0.8418399654328823, 0.0215785000473261, -0.5032210648059845, 0.5375981032848358, 0.9398021847009659, -0.264288043603301, -0.3204547613859177, -0.1473984448239207, 0.047900365665555]|5319.5805664062500000|      1.00000000|[139, 46, 5, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[0.8418399654328823, 0.0215785000473261, -0.5032210648059845, 0.5375981032848358, 0.9398021847009659, -0.264288043603301, -0.3204547613859177, -0.1473984448239207, 0.047900365665555]|5319.5805664062500000|      0.50000000|[155, 51, 6, 23]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.8418399654328823, 0.0215785000473261, -0.5032210648059845, 0.5375981032848358, 0.9398021847009659, -0.264288043603301, -0.3204547613859177, -0.1473984448239207, 0.047900365665555]|5319.5805664062500000|      0.25000000|[171, 56, 7, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.8325806288048625, 0.0076894937083125, -0.5217397380620241, 0.3311368674039841, 0.9120241720229387, -0.1492694821208715, -0.3574921078979969, -0.1890654629096389, 0.0016036760061979]|3256.3161621093750000|      0.50000000|[184, 60, 7, 27]                                                           | | GPS sucess | actual_k=4
      14|[0.8325806288048625, 0.0076894937083125, -0.5217397380620241, 0.3311368674039841, 0.9120241720229387, -0.1492694821208715, -0.3574921078979969, -0.1890654629096389, 0.0016036760061979]|3256.3161621093750000|      0.25000000|[198, 66, 8, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.8748554913327098, -0.0169070390984416, -0.5546253379434347, 0.3659623451530933, 0.9141221602912992, -0.1890275161713362, -0.377507021650672, -0.196635555010289, -0.0927126202732325]|2062.9514160156250000|      0.50000000|[211, 70, 8, 31]                                                           | | GPS sucess | actual_k=4
      16|[0.8748554913327098, -0.0169070390984416, -0.5546253379434347, 0.3659623451530933, 0.9141221602912992, -0.1890275161713362, -0.377507021650672, -0.196635555010289, -0.0927126202732325]|2062.9514160156250000|      0.25000000|[226, 75, 9, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[0.8748554913327098, -0.0169070390984416, -0.5546253379434347, 0.3659623451530933, 0.9141221602912992, -0.1890275161713362, -0.377507021650672, -0.196635555010289, -0.0927126202732325]|2062.9514160156250000|      0.12500000|[243, 79, 10, 37]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[0.8709618132561445, -0.1360218031331897, -0.5624126940965652, 0.3562281504273415, 0.9018013977911323, -0.2026553889736533, -0.393081733956933, -0.2141571058891714, -0.1121810097247362]|1521.8609619140625000|      0.25000000|[256, 83, 10, 38]                                                          | | GPS sucess | actual_k=4
      19|[0.8709618132561445, -0.1360218031331897, -0.5624126940965652, 0.3562281504273415, 0.9018013977911323, -0.2026553889736533, -0.393081733956933, -0.2141571058891714, -0.1121810097247362]|1521.8609619140625000|      0.12500000|[271, 88, 11, 41]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[0.8637805795297027, -0.1467936532571912, -0.576775161549449, 0.3382750656455755, 0.8781801571603864, -0.179462674073875, -0.4218066688627005, -0.246472658123821, -0.0028031263500452]|891.5650634765625000|      0.25000000|[284, 92, 11, 42]                                                          | | GPS sucess | actual_k=4
      21|[0.8637805795297027, -0.1467936532571912, -0.576775161549449, 0.3382750656455755, 0.8781801571603864, -0.179462674073875, -0.4218066688627005, -0.246472658123821, -0.0028031263500452]|891.5650634765625000|      0.12500000|[299, 97, 12, 45]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[0.866695114877075, -0.1208511618897319, -0.5703889229334891, 0.3056276012212038, 0.8791176640079357, -0.1731285769492388, -0.4159920113161206, -0.2018547072075307, -0.0100509077310562]|833.0134277343750000|      0.25000000|[312, 101, 12, 46]                                                         | | GPS sucess | actual_k=4
      23|[0.8603359144181013, -0.1293751206248999, -0.5445395172573626, 0.2444373536854982, 0.9524436258361675, -0.1288147363811731, -0.4494825610890985, -0.1544385342858732, 0.0096757337450981]|602.4868164062500000|      0.50000000|[324, 105, 12, 47]                                                         | | GPS sucess | actual_k=4
