k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | k=8
       1|[0.0297758544236422, 0.1866958183050156, -0.3000040960311889, -0.0480822986364365, -0.1861934185028076, -0.2190996432304382, -0.1247138905525207, 0.1011371593177319, 0.0259486550092697, 0.1082843713462353, 0.1310584588348865, -0.0161769586801529, -0.0093520832061768, 0.243729210793972, 0.0771660223603249, 0.0775849854946137, -0.3042450714111328, 0.1886829103529453, -0.0328989899158478, 0.4746585011482239, 0.2166197039559483, -0.0331715631484985, 0.4113098192214966, 0.0535697245597839, 0.3846901059150696, 0.2536184762045741, 0.3327802014350891, 0.4912583816051483, 0.2354864859580993, 0.1278167694807053, 0.255489227771759, 0.4048639234900475, 0.7394699025154114, 0.4239228332042694, 0.4072636090219021, 0.2429596191644668, 0.3974084843695164, 0.2386579412221909, 0.4815903151035309, 0.4259880274534226, 0.4597762486338615, 0.6278105509281158, 0.6117231178283691, 0.4904340715706348, 0.4101526856422424, 0.4831921933591366, 0.619120345711708, 0.4009022894501686, 0.5636504793167114, 0.4654055945575237, 0.5576414524018765, 0.3684881520271301, 0.5332040146179498, 0.450753071308136, 0.3031495094299317, 0.5080351284146309, 0.3358146321773529, 0.8627483117580413, 0.6663525441288948, 0.1696888267993927, 0.656380914747715, 0.6747942034900188, 0.5470938581228256, 0.4192613804340363, 0.5919720619916916, 0.7385548314452172, 0.7354057785868645, 1.1346746611595155, 0.6896573189855553, 1.1093218147754669, 0.6763992561399936, 0.1657374811172485, 0.8564258623123169, 0.8902455323934555, 1.0157966017723083, 0.8512298262119293, 0.7703370830381755, 0.4064910399913788, 0.8708735489845276, 1.0794374525547028, 0.985676316022873, 1.0159480196237562, 0.7679871003329753, 1.1828640365600585, 0.8496394984482322, 1.2651747918128966, 1.011262710094452, 0.9708874124288559, 1.1875977063179017, 1.457960271835327, 0.5175182557106018, 1.0692994278669357, 1.054478727579117, 1.0321949967741966, 0.8498271003365516, 1.3148593521118164, 1.1195948880910873, 0.8332033711671829, 1.030581226348877, 0.9921839330345392]|-152.2182617187500000|      1.33333333|[57, 8, 0, 1]                                                              | 
       2|[0.1059708858281374, -0.0321447509527207, -0.1514268678426742, -0.3611243432760239, -0.551505696773529, -0.373091476559639, -0.6561659502983093, 0.0111257116496563, -0.2513417786359787, 0.2060601435601711, 0.2763818843662739, 0.2860517901182175, 0.2284225273132324, 0.3521712490916252, 0.3373263791203499, 0.2903095817565918, -0.244276547729969, 0.6725997592508792, 0.165092351436615, 0.1558487236499786, 0.1440171488001943, 0.0755073961615562, 0.3650925005972385, 0.2976048791408539, -0.2937660813331604, 0.01816051941365, 0.8952101063728333, 0.5257830607891083, 0.7403121376037598, -0.5703790456056594, 0.2520350056607276, 0.276700824201107, 0.9945705699920655, 0.3621751220524311, 0.4006435786373913, 0.3473111620545387, 0.5868628610670567, 0.1265324923396111, 0.6142562770843506, 0.1235011905431748, 0.520034629702568, 0.7139660251140594, 0.665374204814434, 0.7889866442978382, 0.5404727131128311, 0.2819317458570004, 0.5734071519970894, 0.2632735255360603, 0.9393657946586609, 0.6438714228570461, 0.4621532692015171, 0.329881940484047, 1.155989940483123, 0.4282017452269793, 0.0320705056190491, 0.583834265768528, 0.2587172088027, 0.830144675374031, 0.6036336386203766, 0.1168905109167099, 0.5841627648472786, 0.7905015115439892, 0.3676306056976318, 0.2381132388114929, 0.4139274150133133, 0.7377571654180065, 0.3693232890963555, 1.2834962236881258, 0.358673561012838, 0.6405234456062316, 0.7808863921463489, 0.1326719459891319, 0.3256849455833435, 1.4859557503461838, 1.086286075413227, 1.141218671798706, 0.1312724134291057, 0.4634333539009095, 1.3949315929412842, 1.2148109257221222, 0.7323691821098328, 0.7137718421220778, 0.6952028702199459, 1.3359968924522398, 0.4755754105804954, 0.9947998082637786, 0.8410124880075456, 0.5100707310438156, 1.1849523380957545, 1.5590980812907218, 0.7691471314430237, 0.9316899013519286, 1.2124222445487978, 0.9392220774292945, 0.9153644934296608, 1.2478181636333465, 1.1904487845301628, 0.9353147554397583, 0.6731952929496765, 0.8637994024902582]|-254.4409637451171875|      1.77777778|[113, 16, 0, 2]                                                            | 
       3|[0.5777126217633486, -0.2086372780799866, -0.1870071341097355, 0.2988749080896377, -0.5692725487053394, -1.0117489272356033, -0.5732554796338081, -0.4179649372398853, -0.643664944767952, 0.4845849595963955, 0.5078916741907596, 0.481214280128479, 0.2396870172768831, -0.4204614689946174, 0.3507226310670376, 0.1821746787428856, -0.5256666484475135, 0.3035055662691593, 0.3026222759485245, -0.0550878524780273, 0.110946700014174, -0.2255092027783394, -0.0502263163030148, 0.3315695950388908, -0.257007610052824, 0.0295903750136495, 0.8976023976970464, 0.7435158032178879, 0.3484940910339356, -0.8850676387548446, 0.8554859000165016, 0.8544485267996789, 1.028026329278946, 0.778870269805193, 0.1454062079079449, -0.1284270057082176, 0.784901826530695, -0.0727757689356804, 0.3114135110378266, -0.2671435981988907, 0.9340368992090224, 0.4325019550323486, 0.3838059160113334, 0.7451043078303337, 0.4696175277233123, 0.1392319528758526, 0.795243555009365, 0.5827615442872047, 1.076124524474144, 0.8793843202292919, 0.4043249732255936, -0.1668004351854324, 0.9348466053791344, -0.244624008461833, 0.3340706110000611, 1.297478829920292, -0.2161114516854287, 1.084411056637764, 0.5374409446120262, -0.1058053463697434, 0.6974219462275505, 0.4698931936919689, -0.1333880972862244, 0.1129973077774048, 0.4492634512484074, 0.5542489480832592, 0.112568801343441, 1.6133827793598177, 0.3799054730893112, 0.3877488195896148, 0.3689883454144001, -0.2251767578721047, 0.3325370978750288, 1.893150275349617, 1.1254622787237167, 1.6828820204734802, 0.5570471665228252, 0.961883305311203, 1.2235483312606812, 1.7451443254947663, 0.804433343410492, 0.1798365336656569, 0.62137409850955, 0.9668706619739531, 0.4975190188793931, 1.4988365924358367, 0.6487828296422959, 1.5241828459501265, 1.2221961401961745, 2.120748357474804, 0.2687821125984192, 1.1230489593744277, 0.614332311153412, 1.2360717156529426, 1.1636207297444343, 1.5960474824905395, 1.483634257018566, 0.6215646076202392, 0.745082719027996, 1.5558832380920649]|-477.9100646972656250|      2.37037037|[169, 24, 0, 3]                                                            | 
       4|[0.5794184605963528, 0.3164060306549072, -0.4455013920366764, 0.3208155249804258, -0.808966875821352, -0.9730933928489685, -0.9985233250260352, -0.0645913799107075, -0.7035754619538784, 0.1519860945641994, 0.9354864551126957, 0.5267727401852608, 0.1257806561142206, -0.4183993606269359, 0.4629777647554875, 0.3930769076943398, -0.2314853909611702, 0.6635135973989963, 0.7103548222780227, 0.3827203929424286, 0.5624262839928269, 0.224991702735424, 0.3866985286772251, 0.7444977888464928, 0.1236970014870167, 0.3719839819148183, 1.1976522391010076, 0.9991292494535446, 0.5594138288497925, -0.7173803269863128, 0.9829924988467247, 1.1127607819437981, 1.0899471546709538, 0.8177223467826844, 0.1688387327827513, -0.112244830802083, 0.8021879353374243, -0.046208920776844, 0.3548908264935017, -0.2000510230660438, 1.030179384946823, 0.5615552645921706, 0.5478127750754356, 0.9441431710124015, 0.701729816198349, 0.4004788427054882, 1.079856180846691, 0.8834017100930214, 1.3842427784204483, 1.1856587044894695, 0.6991593486070633, 0.1072529000043869, 1.1795771524496377, -0.036455382630229, 0.5002120465040207, 1.4182631126046181, -0.1416041854023934, 1.1142695508152247, 0.5268217717856168, -0.1503345832228661, 0.6276478028297424, 0.3852147524058819, -0.2215132591128349, 0.0333749049901962, 0.3898841567337513, 0.5259276241669432, 0.1245069020241499, 1.6725298392772676, 0.4904307980299927, 0.550660964846611, 0.5819151057302951, 0.0319965717196464, 0.6249907743372023, 2.209124183058739, 1.4510209411382675, 2.002703944444656, 0.8553710958326701, 1.2235422122478485, 1.4350475007295609, 1.8957030802965165, 0.886941654086113, 0.1916220296919344, 0.5647232811152935, 0.8492493519186972, 0.3314296480326447, 1.3012680268287657, 0.4402719390392305, 1.327467491030693, 1.0605457805655898, 2.016014279425144, 0.2393160125613213, 1.1816270035505294, 0.7662734168767931, 1.225415361635387, 1.481606413424015, 1.9671276724338531, 1.8758784171938896, 0.9966366994380951, 1.061898601949215, 1.775574067607522]|-650.5262451171875000|      3.16049383|[225, 32, 0, 4]                                                            | 
       5|[0.5816929123736918, 1.0164637756347656, -0.7901603926718235, 0.3500696820765734, -1.1285593219101429, -0.9215526828169822, -1.565547138750553, 0.4065733830630779, -0.7834561540186405, -0.2914790488779545, 1.5056128694117068, 0.5875173573195934, -0.0260944821685553, -0.4156498828809708, 0.6126512713730335, 0.674279879629612, 0.1607562658190728, 1.1435243155062198, 1.2539982372522354, 0.966464740037918, 1.1643991023674607, 0.8256595966219902, 0.9692649687826633, 1.2950686940550804, 0.6313031502068043, 0.8285087712481618, 1.5977187042403966, 1.3399471777677536, 0.8406401360034943, -0.4937972396612167, 1.1530012923199684, 1.2351970967650414, 1.172508252710104, 0.8695251160860062, 0.2000820980407297, -0.0906685975939036, 0.8252360810339451, -0.0107864578068256, 0.4128605791926384, -0.1105942562222481, 1.1583693659305572, 0.7336263340711593, 0.7664885821938514, 1.2095283219218254, 1.0112128674983978, 0.7400023965537548, 1.4593397018313408, 1.2842552843689918, 1.7950671070814133, 1.5940245501697063, 1.0922718292474747, 0.4726573270559311, 1.5058845386095345, 0.2411027950793505, 0.7217339605093003, 1.57930882781744, -0.0422611686587334, 1.1540808751434088, 0.5126628756150603, -0.2097068965435028, 0.5346156141161919, 0.2723101665079594, -0.3390134674310684, -0.0727882987260818, 0.3107117615640164, 0.6124316216120497, 0.1404243689775467, 1.7513925808668138, 0.637797902917955, 0.7678771585226059, 0.8658174528181553, 0.3748943445086479, 1.0149290096201002, 2.630422746539116, 1.885099157691002, 2.429133186340332, 1.2531363150442485, 1.572420744895935, 1.717046373486519, 2.096448081731796, 0.9969527325034142, 0.2073360250145195, 0.4891888628900051, 0.6924209484457968, 0.1099771436362061, 1.0378432726860045, 0.1622573983669282, 1.0651803511381148, 0.8450119726918639, 1.876368837058544, 0.200027879178524, 1.259731067419052, 0.9688615578413011, 1.5476479656621813, 1.9055873051285743, 2.4619012689590454, 2.3988706108927724, 1.4967328417301178, 1.4843197593092918, 2.0684951934963465]|-895.2842407226562500|      4.21399177|[281, 40, 0, 5]                                                            | 
       6|[0.5012926689721644, 0.6546798539161682, -1.5689377535879612, 1.2906114263087511, -0.6438693411648273, -1.1284963437914848, -2.7718131843209264, 1.2124503533542157, -0.6437939031422139, -1.48529070392251, 1.8766939236223696, 0.9347294633090496, 0.9173261664062738, -0.7344593623559922, 0.8092045016586781, -0.1015113481879234, -0.9995548370480537, 1.809548106342554, 2.3322959715127944, 1.4201911509037017, 2.704729512371123, 0.2140602704882621, 0.6828916515409946, -0.1708776226639748, 0.2773578651249409, 1.02232570130378, 2.453642714517191, 2.2653113144636157, 0.58854154586792, -0.9371930032968521, 1.39348631975241, 0.5089078840613366, 0.9428908954560757, 1.8115109020471574, -1.1426490201614796, -0.5733177749067545, 1.1429490138590337, 1.0478953878581523, 0.6385862299799919, -0.5258144572377205, 1.3220209366083144, 0.8762537968158721, 1.602905959188938, -0.1709759286046029, 0.5478486835956573, 2.6732695131003856, 2.188739978969097, 2.570969003736973, 1.8549121634662151, 1.9716264121234417, 1.112515172213316, 1.140763048529625, 1.0962963506765664, 0.0237242234498263, 1.4367148011922837, 0.1417837938666344, 0.841237201988697, -0.5412192270904779, 0.4506286970898509, -0.7697711527347565, 1.2309466382861136, 0.0047305811941624, 1.273905147910118, 0.115563108921051, 1.2442544303834437, 1.8576179504999892, -0.486386598944664, 1.0378618019819261, -0.9340032826899551, 0.851429109275341, 0.842371125742793, -1.1578897598385811, 1.334871513787657, 2.8217751437425616, 1.0537346452474594, 1.154774794578552, 2.0975669404829387, 1.9315700221061707, -0.191413647532463, 0.5487424314022062, 0.4659078320860863, -0.0650469794124366, 0.4805877301096916, 0.1833196172118186, -0.7667580071778503, 0.9421819603443145, -0.1940244781970977, 0.9792994084954261, 2.0603813164494933, 1.3890310987830161, 0.5445386728644371, 3.402742875814438, 1.189051024913788, 1.155452323667705, 2.6433226957917215, 1.9415402626991272, 2.2651320782303808, 2.8304829704761505, 0.7364543208479881, 1.4562455210834742]|-1099.2276611328125000|      5.61865569|[337, 48, 0, 6]                                                            | 
       7|[1.3084698549844325, 0.5004185330867768, -1.6935578708350658, 1.2228704867511988, -0.7400407277047634, -1.7099417397379875, -2.4454505446553227, 1.5194246749579907, -0.6160478944331408, -1.7045496828854083, 1.4404348327219485, 1.3973169986903669, 0.9103204753436148, -0.7623002970498055, 0.7636400923132897, -0.1589850300550461, -1.061478162109852, 1.7511122192442417, 2.284650276005268, 1.3890742499381303, 2.6936765183135867, 0.2240775137022137, 0.7124801571667194, -0.1254199168086052, 0.3333239778876305, 1.0824745402112603, 2.5114564818609506, 2.3148010361194613, 0.6249117264151574, -0.9170544750988483, 1.3962588013987989, 0.4952492496743799, 0.9156654737144709, 1.7751989775896073, -1.1824258147738873, -0.6103713562339544, 1.1147450757026673, 1.033984697535634, 0.6431922487542033, -0.5001367129385471, 1.3693776017427444, 0.9438406807184219, 1.687279299199581, -0.074978364109993, 0.6489699676632881, 2.7722389055788517, 2.278110475540161, 2.6437739166617393, 1.9052953512966633, 1.995400495827198, 1.1076001406088472, 1.1074578095972538, 1.037387709338218, -0.0556443604081869, 1.3441045314073563, 0.0446986904740334, 0.7493564483523368, -0.6180718169361352, 0.9166426054760813, -0.7907022885978222, 1.2470906308293341, 0.0603277933597565, 1.3679037588834762, 0.2432635420560837, 1.397309248894453, 2.0243182987580077, -0.3205368536710739, 1.186380766630173, -0.8202582936524414, 0.9131824679672718, 0.8363730805367231, -1.2446999388933182, 1.1580247711576521, 2.5504332834482195, 0.6888746172189713, 0.7031071579456327, 1.57145813911804, 1.3485224533081055, -0.8096867269277572, 5.696269172430038, -0.1476908722519874, -0.637943817600608, -0.0285847690701485, -0.2432582786679269, -1.0975515667290892, 0.7135257130861281, -0.3216035562753676, 0.9443411688506602, 2.1029410183988513, 1.4887488946318626, 0.6778059861063958, 3.5451535713672637, 1.3180544751882555, 1.2529138005897402, 2.6976992309093477, 1.9492894984222948, 2.231090192943811, 2.766973811686039, 0.6611136624217033, 1.3886778373271227]|-1146.1356201171875000|      7.49154092|[393, 56, 0, 7]                                                            | 
       8|[2.3914800516702233, 0.25513263463974, -2.072190177887678, 1.187327521815896, -1.2018125139176845, -2.4640430161356925, -1.9618639650940892, 2.092940149754286, -0.4208133722096682, -1.7767725937068461, 1.0036201967298983, 1.9752966229617597, 0.9073733779322356, -0.7926762694399804, 0.7090242557227612, -0.2309607082605362, -1.1415161955356599, 1.6732639263570308, 2.21875903993845, 1.3431756187230348, 2.6731656957790255, 0.2311849131062627, 0.7461856338381767, -0.0691069869697094, 0.4058912321925163, 1.1634080440178514, 2.59229323242791, 2.387436090707779, 0.6824873173236847, -0.8794517785310745, 1.411387346861884, 0.4880342205800117, 0.888797499164939, 1.7336253860592843, -1.2320262073539197, -0.6602657338231802, 1.0725686651468278, 1.0070200330764054, 0.7703283302113414, -0.4798064105212688, 1.4175807832181453, 1.019380686879158, 1.787005812227726, 0.0434038439393043, 0.7784801021218299, 2.9039816810190677, 2.402537481188774, 2.751490804851055, 1.9878792406618595, 2.0461638309061527, 1.12223831679672, 1.0845163301378489, 0.9785432063229382, -0.1455902876704931, 1.2307828322052956, -0.0818640539050102, 0.6214141395688056, -0.734686769619584, 0.8238910652324557, -0.8482708051800728, 1.2337587071955203, 0.0971041870117187, 1.4566828805208205, 0.3814719015359879, 1.577661996334791, 2.2349193752417342, -0.5060198175907135, 1.4059700596332552, -0.6275908987759613, 1.0562907762825489, 0.9078444959968328, -1.2647967736423016, 1.0301273148693144, 2.3035908991098406, 0.318182185292244, 0.2106622850894926, 0.9667058369482402, 0.6480738806724549, -1.5827517575025558, 4.87890310883522, 6.7272914847731595, -1.4466995730251075, -0.7836807277798653, -0.9151580145955087, -1.6620536271424498, 0.2733421927690505, -0.6292199391126632, 0.7680956880748271, 2.047496792729944, 1.5350457854568957, 0.8000470435619355, 3.7133074980974197, 1.500905089378357, 1.421369431130588, 2.828053680062294, 2.0259733028151095, 2.2485401623696086, 2.730210929661989, 0.5848130860924721, 1.2946025896817446]|-1199.1602783203125000|      9.98872123|[449, 64, 0, 8]                                                            | 
       9|[6.941351496372372, -0.7093074131011963, -5.061155212372541, 1.661759543195367, -0.0138217292726039, -2.665646860897541, -1.3719487491250035, 3.7452145199477673, 1.1822955106943844, 1.0031475074589253, 4.067899276167154, -0.9723995859920977, 0.9362340866308659, -0.6384133541863412, 0.9713253729045391, 0.105674791932106, -0.7743190693855286, 2.024110574573278, 2.5097870329022407, 1.5398668188601732, 2.753727087788284, 0.1884847379103303, 0.5876323017477989, -0.3232934682071209, 0.0859720334410667, 0.8133628994598985, 2.249013215051964, 2.085028408765793, 0.4485067808628083, -1.026737329363823, 1.4067845439445228, 0.5525768270529807, 1.0009971856325866, 1.8977988997101785, -1.0455176859162747, -0.4841271092742682, 1.2059564393758775, 1.068915455713868, 0.7384232602640987, -0.6190752707421779, 1.1674884556233882, 0.665548978447914, 1.3466414812207221, -0.457748850286007, 0.2488254204392433, 2.3816800667345523, 1.9239810866117475, 2.350390586555004, 1.692252421528101, 1.875768754631281, 1.0866813969239593, 1.1822519213706255, 1.19664855228737, 0.1695852456241846, 1.6109230175614357, 0.3250745287537575, 1.0139467564225195, -0.3973229602724313, 1.0693888581916688, -0.7240345343947411, 1.217512006536126, -0.0667898851633072, 1.1512481468915938, -0.0464072531461716, 1.0582497172057628, 1.664328283132054, -1.0814343559741975, 0.8740527856349947, -1.0702287893532776, 0.7415145941078662, 0.7482406469434499, -1.2566016015782953, 1.2018412929214537, 2.6169974261522295, 0.7348520010709763, 0.6784378385543821, 1.4241141757334117, 1.0303055036067963, -1.3369357055425644, 4.938065624982118, 6.567436402142048, -1.8340905740112068, -1.3792416957020759, -1.6704814246296884, -2.5017867509217466, -0.5540781015157701, -1.335793723464012, 0.2901465456187724, 1.8898994297347964, 1.7573417402803897, 1.4140266811847688, 4.670291004776955, 2.6843355226516725, 2.6470664716884493, 3.853891816735268, 2.5725421137548983, 2.0306721471995113, 1.49803033426404, -1.8295424303412438, -2.3410950135439634]|-1222.3801269531250000|     13.31829498|[561, 80, 0, 10]                                                           | 
