k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[98.913703083992, 35.80122894048691, 269.64554741978645]                        |232311.4218750000000000|      1.11111111|[4, 1, 0, 1]                                                               | 
       2|[99.0066278129816, 35.888590045273304, 268.54178074002266]                      |229458.5937500000000000|      1.23456790|[7, 2, 0, 2]                                                               | 
       3|[100.13465632498264, 35.81477175652981, 268.0455345213413]                      |225780.2500000000000000|      1.37174211|[10, 3, 0, 3]                                                              | 
       4|[100.51014007627964, 36.7235841602087, 267.0891097486019]                       |222267.7187500000000000|      1.52415790|[13, 4, 0, 4]                                                              | 
       5|[101.64978982508183, 36.9629937261343, 268.0724399983883]                       |221869.2656250000000000|      1.69350878|[16, 5, 0, 5]                                                              | 
       6|[100.88145078718662, 38.26411782205105, 267.30778124928474]                     |221131.3906250000000000|      1.88167642|[19, 6, 0, 6]                                                              | 
       7|[102.30466617643833, 37.51835225522518, 268.2870655953884]                      |220619.6250000000000000|      2.09075158|[25, 8, 0, 8]                                                              | 
       8|[104.22846855223179, 41.22791574895382, 268.43902492523193]                     |214668.6875000000000000|      2.32305731|[28, 9, 0, 9]                                                              | 
       9|[106.07404066622257, 39.8379412740469, 268.6807473897934]                       |211996.4375000000000000|      2.58117479|[31, 10, 0, 10]                                                            | 
      10|[107.6754796653986, 41.85015569627285, 268.9017679542303]                       |207907.0937500000000000|      2.86797199|[34, 11, 0, 11]                                                            | 
      11|[107.80969622731209, 39.996254190802574, 263.4753434509039]                     |196687.7187500000000000|      3.18663555|[37, 12, 0, 12]                                                            | 
      12|[110.69907668232918, 41.30933831632137, 263.1890991181135]                      |189395.8437500000000000|      3.54070616|[40, 13, 0, 13]                                                            | 
      13|[113.93423083424568, 42.17726491391659, 264.33674018085003]                     |184772.1562500000000000|      3.93411796|[43, 14, 0, 14]                                                            | 
      14|[116.90400198101997, 44.1195278018713, 262.63810627162457]                      |174306.0937500000000000|      4.37124217|[46, 15, 0, 15]                                                            | 
      15|[116.55443722009659, 44.47949020564556, 258.2957581728697]                      |166025.7031250000000000|      4.85693575|[49, 16, 0, 16]                                                            | 
      16|[123.67839962244034, 44.295433059334755, 251.6946529597044]                     |140340.5625000000000000|      5.39659528|[52, 17, 0, 17]                                                            | 
      17|[128.6092854142189, 43.774691954255104, 249.5642933100462]                      |128177.6562500000000000|      5.99621697|[55, 18, 0, 18]                                                            | 
      18|[134.08804708719254, 41.944024339318275, 247.95605270564556]                    |116950.4921875000000000|      6.66246331|[61, 20, 0, 20]                                                            | 
      19|[137.84373384714127, 46.63530422747135, 245.0794014185667]                      |104665.7578125000000000|      7.40273701|[64, 21, 0, 21]                                                            | 
      20|[148.4033585190773, 48.047120943665504, 255.36060564219952]                     |104205.7187500000000000|      8.22526334|[67, 22, 0, 22]                                                            | 
      21|[155.48511797189713, 45.835551634430885, 251.80918399989605]                    |89013.7109375000000000|      9.13918149|[70, 23, 0, 23]                                                            | 
      22|[159.94406419992447, 51.186466589570045, 234.9099530428648]                     |59346.2695312500000000|     10.15464610|[73, 24, 0, 24]                                                            | 
      23|[159.0196312069893, 60.12990225851536, 216.69930355250835]                      |38257.5937500000000000|     11.28294011|[76, 25, 0, 25]                                                            | 
      24|[169.3288877606392, 55.55393399298191, 216.40869604051113]                      |30151.2500000000000000|     12.53660012|[82, 27, 0, 27]                                                            | 
      25|[172.32156640291214, 44.14530076086521, 212.15977846086025]                     |26182.3847656250000000|     13.92955569|[85, 28, 0, 28]                                                            | 
      26|[173.4694600701332, 43.032215014100075, 198.322296962142]                       |15824.7783203125000000|     15.47728410|[91, 30, 0, 30]                                                            | 
