k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1]                                                                    | 41.0311021275976984|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.99000000|[7, 2, 0, 2]                                                               | 
       2|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.98010000|[13, 4, 0, 4]                                                              | 
       3|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.97029900|[19, 6, 0, 6]                                                              | 
       4|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.96059601|[25, 8, 0, 8]                                                              | 
       5|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.95099005|[31, 10, 0, 10]                                                            | 
       6|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.94148015|[37, 12, 0, 12]                                                            | 
       7|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.93206535|[43, 14, 0, 14]                                                            | 
       8|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.92274469|[49, 16, 0, 16]                                                            | 
       9|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.91351725|[55, 18, 0, 18]                                                            | 
      10|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.90438208|[61, 20, 0, 20]                                                            | 
