k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[9.969251245260239, 10.668827652931213, 9.257218658924103]                      |40239540.0000000000000000|      1.01010101|[5, 0, 0, 1]                                                               | 
       2|[9.765069290995598, 10.210709661245346, 8.380439519882202]                      |17025944.0000000000000000|      1.02030405|[9, 0, 0, 2]                                                               | 
       3|[10.02723242342472, 10.02535429596901, 7.411969482898712]                       |5871297.5000000000000000|      1.03061015|[13, 0, 0, 3]                                                              | 
       4|[10.115448072552681, 9.340987712144852, 6.646451473236084]                      |2651846.0000000000000000|      1.04102036|[17, 0, 0, 4]                                                              | 
       5|[9.933615669608116, 10.01385036110878, 5.873200953006744]                       |1379406.6250000000000000|      1.05153571|[21, 0, 0, 5]                                                              | 
       6|[9.51852311193943, 9.428054481744766, 5.10491144657135]                         |908759.2500000000000000|      1.06215729|[25, 0, 0, 6]                                                              | 
       7|[9.167911931872368, 8.431401759386063, 5.214151561260223]                       |657859.4375000000000000|      1.07288615|[29, 0, 0, 7]                                                              | 
       8|[9.286827176809311, 7.397280007600784, 4.954274535179138]                       |481151.2812500000000000|      1.08372338|[33, 0, 0, 8]                                                              | 
       9|[8.732343465089798, 7.200403451919556, 4.0441954135894775]                      |297221.6875000000000000|      1.09467008|[37, 0, 0, 9]                                                              | 
      10|[8.772675901651382, 6.139098048210144, 3.779041826725006]                       |181664.4687500000000000|      1.10572736|[41, 0, 0, 10]                                                             | 
      11|[7.9123954474925995, 5.523112773895264, 4.10015332698822]                       |133773.1562500000000000|      1.11689632|[45, 0, 0, 11]                                                             | 
      12|[8.213988840579987, 4.970092475414276, 3.1778370141983032]                      |78756.2656250000000000|      1.12817810|[49, 0, 0, 12]                                                             | 
      13|[7.6284297704696655, 4.341600179672241, 2.446465849876404]                      |39932.9257812500000000|      1.13957384|[53, 0, 0, 13]                                                             | 
      14|[7.39807616174221, 3.4485774636268616, 3.1158506870269775]                      |27030.2128906250000000|      1.15108468|[57, 0, 0, 14]                                                             | 
      15|[6.5545763820409775, 3.2394636124372482, 2.361016094684601]                     |13383.0556640625000000|      1.16271180|[61, 0, 0, 15]                                                             | 
      16|[5.659565195441246, 2.6650977581739426, 1.890954613685608]                      |5374.3237304687500000|      1.17445637|[65, 0, 0, 16]                                                             | 
      17|[5.271884813904762, 1.6307217329740524, 2.2898504734039307]                     |1897.9013671875000000|      1.18631956|[69, 0, 0, 17]                                                             | 
      18|[4.663700237870216, 1.043327197432518, 1.4577246308326721]                      |681.9242553710937500|      1.19830259|[73, 0, 0, 18]                                                             | 
      19|[3.880007341504097, 0.3757695406675339, 0.8444372415542603]                     |246.6576385498046875|      1.21040665|[77, 0, 0, 19]                                                             | 
      20|[2.923521474003792, -0.2985311299562454, 0.5353455245494843]                    | 72.1664505004882812|      1.22263298|[81, 0, 0, 20]                                                             | 
      21|[2.287776842713356, 0.0552862733602524, 1.517930656671524]                      | 12.2209558486938477|      1.23498281|[85, 0, 0, 21]                                                             | 
      22|[1.098572626709938, -0.0913112610578537, 1.2187901735305786]                    |  3.2280030250549316|      1.24745739|[89, 0, 0, 22]                                                             | 
      23|[0.8464114218950272, -0.9439745992422104, 0.3438445925712585]                   |  0.4321758151054382|      1.26005797|[93, 0, 0, 23]                                                             | 
      24|[0.8464114218950272, -0.9439745992422104, 0.3438445925712585]                   |  0.4321758151054382|      1.24745739|[97, 0, 0, 24]                                                             | 
      25|[0.8464114218950272, -0.9439745992422104, 0.3438445925712585]                   |  0.4321758151054382|      1.23498281|[101, 0, 0, 25]                                                            | 
      26|[0.5967718213796616, 0.2491805702447891, 0.5419439524412155]                    |  0.1539274007081985|      1.24745739|[105, 0, 0, 26]                                                            | 
      27|[0.5967718213796616, 0.2491805702447891, 0.5419439524412155]                    |  0.1539274007081985|      1.23498281|[109, 0, 0, 27]                                                            | 
      28|[-0.1402180939912796, -0.6068267673254013, 0.0426647514104843]                  |  0.1000851467251778|      1.24745739|[113, 0, 0, 28]                                                            | 
      29|[-0.1402180939912796, -0.6068267673254013, 0.0426647514104843]                  |  0.1000851467251778|      1.23498281|[117, 0, 0, 29]                                                            | 
      30|[-0.1402180939912796, -0.6068267673254013, 0.0426647514104843]                  |  0.1000851467251778|      1.22263298|[121, 0, 0, 30]                                                            | 
