k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.01, 0.02]                                                               |14794.7901547973069682|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.1, 0.01, 0.02]                                                               |14794.7901547973069682|      0.30000000|[7, 2, 0, 2]                                                               | 
       2|[0.1, 0.01, 0.02]                                                               |14794.7901547973069682|      0.09000000|[13, 4, 0, 4]                                                              | 
       3|[0.1, 0.01, 0.02]                                                               |14794.7901547973069682|      0.02700000|[19, 6, 0, 6]                                                              | 
       4|[0.1, 0.01, 0.02]                                                               |14794.7901547973069682|      0.00810000|[25, 8, 0, 8]                                                              | 
       5|[0.1046387505717576, 0.0033998039923608, 0.0192724052281119]                    |2471.2902832031250000|      0.02700000|[28, 9, 0, 9]                                                              | 
       6|[0.1046387505717576, 0.0033998039923608, 0.0192724052281119]                    |2471.2902832031250000|      0.00810000|[34, 11, 0, 11]                                                            | 
       7|[0.1046387505717576, 0.0033998039923608, 0.0192724052281119]                    |2471.2902832031250000|      0.00243000|[40, 13, 0, 13]                                                            | 
       8|[0.1043596314499155, 0.001945841582492, 0.0173454943974502]                     |945.3445434570312500|      0.00810000|[43, 14, 0, 14]                                                            | 
       9|[0.1043596314499155, 0.001945841582492, 0.0173454943974502]                     |945.3445434570312500|      0.00243000|[49, 16, 0, 16]                                                            | 
      10|[0.103257148899138, 0.0029065295145847, 0.0154047442297451]                     |927.9164428710937500|      0.00810000|[55, 18, 0, 18]                                                            | 
      11|[0.103257148899138, 0.0029065295145847, 0.0154047442297451]                     |927.9164428710937500|      0.00243000|[61, 20, 0, 20]                                                            | 
      12|[0.1025198151124641, 0.0049706071638502, 0.014355543225538]                     |705.8784179687500000|      0.00810000|[64, 21, 0, 21]                                                            | 
      13|[0.1025198151124641, 0.0049706071638502, 0.014355543225538]                     |705.8784179687500000|      0.00243000|[70, 23, 0, 23]                                                            | 
      14|[0.104054335411638, 0.0035166447539814, 0.0155539340735413]                     |571.4422607421875000|      0.00810000|[73, 24, 0, 24]                                                            | 
      15|[0.104054335411638, 0.0035166447539814, 0.0155539340735413]                     |571.4422607421875000|      0.00243000|[79, 26, 0, 26]                                                            | 
      16|[0.104054335411638, 0.0035166447539814, 0.0155539340735413]                     |571.4422607421875000|      0.00072900|[85, 28, 0, 28]                                                            | 
      17|[0.104054335411638, 0.0035166447539814, 0.0155539340735413]                     |571.4422607421875000|      0.00021870|[91, 30, 0, 30]                                                            | 
