k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[5.2]                                                                           |61302.9768075899992255|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[6.2]                                                                           |12846.5410156250000000|      2.00000000|[3, 1, 0, 1]                                                               | 
       2|[6.2]                                                                           |12846.5410156250000000|      1.00000000|[4, 2, 0, 2]                                                               | 
       3|[6.2]                                                                           |12846.5410156250000000|      0.50000000|[5, 3, 0, 3]                                                               | 
       4|[6.2]                                                                           |12846.5410156250000000|      0.25000000|[7, 4, 0, 4]                                                               | 
       5|[5.95]                                                                          |823.8391113281250000|      0.50000000|[9, 5, 0, 5]                                                               | 
       6|[5.95]                                                                          |823.8391113281250000|      0.25000000|[10, 6, 0, 6]                                                              | 
       7|[5.95]                                                                          |823.8391113281250000|      0.12500000|[10, 7, 0, 7]                                                              | 
       8|[5.95]                                                                          |823.8391113281250000|      0.06250000|[12, 8, 0, 8]                                                              | 
       9|[6.0125]                                                                        | 52.5319366455078125|      0.12500000|[14, 9, 0, 9]                                                              | 
      10|[6.0125]                                                                        | 52.5319366455078125|      0.06250000|[15, 10, 0, 10]                                                            | 
