k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[1.240268349647522, 1.1499167680740356]                                         |  1.3680659532546997|      2.00000000|[5, 0, 0, 1]                                                               | 
       2|[1.240268349647522, 1.1499167680740356]                                         |  1.3680659532546997|      1.00000000|[9, 0, 0, 2]                                                               | 
       3|[1.240268349647522, 1.1499167680740356]                                         |  1.3680659532546997|      0.50000000|[13, 0, 0, 3]                                                              | 
       4|[0.7435804605484009, 1.2073722630739212]                                        |  0.2851217091083527|      1.00000000|[17, 0, 0, 4]                                                              | 
       5|[0.7435804605484009, 1.2073722630739212]                                        |  0.2851217091083527|      0.50000000|[21, 0, 0, 5]                                                              | 
       6|[0.7435804605484009, 1.2073722630739212]                                        |  0.2851217091083527|      0.25000000|[25, 0, 0, 6]                                                              | 
       7|[1.160921335220337, 0.9320059567689896]                                         |  0.0470681972801685|      0.50000000|[29, 0, 0, 7]                                                              | 
       8|[1.160921335220337, 0.9320059567689896]                                         |  0.0470681972801685|      0.25000000|[33, 0, 0, 8]                                                              | 
       9|[0.9210171103477478, 1.0023335665464401]                                        |  0.0263761058449745|      0.50000000|[37, 0, 0, 9]                                                              | 
      10|[0.9210171103477478, 1.0023335665464401]                                        |  0.0263761058449745|      0.25000000|[41, 0, 0, 10]                                                             | 
      11|[0.9210171103477478, 1.0023335665464401]                                        |  0.0263761058449745|      0.12500000|[45, 0, 0, 11]                                                             | 
      12|[0.9210171103477478, 1.0023335665464401]                                        |  0.0263761058449745|      0.06250000|[49, 0, 0, 12]                                                             | 
      13|[0.9632051959633827, 1.048446636646986]                                         |  0.0142709333449602|      0.12500000|[53, 0, 0, 13]                                                             | 
      14|[0.9632051959633827, 1.048446636646986]                                         |  0.0142709333449602|      0.06250000|[57, 0, 0, 14]                                                             | 
      15|[0.9009029790759087, 1.0434784069657326]                                        |  0.0116564184427261|      0.12500000|[61, 0, 0, 15]                                                             | 
      16|[0.9009029790759087, 1.0434784069657326]                                        |  0.0116564184427261|      0.06250000|[65, 0, 0, 16]                                                             | 
      17|[0.9009029790759087, 1.0434784069657326]                                        |  0.0116564184427261|      0.03125000|[69, 0, 0, 17]                                                             | 
      18|[0.9312550537288189, 1.0360410623252392]                                        |  0.0056085800752044|      0.06250000|[73, 0, 0, 18]                                                             | 
      19|[0.9312550537288189, 1.0360410623252392]                                        |  0.0056085800752044|      0.03125000|[77, 0, 0, 19]                                                             | 
      20|[0.9312550537288189, 1.0360410623252392]                                        |  0.0056085800752044|      0.01562500|[81, 0, 0, 20]                                                             | 
