k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[0.5751225169748068, -0.9334725797176361, 20.371721863746643]                   |710.6152343750000000|      1.33333333|[4, 1, 0, 1]                                                               | 
       2|[0.5751225169748068, -0.9334725797176361, 20.371721863746643]                   |710.6152343750000000|      1.00000000|[10, 3, 0, 3]                                                              | 
       3|[0.5751225169748068, -0.9334725797176361, 20.371721863746643]                   |710.6152343750000000|      0.75000000|[16, 5, 0, 5]                                                              | 
       4|[0.449045192822814, -1.0174195900559426, 20.02867317199707]                     |608.9556884765625000|      1.00000000|[19, 6, 0, 6]                                                              | 
       5|[0.449045192822814, -1.0174195900559426, 20.02867317199707]                     |608.9556884765625000|      0.75000000|[25, 8, 0, 8]                                                              | 
       6|[0.449045192822814, -1.0174195900559426, 20.02867317199707]                     |608.9556884765625000|      0.56250000|[31, 10, 0, 10]                                                            | 
       7|[0.4776948004961014, -1.1317723155021668, 19.478665113449097]                   |482.0444946289062500|      0.75000000|[34, 11, 0, 11]                                                            | 
       8|[0.4776948004961014, -1.1317723155021668, 19.478665113449097]                   |482.0444946289062500|      0.56250000|[40, 13, 0, 13]                                                            | 
       9|[0.5497082754969597, -1.0773734323680402, 19.745041519403458]                   |398.6724548339843750|      0.75000000|[43, 14, 0, 14]                                                            | 
      10|[0.5497082754969597, -1.0773734323680402, 19.745041519403458]                   |398.6724548339843750|      0.56250000|[49, 16, 0, 16]                                                            | 
      11|[0.5497082754969597, -1.0773734323680402, 19.745041519403458]                   |398.6724548339843750|      0.42187500|[55, 18, 0, 18]                                                            | 
      12|[0.5497082754969597, -1.0773734323680402, 19.745041519403458]                   |398.6724548339843750|      0.31640625|[61, 20, 0, 20]                                                            | 
      13|[0.5497082754969597, -1.0773734323680402, 19.745041519403458]                   |398.6724548339843750|      0.23730469|[67, 22, 0, 22]                                                            | 
      14|[0.7770720407366752, -1.1017848201096059, 19.68161191046238]                    |268.2297973632812500|      0.31640625|[70, 23, 0, 23]                                                            | 
      15|[0.7770720407366752, -1.1017848201096059, 19.68161191046238]                    |268.2297973632812500|      0.23730469|[76, 25, 0, 25]                                                            | 
      16|[0.7770720407366752, -1.1017848201096059, 19.68161191046238]                    |268.2297973632812500|      0.17797852|[82, 27, 0, 27]                                                            | 
      17|[0.6963238105177879, -1.1108440099284054, 19.839959651231766]                   |252.5180816650390625|      0.23730469|[85, 28, 0, 28]                                                            | 
      18|[0.6963238105177879, -1.1108440099284054, 19.839959651231766]                   |252.5180816650390625|      0.17797852|[91, 30, 0, 30]                                                            | 
