k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[4.062548009227777, 0.0566693551148905, 4.060250350255538, 0.1599351755341072, 0.0176162863177535, 0.1689920603311782, 1.1616638442704421, 0.0260632907702912, 1.1637711671140203, 0.2651356866008612, 0.0198924768571956, 0.2632665806612836, 0.3045722572187873, 0.0238439220521121, 0.3121084920760181, 0.0742034568671201, 0.0202738474652368, 0.0758722213807921, 0.2275806871043208, 0.0160721402198148, 0.232343600314615, 1.3737563087203029, 0.0127461281772035, 1.370405214470377, 0.2459704694769166, 0.0180425025480495, 0.2583321167002482, 1.163650319963477, 0.0109511165112126, 1.1564240610323806, 0.0525742890372535, 0.0128275901735866, 0.041215509225078, 0.1271858488584766, 0.0152135961565955, 0.1255815560488204, 0.3013138682459265, 0.0125489788962047, 0.2923052934039116, 0.0944323078736194, 0.0118827951934916, 0.0908252221846179, 0.1138910004847579, 0.0274243347904723, 0.1006503814828145, 0.5462776749915772, 0.0127645596993025, 0.5481754506987606, 0.0047516492338607, 0.0246000474693649, 0.0041919801032889, 0.0903502728994082, 0.0286231454576624, 0.0888695178428236, 0.1066875945320435, 0.0157138560707674, 0.0934601874640755, 0.0316258082723097, 0.0221954053169211, 0.0249435388724988, 0.1036757602644729, 0.0202036198569126, 0.0936706754807898, 0.2777428773221838, 0.0178822504435837, 0.2748741395962834, 0.3878739770220662, 0.0169360760914544, 0.3804406461125674, 0.1289360788629855, 0.0137835899061465, 0.1307682809364422, 0.0427020173071926, 0.0214283564242756, 0.0490116058912954, 0.2993184544880196, 0.02486993244702, 0.2979457782281936, 0.0896103058388363, 0.014095276038461, 0.0815183255911839, 0.2782833478155142, 0.0229294760009184, 0.2703892983664476, 0.0570942092391865, 0.0187778337565063, 0.0581745768261646, 0.1449599200552778, 0.0137464386329099, 0.1567595040095117, 0.1551306072373045, 0.0186349472000449, 0.1686063336129331, 0.1366993090153899, 0.013987236940503, 0.1458693221845854, 0.3837566694908912, 0.0199645579646955, 0.3812932489765116]|52618.3554687500000000|      0.12500000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[4.053990311220527, 0.1321676547753955, 4.055157516356814, 0.1391507866080179, 0.0076016689788465, 0.1722355854035073, 1.1573414793182888, 0.0156698768946919, 1.165307194427878, 0.280359902674343, 0.024470137113272, 0.250184681547728, 0.2996985589710038, 0.0324175914590325, 0.306803753227826, 0.0827845268063197, 0.011834821095724, 0.0782583514711194, 0.2262736980211078, 0.0109548969275654, 0.2213944494699684, 1.3682297684739213, -0.0018776950626184, 1.3646234227966778, 0.2571917759950343, 0.0210979205766517, 0.2574630697886275, 1.1634256118579165, 0.0083248154880498, 1.1476411432658087, 0.0479589080186064, 0.0116461478934168, 0.0356300427007772, 0.1301134474191521, 0.021306491340765, 0.1104747101617729, 0.2996024404432005, 0.0101815177154588, 0.3107792258840854, 0.0715997114295202, 0.0111628567440333, 0.0976644025448934, 0.1077066223299147, 0.0253895146676477, 0.0994972937985787, 0.5350146781101407, -0.0011561641055227, 0.5469207826098204, 0.021035352432238, 0.0182200372874159, 0.0162222237907878, 0.0706424681473038, 0.0090240965181632, 0.0821730495708939, 0.1080198280714155, 0.0399295020779005, 0.0689919846479024, 0.0279657459577538, 0.0147884252648798, 0.0241692247806717, 0.0915276773834858, 0.0108300992207571, 0.0793065843812704, 0.2769464760302412, 0.0018549839935235, 0.2836310898378514, 0.3947466362057792, 0.0197450684838338, 0.3849394106637143, 0.1311561055916615, 0.0189584922985322, 0.1474178040245264, 0.0302082559526642, 0.0286212505607414, 0.0245587439785322, 0.3116729574628009, 0.0325527026568104, 0.2877006028586617, 0.0829445529223214, 0.0223784135723239, 0.0688356230177407, 0.2713254265644073, 0.0200490208899621, 0.2785373216941348, 0.0509743844926887, 0.0179019316899051, 0.057027221632137, 0.1421576525340355, 0.0339942700350249, 0.1510958537074492, 0.1607918034018994, 0.0137446735558845, 0.1746277376846578, 0.1247840580235976, 0.0068478824343287, 0.1328237335713859, 0.3873556140493336, 0.0207866921400029, 0.3754155312641665]|22090.0097656250000000|      0.25000000|[873, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[4.042879651409902, 0.2901015302789924, 4.07650606631091, 0.1172783542895728, 0.0286487286241286, 0.2168706624605924, 1.1538773955499186, 0.0303575421166428, 1.189955471509608, 0.2721395013007978, 0.0374923198303028, 0.2735327202528884, 0.3145290932321258, 0.0431650832210342, 0.3358664185265423, 0.0604950709999457, 0.0371950655648856, 0.1051777148046915, 0.2398903272065807, -0.0038853653594986, 0.2240151906368047, 1.4057253990842236, 0.0005278303483534, 1.3621253994856874, 0.2631947891465722, 0.0244655174026197, 0.2319832651426644, 1.169686646400737, 0.0508012535321651, 1.1649245269218682, 0.0424525138384184, 0.0393903960066229, 0.0238012796903585, 0.1655780937672655, 0.0132785161882865, 0.112609290618583, 0.3061789663492686, -0.0050040272875028, 0.2984844776734827, 0.0758938290160665, 0.0184781095417922, 0.090620839335665, 0.0862236902131301, 0.0241647389296219, 0.0988999603110643, 0.4968928339893613, 0.0146206889138323, 0.5554368383736578, 0.0541340729616124, 0.0367226045273919, 0.0042680218121016, 0.046469843908805, 0.0447523554173242, 0.06783543606815, 0.0884630699892158, 0.045666357552374, 0.0941633920137159, 0.0021049343321894, 0.0044579899680505, 0.0493236802574007, 0.1062956767333756, 0.0008499634061062, 0.0790936097423819, 0.2521252482500101, -0.0036805831488718, 0.2651843797407888, 0.4065904148011195, 0.0339436156342605, 0.3752058328557962, 0.1124572505938803, -0.0076739149229847, 0.1091240573174241, 0.004796788606777, 0.0276141830367751, 0.0469089586054811, 0.2914472778523287, 0.0360317780054569, 0.2831991774243361, 0.0559916090831609, 0.0244498923146549, 0.0616607350288284, 0.2619337227470995, 0.0328516386888102, 0.2596536984378048, 0.0553322330687062, 0.0417320538699682, 0.0361028970507708, 0.1672571341330609, 0.0295976907642593, 0.1696913160717707, 0.150620960174176, 0.0050278993396023, 0.1973113078195352, 0.1218973814204342, 0.0483684345047331, 0.1201404112786968, 0.3482617238419319, 0.0091462424263931, 0.3676300856618632]|9649.5136718750000000|      0.50000000|[982, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[4.005532046502932, 0.6360358812461466, 4.07613748252789, 0.1106938459877554, -0.0375761145831213, 0.2231499157476994, 1.1046687557434316, 0.0454961816999314, 1.2072471307076924, 0.3025545761869712, -0.0071568927979477, 0.2897267912343882, 0.2969656955966331, 0.0298110238409673, 0.3313936002623595, 0.064073258897549, 0.0764586718792219, 0.1173457787287781, 0.2524699560524447, -0.005031514749611, 0.1881657578005269, 1.4639928680476786, 0.0063886144537467, 1.3816485178582496, 0.2673296114235269, -0.0208816822829429, 0.3054213805012526, 1.198422640422204, 0.1073997521416865, 1.09480354766968, 0.0459368121400658, 0.0956739711291127, 0.0133905715980608, 0.1165053131565871, 0.0838253515059777, 0.1528528223016784, 0.2938739136522014, 0.0104916170920444, 0.3719338662190949, 0.1216971598341826, 0.0675296794411619, 0.1228437032512503, 0.030909782991394, 0.02714483875598, 0.1363749357663436, 0.4895258908827338, -0.0285523444643708, 0.5326338669005876, 0.0382033655781112, 0.0321593960175064, 0.0176919682557752, -0.0002972005983248, 0.0408991774169493, 0.0703440007692236, 0.1438775225454841, -0.0319164979945332, 0.1062386947874814, -0.0567697016650302, -0.0133145038225581, 0.0748049284631018, 0.1692886657127143, -0.0159877320364662, 0.0455693800368635, 0.2762936765445155, -0.0237763994866495, 0.2362576225941731, 0.3922849035127285, -0.010186756736465, 0.4253990262136578, 0.174900210359738, -0.0001076340928091, 0.1288301632878579, 0.040362197091424, 0.0224409157061425, 0.0389385182420833, 0.2727845537320417, 0.0794382062915699, 0.2971314140801872, 0.0848278035639138, 0.0566345563185881, 0.0662922277622759, 0.2290160948422042, 0.0323958822927712, 0.2722351648299566, -0.0117154194453575, 0.0304544836341666, 0.0655717427361518, 0.2117315639213643, 0.0731013973273626, 0.1714433422805624, 0.2013950726416814, -0.07851605161022, 0.2113399323965557, 0.1374995323723613, 0.0023386909002832, 0.1219384099338537, 0.3853474078351069, -0.0153328245892929, 0.3358927008298309]|3993.4416503906250000|      1.00000000|[1092, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[3.8356217754905666, 1.3612703681693037, 4.009990190015586, 0.020330672158087, 0.0178960084750273, 0.3572361779605141, 1.2038358838338603, 0.089236086872867, 1.1605454377204187, 0.2071683486803079, -0.0002423444114077, 0.3330238338744987, 0.3989934229712868, -0.0094734505212535, 0.3436739082178228, 0.0161338110721765, 0.1441284390295286, 0.1849565056845453, 0.3622086583649805, -0.0301539758616309, 0.2227927386796162, 1.5211694243363592, -0.0564166365092158, 1.3908411678341883, 0.2025662264942938, 0.0163650454335301, 0.3004637853285846, 1.1844836057248325, 0.1265572840007022, 1.1291599759394497, 0.0836452279808066, -0.0100724655386417, -0.0201960284071753, 0.1035975595056212, -0.0066211758476234, 0.2314107545992345, 0.3347839697219429, -0.0354043779956442, 0.3349433326479451, 0.1413161557295693, 0.0892916553622166, 0.06007367299198, -0.0468332959870161, 0.1486698473403109, 0.0083008669388823, 0.4830973274083218, -0.0509010243306584, 0.4841604874824942, 0.1090176622347556, 0.0110632437805034, 0.0299421224369544, -0.043587087927825, 0.0096953775687239, 0.1188225793880726, 0.1720544072932503, -0.1040849658847306, 0.0202789085395107, -0.0668521961072073, -0.0807532156391068, 0.1600201649295492, 0.0877860442114516, -0.0117330484479829, -0.0289148867203987, 0.2376198914935873, 0.0413708733216863, 0.1399316329569498, 0.3738483727903377, 0.1689576309592808, 0.4404478479533654, 0.1732409902032935, -0.016334665741636, 0.1636990479145692, 0.0849315692018621, 0.0929517301704618, 0.1339707329234895, 0.265817041305576, 0.0353899469112403, 0.1917728452702094, 0.2508781071896505, 0.0787897204671608, 0.0788207924292187, 0.2355679233779841, 0.0021647831483712, 0.2699310772837721, -0.155266358498797, 0.003888540358194, 0.0434520051017974, 0.1538458084141793, 0.0259966710017193, 0.1909863399117587, 0.2642890071860595, -0.1122477253341894, 0.2779479700474446, 0.317624368910966, 0.1197855488450597, 0.2301458703391713, 0.4274112911058907, -0.0339707760504479, 0.2797079335302731]|1454.7388916015625000|      2.00000000|[1201, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[3.8356217754905666, 1.3612703681693037, 4.009990190015586, 0.020330672158087, 0.0178960084750273, 0.3572361779605141, 1.2038358838338603, 0.089236086872867, 1.1605454377204187, 0.2071683486803079, -0.0002423444114077, 0.3330238338744987, 0.3989934229712868, -0.0094734505212535, 0.3436739082178228, 0.0161338110721765, 0.1441284390295286, 0.1849565056845453, 0.3622086583649805, -0.0301539758616309, 0.2227927386796162, 1.5211694243363592, -0.0564166365092158, 1.3908411678341883, 0.2025662264942938, 0.0163650454335301, 0.3004637853285846, 1.1844836057248325, 0.1265572840007022, 1.1291599759394497, 0.0836452279808066, -0.0100724655386417, -0.0201960284071753, 0.1035975595056212, -0.0066211758476234, 0.2314107545992345, 0.3347839697219429, -0.0354043779956442, 0.3349433326479451, 0.1413161557295693, 0.0892916553622166, 0.06007367299198, -0.0468332959870161, 0.1486698473403109, 0.0083008669388823, 0.4830973274083218, -0.0509010243306584, 0.4841604874824942, 0.1090176622347556, 0.0110632437805034, 0.0299421224369544, -0.043587087927825, 0.0096953775687239, 0.1188225793880726, 0.1720544072932503, -0.1040849658847306, 0.0202789085395107, -0.0668521961072073, -0.0807532156391068, 0.1600201649295492, 0.0877860442114516, -0.0117330484479829, -0.0289148867203987, 0.2376198914935873, 0.0413708733216863, 0.1399316329569498, 0.3738483727903377, 0.1689576309592808, 0.4404478479533654, 0.1732409902032935, -0.016334665741636, 0.1636990479145692, 0.0849315692018621, 0.0929517301704618, 0.1339707329234895, 0.265817041305576, 0.0353899469112403, 0.1917728452702094, 0.2508781071896505, 0.0787897204671608, 0.0788207924292187, 0.2355679233779841, 0.0021647831483712, 0.2699310772837721, -0.155266358498797, 0.003888540358194, 0.0434520051017974, 0.1538458084141793, 0.0259966710017193, 0.1909863399117587, 0.2642890071860595, -0.1122477253341894, 0.2779479700474446, 0.317624368910966, 0.1197855488450597, 0.2301458703391713, 0.4274112911058907, -0.0339707760504479, 0.2797079335302731]|1454.7388916015625000|      1.00000000|[1364, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
