k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0686011074763648, 0.9521473500803265, 0.8939027269526415, 1.006375263412156, 0.9843622933283269, 0.9573138726164374, 1.0794323278561757, 0.9657029981257408, 1.157763172809486, 1.0962689610181569, 1.0518737783916048, 0.8506999582471276, 0.9668012365429496, 0.9679604188211448, 0.9840471067532444, 0.9876332326883568, 0.926634292526563, 1.0919664478472535, 1.0759193921344166, 0.9193991713875729, 0.9108273411182377, 0.976230227238019, 1.0443092087803034, 1.1255080039522671, 1.1929783136974423, 0.9597445488752405, 1.2270664437284882, 1.0966380407539973, 1.1312870340566388, 1.0148142986139064, 0.9841803665736722, 1.015574876932092, 1.095245255879421, 1.0191257981557078, 1.0274833760996018, 1.0232168279787723, 1.0987121634254462, 0.960796580857762, 1.059320368338106, 0.8656863467576827, 1.066003385691237, 1.0906439030455135, 1.1199285644046941, 0.930495217800863, 1.0653045350657202, 0.9409579365214613, 1.0584711517904895, 1.0248567719016743, 1.0673895712452466, 1.0639455625413636, 1.0528659961191102, 1.0890902248713554, 0.9969876909559314, 1.0613987035853123, 1.2590574898969513, 1.0647446565864345, 0.9727920677065763, 1.0841205617299978, 1.068799961721967, 1.0370323965871773, 1.0660038772694886, 1.0605692321974738, 0.9742429792107009, 1.0355548847692462, 1.0614283410765122, 1.107644849247086, 0.9552157084074994, 0.9959947434974059, 1.0652369144261924, 1.012593909796079, 1.000827625553759, 1.159287190744899, 0.9758113579025168, 1.137913586799031, 1.2430008984078975, 1.1303204551845296, 1.018406008815849, 1.1250645278931342, 1.1829361262556746, 1.1834824725255517, 1.134791862186978, 1.1837315913275226, 1.0448901889658335, 1.048303109802682, 1.1380181663750284, 1.0138543630144885, 1.0197738268077812, 1.1011203132559657, 1.0534713910651012, 1.1028626559219494, 1.0725730064026482, 1.0681035762454516, 1.053497359067574, 1.1480326229223532, 1.1674700652303884, 1.1597982903415507, 1.1050439688952438, 1.0856693335394798, 1.1963658307224907, 1.2535526565043884]|326705.4849299411871471|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       2|[0.9749220034277286, 0.9355251159355663, 0.8388402240781745, 1.181296380549642, 0.8966282263156813, 1.2165305307185676, 1.0605755310440914, 1.101941189558107, 1.351869000543803, 0.8209602531429523, 1.3236147902783706, 0.9886255064735437, 1.1205653988620214, 1.0297236439458715, 0.6941634130929645, 0.985771182919296, 0.8736072861863952, 1.1750231235361153, 0.9408503584567723, 1.0916091071145146, 1.133433570021475, 1.0810049228454062, 0.9168570915365214, 1.2314319940873004, 1.4413708310088205, 1.2166292523673965, 1.2464050049599493, 1.3033171602690556, 1.0583317095718652, 1.1718653867448952, 0.9832509685617239, 1.1592012602147794, 0.8476335310239608, 0.8776986452900399, 0.9527768849046392, 1.076820822929531, 0.8400074843264783, 0.8935686920368359, 1.4690569947072125, 0.821332102917604, 0.9769303247310401, 1.308941943318747, 1.459114677790653, 0.8106065149162509, 1.2130079613330298, 0.7615464220619517, 1.191247191139902, 0.9816976873403144, 1.270067377345775, 1.2942751530356402, 1.0556439962536825, 1.2840346973200967, 1.1067273530889166, 1.030314570672654, 1.4778938176742173, 1.1078596246209225, 0.9079923920067293, 1.1139125179373999, 1.091163449734867, 0.8667509459986458, 0.8114339074313005, 1.2099399232032717, 0.9059644201395546, 0.9971031824531772, 0.6164082978898044, 1.224239095871262, 0.7317673716704475, 0.7973983394953523, 1.039716655243145, 1.0704491734020423, 1.2974202960718728, 1.0763252549469913, 1.060478601119225, 1.3812081967142824, 1.4493278094163609, 1.9461820258929328, 1.1946691829890737, 1.5531062975767522, 1.0951759894792872, 0.8882757266347204, 1.2527161315736395, 1.457662099366132, 1.0072340271938502, 0.9771756140240252, 1.1428078234663424, 1.219611177432422, 1.08983869642817, 0.9436516021628105, 1.3565997048104883, 1.276885490544533, 1.5339884840148523, 1.191845558404332, 1.101078701104932, 1.3862765890015383, 1.4968196955183175, 1.2990777283924342, 1.2854336726878821, 0.9387228735905133, 1.0469599473612976, 1.2934291431191172]|324731.9773542094044387|      4.00000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       3|[0.9749220034277286, 0.9355251159355663, 0.8388402240781745, 1.181296380549642, 0.8966282263156813, 1.2165305307185676, 1.0605755310440914, 1.101941189558107, 1.351869000543803, 0.8209602531429523, 1.3236147902783706, 0.9886255064735437, 1.1205653988620214, 1.0297236439458715, 0.6941634130929645, 0.985771182919296, 0.8736072861863952, 1.1750231235361153, 0.9408503584567723, 1.0916091071145146, 1.133433570021475, 1.0810049228454062, 0.9168570915365214, 1.2314319940873004, 1.4413708310088205, 1.2166292523673965, 1.2464050049599493, 1.3033171602690556, 1.0583317095718652, 1.1718653867448952, 0.9832509685617239, 1.1592012602147794, 0.8476335310239608, 0.8776986452900399, 0.9527768849046392, 1.076820822929531, 0.8400074843264783, 0.8935686920368359, 1.4690569947072125, 0.821332102917604, 0.9769303247310401, 1.308941943318747, 1.459114677790653, 0.8106065149162509, 1.2130079613330298, 0.7615464220619517, 1.191247191139902, 0.9816976873403144, 1.270067377345775, 1.2942751530356402, 1.0556439962536825, 1.2840346973200967, 1.1067273530889166, 1.030314570672654, 1.4778938176742173, 1.1078596246209225, 0.9079923920067293, 1.1139125179373999, 1.091163449734867, 0.8667509459986458, 0.8114339074313005, 1.2099399232032717, 0.9059644201395546, 0.9971031824531772, 0.6164082978898044, 1.224239095871262, 0.7317673716704475, 0.7973983394953523, 1.039716655243145, 1.0704491734020423, 1.2974202960718728, 1.0763252549469913, 1.060478601119225, 1.3812081967142824, 1.4493278094163609, 1.9461820258929328, 1.1946691829890737, 1.5531062975767522, 1.0951759894792872, 0.8882757266347204, 1.2527161315736395, 1.457662099366132, 1.0072340271938502, 0.9771756140240252, 1.1428078234663424, 1.219611177432422, 1.08983869642817, 0.9436516021628105, 1.3565997048104883, 1.276885490544533, 1.5339884840148523, 1.191845558404332, 1.101078701104932, 1.3862765890015383, 1.4968196955183175, 1.2990777283924342, 1.2854336726878821, 0.9387228735905133, 1.0469599473612976, 1.2934291431191172]|324731.9773542094044387|      2.00000000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[1.434060734577598, 0.7871559164064306, 0.9337790370611297, 1.0846824165828168, 1.1574415163824339, 1.395236788250055, 1.0335774031067282, 1.1031580755425248, 1.3782809734433068, 0.5992416755931563, 1.1585679125776336, 0.7601114357629719, 0.976049470663519, 0.8572958647944579, 1.0513154829719187, 0.9019889708660154, 0.9987475208948191, 1.5407942326060327, 0.7272818775231471, 1.1478055536862803, 1.194564433739293, 1.1194353628238416, 0.6621409546704238, 1.2702211867749469, 1.4496787870401173, 1.1767953462149017, 1.1259268417445472, 1.2618279999088944, 1.1320240969604143, 1.29089642553365, 0.7181377366418489, 1.4482521998722515, 0.7861041798190883, 0.9492506835841319, 1.2546442215379736, 1.1532894238791036, 0.6107971130047043, 1.0489919276509858, 1.3098300967727197, 0.7804935215155876, 0.8495520418915135, 1.254305128439872, 1.7148059564465743, 0.9576828553155305, 1.4346097386377377, 0.738831306551552, 1.256100818857944, 1.1830750964709011, 0.8845198930029443, 1.4029701066372615, 1.327109812341942, 1.1303213877479596, 1.3341913139205936, 1.2110141563541073, 1.3194867439045017, 1.2465281987310752, 0.7656318778150938, 1.2840922740704843, 0.9572572456172965, 0.6760593173360493, 0.5310793104921498, 1.2185010648492463, 0.7813575566890423, 0.7794254842601054, 0.4841498964912443, 1.05031544473208, 0.8854588480357237, 0.8125698727908177, 0.8519618398187736, 1.2059715797820652, 1.3829978715776416, 1.1433228279368977, 1.2749417566455805, 1.353988323298539, 1.6022152895358468, 2.443227313854007, 1.2592143184122322, 1.9211483995198642, 1.4949713388114214, 0.7943505746921586, 1.301534691496369, 1.4470398145089418, 1.0239039033015316, 1.0398095233615916, 1.2775117595859145, 1.4356278038777996, 0.8356149949020499, 0.912341731347887, 1.5802281713763495, 1.4058169973596413, 1.86992749923359, 1.2078353409905531, 1.2934366956786743, 1.8089703716430336, 1.6999743466263644, 1.4684841895166154, 1.6292127097568314, 1.1614225427594462, 1.0426155054514674, 1.8392565146165931]|322189.2906701979809441|      4.00000000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       5|[1.3812835598470563, 0.6535707609924966, 1.2165930290877527, 1.237006070845599, 1.5678479789416697, 1.2837151176293384, 0.8912730021043878, 1.411846808702152, 2.209064563469887, 0.8557449108016668, 1.12527157580553, 0.983775753565115, 0.235350050682572, 1.038430833489598, 1.2185322052911107, 1.365165742783228, 1.20170194982356, 1.7894613848716099, 1.1712399979812387, 0.7033346854234124, 1.5749992232671335, 1.757266921477771, 0.7925302178810069, 1.374744786917739, 1.1179012776675326, 1.0547453411677419, 1.3171777124415214, 1.214412107310722, 1.3147450268809528, 1.2443344289075304, 0.0583676957289488, 1.7077074260533978, 1.221051447649663, 0.5570241792935877, 1.0290625589161435, 0.9673736795925911, 0.8527358950448791, 1.1277820259811069, 0.6543971114142594, 0.8715137443845073, 0.6163183040416895, 0.7571905759188025, 2.0309012168985623, 0.444650619949544, 1.1780899326653071, 0.904517871824499, 0.921963243987779, 1.3349482414267937, 0.4149979886726032, 1.849423246124859, 1.6719544412879452, 1.0669134434602445, 1.4571940976795494, 0.9053949429356227, 1.1817400115206689, 2.338889397016317, 0.3013408317755954, 1.1915131836439654, 1.162831815156115, 0.4517254397509093, 0.7573788443372419, 0.9589073486196755, 1.0093046744101857, 0.5328140079326134, 0.4838573755979332, 1.207715787930328, 0.861936923186585, 1.5191404693539354, 0.9641550640227516, 1.6195877952646134, 1.217023121406051, 1.4861785219874903, 0.6893595186214636, 1.146795484735091, 2.265687782789401, 2.465691821040111, 1.0827203445292508, 2.4973135600993466, 1.0747214972453951, 1.6640841665277744, 1.07803943671754, 1.9791241842526297, 1.3224435781304273, 1.596413528562192, 2.16606964043359, 1.6721633982037076, 0.2475459326476304, 1.3102916993752705, 2.466472841879876, 1.6207615157262902, 2.6411534469720035, 1.4437642221218423, 0.9958250574482914, 2.174685823881197, 2.1718592825762606, 1.972757034507336, 2.0158543893091405, 1.8222406890617826, 1.3363409125701042, 1.688316632064227]|316488.8381861440138891|      8.00000000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       6|[1.3812835598470563, 0.6535707609924966, 1.2165930290877527, 1.237006070845599, 1.5678479789416697, 1.2837151176293384, 0.8912730021043878, 1.411846808702152, 2.209064563469887, 0.8557449108016668, 1.12527157580553, 0.983775753565115, 0.235350050682572, 1.038430833489598, 1.2185322052911107, 1.365165742783228, 1.20170194982356, 1.7894613848716099, 1.1712399979812387, 0.7033346854234124, 1.5749992232671335, 1.757266921477771, 0.7925302178810069, 1.374744786917739, 1.1179012776675326, 1.0547453411677419, 1.3171777124415214, 1.214412107310722, 1.3147450268809528, 1.2443344289075304, 0.0583676957289488, 1.7077074260533978, 1.221051447649663, 0.5570241792935877, 1.0290625589161435, 0.9673736795925911, 0.8527358950448791, 1.1277820259811069, 0.6543971114142594, 0.8715137443845073, 0.6163183040416895, 0.7571905759188025, 2.0309012168985623, 0.444650619949544, 1.1780899326653071, 0.904517871824499, 0.921963243987779, 1.3349482414267937, 0.4149979886726032, 1.849423246124859, 1.6719544412879452, 1.0669134434602445, 1.4571940976795494, 0.9053949429356227, 1.1817400115206689, 2.338889397016317, 0.3013408317755954, 1.1915131836439654, 1.162831815156115, 0.4517254397509093, 0.7573788443372419, 0.9589073486196755, 1.0093046744101857, 0.5328140079326134, 0.4838573755979332, 1.207715787930328, 0.861936923186585, 1.5191404693539354, 0.9641550640227516, 1.6195877952646134, 1.217023121406051, 1.4861785219874903, 0.6893595186214636, 1.146795484735091, 2.265687782789401, 2.465691821040111, 1.0827203445292508, 2.4973135600993466, 1.0747214972453951, 1.6640841665277744, 1.07803943671754, 1.9791241842526297, 1.3224435781304273, 1.596413528562192, 2.16606964043359, 1.6721633982037076, 0.2475459326476304, 1.3102916993752705, 2.466472841879876, 1.6207615157262902, 2.6411534469720035, 1.4437642221218423, 0.9958250574482914, 2.174685823881197, 2.1718592825762606, 1.972757034507336, 2.0158543893091405, 1.8222406890617826, 1.3363409125701042, 1.688316632064227]|316488.8381861440138891|      4.00000000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       7|[0.8714924443702757, 0.2690589136025276, 1.658371322399639, 1.6089909494274681, 1.9657340020734766, 1.5958580437684042, 0.7656925448356263, 1.1694063160044106, 2.2616137624934005, 0.4963183755028348, 0.7720127349636405, 0.333806843108178, 0.9570112622780675, 0.3020262759915739, 1.340019349358144, 1.3750790498723, 1.1803503207323536, 1.971504854069263, 0.6223211736177009, 0.722318761559154, 1.6640177571928232, 1.921736814281866, 1.4749592014940394, 1.7346042098344339, 1.5434122203725753, 0.990524371394462, 1.5701718158082136, 1.2720989208151416, 0.8555516458798347, 1.6395278579844152, -0.3461672997154163, 1.3661110841434, 1.9369715234117628, 0.4903331627546521, 0.746279227659904, 1.1693702246111595, 0.7991759410584244, 0.9507170803312293, 0.681918101232834, 0.1589994270733474, 0.8217266734656254, 1.036041687562648, 2.2395779875385244, 0.9355829751498719, 0.9182969625156061, 0.9434096807469768, 0.542806254770023, 1.4532155871397592, 0.7067668347129252, 2.229745752815923, 1.5420769990618537, 1.4253164341320212, 1.2853679389562296, 0.6276004844348578, 1.1061384752598569, 2.343021035115891, 0.3201956878634139, 1.4221638699169026, 1.6493420317328462, 0.9971042765425097, 0.7314214954446415, 1.0983340321699544, 0.6333958784845521, 0.9570136586821826, 0.3441873801542755, 0.7805610285189089, 0.5509460403326203, 1.3914642448623442, 1.2620742124730804, 2.0239758649588437, 1.3410538188436985, 2.0666351689744826, 0.6503130647458076, 1.5280075614912598, 2.1716554999249276, 2.426881675814666, 0.6633027765672661, 3.3451763938181567, 1.2109843812436334, 1.691204857505422, 0.7823967503339437, 1.780850494242466, 1.497101228058614, 2.1780357154297656, 2.285111627128106, 2.498829632605365, 0.9501123101067892, 1.7804092718997488, 3.0892171246641063, 2.1042044386654024, 3.1538856354015494, 1.7678067077296618, 0.6606869381271874, 2.971470441678982, 3.3221192192419973, 1.6724083160169532, 2.338183653952928, 2.615526646306253, 1.8559940776841364, 1.8495877922299957]|308961.8717175273341127|      8.00000000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       8|[0.8714924443702757, 0.2690589136025276, 1.658371322399639, 1.6089909494274681, 1.9657340020734766, 1.5958580437684042, 0.7656925448356263, 1.1694063160044106, 2.2616137624934005, 0.4963183755028348, 0.7720127349636405, 0.333806843108178, 0.9570112622780675, 0.3020262759915739, 1.340019349358144, 1.3750790498723, 1.1803503207323536, 1.971504854069263, 0.6223211736177009, 0.722318761559154, 1.6640177571928232, 1.921736814281866, 1.4749592014940394, 1.7346042098344339, 1.5434122203725753, 0.990524371394462, 1.5701718158082136, 1.2720989208151416, 0.8555516458798347, 1.6395278579844152, -0.3461672997154163, 1.3661110841434, 1.9369715234117628, 0.4903331627546521, 0.746279227659904, 1.1693702246111595, 0.7991759410584244, 0.9507170803312293, 0.681918101232834, 0.1589994270733474, 0.8217266734656254, 1.036041687562648, 2.2395779875385244, 0.9355829751498719, 0.9182969625156061, 0.9434096807469768, 0.542806254770023, 1.4532155871397592, 0.7067668347129252, 2.229745752815923, 1.5420769990618537, 1.4253164341320212, 1.2853679389562296, 0.6276004844348578, 1.1061384752598569, 2.343021035115891, 0.3201956878634139, 1.4221638699169026, 1.6493420317328462, 0.9971042765425097, 0.7314214954446415, 1.0983340321699544, 0.6333958784845521, 0.9570136586821826, 0.3441873801542755, 0.7805610285189089, 0.5509460403326203, 1.3914642448623442, 1.2620742124730804, 2.0239758649588437, 1.3410538188436985, 2.0666351689744826, 0.6503130647458076, 1.5280075614912598, 2.1716554999249276, 2.426881675814666, 0.6633027765672661, 3.3451763938181567, 1.2109843812436334, 1.691204857505422, 0.7823967503339437, 1.780850494242466, 1.497101228058614, 2.1780357154297656, 2.285111627128106, 2.498829632605365, 0.9501123101067892, 1.7804092718997488, 3.0892171246641063, 2.1042044386654024, 3.1538856354015494, 1.7678067077296618, 0.6606869381271874, 2.971470441678982, 3.3221192192419973, 1.6724083160169532, 2.338183653952928, 2.615526646306253, 1.8559940776841364, 1.8495877922299957]|308961.8717175273341127|      4.00000000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       9|[0.8714924443702757, 0.2690589136025276, 1.658371322399639, 1.6089909494274681, 1.9657340020734766, 1.5958580437684042, 0.7656925448356263, 1.1694063160044106, 2.2616137624934005, 0.4963183755028348, 0.7720127349636405, 0.333806843108178, 0.9570112622780675, 0.3020262759915739, 1.340019349358144, 1.3750790498723, 1.1803503207323536, 1.971504854069263, 0.6223211736177009, 0.722318761559154, 1.6640177571928232, 1.921736814281866, 1.4749592014940394, 1.7346042098344339, 1.5434122203725753, 0.990524371394462, 1.5701718158082136, 1.2720989208151416, 0.8555516458798347, 1.6395278579844152, -0.3461672997154163, 1.3661110841434, 1.9369715234117628, 0.4903331627546521, 0.746279227659904, 1.1693702246111595, 0.7991759410584244, 0.9507170803312293, 0.681918101232834, 0.1589994270733474, 0.8217266734656254, 1.036041687562648, 2.2395779875385244, 0.9355829751498719, 0.9182969625156061, 0.9434096807469768, 0.542806254770023, 1.4532155871397592, 0.7067668347129252, 2.229745752815923, 1.5420769990618537, 1.4253164341320212, 1.2853679389562296, 0.6276004844348578, 1.1061384752598569, 2.343021035115891, 0.3201956878634139, 1.4221638699169026, 1.6493420317328462, 0.9971042765425097, 0.7314214954446415, 1.0983340321699544, 0.6333958784845521, 0.9570136586821826, 0.3441873801542755, 0.7805610285189089, 0.5509460403326203, 1.3914642448623442, 1.2620742124730804, 2.0239758649588437, 1.3410538188436985, 2.0666351689744826, 0.6503130647458076, 1.5280075614912598, 2.1716554999249276, 2.426881675814666, 0.6633027765672661, 3.3451763938181567, 1.2109843812436334, 1.691204857505422, 0.7823967503339437, 1.780850494242466, 1.497101228058614, 2.1780357154297656, 2.285111627128106, 2.498829632605365, 0.9501123101067892, 1.7804092718997488, 3.0892171246641063, 2.1042044386654024, 3.1538856354015494, 1.7678067077296618, 0.6606869381271874, 2.971470441678982, 3.3221192192419973, 1.6724083160169532, 2.338183653952928, 2.615526646306253, 1.8559940776841364, 1.8495877922299957]|308961.8717175273341127|      2.00000000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate failure | actual_k=8
      10|[1.1824314323170673, 0.1304213095882924, 1.5157578321903076, 1.4868434354272644, 1.8618503359040626, 1.6451976347741553, 0.9055707438884648, 1.236874472795719, 2.536262716697922, 0.7751736486326313, 0.6494708185184064, 0.4213268548916106, 1.1021426077418175, 0.4238742330359319, 1.697617802776249, 1.4448916710918918, 1.152458901900899, 1.86971119926469, 0.7521312849596414, 0.6798788187844276, 1.7068954403785281, 1.8734286436337844, 1.2879785480258692, 1.621102500151646, 1.6404702919599927, 0.7891896877317028, 1.8387059870454905, 1.4506238985157014, 0.7417979643321989, 2.0117682192025472, -0.462809030405659, 1.4902078936567498, 2.082761182698129, 0.4582590123821325, 0.9531420669281976, 1.5025623486723094, 0.9520411759026268, 0.710177313806084, 0.6087706721313477, 0.2434048087389205, 0.9526709883856401, 1.0676333803530558, 1.959690635069851, 0.9788701791444858, 1.1851072686067166, 1.0059657859961186, 0.3831152545722041, 1.475534687428834, 0.7275409887223421, 2.169278349731856, 1.7767181843364293, 1.6975225578992996, 1.3349106045170622, 0.7628005936527438, 1.5054175262673688, 2.2078580963982977, 0.2261268544509877, 1.5487744559715073, 1.8247356706598972, 0.9129941011501727, 0.8714250664141745, 1.1336591553506357, 0.5917617909220751, 1.123147592206891, 0.4891759255225099, 0.7242969350764679, 0.5645886717465273, 1.5382477682512377, 1.5682524880109967, 2.1666922301975755, 1.5429082692049414, 2.1647286447245113, 0.6936126883163543, 1.8082369725620753, 2.4418725727397423, 2.404542394933299, 0.795434055212012, 3.6903708560758663, 1.611270962707818, 1.9035913043737744, 0.7838522356793665, 2.0232302941937057, 1.5525816249887778, 2.384982102163095, 2.395392993474168, 2.684587284325675, 1.3027746561066889, 1.7960678568962518, 3.319711336809165, 2.1840493073453615, 3.5352513784386956, 2.274346383249174, 0.8188567230592128, 3.269701503217531, 3.8090305383880363, 1.9894680543659344, 2.5663360263298913, 3.0395709848885786, 1.786143458481337, 1.9191647732896742]|303450.1267681680619717|      4.00000000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[1.405461685833589, 0.8794149978319347, 1.8566680751674638, 0.8200576009943199, 2.5039738536634943, 1.442784202243814, 1.4991640137926208, 1.296457365284015, 2.651592848038983, 0.7893855454606272, 0.6261451201328027, 0.1671849715950126, 1.1979835164732235, 0.5513426635622445, 2.1448772899539925, 1.4405467851332983, 1.4003226123494925, 2.2284325229102184, 0.2783002551676089, 0.937034107776202, 2.4985286974493848, 1.3384137127463385, 1.5519019028062147, 1.321830165251193, 1.813148296745541, 1.2651844416807099, 2.585005728448782, 1.7457324839932022, 0.6726712438373199, 2.126313519415935, -0.3185640437277592, 1.2085144833685706, 2.0414209416844407, 0.9594470127422502, 0.7699532499814981, 2.268731869465655, 1.5107435731961383, 1.0554852724757309, 0.5273323417450928, 0.7502318237899457, 1.0646485564959622, 1.3974076484716167, 1.731850740649336, 1.2494031255139157, 0.7557049349243725, 0.7038367682521054, 0.1458454465997404, 1.6706210417992606, 0.436314000098853, 1.9569141293271854, 1.7873678811099716, 1.526598902674013, 0.8051990100780934, 0.8436613480737833, 2.2290685384640367, 2.3924631954806865, 0.685238361813453, 2.1255298658830566, 1.716971481469721, 1.6719243248789017, 0.87898276004104, 1.2045662540980118, 0.0354008155143004, 1.7750729200054183, 0.3936785483654033, 0.0867844727898284, 1.1344446993962514, 1.551384122289534, 1.9407436655271801, 2.2336260935647623, 1.44597561309326, 2.5394328015284655, 0.6770877729302857, 2.1025655721509464, 2.366118430683199, 2.2105129916328297, 1.1402947720271355, 3.9597085494093673, 1.5853354107814246, 2.3410495628826995, 0.3327080165226443, 2.2186905680596944, 1.7444219472976994, 3.2637717538113673, 3.047007562895021, 3.038752491280178, 1.8023433528219335, 1.8503132756418836, 3.7604787955210615, 2.5735247174385636, 4.001990932105752, 2.645358283905288, 0.9818733472942995, 4.039729977578983, 4.099525133465656, 1.6162028231770484, 3.329595735321104, 3.428152341177546, 1.3059136482538978, 2.3370783950436658]|294788.2438019714318216|      8.00000000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
