k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0164117424489138, -0.0084831353718384, 0.187748879183425, -0.0144605993724628, 0.2053198223695687, 0.0625377870477345, 0.0021035877856529, 0.0407087253421208, -0.0281656769576026, -0.0818107084310183, 0.1920815063111173, 0.011909432983375, 0.2302401128118942, 0.1825423453673308, -0.0476462563082347, -0.1923171732485613, -0.2475364317476784, -0.0659598371005655, -0.0886176387989896, 0.2159999904333945, 0.2525481535723792, 0.0795905836737257, 0.075275591186339, 0.0505239981754398, -0.076605418450948, 0.008971063347385, 0.0545006878730991, 0.0968685218025084, -0.097762580037882, -0.0768377918135225, 0.0307731472911602, -0.0495131613971822, 0.263907449975684, 0.108933962144862, -0.2416937522161807, 0.0585466063965852, -0.0081933398385625, -0.0232484983704584, -0.0285072873755538, 0.0665693962033127, -0.0205677543258829, 0.2101331129699593, 0.0084968485664943, 0.2416565710759308, 0.0080932627506945, -0.2175948908540905, -0.2611596700530435, 0.1911722880207467, -0.2521862277857963, 0.2066588882005522]|4524.9422388609164045|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       2|[-0.0297382029700078, -0.2004115568865086, 0.505746845954585, -0.1131276812363755, 0.6047944016546553, 0.3028514984449904, -0.078887466907135, 0.1184363440857573, -0.0971013015227211, -0.1925662333377186, 0.4929528441281661, 0.1727883975177668, 0.685871430523578, 0.5653608193708399, -0.2168591751511869, -0.5472263380424963, -0.6902079921906451, -0.2372840209514881, -0.2636117580691823, 0.6565793746087907, 0.7189354295095258, 0.2862391557517184, 0.2566090364301589, 0.0974212487821122, -0.3271901313398066, -0.1303115561621411, 0.2191919525584495, 0.2280207454375142, -0.1768237619174913, -0.2316300487473374, 0.0454883249064589, -0.0875286640997236, 0.7723181427992591, 0.267649018896332, -0.6604177096622894, 0.2181833095438039, 0.1024368274020215, -0.2240184160035115, -0.0586817269954768, 0.2432367942730336, -0.0603931198439232, 0.6032585663606879, 0.1195278994439256, 0.68923401845877, 0.0726044629166004, -0.6204741117810597, -0.8763487103550128, 0.6051695679685878, -0.6326047168835441, 0.7332599472644008]|3691.4916343573995618|      4.00000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       3|[0.5215882646279786, -0.0120482432226492, 0.7844859084163673, -0.1929351275274492, 1.5265119135759602, 0.8908977068773212, 0.2192901962538295, 0.2730103176067205, -0.2179041648420028, -0.0906054237374408, 1.3474610108981302, 0.7044219092596012, 1.1672797211027572, 1.6288617881021124, -0.7211364622390928, -1.7713593086059234, -1.05588776670068, -0.1206592256967825, -0.5427545481573558, 1.0405591322206011, 1.6943485484921292, 0.6048726122653245, 0.007518703999357, 0.0961160069446487, -0.9553899429694752, 0.0602342262890075, 0.8975425482123074, 0.3929655882572154, -0.5700469159563559, -0.7841958759184349, 0.3096960171569819, -0.2978236297794594, 1.5964426442409534, 0.9448554410808396, -1.8075334853931733, 0.3676435953599464, -0.0848530416951331, -0.6059006148897665, -0.1793015379724077, 0.0257729737157678, -0.4667136666103688, 1.4696448415440555, 0.4289776873643425, 1.5101718161520652, -0.0971779186979362, -0.6225647742401873, -2.029244230426992, 0.0640813361949018, -0.9319287123949738, 1.7284537282803907]|3008.8289735167941217|      8.00000000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       4|[0.5215882646279786, -0.0120482432226492, 0.7844859084163673, -0.1929351275274492, 1.5265119135759602, 0.8908977068773212, 0.2192901962538295, 0.2730103176067205, -0.2179041648420028, -0.0906054237374408, 1.3474610108981302, 0.7044219092596012, 1.1672797211027572, 1.6288617881021124, -0.7211364622390928, -1.7713593086059234, -1.05588776670068, -0.1206592256967825, -0.5427545481573558, 1.0405591322206011, 1.6943485484921292, 0.6048726122653245, 0.007518703999357, 0.0961160069446487, -0.9553899429694752, 0.0602342262890075, 0.8975425482123074, 0.3929655882572154, -0.5700469159563559, -0.7841958759184349, 0.3096960171569819, -0.2978236297794594, 1.5964426442409534, 0.9448554410808396, -1.8075334853931733, 0.3676435953599464, -0.0848530416951331, -0.6059006148897665, -0.1793015379724077, 0.0257729737157678, -0.4667136666103688, 1.4696448415440555, 0.4289776873643425, 1.5101718161520652, -0.0971779186979362, -0.6225647742401873, -2.029244230426992, 0.0640813361949018, -0.9319287123949738, 1.7284537282803907]|3008.8289735167941217|      4.00000000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[0.8459109953998681, -0.3039907352403314, 1.5602074364175178, -1.015660879045221, 2.1828185527098016, 1.8788003537373401, 0.2595813657342306, 1.1883238400511114, -0.5261518983115635, -0.5482356115225859, 1.4773808471163097, 0.7944381913727688, 1.7627251027023607, 2.2297243044653006, -0.121313022469408, -1.8552184086062256, -0.5918527668087246, -0.20223820023158, -1.3405362967642636, 1.9787757430477446, 2.293122350770812, 1.9981843785808855, 0.5183187111817784, 0.8961163965781013, -1.0930886184141944, -0.2798935000566773, 0.6168820101986374, 0.4385752212650166, -1.0462401529628162, -0.2127245174019465, 0.2938525947797286, -1.2735331237192282, 2.0322908041776797, 0.5742433832671522, -2.3604946561702733, -0.0053312447593873, -0.0622875909377789, -1.174273818621489, -0.1342181240035151, -0.0967987913699524, -0.621707788810095, 1.940732259768543, 0.3368488911406345, 2.2667658293321327, 0.4579372741603688, -0.4666211379655423, -2.335205125760557, 0.5191324894062572, -1.8397534937314508, 2.6314962999437466]|2760.9693779903795985|      8.00000000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       6|[0.8459109953998681, -0.3039907352403314, 1.5602074364175178, -1.015660879045221, 2.1828185527098016, 1.8788003537373401, 0.2595813657342306, 1.1883238400511114, -0.5261518983115635, -0.5482356115225859, 1.4773808471163097, 0.7944381913727688, 1.7627251027023607, 2.2297243044653006, -0.121313022469408, -1.8552184086062256, -0.5918527668087246, -0.20223820023158, -1.3405362967642636, 1.9787757430477446, 2.293122350770812, 1.9981843785808855, 0.5183187111817784, 0.8961163965781013, -1.0930886184141944, -0.2798935000566773, 0.6168820101986374, 0.4385752212650166, -1.0462401529628162, -0.2127245174019465, 0.2938525947797286, -1.2735331237192282, 2.0322908041776797, 0.5742433832671522, -2.3604946561702733, -0.0053312447593873, -0.0622875909377789, -1.174273818621489, -0.1342181240035151, -0.0967987913699524, -0.621707788810095, 1.940732259768543, 0.3368488911406345, 2.2667658293321327, 0.4579372741603688, -0.4666211379655423, -2.335205125760557, 0.5191324894062572, -1.8397534937314508, 2.6314962999437466]|2760.9693779903795985|      4.00000000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       7|[0.5779149098804959, -0.3750004941212299, 1.8353531245970789, -0.9997304653580378, 2.4381550605643283, 2.567421848219289, 0.1310779202073354, 1.4579701710895063, -0.4060024409776548, -0.8085639577302577, 0.5730464395006248, 1.1577227769476606, 2.0965106779329425, 1.8320697596842606, -0.1742929026944602, -0.7511909454326953, 0.1093179008653717, -0.853270653824742, -2.111462462615025, 1.493241107137239, 2.201965003802779, 2.0589469966713247, 0.2230418847985197, 1.3541031848170015, -1.708064959631076, 0.0636535169152617, 1.9160746125777925, -0.0907017979281121, -1.049486389232035, -1.1628834478031806, 1.0485767722522967, -0.7687316071938288, 2.0583527521417966, 1.380702257207211, -3.0549595563526153, 0.2764694183031685, 0.7013980708984391, -1.6421532252022777, -0.489263439356626, 0.997942830390695, -0.4358421107147157, 0.9923965583620744, 0.4364643147215003, 2.2777676994272493, 0.1058707061408, -0.906950481393989, -2.9485340159636912, -0.2764774903331005, -1.1635231221659748, 2.0136671617764366]|2549.9957357038929331|      8.00000000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       8|[0.5779149098804959, -0.3750004941212299, 1.8353531245970789, -0.9997304653580378, 2.4381550605643283, 2.567421848219289, 0.1310779202073354, 1.4579701710895063, -0.4060024409776548, -0.8085639577302577, 0.5730464395006248, 1.1577227769476606, 2.0965106779329425, 1.8320697596842606, -0.1742929026944602, -0.7511909454326953, 0.1093179008653717, -0.853270653824742, -2.111462462615025, 1.493241107137239, 2.201965003802779, 2.0589469966713247, 0.2230418847985197, 1.3541031848170015, -1.708064959631076, 0.0636535169152617, 1.9160746125777925, -0.0907017979281121, -1.049486389232035, -1.1628834478031806, 1.0485767722522967, -0.7687316071938288, 2.0583527521417966, 1.380702257207211, -3.0549595563526153, 0.2764694183031685, 0.7013980708984391, -1.6421532252022777, -0.489263439356626, 0.997942830390695, -0.4358421107147157, 0.9923965583620744, 0.4364643147215003, 2.2777676994272493, 0.1058707061408, -0.906950481393989, -2.9485340159636912, -0.2764774903331005, -1.1635231221659748, 2.0136671617764366]|2549.9957357038929331|      4.00000000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       9|[0.3738766334047363, -0.3394693570791497, 1.4961255637250306, -1.0973900175972473, 2.3668894986838436, 3.0198168494359385, 0.3472407802694877, 1.0326760350602058, -0.1777416150234579, -1.1628849800419125, 1.2854635446324933, 1.2882349639272321, 2.8337462025832885, 2.1964253038012984, -0.1506139641549766, -1.8491284659797669, -0.0249361201721445, -1.03541472094701, -3.012165948553542, 0.5500998115533033, 1.8676584604262894, 2.307195948435901, 1.829914083252264, 2.454983202662735, -1.9940482720355241, -0.6438256067262649, 2.0622508215874555, 0.278342598695047, -0.7924151570913398, -0.5218131779632135, 0.8899448948864531, -0.3468065676838042, 2.1035966366780032, 1.2929011004072637, -3.304361191128454, -0.448427105070651, 1.0588717715352256, -1.629549206210777, -1.0997897792346778, 1.7192040299389766, -0.2651623036352781, 1.4090607984919967, -0.4078858799562971, 1.5611068107520678, 0.2677681175903203, -0.1068748828870972, -3.7990954295601016, -0.1835107399828103, -1.5563268200821148, 3.0484808422117258]|2419.1575232512464027|      8.00000000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate success | actual_k=8
      10|[0.3738766334047363, -0.3394693570791497, 1.4961255637250306, -1.0973900175972473, 2.3668894986838436, 3.0198168494359385, 0.3472407802694877, 1.0326760350602058, -0.1777416150234579, -1.1628849800419125, 1.2854635446324933, 1.2882349639272321, 2.8337462025832885, 2.1964253038012984, -0.1506139641549766, -1.8491284659797669, -0.0249361201721445, -1.03541472094701, -3.012165948553542, 0.5500998115533033, 1.8676584604262894, 2.307195948435901, 1.829914083252264, 2.454983202662735, -1.9940482720355241, -0.6438256067262649, 2.0622508215874555, 0.278342598695047, -0.7924151570913398, -0.5218131779632135, 0.8899448948864531, -0.3468065676838042, 2.1035966366780032, 1.2929011004072637, -3.304361191128454, -0.448427105070651, 1.0588717715352256, -1.629549206210777, -1.0997897792346778, 1.7192040299389766, -0.2651623036352781, 1.4090607984919967, -0.4078858799562971, 1.5611068107520678, 0.2677681175903203, -0.1068748828870972, -3.7990954295601016, -0.1835107399828103, -1.5563268200821148, 3.0484808422117258]|2419.1575232512464027|      4.00000000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      11|[1.054207028636445, -0.1549937659245634, 0.6823070462473669, -1.4658414717029316, 2.3234164904783765, 2.8022878384697427, 0.4650108909156911, 0.8923899184372578, 0.0344321145285468, -0.5981562648369807, -0.0865241802213164, 1.1360787366307348, 2.295106507420401, 2.032882161758149, -0.7415692158395365, -1.4111723823870506, 0.3909154329357897, -1.5364394114918234, -2.9212218899877707, 1.285685936310292, 2.536277305267847, 2.1388862762594796, 1.4623540737518363, 3.353438717563087, -2.3818943160712305, -0.1131174100426587, 1.9509722726944554, 0.4976126242014258, -1.4226677878594887, -1.065382159732604, 0.5476177136382097, -1.767227466399448, 2.2458485771861394, 2.3090358333563463, -3.024352947072507, -0.2355129958170499, 0.9668015793533378, -2.076862595685115, -1.9631526345493386, 2.578959808593835, 0.4616933843026872, 1.3999999879370832, -0.3885170726175592, 2.163094282464145, -0.2400358283864626, -0.7987550007983737, -4.8756040184165075, -0.2941831763807268, -1.8182462718095207, 2.832068302244601]|2192.5088512947336312|      8.00000000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
