k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1997595055281853, 1.7200508858208496, 0.8898820185352632, 0.6681856346555275, 1.0755122551679415, 0.8069426280848409, 0.793760466618705, 0.5163801862741246]|288674.6562500000000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.5905667407979478, 2.473117129905212, 0.8335254144346386, 0.6530973895944115, 0.6641521057560569, 1.2013673848599544, 0.7481215559551202, -1.1363450522360123]|151432.3281250000000000|      4.00000000|[13, 5, 0, 5]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       3|[0.5905667407979478, 2.473117129905212, 0.8335254144346386, 0.6530973895944115, 0.6641521057560569, 1.2013673848599544, 0.7481215559551202, -1.1363450522360123]|151432.3281250000000000|      2.00000000|[25, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.5413637105411909, 2.1709018843661934, -0.4923897369250935, 1.0147053433025854, -0.4455408813085042, 1.3364363508669734, 0.0661128835510867, -0.5862216787694384]|73123.5390625000000000|      4.00000000|[30, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.5413637105411909, 2.1709018843661934, -0.4923897369250935, 1.0147053433025854, -0.4455408813085042, 1.3364363508669734, 0.0661128835510867, -0.5862216787694384]|73123.5390625000000000|      2.00000000|[42, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.4697875774805091, 0.7510969001446752, -0.1150344274504699, 1.4427493850265574, -0.9524153640798155, 1.746876289929674, 0.6037539408266, -0.2996495107169802]|2078.5058593750000000|      4.00000000|[47, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.4697875774805091, 0.7510969001446752, -0.1150344274504699, 1.4427493850265574, -0.9524153640798155, 1.746876289929674, 0.6037539408266, -0.2996495107169802]|2078.5058593750000000|      2.00000000|[60, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.4697875774805091, 0.7510969001446752, -0.1150344274504699, 1.4427493850265574, -0.9524153640798155, 1.746876289929674, 0.6037539408266, -0.2996495107169802]|2078.5058593750000000|      1.00000000|[73, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.4697875774805091, 0.7510969001446752, -0.1150344274504699, 1.4427493850265574, -0.9524153640798155, 1.746876289929674, 0.6037539408266, -0.2996495107169802]|2078.5058593750000000|      0.50000000|[85, 41, 0, 41]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.4697875774805091, 0.7510969001446752, -0.1150344274504699, 1.4427493850265574, -0.9524153640798155, 1.746876289929674, 0.6037539408266, -0.2996495107169802]|2078.5058593750000000|      0.25000000|[98, 48, 0, 48]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.530248140284514, 0.6161456156698506, -0.1147448823254968, 1.4428943957260427, -0.8310651754762901, 1.6419567949773286, 0.5027462052684041, -0.3681771326060747]|798.6004638671875000|      0.50000000|[103, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[1.7015626519439446, 0.3099404321729796, -0.0435785368811421, 1.7444073372225215, -0.9135621990865759, 1.7031056904211592, 0.6401336988407397, -0.4068391471957082]|233.7633819580078125|      1.00000000|[110, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
      13|[1.7015626519439446, 0.3099404321729796, -0.0435785368811421, 1.7444073372225215, -0.9135621990865759, 1.7031056904211592, 0.6401336988407397, -0.4068391471957082]|233.7633819580078125|      0.50000000|[123, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.7015626519439446, 0.3099404321729796, -0.0435785368811421, 1.7444073372225215, -0.9135621990865759, 1.7031056904211592, 0.6401336988407397, -0.4068391471957082]|233.7633819580078125|      0.25000000|[136, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.7015626519439446, 0.3099404321729796, -0.0435785368811421, 1.7444073372225215, -0.9135621990865759, 1.7031056904211592, 0.6401336988407397, -0.4068391471957082]|233.7633819580078125|      0.12500000|[148, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.7015626519439446, 0.3099404321729796, -0.0435785368811421, 1.7444073372225215, -0.9135621990865759, 1.7031056904211592, 0.6401336988407397, -0.4068391471957082]|233.7633819580078125|      0.06250000|[161, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
