k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[4.065013077543591, 0.0318846206886719, 4.063413741723271, 0.1693474092876692, 0.0194523323405878, 0.1638344255262054, 1.162962794783921, 0.0188291271084502, 1.1625255456625208, 0.2684554531380212, 0.0182866398774614, 0.2670172986421944, 0.3078018102568051, 0.0197371351732081, 0.3083797545531202, 0.073339482532249, 0.0216996324922558, 0.0711304491458823, 0.2320498423979725, 0.0220380373151662, 0.2313270702512929, 1.368056645242508, 0.017024644524205, 1.3657808483857021, 0.2563857094746026, 0.0222896330070837, 0.2535215957927456, 1.1584572382636675, 0.0204731544683356, 1.1593865615653836, 0.0518172685052243, 0.0255018676693874, 0.0438128735074357, 0.1224448292871415, 0.0196237251829288, 0.1246913611949842, 0.2939351990454602, 0.0170145577134379, 0.293024950587836, 0.0887114326396909, 0.0225817678952695, 0.0865567489182991, 0.1046090433277931, 0.0162650775154561, 0.1062260695254785, 0.5381909120254097, 0.0213923131448485, 0.5367817435697676, 0.002283575857343, 0.0242947306331611, 0.0010139362906684, 0.0876888245617367, 0.0205474265023715, 0.0933185985656436, 0.1004448022774919, 0.0160663720243047, 0.0998129022019976, 0.0288063734590385, 0.020693780670434, 0.0247690697958455, 0.0993966500242782, 0.0181552187737559, 0.0949448113431965, 0.2778017146273369, 0.0244768683540967, 0.2729427636976774, 0.3906597010008541, 0.0229866142631552, 0.3909621726254974, 0.1303374719847533, 0.0246662599939898, 0.1345480975225094, 0.0400761406544516, 0.0172034843069739, 0.036242361394103, 0.2950275162363744, 0.0196297602797167, 0.2919569923895898, 0.0873475658605527, 0.0243455194874035, 0.0961402833438072, 0.2792223185187628, 0.0272605993160982, 0.273505266498468, 0.0531864134736937, 0.0211492159642359, 0.0569464956282426, 0.1419302990795314, 0.023444735518333, 0.1479597206244724, 0.1677092382701801, 0.0216098495519983, 0.1717113590471934, 0.1382195898140332, 0.0206174292531364, 0.1396118678497858, 0.3804378832598817, 0.0262617919471699, 0.3842996317221769]|94099.5088044573640218|      0.06250000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[4.072408951194552, 0.0610915653331474, 4.061230747473834, 0.1666067031219922, 0.0114555860339214, 0.1694639247037716, 1.1708536035340626, 0.025388197629615, 1.1664291527155406, 0.2681834404199811, 0.0161949529586207, 0.2667289226961405, 0.309103274573275, 0.0124801685606359, 0.3024648589307422, 0.0797451718947339, 0.0132377198194967, 0.066951458463321, 0.2300078675858962, 0.0320871464432601, 0.2328953587568246, 1.3639291399053823, 0.0182401004399439, 1.371035037864966, 0.2614701286460381, 0.0214010380165762, 0.2484559994645615, 1.1479785014203618, 0.0202454928914429, 1.165399534184403, 0.05727880335098, 0.0284784839380163, 0.0407358934594943, 0.1163288343218036, 0.0209417023804681, 0.1226895054571334, 0.2965687968958947, 0.0098222148106585, 0.2982065191540997, 0.0955038016097558, 0.0281801532886239, 0.0820313593434625, 0.0950472128073184, 0.0159728807312432, 0.1021886954937504, 0.5286628103711597, 0.0257337233480269, 0.5347231036514115, 0.0046413183852, 0.0275996585514251, -0.0008957269141668, 0.0929231115948133, 0.0227861044029391, 0.0895157361194137, 0.0907435050185933, 0.023100447570399, 0.1093675143458097, 0.0152826293518123, 0.0200141565380109, 0.0325014700724456, 0.087821974482227, 0.0189081043799786, 0.0915449732613162, 0.2759306061643507, 0.0151438794490403, 0.2711867897431043, 0.3898072097726707, 0.0098070736921527, 0.398923511312453, 0.1318498614809817, 0.0215481526360672, 0.1419767337673095, 0.0399282707805585, 0.0206785044690573, 0.0328864380830475, 0.2914927201002752, 0.0110243200675268, 0.2859572616183818, 0.0888791187785447, 0.0267820428710562, 0.0927192894164768, 0.2772126799863879, 0.0328719446390553, 0.2691248768558164, 0.0551252478686203, 0.0248001598557959, 0.0504293787274442, 0.149471953865483, 0.0136095653751192, 0.1389596253045958, 0.1682739057132418, 0.0261004889708722, 0.1676005247089242, 0.1396436792651413, 0.0239738834309906, 0.1407299918642169, 0.3832070644340404, 0.0316204446117014, 0.3821377397581858]|48999.7514529649852193|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[4.072408951194552, 0.0610915653331474, 4.061230747473834, 0.1666067031219922, 0.0114555860339214, 0.1694639247037716, 1.1708536035340626, 0.025388197629615, 1.1664291527155406, 0.2681834404199811, 0.0161949529586207, 0.2667289226961405, 0.309103274573275, 0.0124801685606359, 0.3024648589307422, 0.0797451718947339, 0.0132377198194967, 0.066951458463321, 0.2300078675858962, 0.0320871464432601, 0.2328953587568246, 1.3639291399053823, 0.0182401004399439, 1.371035037864966, 0.2614701286460381, 0.0214010380165762, 0.2484559994645615, 1.1479785014203618, 0.0202454928914429, 1.165399534184403, 0.05727880335098, 0.0284784839380163, 0.0407358934594943, 0.1163288343218036, 0.0209417023804681, 0.1226895054571334, 0.2965687968958947, 0.0098222148106585, 0.2982065191540997, 0.0955038016097558, 0.0281801532886239, 0.0820313593434625, 0.0950472128073184, 0.0159728807312432, 0.1021886954937504, 0.5286628103711597, 0.0257337233480269, 0.5347231036514115, 0.0046413183852, 0.0275996585514251, -0.0008957269141668, 0.0929231115948133, 0.0227861044029391, 0.0895157361194137, 0.0907435050185933, 0.023100447570399, 0.1093675143458097, 0.0152826293518123, 0.0200141565380109, 0.0325014700724456, 0.087821974482227, 0.0189081043799786, 0.0915449732613162, 0.2759306061643507, 0.0151438794490403, 0.2711867897431043, 0.3898072097726707, 0.0098070736921527, 0.398923511312453, 0.1318498614809817, 0.0215481526360672, 0.1419767337673095, 0.0399282707805585, 0.0206785044690573, 0.0328864380830475, 0.2914927201002752, 0.0110243200675268, 0.2859572616183818, 0.0888791187785447, 0.0267820428710562, 0.0927192894164768, 0.2772126799863879, 0.0328719446390553, 0.2691248768558164, 0.0551252478686203, 0.0248001598557959, 0.0504293787274442, 0.149471953865483, 0.0136095653751192, 0.1389596253045958, 0.1682739057132418, 0.0261004889708722, 0.1676005247089242, 0.1396436792651413, 0.0239738834309906, 0.1407299918642169, 0.3832070644340404, 0.0316204446117014, 0.3821377397581858]|48999.7514529649852193|      0.06250000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       9|[4.0626194004815614, 0.1076236087944101, 4.068796728389828, 0.1670373586362682, 0.0142359676395254, 0.1645893538400269, 1.1683141641896526, 0.0298330014148894, 1.1630276887910223, 0.2699036314818573, 0.0156185280414174, 0.2600289863784541, 0.3070309252786459, 0.0057248048567269, 0.300469683476876, 0.0790203851652611, 0.0170767173940434, 0.0657058899287489, 0.2329000451692655, 0.0353197777679629, 0.2338448343911424, 1.3601100643894328, 0.0108067619165319, 1.3749608529143524, 0.2549657187214244, 0.016070512472096, 0.2438285093456931, 1.1408830094662996, 0.0221087694957266, 1.1637954200895326, 0.0521795715420663, 0.0312363985712882, 0.044815506179316, 0.1181865024161432, 0.0195498100514379, 0.1258629448576625, 0.2971717431835234, 0.0034257274445403, 0.2950757921008255, 0.0953638790179448, 0.0313043233592033, 0.0803270205333907, 0.096515041715165, 0.0064779742378894, 0.1034120178437774, 0.5314163516979913, 0.02455935991536, 0.5326548207731284, 0.0150825424820119, 0.0327473806106589, -0.0016869999942526, 0.0955887636951163, 0.0261779405177852, 0.0882585979489668, 0.0946952142475839, 0.0209711158244224, 0.1091635969247881, 0.0083935120183126, 0.0270749209476849, 0.0325117399078458, 0.0792529873763422, 0.0152745410051701, 0.0865151351926972, 0.2797046590886693, 0.0150858121420084, 0.2677364000980472, 0.3896779758641324, 0.0155712976215122, 0.4031604423371961, 0.128503259991511, 0.0223961896790147, 0.1419046403709176, 0.035136226872393, 0.0171425684951312, 0.0397841286126098, 0.2894198123141273, 0.0159590960318987, 0.2912762410544635, 0.0897037562923926, 0.0268519546304808, 0.0942392366450838, 0.2783468157180535, 0.0397347172519477, 0.2683749360138502, 0.0519621726191856, 0.027624449676432, 0.0537018617259626, 0.1484332515171374, 0.017896594375847, 0.1422963650299213, 0.1640108562090797, 0.030557817040528, 0.1729458763610525, 0.1312400504882913, 0.0176404539814995, 0.1417727094052808, 0.3830196178966151, 0.0316702287426752, 0.379936327735453]|27375.0779600320747704|      0.12500000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[4.058902871250049, 0.191967622942142, 4.064404859313145, 0.1681084698807297, 0.0147890657436191, 0.1626841133868913, 1.173549194431784, 0.0204104229555544, 1.1671393146549165, 0.2806566075126781, 0.014569723977496, 0.2725106721983456, 0.3025250046467589, -0.0039700262180155, 0.3083379369483126, 0.0808131543183917, 0.0137643003542427, 0.0501284908684454, 0.233265515573854, 0.0408184670857021, 0.2305047329441541, 1.360329312541902, 0.0295744062383335, 1.3608374743295948, 0.2600060732862782, 0.0084473096252048, 0.2377897594921552, 1.1284484836418838, 0.0286797456284505, 1.1674073398655063, 0.0569829126165366, 0.0390625301098802, 0.0551287053924529, 0.1210695426106035, 0.0219505439221382, 0.1328251927148774, 0.2958384919561283, 0.0019008699998585, 0.3163485853395403, 0.1043635756206354, 0.0314781577253951, 0.0916812891316948, 0.0957225257135445, 0.0026721609424064, 0.0964519439575071, 0.5330222831767926, 0.0380930601097013, 0.5366718093464518, -0.0023341391380304, 0.0066066570505347, -0.0130642208497841, 0.0852061537980593, 0.0176272388348294, 0.0964141526077011, 0.1012586531332157, 0.0204656689744903, 0.1264463933059309, 0.0032822533704723, 0.0223248195567963, 0.0353044269419493, 0.0753134808860374, -0.0054020072535046, 0.0929366825853264, 0.2712108650880258, 0.0132250912879037, 0.2783985383729018, 0.3681234913894859, 0.0224171180127847, 0.3971609698381246, 0.1500474449612484, 0.0235900874015761, 0.1525547851755851, 0.0293491690658038, 0.0393872658667873, 0.0288388106106303, 0.28084997345872, 0.0039858466594012, 0.2903247691106965, 0.0927221439610924, 0.0273299291132776, 0.093733267184368, 0.2820634852955552, 0.046961749268838, 0.2612706092731055, 0.0683267969451544, 0.0387893098834556, 0.0545456904208332, 0.1334860885128393, 0.0225571329550531, 0.1506938503990932, 0.1749830547040007, 0.0322790583861719, 0.1716403859474421, 0.1334059726058667, 0.0161405382668583, 0.1503300475749937, 0.3810551600052041, 0.0362654392333969, 0.3855816612472218]|15031.9123109524425672|      0.25000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[4.094656275464791, 0.3551291533278012, 4.068940606575836, 0.1432570361375513, 0.0283074098547978, 0.1534648751424362, 1.1893366435254789, 0.0254763192488078, 1.1424028277387523, 0.2431507314284259, 0.007624674524152, 0.2839251734342822, 0.3025598538180567, 0.0013351048209035, 0.3122491772879424, 0.0792544210979204, 0.0703314322503987, 0.0692819255025836, 0.2426269817570317, 0.0443553318483154, 0.2420630995912994, 1.3233416763739525, 0.0320913735090978, 1.366534454538666, 0.2378796082359594, 0.0121528445828545, 0.2444177121672839, 1.157148621607558, -0.0184472486540458, 1.1625956473016097, 0.061704850498678, 0.0292696864295723, 0.0577305066520414, 0.0962733908651021, -0.0009706636895731, 0.1294994612484403, 0.310762905279272, -0.0068034951870004, 0.3244036538158264, 0.0833562462585724, 0.0174109157795101, 0.1088529407686411, 0.0974452445785243, 0.0390681328388992, 0.0701000181078354, 0.524446581796237, 0.066500161446352, 0.5188429321810899, 0.0147925401837768, 0.0494083930213383, 0.0009773479155873, 0.1023899787113585, 0.0144827200150617, 0.100151199990232, 0.107871682489877, 0.0478915989710751, 0.1300905881695797, -0.0018055964019447, 0.0187316234338778, 0.022994465250661, 0.0651228204943157, 0.0195622506483706, 0.0865754945102657, 0.3092052343269366, 0.0156775854494363, 0.3245485745493847, 0.3741919558815565, 0.0239179394993894, 0.4193560214143527, 0.1430232417889758, 0.0084054890868675, 0.1333620739001072, 0.0201729488609218, 0.01709278357031, 0.0144971827873903, 0.2975261131800913, 0.0163246812488208, 0.2941418955375279, 0.0667127595420487, 0.032068701516097, 0.1085589764296886, 0.2444231630327151, 0.065636898144583, 0.2379326295755665, 0.0822274015747877, 0.0519861220342288, 0.0643698886058799, 0.1227126115298671, 0.0374135953329024, 0.1381050228912093, 0.1828304108228818, 0.0475949716914073, 0.155095015620799, 0.1500671522114199, 0.0092640636171564, 0.1467236983023796, 0.3828035501865321, 0.055232291722874, 0.4120601412931434]|7970.7310734280063116|      0.50000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
