k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[113, 0, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[226, 0, 2, 16]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[339, 0, 3, 24]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[452, 0, 4, 32]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       5|[1.0237313219648165, 0.0177395983878232, 1.8894416229827198, 0.0116031443684169, 0.0223302344984, 2.0025167942701794, 0.4331958448928299, 0.0292379950839382, 2.1164394209157367, 0.8041540623008094, 0.0138353783627784, 2.1574215012583835, 0.2278865434003975, 0.0194230324685074, 2.2223472640647306, 2.6930953784273006, 0.0161868113236684, 2.286076418212644, 0.8070681245999788, 0.0220618356856382, 2.3915797370870955, 2.2706855245502355, 0.020677270340994, 2.489733812127396, 14.35009029839318, 0.0514853328961103, 2.5577039632494274, 12.159415709112915, 0.05427226086643, 2.702579336925591, 0.2687762858271942, 0.0219983040282608, 2.9460499213950677, 0.2444464676626242, 0.0186423569050724, 2.9739324855763623, 1.1702555687841614, 0.0150837643420166, 3.135095051865795, 0.1760676033663373, 0.0163103780154253, 3.2278495201550292, 0.1158113660753498, 0.0204284008144728, 3.248485267804545, 3.745777802014799, 0.0316559831663373, 3.385587683644471, 0.8342919964737098, 0.0185281477986378, 3.6667930693228854, 0.1589790022632278, 0.0172840172247012, 3.713577388754928, 0.3931912116918423, 0.0215804595209521, 3.837834940327538, 0.9282585096921167, 0.0205812591262117, 3.962269646332007, 0.2542426123760209, 0.0176913380847906, 4.051687095414149, 2.0777515261184636, 0.0204545041470255, 4.174768161467084, 1.943993689754188, 0.0235745842747411, 4.422715578207084, 1.488016797172871, 0.0165108063804005, 4.554506260009566, 0.4849203521283582, 0.0249026491725693, 4.6115738130491, 0.4895217167036452, 0.0128223287682269, 4.702091738984128, 0.3342641150426577, 0.0183909095031178, 4.800138505712125, 0.8421214613313934, 0.0208382743948228, 4.964110642018616, 0.4627490819736865, 0.0112118025403263, 5.392818981845555, 0.4892199485392315, 0.0209107676484699, 5.422007099707216, 0.9843479810472429, 0.0179764971758052, 2.585025884124395, -0.0239660144513365, 0.0241911424065416, 3.865778983208894, 0.2605013746256877, 0.0227169350033863, 5.195537203173108]|2326278.6711745173670352|      0.12500000|[565, 0, 5, 40]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       6|[1.0237313219648165, 0.0177395983878232, 1.8894416229827198, 0.0116031443684169, 0.0223302344984, 2.0025167942701794, 0.4331958448928299, 0.0292379950839382, 2.1164394209157367, 0.8041540623008094, 0.0138353783627784, 2.1574215012583835, 0.2278865434003975, 0.0194230324685074, 2.2223472640647306, 2.6930953784273006, 0.0161868113236684, 2.286076418212644, 0.8070681245999788, 0.0220618356856382, 2.3915797370870955, 2.2706855245502355, 0.020677270340994, 2.489733812127396, 14.35009029839318, 0.0514853328961103, 2.5577039632494274, 12.159415709112915, 0.05427226086643, 2.702579336925591, 0.2687762858271942, 0.0219983040282608, 2.9460499213950677, 0.2444464676626242, 0.0186423569050724, 2.9739324855763623, 1.1702555687841614, 0.0150837643420166, 3.135095051865795, 0.1760676033663373, 0.0163103780154253, 3.2278495201550292, 0.1158113660753498, 0.0204284008144728, 3.248485267804545, 3.745777802014799, 0.0316559831663373, 3.385587683644471, 0.8342919964737098, 0.0185281477986378, 3.6667930693228854, 0.1589790022632278, 0.0172840172247012, 3.713577388754928, 0.3931912116918423, 0.0215804595209521, 3.837834940327538, 0.9282585096921167, 0.0205812591262117, 3.962269646332007, 0.2542426123760209, 0.0176913380847906, 4.051687095414149, 2.0777515261184636, 0.0204545041470255, 4.174768161467084, 1.943993689754188, 0.0235745842747411, 4.422715578207084, 1.488016797172871, 0.0165108063804005, 4.554506260009566, 0.4849203521283582, 0.0249026491725693, 4.6115738130491, 0.4895217167036452, 0.0128223287682269, 4.702091738984128, 0.3342641150426577, 0.0183909095031178, 4.800138505712125, 0.8421214613313934, 0.0208382743948228, 4.964110642018616, 0.4627490819736865, 0.0112118025403263, 5.392818981845555, 0.4892199485392315, 0.0209107676484699, 5.422007099707216, 0.9843479810472429, 0.0179764971758052, 2.585025884124395, -0.0239660144513365, 0.0241911424065416, 3.865778983208894, 0.2605013746256877, 0.0227169350033863, 5.195537203173108]|2326278.6711745173670352|      0.06250000|[678, 0, 6, 48]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       7|[1.0211674779059272, 0.0202240985972025, 1.8805088261549685, 0.0122779885779006, 0.0205451504152291, 1.9995861315200831, 0.4316066191157145, 0.0344795938896086, 2.1248522293681127, 0.8035346254027085, 0.0214836306547954, 2.1602658070644822, 0.2302840759470209, 0.0189887524159779, 2.2164772700604285, 2.6904943534965993, 0.0408465497526891, 2.284536067005878, 0.8146031703609253, 0.0197111438401989, 2.397556892029908, 2.265654048608341, 0.023845697352255, 2.4929947549639886, 14.359725567399305, 0.0742921398657918, 2.552265463410417, 12.162059167390478, 0.069355456994854, 2.7120835418893994, 0.2613421428610841, 0.0212743326975252, 2.9475141447268305, 0.2530828979012655, 0.0150346488251118, 2.9790712565955615, 1.172278359616688, 0.0200236126974165, 3.1409122362446245, 0.167597902768147, 0.0195206049694244, 3.2277793973103495, 0.1255592626434935, 0.021876553573368, 3.252635066977603, 3.7418042578601223, 0.0352385048731399, 3.3803518870761744, 0.8421249422121966, 0.0216540088663027, 3.668171636472269, 0.1610999459457323, 0.0138184117708054, 3.716016769572631, 0.3938371487918923, 0.019642068283431, 3.840186938306003, 0.9235891311531627, 0.0177955804874995, 3.967141322217982, 0.2585285685966858, 0.018708653417509, 4.058836951973304, 2.079040619423414, 0.0302704152996868, 4.171370687916034, 1.939837702487625, 0.0168935826897561, 4.4202605433858055, 1.4823181627167035, 0.0157140201610054, 4.560282551705882, 0.4782847088603429, 0.0245705946633222, 4.621126955832438, 0.4942455263856342, 0.0051189932936065, 4.696952336325049, 0.3219990619981034, 0.0168159280044795, 4.791718099965644, 0.8411877726108412, 0.0217041260257437, 4.963937801021416, 0.4625301456555558, 0.0210450040066642, 5.390815877433705, 0.4924937183873661, 0.0166867475782132, 5.416399511349914, 0.9839922255963289, 0.0178221499817073, 2.5888742632852413, -0.029278392240292, 0.0311139681145475, 3.86495604505511, 0.2470370596279619, 0.0213687693149929, 5.196189874036665]|1943542.1847395400982350|      0.12500000|[791, 0, 7, 56]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       8|[1.017165154722787, 0.0254812350223412, 1.8883216410609247, 0.0246813781556545, 0.0138013921959379, 2.0150190002519763, 0.4250574740350183, 0.030681820176286, 2.145552949064663, 0.8191895705335364, 0.0182168822397202, 2.1668977012389856, 0.2336047375708881, 0.0178362760884778, 2.226031299536156, 2.6936474235217296, 0.0420249211861075, 2.2807425221852684, 0.8112860795207952, 0.0118429206742689, 2.382733719327162, 2.264900552529403, 0.0265751827146931, 2.5106913888503732, 14.35676328920934, 0.1098074967939158, 2.5508573118951876, 12.184738666543932, 0.0958386258626214, 2.72999813700616, 0.2608245835937668, 0.0301549192470802, 2.9530928130490857, 0.2652234599696384, 0.0284551985301933, 2.9695183278013655, 1.1590291192098345, 0.0218042564341469, 3.1514963076725824, 0.1825126656267025, 0.0089031848530991, 3.218346813416979, 0.1202389269688373, 0.0388954799733559, 3.251101761141946, 3.750873580486526, 0.0325140946513595, 3.3550781585676424, 0.839311869706954, 0.0283691940627441, 3.6624205937396117, 0.1878307582595711, 0.0018733389176801, 3.733244145927714, 0.3926015624390803, 0.0453487580842502, 3.8455448571462245, 0.9220345961508714, 0.0088890432202713, 3.970013532866029, 0.268538932094984, 0.0143953572223972, 4.0639199575711356, 2.0845304331056593, 0.0277445742304613, 4.179678027495312, 1.9346577481424485, 0.0454885964096697, 4.39709163640774, 1.4968043485843954, 0.0393411555408229, 4.554670484106942, 0.45835918058947, 0.0269986900543082, 4.61805352707694, 0.4938355290094201, -0.0012818897256196, 4.705235075304371, 0.309546955057815, 0.0037036794708762, 4.800168038736082, 0.8605742811950994, 0.0247341489945033, 4.954944598146253, 0.4959205458398632, 0.0158521707376675, 5.39431491919769, 0.4752497178443713, 0.0063237392752482, 5.410291863947325, 0.9793397549854871, 0.0200129643012004, 2.5774845225871172, -0.0271711954577262, 0.0482778133260471, 3.8736886383400146, 0.2474903380320113, 0.0176940203067091, 5.217931588225489]|1675383.7651000956539065|      0.25000000|[904, 0, 8, 64]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       9|[1.017165154722787, 0.0254812350223412, 1.8883216410609247, 0.0246813781556545, 0.0138013921959379, 2.0150190002519763, 0.4250574740350183, 0.030681820176286, 2.145552949064663, 0.8191895705335364, 0.0182168822397202, 2.1668977012389856, 0.2336047375708881, 0.0178362760884778, 2.226031299536156, 2.6936474235217296, 0.0420249211861075, 2.2807425221852684, 0.8112860795207952, 0.0118429206742689, 2.382733719327162, 2.264900552529403, 0.0265751827146931, 2.5106913888503732, 14.35676328920934, 0.1098074967939158, 2.5508573118951876, 12.184738666543932, 0.0958386258626214, 2.72999813700616, 0.2608245835937668, 0.0301549192470802, 2.9530928130490857, 0.2652234599696384, 0.0284551985301933, 2.9695183278013655, 1.1590291192098345, 0.0218042564341469, 3.1514963076725824, 0.1825126656267025, 0.0089031848530991, 3.218346813416979, 0.1202389269688373, 0.0388954799733559, 3.251101761141946, 3.750873580486526, 0.0325140946513595, 3.3550781585676424, 0.839311869706954, 0.0283691940627441, 3.6624205937396117, 0.1878307582595711, 0.0018733389176801, 3.733244145927714, 0.3926015624390803, 0.0453487580842502, 3.8455448571462245, 0.9220345961508714, 0.0088890432202713, 3.970013532866029, 0.268538932094984, 0.0143953572223972, 4.0639199575711356, 2.0845304331056593, 0.0277445742304613, 4.179678027495312, 1.9346577481424485, 0.0454885964096697, 4.39709163640774, 1.4968043485843954, 0.0393411555408229, 4.554670484106942, 0.45835918058947, 0.0269986900543082, 4.61805352707694, 0.4938355290094201, -0.0012818897256196, 4.705235075304371, 0.309546955057815, 0.0037036794708762, 4.800168038736082, 0.8605742811950994, 0.0247341489945033, 4.954944598146253, 0.4959205458398632, 0.0158521707376675, 5.39431491919769, 0.4752497178443713, 0.0063237392752482, 5.410291863947325, 0.9793397549854871, 0.0200129643012004, 2.5774845225871172, -0.0271711954577262, 0.0482778133260471, 3.8736886383400146, 0.2474903380320113, 0.0176940203067091, 5.217931588225489]|1675383.7651000956539065|      0.12500000|[1017, 0, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=0
      10|[1.017165154722787, 0.0254812350223412, 1.8883216410609247, 0.0246813781556545, 0.0138013921959379, 2.0150190002519763, 0.4250574740350183, 0.030681820176286, 2.145552949064663, 0.8191895705335364, 0.0182168822397202, 2.1668977012389856, 0.2336047375708881, 0.0178362760884778, 2.226031299536156, 2.6936474235217296, 0.0420249211861075, 2.2807425221852684, 0.8112860795207952, 0.0118429206742689, 2.382733719327162, 2.264900552529403, 0.0265751827146931, 2.5106913888503732, 14.35676328920934, 0.1098074967939158, 2.5508573118951876, 12.184738666543932, 0.0958386258626214, 2.72999813700616, 0.2608245835937668, 0.0301549192470802, 2.9530928130490857, 0.2652234599696384, 0.0284551985301933, 2.9695183278013655, 1.1590291192098345, 0.0218042564341469, 3.1514963076725824, 0.1825126656267025, 0.0089031848530991, 3.218346813416979, 0.1202389269688373, 0.0388954799733559, 3.251101761141946, 3.750873580486526, 0.0325140946513595, 3.3550781585676424, 0.839311869706954, 0.0283691940627441, 3.6624205937396117, 0.1878307582595711, 0.0018733389176801, 3.733244145927714, 0.3926015624390803, 0.0453487580842502, 3.8455448571462245, 0.9220345961508714, 0.0088890432202713, 3.970013532866029, 0.268538932094984, 0.0143953572223972, 4.0639199575711356, 2.0845304331056593, 0.0277445742304613, 4.179678027495312, 1.9346577481424485, 0.0454885964096697, 4.39709163640774, 1.4968043485843954, 0.0393411555408229, 4.554670484106942, 0.45835918058947, 0.0269986900543082, 4.61805352707694, 0.4938355290094201, -0.0012818897256196, 4.705235075304371, 0.309546955057815, 0.0037036794708762, 4.800168038736082, 0.8605742811950994, 0.0247341489945033, 4.954944598146253, 0.4959205458398632, 0.0158521707376675, 5.39431491919769, 0.4752497178443713, 0.0063237392752482, 5.410291863947325, 0.9793397549854871, 0.0200129643012004, 2.5774845225871172, -0.0271711954577262, 0.0482778133260471, 3.8736886383400146, 0.2474903380320113, 0.0176940203067091, 5.217931588225489]|1675383.7651000956539065|      0.06250000|[1130, 0, 10, 80]                                                          |  | used linear model with 113 points | iterate failure | actual_k=0
      11|[1.017165154722787, 0.0254812350223412, 1.8883216410609247, 0.0246813781556545, 0.0138013921959379, 2.0150190002519763, 0.4250574740350183, 0.030681820176286, 2.145552949064663, 0.8191895705335364, 0.0182168822397202, 2.1668977012389856, 0.2336047375708881, 0.0178362760884778, 2.226031299536156, 2.6936474235217296, 0.0420249211861075, 2.2807425221852684, 0.8112860795207952, 0.0118429206742689, 2.382733719327162, 2.264900552529403, 0.0265751827146931, 2.5106913888503732, 14.35676328920934, 0.1098074967939158, 2.5508573118951876, 12.184738666543932, 0.0958386258626214, 2.72999813700616, 0.2608245835937668, 0.0301549192470802, 2.9530928130490857, 0.2652234599696384, 0.0284551985301933, 2.9695183278013655, 1.1590291192098345, 0.0218042564341469, 3.1514963076725824, 0.1825126656267025, 0.0089031848530991, 3.218346813416979, 0.1202389269688373, 0.0388954799733559, 3.251101761141946, 3.750873580486526, 0.0325140946513595, 3.3550781585676424, 0.839311869706954, 0.0283691940627441, 3.6624205937396117, 0.1878307582595711, 0.0018733389176801, 3.733244145927714, 0.3926015624390803, 0.0453487580842502, 3.8455448571462245, 0.9220345961508714, 0.0088890432202713, 3.970013532866029, 0.268538932094984, 0.0143953572223972, 4.0639199575711356, 2.0845304331056593, 0.0277445742304613, 4.179678027495312, 1.9346577481424485, 0.0454885964096697, 4.39709163640774, 1.4968043485843954, 0.0393411555408229, 4.554670484106942, 0.45835918058947, 0.0269986900543082, 4.61805352707694, 0.4938355290094201, -0.0012818897256196, 4.705235075304371, 0.309546955057815, 0.0037036794708762, 4.800168038736082, 0.8605742811950994, 0.0247341489945033, 4.954944598146253, 0.4959205458398632, 0.0158521707376675, 5.39431491919769, 0.4752497178443713, 0.0063237392752482, 5.410291863947325, 0.9793397549854871, 0.0200129643012004, 2.5774845225871172, -0.0271711954577262, 0.0482778133260471, 3.8736886383400146, 0.2474903380320113, 0.0176940203067091, 5.217931588225489]|1675383.7651000956539065|      0.03125000|[1243, 0, 11, 88]                                                          |  | used linear model with 113 points | iterate failure | actual_k=0
