k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[1000.0002915614505, 999.9874956754811, 399.991957063133, 39.99357805062679, 0.6887876018174048, 0.3124848082927359, 0.009200942763261]|2049517.2845379700884223|      0.06250000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       7|[1000.0395883035901, 1000.0101093299462, 399.9947298623988, 40.015481272538615, 0.6917613686996202, 0.3127106268745821, -0.0275999384701903]|1451943.0319932850543410|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[1000.0395883035901, 1000.0101093299462, 399.9947298623988, 40.015481272538615, 0.6917613686996202, 0.3127106268745821, -0.0275999384701903]|1451943.0319932850543410|      0.06250000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[1000.0395883035901, 1000.0101093299462, 399.9947298623988, 40.015481272538615, 0.6917613686996202, 0.3127106268745821, -0.0275999384701903]|1451943.0319932850543410|      0.03125000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[1000.0475504407167, 1000.0166934092155, 399.99828571778147, 40.02035229403975, 0.6905228727658064, 0.301854391899515, -0.0543217292892055]|1394499.7406184175051749|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      11|[1000.0475504407167, 1000.0166934092155, 399.99828571778147, 40.02035229403975, 0.6905228727658064, 0.301854391899515, -0.0543217292892055]|1394499.7406184175051749|      0.03125000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[1000.0485079557394, 1000.0164031909632, 399.9927347590305, 40.03645747700887, 0.7128884336556889, 0.3015332167036707, -0.0407184241982179]|1346640.7404987521003932|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      13|[1000.0485079557394, 1000.0164031909632, 399.9927347590305, 40.03645747700887, 0.7128884336556889, 0.3015332167036707, -0.0407184241982179]|1346640.7404987521003932|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[1000.0409425427424, 1000.0071766507609, 399.99858164637163, 40.03633806063094, 0.7245429099461193, 0.2854233355283422, -0.0608341528984824]|1294274.8310467409901321|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[1000.0671815873553, 1000.0482169398805, 400.0118528228361, 40.02785748199756, 0.7558345770863253, 0.2842610114352496, -0.0433729548190508]|1259796.6492791816126555|      0.12500000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[1000.0671815873553, 1000.0482169398805, 400.0118528228361, 40.02785748199756, 0.7558345770863253, 0.2842610114352496, -0.0433729548190508]|1259796.6492791816126555|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[1000.0671815873553, 1000.0482169398805, 400.0118528228361, 40.02785748199756, 0.7558345770863253, 0.2842610114352496, -0.0433729548190508]|1259796.6492791816126555|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[1000.0613486545325, 1000.0595786385346, 400.01907031010154, 40.023606655479064, 0.7641905268176784, 0.2846208562421387, -0.069321715206809]|1207538.2496650242246687|      0.06250000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
