k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9173582903796124, 0.8098128339007791, 1.064658354055471, 1.0883992973061989, 1.1202758969113045, 0.9070537097908937, 0.9009059129773764, 0.9312349695270923, 0.8901327134619144, 0.8955642652216468, 1.0163383753520112, 0.9508501835515429, 1.8595539021590346, 0.9332200180243073, 1.0098728621710733, 0.7764672947491715, 1.0162218490145172, 0.8209245400095642, 0.8233164294915265, 0.9623626163123369, 0.932963535361166, 1.0369536896884288, 0.90995190285966, 1.009610353877647, 0.9035217034198166]|  4.2980060577392578|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[0.9173582903796124, 0.8098128339007791, 1.064658354055471, 1.0883992973061989, 1.1202758969113045, 0.9070537097908937, 0.9009059129773764, 0.9312349695270923, 0.8901327134619144, 0.8955642652216468, 1.0163383753520112, 0.9508501835515429, 1.8595539021590346, 0.9332200180243073, 1.0098728621710733, 0.7764672947491715, 1.0162218490145172, 0.8209245400095642, 0.8233164294915265, 0.9623626163123369, 0.932963535361166, 1.0369536896884288, 0.90995190285966, 1.009610353877647, 0.9035217034198166]|  4.2980060577392578|      1.00000000|[193, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[0.9173582903796124, 0.8098128339007791, 1.064658354055471, 1.0883992973061989, 1.1202758969113045, 0.9070537097908937, 0.9009059129773764, 0.9312349695270923, 0.8901327134619144, 0.8955642652216468, 1.0163383753520112, 0.9508501835515429, 1.8595539021590346, 0.9332200180243073, 1.0098728621710733, 0.7764672947491715, 1.0162218490145172, 0.8209245400095642, 0.8233164294915265, 0.9623626163123369, 0.932963535361166, 1.0369536896884288, 0.90995190285966, 1.009610353877647, 0.9035217034198166]|  4.2980060577392578|      0.50000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[0.9173582903796124, 0.8098128339007791, 1.064658354055471, 1.0883992973061989, 1.1202758969113045, 0.9070537097908937, 0.9009059129773764, 0.9312349695270923, 0.8901327134619144, 0.8955642652216468, 1.0163383753520112, 0.9508501835515429, 1.8595539021590346, 0.9332200180243073, 1.0098728621710733, 0.7764672947491715, 1.0162218490145172, 0.8209245400095642, 0.8233164294915265, 0.9623626163123369, 0.932963535361166, 1.0369536896884288, 0.90995190285966, 1.009610353877647, 0.9035217034198166]|  4.2980060577392578|      0.25000000|[385, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[0.8918795286447545, 0.788257072752636, 1.0531522630506163, 1.035341692588648, 1.0724097906304926, 0.8886681777467935, 0.8850210087117655, 0.9114733832955498, 0.8741361768259236, 0.8833012722492276, 1.0397666503374468, 0.8254183325121134, 1.9376386691120706, 0.939132976461755, 0.999325930107008, 0.7532863779911887, 0.9380712798675702, 0.8008691867892972, 0.8842704066496934, 1.0285861995822119, 0.9325016585436448, 0.9884179129031777, 0.9150481158856553, 0.982164531495469, 0.7854044254502461]|  3.5286331176757812|      0.50000000|[481, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[0.8918795286447545, 0.788257072752636, 1.0531522630506163, 1.035341692588648, 1.0724097906304926, 0.8886681777467935, 0.8850210087117655, 0.9114733832955498, 0.8741361768259236, 0.8833012722492276, 1.0397666503374468, 0.8254183325121134, 1.9376386691120706, 0.939132976461755, 0.999325930107008, 0.7532863779911887, 0.9380712798675702, 0.8008691867892972, 0.8842704066496934, 1.0285861995822119, 0.9325016585436448, 0.9884179129031777, 0.9150481158856553, 0.982164531495469, 0.7854044254502461]|  3.5286331176757812|      0.25000000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[0.9436617696619389, 0.8177803538246077, 1.0642426698869514, 0.9370532974471429, 1.0451466301067627, 0.9051665042215533, 0.9001195142779336, 0.8988517001641549, 0.8974139144722547, 0.87396194667254, 1.0399280669842093, 0.7442392588599686, 1.8545308565935197, 0.921292865038414, 1.035619183869948, 0.8227545139086347, 0.9436294146819225, 0.8250986002309828, 0.8481508959580425, 1.0451224857600054, 0.9317689557612843, 1.0410318006745016, 0.9571557085029149, 0.8626162337372342, 0.7070229814177766]|  2.8568998702968478|      0.50000000|[673, 224, 1, 15]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       8|[0.9436617696619389, 0.8177803538246077, 1.0642426698869514, 0.9370532974471429, 1.0451466301067627, 0.9051665042215533, 0.9001195142779336, 0.8988517001641549, 0.8974139144722547, 0.87396194667254, 1.0399280669842093, 0.7442392588599686, 1.8545308565935197, 0.921292865038414, 1.035619183869948, 0.8227545139086347, 0.9436294146819225, 0.8250986002309828, 0.8481508959580425, 1.0451224857600054, 0.9317689557612843, 1.0410318006745016, 0.9571557085029149, 0.8626162337372342, 0.7070229814177766]|  2.8568998702968478|      0.25000000|[770, 256, 1, 17]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[0.9616466791814082, 0.7817293650457493, 1.0714609692033603, 0.9689492974018542, 1.0231355564838591, 0.9478427231525519, 0.8890873412910147, 0.9119517040369004, 0.8604568540945483, 0.87924036743359, 1.0143225264958313, 0.7568506805736642, 1.852063292637783, 0.8323326743728787, 1.0436574024577867, 0.8703034229276692, 0.9710181392779439, 0.9659010634709091, 0.8271672938529065, 1.0063303667806214, 0.8982088007446831, 0.9898505473886258, 0.9331425197089841, 0.8593524432206804, 0.5732293170941544]|  2.6622443199157715|      0.50000000|[866, 288, 1, 19]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
