k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[4.0665255098703925, 0.0262843767211187, 4.063781505934416, 0.1686237448676097, 0.0198049768725591, 0.1654511637682599, 1.159933769660146, 0.0180750196750364, 1.1619301919764753, 0.2688198526592956, 0.0186911761979783, 0.2677423872743517, 0.3107124378912406, 0.0175954672523287, 0.3124593986188058, 0.073152404892839, 0.0198859216541079, 0.0736079846548089, 0.2295282843749007, 0.021386254518216, 0.2305160932895201, 1.367826470323176, 0.021674777213326, 1.3714011850855516, 0.2531587420134128, 0.0218543310553053, 0.2553213292233059, 1.1622326100065663, 0.0191857383057022, 1.1597429938546686, 0.0440233773048963, 0.0198379204013991, 0.0473722354014276, 0.1236519418205854, 0.0194501528768419, 0.1256236723755079, 0.298329634621783, 0.0176409773690423, 0.2938150555500523, 0.0910826950816911, 0.0204302362596665, 0.090232875882157, 0.1071477065487848, 0.0198005321469821, 0.1057362047912875, 0.5369262966722433, 0.019320089864706, 0.538447295413808, 0.0047847791459574, 0.0185103907698208, 0.0039783832411169, 0.0863509217252339, 0.0191997320869756, 0.0883893602134925, 0.1039474423329547, 0.0211712658563274, 0.1005598112158268, 0.0252011944779835, 0.0234041734417966, 0.0252815636922588, 0.0961191723857498, 0.0191811059102008, 0.0950971635925866, 0.2741369400545295, 0.0186087508572065, 0.2729273708864461, 0.3886663905960221, 0.0196886987043013, 0.3892813881377123, 0.1301516052753118, 0.0171559477291773, 0.1282145594467955, 0.0390332886335545, 0.0195512400491536, 0.043046448605474, 0.2944201748857044, 0.0202469483604025, 0.2968580668077457, 0.0889149059864631, 0.0192414709730003, 0.0877429208054969, 0.2781714586808423, 0.0207738868311951, 0.2783107369941315, 0.0586248564468469, 0.0205432747950514, 0.0581180403800868, 0.1443652018558896, 0.0210237829211981, 0.1463211345647616, 0.170612148245485, 0.0178768846449242, 0.170771722261525, 0.139735923806196, 0.0203094224017568, 0.1408022229671182, 0.3810843066338915, 0.0184062827518922, 0.3823825959217255]|114340.9268615133041749|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[4.0660647786495465, 0.047971376575666, 4.063058283313755, 0.1669979744747815, 0.0222494835649699, 0.1647403074429092, 1.1584404492187386, 0.0193412294110307, 1.161715477391838, 0.2697573597515789, 0.0180068498936205, 0.2684150566401559, 0.3105180176238856, 0.0207528562181919, 0.3087796309095026, 0.0726591091940531, 0.0169162117635511, 0.0713035531811934, 0.2305141312741419, 0.0222544734927099, 0.2320428029751742, 1.36544111027584, 0.0228633393447154, 1.3749715098475934, 0.2512116351307214, 0.0215951339783024, 0.2547703165324516, 1.163872393570315, 0.0213618139290905, 1.1577718652752873, 0.0438767463244248, 0.0209266237525509, 0.0439879815123112, 0.1232423828730795, 0.0218156701725555, 0.1210972736907564, 0.2979043231450077, 0.0214606967583769, 0.295420238673232, 0.0950158887854245, 0.0251328364652568, 0.0870435211042998, 0.1058533524584178, 0.0210853506185643, 0.102937770448884, 0.5380498089083147, 0.0211346063627291, 0.5341899685302207, 0.0059982653067444, 0.0176857762584867, 0.0068283093237684, 0.085475114852772, 0.0195219957290981, 0.0869302005759338, 0.1091797232136947, 0.0223099980981286, 0.1014247523588884, 0.0235390240260307, 0.0240797502620009, 0.0268214078967658, 0.0948923188092383, 0.0212323223925545, 0.0985895564679946, 0.2737416679280549, 0.0206387076975444, 0.2784399751617634, 0.3896303546466772, 0.0183322361326704, 0.3877452019136607, 0.1307351637405613, 0.015181864760627, 0.1298287489024895, 0.0382921057071064, 0.0198613467560455, 0.0445745757325134, 0.2931907441239787, 0.02349196780882, 0.2980847446029579, 0.0897290237928164, 0.0193690341495303, 0.0871783693387053, 0.2761469038030571, 0.0218659230921535, 0.277642191125201, 0.0567854997013915, 0.024055315605378, 0.0616724729962855, 0.1451879766964528, 0.022204379772362, 0.1439212879041875, 0.1772316678138819, 0.0202066311369414, 0.1721132549247268, 0.1342468072389999, 0.0165958185756409, 0.1405278450757308, 0.3824820226940406, 0.0209013214323251, 0.3825995052936495]|62380.2120833575463621|      0.06250000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
       9|[4.066435079485882, 0.089041308048894, 4.0697194993291035, 0.1593701302514652, 0.0204927640921405, 0.1671931613309501, 1.1686994068259944, 0.0236244215566205, 1.1725389675519284, 0.2681724906353091, 0.0227385957634988, 0.2630782723976855, 0.3117650757199575, 0.020383572617611, 0.3048140494607368, 0.0736377796334592, 0.0254260459283033, 0.0715561982269195, 0.2326670117151034, 0.0221919690404598, 0.2431296824637239, 1.372070449578346, 0.0224372531673129, 1.3722692936847922, 0.2493199087096206, 0.0208850376503851, 0.2529456951469224, 1.1634953919626563, 0.0165133520750423, 1.1518671116786539, 0.0396813836364356, 0.0240566584404293, 0.0371799054587588, 0.1223267336412674, 0.0181676463664746, 0.1179301841175353, 0.2953893603099199, 0.0280311958415853, 0.3010872100736932, 0.0923702795368056, 0.0367504701986777, 0.0968462225741266, 0.1057806479655978, 0.0220617286715474, 0.0978095943209308, 0.5416615322956237, 0.0258653402545812, 0.5293712511802249, 0.0091234435653113, 0.0133204967235049, 0.0037201213293096, 0.0877810467080659, 0.0222676442289444, 0.0897146552531526, 0.1097526836614866, 0.0141900054766725, 0.1089864842431772, 0.0192064102828537, 0.0264737324942728, 0.0300441651629069, 0.0951482397525483, 0.0172825438924068, 0.1021518937987337, 0.2784062418830588, 0.0193641612624373, 0.2783579479426541, 0.3837422346105031, 0.0181806264207105, 0.3837631050714319, 0.1385871498585947, 0.0192566416382113, 0.1364783630309809, 0.0449633352854929, 0.024399346581105, 0.0479237423245743, 0.3003967982026057, 0.013549243654062, 0.3002376395778587, 0.091085591183841, 0.0171389799552543, 0.0887665480880173, 0.2818557113339367, 0.020354963959166, 0.2755911593034271, 0.052426581276568, 0.0253398840617151, 0.066962977669303, 0.1470484421104155, 0.0202433994825487, 0.1443259867506272, 0.1778892407770494, 0.0146143982388478, 0.1767699994390947, 0.1287940310891046, 0.0114761474563708, 0.1386595338991217, 0.3754637396431765, 0.0188544819777311, 0.3880394682759682]|33292.0353547175545827|      0.12500000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[4.0769128071333895, 0.1539692873255239, 4.083026364086522, 0.1681401296055284, 0.0144895721107111, 0.1881096038462748, 1.174390105094185, 0.0376552284163934, 1.164274281346061, 0.273973966690813, 0.0199699120176484, 0.2693689015379377, 0.3129978533576098, 0.0026920216601486, 0.3206220603790222, 0.0863886778931615, 0.0350459291395486, 0.082765341483555, 0.2252554968495286, 0.0294989457599881, 0.2452987921683192, 1.3598931664648193, 0.0104811649836345, 1.3741999122869062, 0.2516889767250132, 0.0283890538955486, 0.2323128940478496, 1.1563075037323722, -0.0008058420865214, 1.1494061206808932, 0.0503197157402712, 0.0286427116192753, 0.0416478336618564, 0.128384667560169, 0.0054618730723518, 0.1111102850245804, 0.2912375905593886, 0.0126352285812746, 0.2990087281878258, 0.0974666001579814, 0.0310170504221246, 0.0992639224108866, 0.1064114340865968, 0.0186246779023262, 0.09294818749071, 0.5501983238894419, 0.0211554114586453, 0.5386540867439993, 0.0141011400473747, 0.0169200622871839, -0.0013452640644503, 0.085738897145464, 0.0146497249917775, 0.1118424764538084, 0.098323117867212, 0.04041985578337, 0.1291691486170674, 0.0215201467287391, 0.0079834163833637, 0.0263239577562473, 0.1023712849552612, 0.0319388539110554, 0.0799558268564227, 0.2780626282074399, 0.0192624392079358, 0.2618319247678279, 0.3639237637055333, 0.0059262916108323, 0.3599075553048479, 0.134705819700157, 0.0212712226264447, 0.1423558249190534, 0.0411808967381783, 0.0442864536286117, 0.0483976016703858, 0.3027776188300315, 0.0246115214209624, 0.2930864003435956, 0.1090566408597243, 0.0277688045373206, 0.0958345205048614, 0.2756896158291141, 0.007808574234773, 0.2686987436974444, 0.0442149372463204, 0.0359742165456245, 0.0691535674244201, 0.1672035053763519, 0.0186128920216092, 0.1609700807202004, 0.1855401276357345, 0.0075451132652585, 0.1774794487235862, 0.134622497654772, -0.0023479442065265, 0.1386026449438259, 0.379728211992755, 0.0099837548678118, 0.3821386831217947]|19038.4458073943096679|      0.25000000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=2
      11|[4.0428370790970005, 0.260538293413175, 4.09757910000065, 0.1443869454490093, 0.0335894674755625, 0.1744255232841521, 1.1470270762507098, 0.0545925114480568, 1.176760516277654, 0.270763228910275, 0.0218964213848502, 0.2202569227466934, 0.3044674373748622, 0.0088367205474936, 0.3288444795682635, 0.0945862049303873, 0.0197937007607666, 0.072510490367702, 0.2628497324773779, 0.0406496245200236, 0.2405859604346456, 1.3823711851301854, -0.0040956938296401, 1.3821855780761043, 0.2341394175407067, 0.0024554501047143, 0.2212443593272183, 1.123299054688932, -0.0163921358605408, 1.1537523177607112, 0.0392979403853281, -0.0248124222913639, 0.0308956955523189, 0.0727968709126442, 0.0436430605233185, 0.143106696965533, 0.3264623329630462, 0.0492733471934336, 0.3097952653755302, 0.0913017258528817, 0.0227384333375264, 0.0919792752913295, 0.078314618685718, -0.0137766675759667, 0.0604648609290566, 0.582235624214758, 0.0325652835005651, 0.5326610729203265, -0.0143708872747266, 0.0164096723721172, -0.0419286143322368, 0.0530106246140736, -0.0149155466920863, 0.0997163779049321, 0.0822648252101529, 0.0274466029309053, 0.1513575411159607, 0.0325369407107314, 0.0303367930184651, -0.0131690177742065, 0.1397506937780267, 0.0560094469085665, 0.0806214918857392, 0.2504418211510593, 0.0313758292988969, 0.2372321822269187, 0.3363607386222219, 0.0197403828058416, 0.3810842630550726, 0.1223574057789984, 0.0080910324520772, 0.1146359192702837, 0.0569885287001956, 0.0614505912638441, 0.0429389763770406, 0.2831478667249532, 0.0799647817364675, 0.2728261465454061, 0.139734700070281, 0.0364199085088418, 0.1250801229630887, 0.2688703836819821, -0.0141951830051295, 0.2693541048372414, 0.0451262481694647, 0.0248651102204744, 0.0641528007089466, 0.1566648836673872, 0.038409098452125, 0.1951599391059115, 0.170095055820296, 0.0190069216255898, 0.1849775819296049, 0.1484218859601774, 0.0131271983404101, 0.1459635384488243, 0.3704429384616749, 0.0361226585542453, 0.3906846234431657]|10798.2857502714687143|      0.50000000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
