k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  2.9803003000300001|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      1.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.50000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.25000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.12500000|[25, 0, 4, 9]                                                              |  | used linear model with 5 points | actual_k=0
       6|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.06250000|[29, 0, 4, 10]                                                             |  | used linear model with 5 points | actual_k=0
       7|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.03125000|[33, 0, 4, 11]                                                             |  | used linear model with 5 points | actual_k=0
       8|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.01562500|[37, 0, 4, 12]                                                             |  | used linear model with 5 points | actual_k=0
       9|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.00781250|[41, 0, 4, 13]                                                             |  | used linear model with 5 points | actual_k=0
      10|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.00390625|[45, 0, 4, 14]                                                             |  | used linear model with 5 points | actual_k=0
      11|[0.0015565842237172, 0.0442259424733237]                                        |  0.0000114675737741|      0.00195312|[49, 0, 4, 15]                                                             |  | used linear model with 5 points | actual_k=0
      12|[0.0015626126135789, 0.0422728267767658]                                        |  0.0000095713120177|      0.00390625|[53, 0, 5, 17]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
      13|[0.0015626126135789, 0.0422728267767658]                                        |  0.0000095713120177|      0.00195312|[58, 0, 5, 18]                                                             |  | used linear model with 5 points | actual_k=0
      14|[0.0015626126135789, 0.0422728267767658]                                        |  0.0000095713120177|      0.00097656|[62, 0, 5, 19]                                                             |  | used linear model with 5 points | actual_k=0
      15|[0.0015671321308694, 0.0412962747349526]                                        |  0.0000087166288984|      0.00195312|[66, 0, 6, 21]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
