k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8769605311331616, 1.1571377421187339, -1.2135435553733789, 0.769320857380775, -0.8013902439820074, 1.3625713406451996, -1.3414867422513477, 0.7690579924221215, -0.6950785781860329, 1.3148807220015988, -1.1642377932153656, 0.788602370593905, -0.8612196280154518, 1.295748774212323, -1.1849162900998, 0.9330303623689774, -0.9827022417108302, 1.1367036589596269, -1.058017177187677, 0.8166142122107823, -0.8172123406723334, 1.234595848235554, -1.1858387979881087, 0.91581087608838, -0.6535492229018048, 1.3007591100419391, -1.3278078291019746, 0.8754362240009373, -0.8398326641099598, 1.131908930478735, -1.1065005960213672, 0.8509653089181973, -0.8245835810562759, 1.1775293159144578, -1.2265257195834243, 0.8488328856256993, -0.887316894217389, 1.3553069626096825, -1.1306451632840904, 0.7902493489862303, -0.8621530146399253, 1.1658777651693921, -1.2555976137428522, 0.9350115219848835, -0.8113391427005084, 1.2279869799531713, -1.390575294905334, 0.9944284473362186, -0.8674794260640271, 1.3273147743067928, -1.2850536430356787, 0.8969555469626307, -0.7329618035263998, 1.2852643215575874, -1.1636926729413415, 0.9425437008658946, -0.9648216262478313, 1.4130917400973366, -1.1302970702238462, 1.0104677793774062, -0.8238901317751944, 1.3227831252623177, -1.0903795229657567, 0.8753558277688924, -0.8597581454578493, 1.2143474541503594, -1.1781177573009483, 0.8051108660144248, -0.8860045932544461, 1.3002248074713023, -1.1358345002701138, 1.119867970349099, -0.8137608716781497, 1.0934355129604318, -1.2644674501002702, 0.894947277647616, -0.7867707927176584, 1.3399605513162427, -1.3152165133874658, 0.8756050730238197, -0.7144274947688856, 1.1862908038341868, -1.1186568874803255, 0.9022176126353768, -0.8393707412748883, 1.335592350008545, -1.0671387286673142, 0.8713454255992998, -0.8637413697720879, 1.318206356729986, -1.3132961522560558, 0.8163974795086886, -0.7995168726472264, 1.4283790884806842, -1.3391587614275364, 0.8215980952340445, -0.9105933582944354, 1.2253296314627498, -1.2019108602401214, 0.7875821295632593]|20082.0996093750000000|      2.00000000|[110, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.8041713570116231, 1.3186753437670284, -1.1115116290201639, 0.7987945083221762, -0.7031487678894666, 1.5768969316232702, -1.3702392230173763, 0.8773511765585501, -0.7226306184638005, 1.3868995369793256, -1.2528633905361481, 0.6413972636754355, -1.2041288568473807, 1.7089708043373935, -1.1715920264151616, 0.8127687565734618, -1.2077091482724591, 1.1689561254979666, -1.2651992566683135, 0.9623117937441126, -0.8756583095520875, 1.3250603488739083, -0.9860355782189802, 1.3320344940530655, -0.9575790430530337, 1.2275759592439557, -1.4376206334482935, 0.9771910219310805, -1.1510727239980976, 1.0982429106212028, -0.8018394238994548, 0.7969913926449875, -0.8731555421865499, 1.5566651616759026, -1.3165719702953949, 0.9534919742609983, -1.2692402495443393, 1.6455356926880293, -1.0612022397468721, 0.89827314313799, -0.7243608440213674, 1.2846224814394878, -1.4223617107987658, 1.201827855516103, -0.8625086436393842, 0.992433325065281, -1.2480908475352097, 1.0850395249013274, -0.8316639413972161, 1.397919528247861, -1.4492849547584423, 1.1095532858772268, -0.8424280966842552, 1.8409836923724745, -1.023568683091193, 0.805422043393921, -0.6919362705344528, 1.447576847647535, -1.25497346628435, 1.2097670785978343, -0.8853960316208946, 1.6316188930135018, -1.215670155234211, 0.9532589318921606, -1.1526993944820867, 1.477630846576093, -1.0858607196624384, 1.4164611741608315, -1.1109734433712724, 1.4886372007361623, -1.1651142838446105, 1.230570757528683, -0.8972820010259941, 1.2474365553257352, -1.2752334107078327, 0.9871966829137582, -1.1323251726012515, 1.2533813023111615, -1.2052455046255992, 1.2033166349021718, -0.5027639976744085, 1.20628171531085, -1.1265117214286104, 1.066706088067781, -0.8017883537213897, 1.2324325688656963, -1.173234615024763, 1.1036210870058816, -1.0740411303604311, 1.1980946425193417, -1.6975184012266946, 0.9021615722559923, -0.7084961770902743, 1.4258876123913513, -1.4869198807976345, 0.7453991809308306, -1.2331119150226468, 1.1394596145041818, -1.5613915884976797, 0.9064704765554741]|11699.2011718750000000|      4.00000000|[222, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.8041713570116231, 1.3186753437670284, -1.1115116290201639, 0.7987945083221762, -0.7031487678894666, 1.5768969316232702, -1.3702392230173763, 0.8773511765585501, -0.7226306184638005, 1.3868995369793256, -1.2528633905361481, 0.6413972636754355, -1.2041288568473807, 1.7089708043373935, -1.1715920264151616, 0.8127687565734618, -1.2077091482724591, 1.1689561254979666, -1.2651992566683135, 0.9623117937441126, -0.8756583095520875, 1.3250603488739083, -0.9860355782189802, 1.3320344940530655, -0.9575790430530337, 1.2275759592439557, -1.4376206334482935, 0.9771910219310805, -1.1510727239980976, 1.0982429106212028, -0.8018394238994548, 0.7969913926449875, -0.8731555421865499, 1.5566651616759026, -1.3165719702953949, 0.9534919742609983, -1.2692402495443393, 1.6455356926880293, -1.0612022397468721, 0.89827314313799, -0.7243608440213674, 1.2846224814394878, -1.4223617107987658, 1.201827855516103, -0.8625086436393842, 0.992433325065281, -1.2480908475352097, 1.0850395249013274, -0.8316639413972161, 1.397919528247861, -1.4492849547584423, 1.1095532858772268, -0.8424280966842552, 1.8409836923724745, -1.023568683091193, 0.805422043393921, -0.6919362705344528, 1.447576847647535, -1.25497346628435, 1.2097670785978343, -0.8853960316208946, 1.6316188930135018, -1.215670155234211, 0.9532589318921606, -1.1526993944820867, 1.477630846576093, -1.0858607196624384, 1.4164611741608315, -1.1109734433712724, 1.4886372007361623, -1.1651142838446105, 1.230570757528683, -0.8972820010259941, 1.2474365553257352, -1.2752334107078327, 0.9871966829137582, -1.1323251726012515, 1.2533813023111615, -1.2052455046255992, 1.2033166349021718, -0.5027639976744085, 1.20628171531085, -1.1265117214286104, 1.066706088067781, -0.8017883537213897, 1.2324325688656963, -1.173234615024763, 1.1036210870058816, -1.0740411303604311, 1.1980946425193417, -1.6975184012266946, 0.9021615722559923, -0.7084961770902743, 1.4258876123913513, -1.4869198807976345, 0.7453991809308306, -1.2331119150226468, 1.1394596145041818, -1.5613915884976797, 0.9064704765554741]|11699.2011718750000000|      2.00000000|[385, 56, 0, 7]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.8041713570116231, 1.3186753437670284, -1.1115116290201639, 0.7987945083221762, -0.7031487678894666, 1.5768969316232702, -1.3702392230173763, 0.8773511765585501, -0.7226306184638005, 1.3868995369793256, -1.2528633905361481, 0.6413972636754355, -1.2041288568473807, 1.7089708043373935, -1.1715920264151616, 0.8127687565734618, -1.2077091482724591, 1.1689561254979666, -1.2651992566683135, 0.9623117937441126, -0.8756583095520875, 1.3250603488739083, -0.9860355782189802, 1.3320344940530655, -0.9575790430530337, 1.2275759592439557, -1.4376206334482935, 0.9771910219310805, -1.1510727239980976, 1.0982429106212028, -0.8018394238994548, 0.7969913926449875, -0.8731555421865499, 1.5566651616759026, -1.3165719702953949, 0.9534919742609983, -1.2692402495443393, 1.6455356926880293, -1.0612022397468721, 0.89827314313799, -0.7243608440213674, 1.2846224814394878, -1.4223617107987658, 1.201827855516103, -0.8625086436393842, 0.992433325065281, -1.2480908475352097, 1.0850395249013274, -0.8316639413972161, 1.397919528247861, -1.4492849547584423, 1.1095532858772268, -0.8424280966842552, 1.8409836923724745, -1.023568683091193, 0.805422043393921, -0.6919362705344528, 1.447576847647535, -1.25497346628435, 1.2097670785978343, -0.8853960316208946, 1.6316188930135018, -1.215670155234211, 0.9532589318921606, -1.1526993944820867, 1.477630846576093, -1.0858607196624384, 1.4164611741608315, -1.1109734433712724, 1.4886372007361623, -1.1651142838446105, 1.230570757528683, -0.8972820010259941, 1.2474365553257352, -1.2752334107078327, 0.9871966829137582, -1.1323251726012515, 1.2533813023111615, -1.2052455046255992, 1.2033166349021718, -0.5027639976744085, 1.20628171531085, -1.1265117214286104, 1.066706088067781, -0.8017883537213897, 1.2324325688656963, -1.173234615024763, 1.1036210870058816, -1.0740411303604311, 1.1980946425193417, -1.6975184012266946, 0.9021615722559923, -0.7084961770902743, 1.4258876123913513, -1.4869198807976345, 0.7453991809308306, -1.2331119150226468, 1.1394596145041818, -1.5613915884976797, 0.9064704765554741]|11699.2011718750000000|      1.00000000|[548, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.7652920057914018, 1.3407427687124889, -1.1197499074113577, 0.9731714136716707, -0.7002023247627962, 1.54976897668583, -1.382784020471755, 0.9016588462374109, -0.7753016630605675, 1.5170719172429066, -1.184414095582245, 0.6898064194836422, -1.2198019941150635, 1.7867887842448287, -1.1245498939867833, 0.8528776937750923, -1.3326547261606894, 1.330746947607363, -1.30270340402225, 1.1539567787030978, -0.865049089319507, 1.3905251351700476, -0.9493584690775098, 1.427967849869105, -1.1547131859197732, 1.229165068771749, -1.4313464315719084, 0.8109989917043946, -1.0902391932862805, 1.0844186949141543, -0.9151003534920978, 0.7637359910237176, -0.9856103597613596, 1.5451266879927683, -1.2857317053874342, 0.9158193748418535, -1.247645580235001, 1.6263959048790095, -1.0948017758162898, 0.8731857998396912, -0.7961983978610766, 1.2187446267571453, -1.5425961392536602, 1.1054462733168005, -0.8689342600975433, 1.0823175226937514, -1.339109912115143, 1.1174127412076598, -0.571115190883076, 1.4042818150662408, -1.4773427268078585, 1.0484372108762514, -0.7278689115200982, 1.6526509998964412, -1.0892852484804318, 0.8465697172596603, -0.9038106962943627, 1.3758804557313822, -1.1289326469780965, 1.1005518371408771, -0.9922165559068336, 1.7335948277950404, -1.3184085002144463, 1.1236599756385317, -1.0842108581016665, 1.3440886594047485, -1.1595152404876794, 1.318595334297977, -0.8921134578612833, 1.464072198876307, -1.191602156230705, 1.2918019935515888, -0.9626712007787337, 1.2950169374607274, -1.4645721917625534, 1.042635633062238, -1.0195024820500282, 1.3713684775795096, -1.2233674222019628, 1.3353097950305912, -0.7257782191341908, 1.153846050174243, -1.1270573376901003, 1.0776409293924911, -0.6120004415399161, 1.055410917135695, -1.327038987496707, 1.1700334704418673, -1.0772078185390337, 1.296228751756265, -1.7582179358222045, 0.8255687685151338, -0.7521652991649209, 1.2484215531761937, -1.535532313102776, 0.8642509634679404, -1.3621931378061878, 1.119104263418972, -1.5858591185006186, 0.8976683839911918]|9355.2119140625000000|      2.00000000|[658, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-0.7652920057914018, 1.3407427687124889, -1.1197499074113577, 0.9731714136716707, -0.7002023247627962, 1.54976897668583, -1.382784020471755, 0.9016588462374109, -0.7753016630605675, 1.5170719172429066, -1.184414095582245, 0.6898064194836422, -1.2198019941150635, 1.7867887842448287, -1.1245498939867833, 0.8528776937750923, -1.3326547261606894, 1.330746947607363, -1.30270340402225, 1.1539567787030978, -0.865049089319507, 1.3905251351700476, -0.9493584690775098, 1.427967849869105, -1.1547131859197732, 1.229165068771749, -1.4313464315719084, 0.8109989917043946, -1.0902391932862805, 1.0844186949141543, -0.9151003534920978, 0.7637359910237176, -0.9856103597613596, 1.5451266879927683, -1.2857317053874342, 0.9158193748418535, -1.247645580235001, 1.6263959048790095, -1.0948017758162898, 0.8731857998396912, -0.7961983978610766, 1.2187446267571453, -1.5425961392536602, 1.1054462733168005, -0.8689342600975433, 1.0823175226937514, -1.339109912115143, 1.1174127412076598, -0.571115190883076, 1.4042818150662408, -1.4773427268078585, 1.0484372108762514, -0.7278689115200982, 1.6526509998964412, -1.0892852484804318, 0.8465697172596603, -0.9038106962943627, 1.3758804557313822, -1.1289326469780965, 1.1005518371408771, -0.9922165559068336, 1.7335948277950404, -1.3184085002144463, 1.1236599756385317, -1.0842108581016665, 1.3440886594047485, -1.1595152404876794, 1.318595334297977, -0.8921134578612833, 1.464072198876307, -1.191602156230705, 1.2918019935515888, -0.9626712007787337, 1.2950169374607274, -1.4645721917625534, 1.042635633062238, -1.0195024820500282, 1.3713684775795096, -1.2233674222019628, 1.3353097950305912, -0.7257782191341908, 1.153846050174243, -1.1270573376901003, 1.0776409293924911, -0.6120004415399161, 1.055410917135695, -1.327038987496707, 1.1700334704418673, -1.0772078185390337, 1.296228751756265, -1.7582179358222045, 0.8255687685151338, -0.7521652991649209, 1.2484215531761937, -1.535532313102776, 0.8642509634679404, -1.3621931378061878, 1.119104263418972, -1.5858591185006186, 0.8976683839911918]|9355.2119140625000000|      1.00000000|[820, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-0.750457551749772, 1.3427747821442813, -1.1459497769613027, 1.1583871822388436, -0.8931662687695721, 1.6232539127418255, -1.4565182964777228, 0.9204713540812528, -0.7404733556430254, 1.564067822122613, -1.3992586611835824, 0.6700203630432281, -1.197601585161395, 1.716505082137325, -1.0890115468961497, 0.9927375926150503, -1.3529002380332074, 1.4235712560188614, -1.369154741205128, 1.273130377005715, -0.946507363034429, 1.4922642425040618, -0.9787748401914962, 1.4515230372422443, -1.2377958474464923, 1.2661910960327325, -1.5967934621922755, 0.7323079075830637, -1.1269593670838431, 1.166566319900515, -0.9304035510108201, 0.844663107039979, -0.9314345640636732, 1.6642480899907934, -1.0975963814126115, 0.8716847301315995, -1.1236234291213703, 1.5978961010476922, -1.1885741528045735, 1.1017578202285694, -0.7296106169992626, 1.2562130392952469, -1.541243595435348, 1.1820275537153893, -0.8716503245942784, 1.0168593747352017, -1.390645256274368, 1.0920275915525055, -0.5579003280652174, 1.3622846349945266, -1.5787056593237354, 1.1756534398417742, -0.7992418082891942, 1.6684324289183603, -1.1460288252673594, 0.7919620288438134, -0.9676465153169064, 1.4928736204118176, -0.9663516785994072, 1.102426836896622, -0.824225032218288, 1.6168156949498145, -1.2027292691597635, 0.9482395007720256, -1.0432924088888942, 1.2619251782010572, -1.1025461480853265, 1.2146574448830931, -0.8157577342637422, 1.179566484304766, -1.1846722388903652, 1.1646173014480141, -0.9179585271535616, 1.238189405732574, -1.5460544602951067, 1.0465965845049716, -0.8629481054108543, 1.4095095758464458, -1.1314936674738902, 1.297735743084869, -0.8075343572445468, 1.4453889486476186, -1.0543717064363125, 1.1561232888918638, -0.7419385644417753, 1.1975301983508686, -1.1628441506095348, 1.24583697802789, -1.0134970011397952, 1.1865196019318713, -1.7742157476507086, 0.8963951089814536, -0.8472342128855392, 1.1752972366643688, -1.5911696128173833, 0.9465448018712959, -1.4510459170949639, 1.205845975998789, -1.5599007186160407, 0.9894027378609174]|7858.1982421875000000|      2.00000000|[929, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-0.750457551749772, 1.3427747821442813, -1.1459497769613027, 1.1583871822388436, -0.8931662687695721, 1.6232539127418255, -1.4565182964777228, 0.9204713540812528, -0.7404733556430254, 1.564067822122613, -1.3992586611835824, 0.6700203630432281, -1.197601585161395, 1.716505082137325, -1.0890115468961497, 0.9927375926150503, -1.3529002380332074, 1.4235712560188614, -1.369154741205128, 1.273130377005715, -0.946507363034429, 1.4922642425040618, -0.9787748401914962, 1.4515230372422443, -1.2377958474464923, 1.2661910960327325, -1.5967934621922755, 0.7323079075830637, -1.1269593670838431, 1.166566319900515, -0.9304035510108201, 0.844663107039979, -0.9314345640636732, 1.6642480899907934, -1.0975963814126115, 0.8716847301315995, -1.1236234291213703, 1.5978961010476922, -1.1885741528045735, 1.1017578202285694, -0.7296106169992626, 1.2562130392952469, -1.541243595435348, 1.1820275537153893, -0.8716503245942784, 1.0168593747352017, -1.390645256274368, 1.0920275915525055, -0.5579003280652174, 1.3622846349945266, -1.5787056593237354, 1.1756534398417742, -0.7992418082891942, 1.6684324289183603, -1.1460288252673594, 0.7919620288438134, -0.9676465153169064, 1.4928736204118176, -0.9663516785994072, 1.102426836896622, -0.824225032218288, 1.6168156949498145, -1.2027292691597635, 0.9482395007720256, -1.0432924088888942, 1.2619251782010572, -1.1025461480853265, 1.2146574448830931, -0.8157577342637422, 1.179566484304766, -1.1846722388903652, 1.1646173014480141, -0.9179585271535616, 1.238189405732574, -1.5460544602951067, 1.0465965845049716, -0.8629481054108543, 1.4095095758464458, -1.1314936674738902, 1.297735743084869, -0.8075343572445468, 1.4453889486476186, -1.0543717064363125, 1.1561232888918638, -0.7419385644417753, 1.1975301983508686, -1.1628441506095348, 1.24583697802789, -1.0134970011397952, 1.1865196019318713, -1.7742157476507086, 0.8963951089814536, -0.8472342128855392, 1.1752972366643688, -1.5911696128173833, 0.9465448018712959, -1.4510459170949639, 1.205845975998789, -1.5599007186160407, 0.9894027378609174]|7858.1982421875000000|      1.00000000|[1092, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.750457551749772, 1.3427747821442813, -1.1459497769613027, 1.1583871822388436, -0.8931662687695721, 1.6232539127418255, -1.4565182964777228, 0.9204713540812528, -0.7404733556430254, 1.564067822122613, -1.3992586611835824, 0.6700203630432281, -1.197601585161395, 1.716505082137325, -1.0890115468961497, 0.9927375926150503, -1.3529002380332074, 1.4235712560188614, -1.369154741205128, 1.273130377005715, -0.946507363034429, 1.4922642425040618, -0.9787748401914962, 1.4515230372422443, -1.2377958474464923, 1.2661910960327325, -1.5967934621922755, 0.7323079075830637, -1.1269593670838431, 1.166566319900515, -0.9304035510108201, 0.844663107039979, -0.9314345640636732, 1.6642480899907934, -1.0975963814126115, 0.8716847301315995, -1.1236234291213703, 1.5978961010476922, -1.1885741528045735, 1.1017578202285694, -0.7296106169992626, 1.2562130392952469, -1.541243595435348, 1.1820275537153893, -0.8716503245942784, 1.0168593747352017, -1.390645256274368, 1.0920275915525055, -0.5579003280652174, 1.3622846349945266, -1.5787056593237354, 1.1756534398417742, -0.7992418082891942, 1.6684324289183603, -1.1460288252673594, 0.7919620288438134, -0.9676465153169064, 1.4928736204118176, -0.9663516785994072, 1.102426836896622, -0.824225032218288, 1.6168156949498145, -1.2027292691597635, 0.9482395007720256, -1.0432924088888942, 1.2619251782010572, -1.1025461480853265, 1.2146574448830931, -0.8157577342637422, 1.179566484304766, -1.1846722388903652, 1.1646173014480141, -0.9179585271535616, 1.238189405732574, -1.5460544602951067, 1.0465965845049716, -0.8629481054108543, 1.4095095758464458, -1.1314936674738902, 1.297735743084869, -0.8075343572445468, 1.4453889486476186, -1.0543717064363125, 1.1561232888918638, -0.7419385644417753, 1.1975301983508686, -1.1628441506095348, 1.24583697802789, -1.0134970011397952, 1.1865196019318713, -1.7742157476507086, 0.8963951089814536, -0.8472342128855392, 1.1752972366643688, -1.5911696128173833, 0.9465448018712959, -1.4510459170949639, 1.205845975998789, -1.5599007186160407, 0.9894027378609174]|7858.1982421875000000|      0.50000000|[1255, 184, 0, 23]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.7514066388648419, 1.3233311188197057, -1.0743920459526808, 1.1630116340727825, -0.9714330538308371, 1.5879514556812186, -1.4602112489094772, 0.9463961680339832, -0.7746412001124541, 1.4959592044213494, -1.3906918723629942, 0.7043239998814675, -1.178441820706597, 1.768245805446066, -1.0386287434662134, 0.9744742409880734, -1.1950554883076394, 1.3011143644029224, -1.2583425542800295, 1.2678037475805077, -0.9508144030620936, 1.5228065615689403, -0.9967327917163806, 1.453100639917656, -1.2375729850468316, 1.266210149307032, -1.6655521008119831, 0.7251713501309444, -1.1503134146120442, 1.160509186886962, -0.9259458497097639, 0.80469129676583, -0.9796776452270257, 1.653297387078476, -1.1125468153863038, 0.8716495118687322, -1.1464967868700833, 1.6328736851532912, -1.208608743404553, 1.1022307898940673, -0.685437008277085, 1.1891604025776108, -1.5118465162471135, 1.1308625151426186, -0.9197301337077699, 1.053401803087073, -1.3152944433640443, 1.1090456607529982, -0.5087262089901903, 1.3751663542804762, -1.6511995231051873, 1.128857362801191, -0.8056824635358617, 1.7313906358465603, -1.132651121551492, 0.8646254762684529, -0.9977398606962045, 1.4681927399399552, -1.0951433794840963, 1.1754358644699636, -0.7906537783568756, 1.5950254798740255, -1.3018782235787585, 0.9712395274718498, -1.001620403165899, 1.246519981388541, -1.0765117648042832, 1.138153796987413, -0.7801155221186792, 1.2580685820117143, -1.2135095863330303, 1.1737435802805896, -0.9706686289114711, 1.219875554326953, -1.5603963461982044, 1.0760868562953987, -0.9256941444509217, 1.4377955056971667, -1.19268235248126, 1.3403837272136556, -0.6902449560573191, 1.501212080817372, -1.044688495082512, 1.1855023620238825, -0.7784774434805058, 1.1994243280428032, -1.1764174206921507, 1.2516483401364231, -1.0578848973361765, 1.2208954418810873, -1.7010103053016685, 0.9716525404606772, -0.8270631453031037, 1.2907439766197217, -1.553286182669634, 0.9283109595936908, -1.4690763445693424, 1.1919995730875284, -1.515579192303653, 0.9604322246663799]|6938.7661132812500000|      1.00000000|[1364, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
