k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[106, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[209, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[261, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[312, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[362, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00390625|[412, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00195312|[462, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[107.46983777577728, 0.0933227984891524, 0.9086964437049541, 102.39990535172534, 0.1818135723626982, 0.818030189803505, 97.4399615519297, 0.2839292377336969, 0.7154505147603674, 96.2997452496894, 0.3049704311543104, 0.6948602019943612, 93.98993558499527, 0.3564225916340605, 0.6436918594416557, 89.7198236748921, 0.4679763312755044, 0.5320988761805484, 83.70961351871499, 0.6577951283769059, 0.342172701153607, 78.31017266923922, 0.876469430523969, 0.1235819634015725, 886.3698628256678, 910.0095155535209, 922.5196680665576, 926.4605252410377, 935.5596931741883, 952.8302910169725, 975.7300171586596]|  0.5145341157913208|      0.00390625|[488, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[107.46983777577728, 0.0933227984891524, 0.9086964437049541, 102.39990535172534, 0.1818135723626982, 0.818030189803505, 97.4399615519297, 0.2839292377336969, 0.7154505147603674, 96.2997452496894, 0.3049704311543104, 0.6948602019943612, 93.98993558499527, 0.3564225916340605, 0.6436918594416557, 89.7198236748921, 0.4679763312755044, 0.5320988761805484, 83.70961351871499, 0.6577951283769059, 0.342172701153607, 78.31017266923922, 0.876469430523969, 0.1235819634015725, 886.3698628256678, 910.0095155535209, 922.5196680665576, 926.4605252410377, 935.5596931741883, 952.8302910169725, 975.7300171586596]|  0.5145341157913208|      0.00195312|[539, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[107.47009680782419, 0.0941091343169917, 0.9085722398890143, 102.40002005342137, 0.1820435109692555, 0.8184999286934226, 97.44011804782029, 0.2839439496131589, 0.7152049662000063, 96.29979958997946, 0.3045580384418616, 0.6949294985757074, 93.99030981822605, 0.3562944891434034, 0.6442450874084891, 89.71967873189564, 0.468176111597939, 0.5323842424277726, 83.71019919802654, 0.6575957182064716, 0.3419128982867417, 78.31023932438261, 0.8757032213199307, 0.1231072825598005, 886.3698031697697, 910.0094165334707, 922.5197346228202, 926.4602070066425, 935.5598208938266, 952.829580207341, 975.7302445629267]|  0.4251357316970825|      0.00390625|[565, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[107.47009680782419, 0.0941091343169917, 0.9085722398890143, 102.40002005342137, 0.1820435109692555, 0.8184999286934226, 97.44011804782029, 0.2839439496131589, 0.7152049662000063, 96.29979958997946, 0.3045580384418616, 0.6949294985757074, 93.99030981822605, 0.3562944891434034, 0.6442450874084891, 89.71967873189564, 0.468176111597939, 0.5323842424277726, 83.71019919802654, 0.6575957182064716, 0.3419128982867417, 78.31023932438261, 0.8757032213199307, 0.1231072825598005, 886.3698031697697, 910.0094165334707, 922.5197346228202, 926.4602070066425, 935.5598208938266, 952.829580207341, 975.7302445629267]|  0.4251357316970825|      0.00195312|[616, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[107.47009680782419, 0.0941091343169917, 0.9085722398890143, 102.40002005342137, 0.1820435109692555, 0.8184999286934226, 97.44011804782029, 0.2839439496131589, 0.7152049662000063, 96.29979958997946, 0.3045580384418616, 0.6949294985757074, 93.99030981822605, 0.3562944891434034, 0.6442450874084891, 89.71967873189564, 0.468176111597939, 0.5323842424277726, 83.71019919802654, 0.6575957182064716, 0.3419128982867417, 78.31023932438261, 0.8757032213199307, 0.1231072825598005, 886.3698031697697, 910.0094165334707, 922.5197346228202, 926.4602070066425, 935.5598208938266, 952.829580207341, 975.7302445629267]|  0.4251357316970825|      0.00097656|[667, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[107.47032067954422, 0.0942458168587418, 0.9084845575666441, 102.4001380513606, 0.1825361355645216, 0.8185973426453207, 97.44028656538012, 0.283979072620465, 0.7151525365322486, 96.30002903289157, 0.3046796361567697, 0.695085121390958, 93.99009997900362, 0.3562450480760722, 0.6442229567476004, 89.71978826882552, 0.4684123833349201, 0.532425059970071, 83.71006709029577, 0.6573395538701422, 0.3421319123129053, 78.31042639948437, 0.8756440661648327, 0.1234648232665685, 886.3699913161513, 910.009481710709, 922.5198803423161, 926.4600963414937, 935.5598156915003, 952.8295830457338, 975.7302359533758]|  0.3868369758129120|      0.00195312|[694, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[107.47032067954422, 0.0942458168587418, 0.9084845575666441, 102.4001380513606, 0.1825361355645216, 0.8185973426453207, 97.44028656538012, 0.283979072620465, 0.7151525365322486, 96.30002903289157, 0.3046796361567697, 0.695085121390958, 93.99009997900362, 0.3562450480760722, 0.6442229567476004, 89.71978826882552, 0.4684123833349201, 0.532425059970071, 83.71006709029577, 0.6573395538701422, 0.3421319123129053, 78.31042639948437, 0.8756440661648327, 0.1234648232665685, 886.3699913161513, 910.009481710709, 922.5198803423161, 926.4600963414937, 935.5598156915003, 952.8295830457338, 975.7302359533758]|  0.3868369758129120|      0.00097656|[746, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[107.47046376041133, 0.0943804634674654, 0.9085642592853849, 102.40003451567019, 0.1827905671524243, 0.8183482938131623, 97.44036304936995, 0.2842312972343996, 0.7153659318613634, 96.30018683914703, 0.3046176909418896, 0.695259824723013, 93.98997303866143, 0.3564165743806681, 0.6442549584241398, 89.71963147892896, 0.468322361576574, 0.5323538364338962, 83.71002258782303, 0.6575328932853461, 0.3423045579653515, 78.31050658453292, 0.8758100705361341, 0.1236974024567032, 886.3700512321057, 910.0097692782792, 922.519906814544, 926.4603815716503, 935.5599365742689, 952.8298952909156, 975.7305097338747]|  0.3370023965835571|      0.00195312|[772, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[107.47046376041133, 0.0943804634674654, 0.9085642592853849, 102.40003451567019, 0.1827905671524243, 0.8183482938131623, 97.44036304936995, 0.2842312972343996, 0.7153659318613634, 96.30018683914703, 0.3046176909418896, 0.695259824723013, 93.98997303866143, 0.3564165743806681, 0.6442549584241398, 89.71963147892896, 0.468322361576574, 0.5323538364338962, 83.71002258782303, 0.6575328932853461, 0.3423045579653515, 78.31050658453292, 0.8758100705361341, 0.1236974024567032, 886.3700512321057, 910.0097692782792, 922.519906814544, 926.4603815716503, 935.5599365742689, 952.8298952909156, 975.7305097338747]|  0.3370023965835571|      0.00097656|[823, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[107.47057394462514, 0.0943781788768899, 0.9090913073719038, 102.4001035021226, 0.1831462202227049, 0.8184376637262797, 97.44035873701907, 0.2841263426942106, 0.7153538278283987, 96.30032291212925, 0.3048778994783361, 0.6952051539526315, 93.990167936138, 0.356547619903136, 0.6440952766633578, 89.71971054758367, 0.4679752641321308, 0.5325898317534472, 83.70995890973862, 0.6577657421888927, 0.3422656591210514, 78.31057307849044, 0.8758205348950973, 0.1237915590512353, 886.3699750571112, 910.0096298634188, 922.5196941552136, 926.4603867865322, 935.5598087488229, 952.829914291221, 975.7304838954814]|  0.2970366477966309|      0.00195312|[849, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
