k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1057272679910589, 0.1044882120941351, -0.0366252987096475, -0.0438273763704837, -0.0518540651381832, 0.049237062894909, 0.2079986242800597, 0.1111064605740052, 0.0315108584491061, 0.0867185934405328, 0.0719892241586091, 0.1551721798791788, 0.0894205125836, 0.1398637978182642, 0.1572773583313593, 0.2531620636384465, 0.2333650169265118, 0.2398721598674206, 0.2452297526778933, 0.2670170012748345, 0.1694605882826852, 0.2562504611178432, 0.3297729920140785, 0.1894112227253494, 0.2704062232484986, 0.29752001744235, 0.362510926042269, 0.3741709418234867, 0.3574853577485697, 0.2047155551903676, 0.4710154434955127, 0.3231393123483898, 0.3768973507258528, 0.2257988743366588, 0.1986413404224516, 0.2667733494490935, 0.2055666536489421, 0.219618396508386, 0.3943862728462826, 0.4801427381277643, 0.4687995425631792, 0.5464567171767349, 0.2642646932858516, 0.2928834213303287, 0.4792851241193634, 0.3249820584324876, 0.556661315591498, 0.421828949073528, 0.3973420792525676, 0.6464181287512758, 0.5069122668614664, 0.4312001711358072, 0.6034391576475783, 0.6072941984713829, 0.377614381414367, 0.685571323563787, 0.5684918822590602, 0.5828492436715039, 0.7495129441222945, 0.4974775955698507, 0.6232181771787791, 0.8179957406886643, 0.6603817640234118, 0.4595529567469039, 0.7594243010036685, 0.6910527574156221, 0.567634690425671, 0.6529493978820003, 0.6813824259858211, 0.8240106384606044, 0.7868670855666571, 0.6426322141808938, 0.9098394397670966, 0.6934957973403865, 0.6111248050705004, 0.7556713886246691, 0.8146548535888537, 0.961675922225146, 0.850969494215384, 0.6915982096344302, 0.8987000112233787, 0.8265512306896209, 0.8704836121629544, 0.9190718490891282, 0.9858731398709653, 0.9045223427068304, 0.9021693222076944, 0.950316196670864, 1.003349369836371, 1.0879091114048682, 0.9660213355179177, 0.9855357698864, 1.084497679848565, 1.2429933432924514, 0.975450810341483, 0.9703372747835897, 0.9369400655220222, 1.132422328382319, 1.1315687321662038, 1.1014195963335427]|-95.8604003804283593|      2.00000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=4
       2|[-0.1057272679910589, 0.1044882120941351, -0.0366252987096475, -0.0438273763704837, -0.0518540651381832, 0.049237062894909, 0.2079986242800597, 0.1111064605740052, 0.0315108584491061, 0.0867185934405328, 0.0719892241586091, 0.1551721798791788, 0.0894205125836, 0.1398637978182642, 0.1572773583313593, 0.2531620636384465, 0.2333650169265118, 0.2398721598674206, 0.2452297526778933, 0.2670170012748345, 0.1694605882826852, 0.2562504611178432, 0.3297729920140785, 0.1894112227253494, 0.2704062232484986, 0.29752001744235, 0.362510926042269, 0.3741709418234867, 0.3574853577485697, 0.2047155551903676, 0.4710154434955127, 0.3231393123483898, 0.3768973507258528, 0.2257988743366588, 0.1986413404224516, 0.2667733494490935, 0.2055666536489421, 0.219618396508386, 0.3943862728462826, 0.4801427381277643, 0.4687995425631792, 0.5464567171767349, 0.2642646932858516, 0.2928834213303287, 0.4792851241193634, 0.3249820584324876, 0.556661315591498, 0.421828949073528, 0.3973420792525676, 0.6464181287512758, 0.5069122668614664, 0.4312001711358072, 0.6034391576475783, 0.6072941984713829, 0.377614381414367, 0.685571323563787, 0.5684918822590602, 0.5828492436715039, 0.7495129441222945, 0.4974775955698507, 0.6232181771787791, 0.8179957406886643, 0.6603817640234118, 0.4595529567469039, 0.7594243010036685, 0.6910527574156221, 0.567634690425671, 0.6529493978820003, 0.6813824259858211, 0.8240106384606044, 0.7868670855666571, 0.6426322141808938, 0.9098394397670966, 0.6934957973403865, 0.6111248050705004, 0.7556713886246691, 0.8146548535888537, 0.961675922225146, 0.850969494215384, 0.6915982096344302, 0.8987000112233787, 0.8265512306896209, 0.8704836121629544, 0.9190718490891282, 0.9858731398709653, 0.9045223427068304, 0.9021693222076944, 0.950316196670864, 1.003349369836371, 1.0879091114048682, 0.9660213355179177, 0.9855357698864, 1.084497679848565, 1.2429933432924514, 0.975450810341483, 0.9703372747835897, 0.9369400655220222, 1.132422328382319, 1.1315687321662038, 1.1014195963335427]|-95.8604003804283593|      1.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[0.0946629719890978, 0.0394207021228176, -0.0391046075635755, -0.0434205874839119, -0.1619795440833681, 0.246094084248017, 0.1469153818779193, 0.0590503345710425, -0.0821855094803901, 0.2603600623320477, 0.0441392542804944, 0.2304714613486342, 0.0858624484972, 0.2649973001474812, 0.1015693560947832, 0.129680857457296, 0.1403041779643922, 0.1577681056839144, 0.307773649520507, 0.206336905022893, 0.1429099632081394, 0.3314557374317418, 0.5827526341253604, 0.1719609682689998, 0.2850639004757278, 0.3458568243253061, 0.3308992540034936, 0.2666844029515836, 0.4037907261410725, 0.1185958874251298, 0.3980785788120451, 0.50041091875286, 0.3670875768819039, 0.1250907976574372, 0.2422344847307797, 0.3898566596047164, 0.1745605391817966, 0.2589511831042417, 0.3711900054647681, 0.2625779439943239, 0.3882373685687287, 0.4421983605789852, 0.3551388146593091, 0.1932630767140152, 0.5223979663616894, 0.4178884973616722, 0.496276710618071, 0.5281308405705404, 0.3694497233132737, 0.706760805518496, 0.4388628826823129, 0.5545959983474219, 0.6135007166010886, 0.6005438250468733, 0.5415047388385548, 0.660215107899087, 0.7156424345809937, 0.6268363385602307, 0.733188811820765, 0.5725458092761224, 0.5418018039346406, 0.7816699039080257, 0.5052222459293613, 0.4597672411578209, 0.7288638172073247, 0.798582163871423, 0.3821436658326565, 0.6723178868814065, 0.5891248419869308, 0.6921177809874821, 0.8074112100166755, 0.7861576426769215, 1.0504696099493898, 0.6119071155901799, 0.7118340338239961, 0.7375602239470361, 0.972670504252535, 0.8774820788266244, 0.7572272659029721, 0.7262854597939957, 0.9923541751316513, 0.758479802506444, 0.8710823322278104, 0.9613443912883173, 1.0224243367814778, 0.9001758904951007, 1.081374891379511, 0.9778465472175196, 0.9856488380617723, 1.255483072090457, 1.128322046180378, 1.0442379717254309, 1.12265729291096, 1.347103005635674, 1.1284356819402683, 1.0977290723968987, 0.991828137920664, 1.3750931139867386, 1.2099362868264516, 1.184172773400174]|-142.7945014661504501|      2.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       4|[0.0946629719890978, 0.0394207021228176, -0.0391046075635755, -0.0434205874839119, -0.1619795440833681, 0.246094084248017, 0.1469153818779193, 0.0590503345710425, -0.0821855094803901, 0.2603600623320477, 0.0441392542804944, 0.2304714613486342, 0.0858624484972, 0.2649973001474812, 0.1015693560947832, 0.129680857457296, 0.1403041779643922, 0.1577681056839144, 0.307773649520507, 0.206336905022893, 0.1429099632081394, 0.3314557374317418, 0.5827526341253604, 0.1719609682689998, 0.2850639004757278, 0.3458568243253061, 0.3308992540034936, 0.2666844029515836, 0.4037907261410725, 0.1185958874251298, 0.3980785788120451, 0.50041091875286, 0.3670875768819039, 0.1250907976574372, 0.2422344847307797, 0.3898566596047164, 0.1745605391817966, 0.2589511831042417, 0.3711900054647681, 0.2625779439943239, 0.3882373685687287, 0.4421983605789852, 0.3551388146593091, 0.1932630767140152, 0.5223979663616894, 0.4178884973616722, 0.496276710618071, 0.5281308405705404, 0.3694497233132737, 0.706760805518496, 0.4388628826823129, 0.5545959983474219, 0.6135007166010886, 0.6005438250468733, 0.5415047388385548, 0.660215107899087, 0.7156424345809937, 0.6268363385602307, 0.733188811820765, 0.5725458092761224, 0.5418018039346406, 0.7816699039080257, 0.5052222459293613, 0.4597672411578209, 0.7288638172073247, 0.798582163871423, 0.3821436658326565, 0.6723178868814065, 0.5891248419869308, 0.6921177809874821, 0.8074112100166755, 0.7861576426769215, 1.0504696099493898, 0.6119071155901799, 0.7118340338239961, 0.7375602239470361, 0.972670504252535, 0.8774820788266244, 0.7572272659029721, 0.7262854597939957, 0.9923541751316513, 0.758479802506444, 0.8710823322278104, 0.9613443912883173, 1.0224243367814778, 0.9001758904951007, 1.081374891379511, 0.9778465472175196, 0.9856488380617723, 1.255483072090457, 1.128322046180378, 1.0442379717254309, 1.12265729291096, 1.347103005635674, 1.1284356819402683, 1.0977290723968987, 0.991828137920664, 1.3750931139867386, 1.2099362868264516, 1.184172773400174]|-142.7945014661504501|      1.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[0.2349402375363817, 0.0838568677796381, -0.0018129417621582, -0.1975811339874513, -0.2330879784752432, 0.3025730936383452, 0.0949686596339958, 0.2137127365050373, -0.155366935301033, 0.2625368676102839, 0.1296445527601273, 0.2365289537608672, -0.0308854191291427, 0.2031495899494726, 0.2134182242714975, 0.1545519294769136, 0.1298179927579144, 0.2798045740744113, 0.3275614838421753, 0.3419276988541624, 0.1158200441720784, 0.3744520493192482, 0.6636683829095261, 0.211197048722234, 0.2936879799956769, 0.4998758908021653, 0.3076742870976027, 0.3068722020919237, 0.3929634708859246, 0.2486753468817451, 0.364284422574825, 0.4987597008820979, 0.5871346149226142, 0.1162737197491229, 0.1757751443294047, 0.5267385331266684, 0.1796619831490046, 0.2126755729736028, 0.2944063264048674, 0.2869002760816741, 0.436831878000679, 0.508306937884142, 0.4527863589146799, 0.1740259540090202, 0.468175003754173, 0.4365896972243079, 0.4906834931437764, 0.5035098033042891, 0.4204933698134374, 0.7825636954990868, 0.3838035815866202, 0.5369052665690307, 0.6284208590335808, 0.5436288205837511, 0.4504967089373866, 0.488802317718728, 0.7238147147558193, 0.7898943525513251, 0.6142109492960101, 0.7734932005207402, 0.5931108670785649, 0.8712474324808174, 0.5666113987232713, 0.388047979897705, 0.7029602572101801, 0.7251528207115853, 0.6002631793348729, 0.712826363922875, 0.6841514431701087, 0.8441879388558462, 0.8636723278767493, 0.7303781262469099, 1.0354079582090918, 0.5079618638132277, 0.673467936551299, 0.7903682353887946, 1.061072190858653, 0.8716540146299413, 0.6923544410089599, 0.6214603227767694, 1.0816923348550807, 0.7290617052391865, 0.8680747626365771, 0.9297094415527443, 1.206346646815318, 0.9561425916727876, 1.2522098353253195, 1.0855473660494181, 0.9208415315296306, 1.412638220896437, 1.3449348094358757, 1.0199459326364344, 1.1817070343991187, 1.5795881531856144, 1.1380745084081287, 1.1646834321461474, 1.040636120172432, 1.4955081106794688, 1.5291101875716535, 1.418852130709042]|-232.1892033680184113|      2.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[0.4071184116235012, 0.1675513063810483, -0.0581718275713595, 0.0145010297481977, -0.7084262239849631, 0.3659844213054434, 0.114546196924467, 0.3690328787472923, -0.3674195586558108, 0.0851319249790477, 0.0063047094708451, 0.0925952797458619, 0.25638201210981, 0.4087255403441589, 0.0482195069658837, 0.0934666067070581, 0.1195354854929243, 0.3927075543148957, 0.4055075725402036, 0.4082523712715544, -0.1488580141319096, 0.0324455086833947, 0.6288190594692006, 0.3540066543946906, 0.1998501617804528, 0.6052325855284965, 0.406911334043735, 0.3229771011602401, 0.3341036755865465, 0.3561266433692812, 0.2653797918005234, 0.5396637474003164, 0.6659394806703253, 0.4437335111863052, 0.3421942339497195, 0.6934567391243571, 0.428805388503571, 0.3545544375538601, 0.117362757114432, 0.026413561016399, 0.3117440402303013, 0.8010999862544663, 0.7001928294876717, 0.1553235238718907, 0.7500005229594946, 0.6105537986592362, 0.29378981530743, 0.4930112156601768, 0.6931117900043082, 0.6195607489119358, 0.3358878433252779, 0.3856302371793995, 0.680339311782761, 0.2546716966030247, -0.0059212212392282, 0.4195347573440366, 0.6982201238062039, 1.090837654668968, 0.8623591813842167, 0.5172655545345297, 0.8087404064059853, 0.8174327574016131, 0.5942899779601147, 0.2226445934041625, 0.9968505659291333, 0.5899529830517876, 0.8407281069123029, 1.2342314848417084, 1.0205160076316397, 0.8373016348649769, 0.9521573411684648, 0.8466719477850259, 1.1559470645364789, 0.3522131286703467, 0.88955273640317, 0.7974025745172076, 0.9161738473864278, 0.8132855441643239, 0.7147899397000853, 0.9890448213378414, 0.8841189774083945, 0.6698883818538589, 0.8747881993467439, 1.1446486460474568, 1.3744696756000996, 1.3916483749695474, 1.2672190760752378, 1.0479823283297576, 1.3977676258489198, 1.59518316617399, 1.577036802593122, 0.9995239525414438, 1.302551346987677, 1.9152571775036749, 1.3180583734173887, 1.3684043456179984, 0.9539183119275477, 1.5605972465232238, 1.564641157067576, 1.6813150725363344]|-372.2232993404133481|      4.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[0.4071184116235012, 0.1675513063810483, -0.0581718275713595, 0.0145010297481977, -0.7084262239849631, 0.3659844213054434, 0.114546196924467, 0.3690328787472923, -0.3674195586558108, 0.0851319249790477, 0.0063047094708451, 0.0925952797458619, 0.25638201210981, 0.4087255403441589, 0.0482195069658837, 0.0934666067070581, 0.1195354854929243, 0.3927075543148957, 0.4055075725402036, 0.4082523712715544, -0.1488580141319096, 0.0324455086833947, 0.6288190594692006, 0.3540066543946906, 0.1998501617804528, 0.6052325855284965, 0.406911334043735, 0.3229771011602401, 0.3341036755865465, 0.3561266433692812, 0.2653797918005234, 0.5396637474003164, 0.6659394806703253, 0.4437335111863052, 0.3421942339497195, 0.6934567391243571, 0.428805388503571, 0.3545544375538601, 0.117362757114432, 0.026413561016399, 0.3117440402303013, 0.8010999862544663, 0.7001928294876717, 0.1553235238718907, 0.7500005229594946, 0.6105537986592362, 0.29378981530743, 0.4930112156601768, 0.6931117900043082, 0.6195607489119358, 0.3358878433252779, 0.3856302371793995, 0.680339311782761, 0.2546716966030247, -0.0059212212392282, 0.4195347573440366, 0.6982201238062039, 1.090837654668968, 0.8623591813842167, 0.5172655545345297, 0.8087404064059853, 0.8174327574016131, 0.5942899779601147, 0.2226445934041625, 0.9968505659291333, 0.5899529830517876, 0.8407281069123029, 1.2342314848417084, 1.0205160076316397, 0.8373016348649769, 0.9521573411684648, 0.8466719477850259, 1.1559470645364789, 0.3522131286703467, 0.88955273640317, 0.7974025745172076, 0.9161738473864278, 0.8132855441643239, 0.7147899397000853, 0.9890448213378414, 0.8841189774083945, 0.6698883818538589, 0.8747881993467439, 1.1446486460474568, 1.3744696756000996, 1.3916483749695474, 1.2672190760752378, 1.0479823283297576, 1.3977676258489198, 1.59518316617399, 1.577036802593122, 0.9995239525414438, 1.302551346987677, 1.9152571775036749, 1.3180583734173887, 1.3684043456179984, 0.9539183119275477, 1.5605972465232238, 1.564641157067576, 1.6813150725363344]|-372.2232993404133481|      2.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[0.7310399536590586, 0.0552185589089465, -0.1327157019693555, 0.0732317207402388, -1.0909055657525843, 0.5208897994786754, 0.2469325516722355, 0.4139910422043566, -0.4900544928594216, 0.4423638239485186, -0.0784880421122182, -0.0595731979491025, 0.0032856061524693, 0.4157862162494909, -0.0740080806241481, -0.1581655094780174, 0.2342934957896985, 0.5318806393864157, 0.4482832337767451, 0.3509921305660603, -0.219054691085844, -0.0586773323422232, 0.6092410921911349, 0.6780409422034912, 0.030072229102266, 0.730336487980618, 0.5683124846330949, 0.3663107779632679, 0.4241086780817184, 0.55063104969796, -0.0560932331368376, 0.6709709270649039, 0.2290212969664006, 0.7532181093177998, 0.1466704653077322, 0.3917855199331381, 0.534246928927161, 0.3760124780579508, 0.3805791676575021, 0.0316068785056384, 0.1982540965228759, 0.9851354092393174, 0.7595579247590618, 0.0864151522501332, 0.6016361201366173, 0.7943227294361248, 0.7847386355889561, 0.5888389014608786, 0.829356994971062, 0.9063371822444792, 0.6789208821379965, 0.4512272463078255, 0.7838044636368866, 0.0256092500583258, -0.2667900378051187, 0.6263354181208076, 0.4746310401476259, 1.0706057460827987, 1.0022512539345654, 0.8686844675112706, 0.912687830438118, 1.014720556122589, 0.8463539550960273, 0.592337207234193, 1.1898664080126948, 0.7596812337885952, 0.7305781005616858, 1.10082965227969, 1.004331440623669, 0.4735328794142557, 1.320881051747615, 0.7103167253047505, 1.2795156665797012, 0.283379908954659, 0.904956539216634, 1.1219995812023624, 0.9191799892918252, 0.7941957708170462, 0.5230361221576952, 1.2644887950281114, 0.9750333190073759, 0.3194621566309414, 0.7263900024039204, 0.9865530333558057, 1.3190417246268094, 1.488455631103947, 1.399318549847573, 0.8523218643875842, 1.8065497870676779, 1.6454511001182914, 1.8118983342345503, 1.1001754530430354, 1.6019993454386023, 1.8462412221652578, 1.3133332074510606, 1.3150121861468624, 1.074942236538108, 1.5558080877303584, 1.779206267758465, 1.8001935567938527]|-504.0050154519446437|      4.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[0.7310399536590586, 0.0552185589089465, -0.1327157019693555, 0.0732317207402388, -1.0909055657525843, 0.5208897994786754, 0.2469325516722355, 0.4139910422043566, -0.4900544928594216, 0.4423638239485186, -0.0784880421122182, -0.0595731979491025, 0.0032856061524693, 0.4157862162494909, -0.0740080806241481, -0.1581655094780174, 0.2342934957896985, 0.5318806393864157, 0.4482832337767451, 0.3509921305660603, -0.219054691085844, -0.0586773323422232, 0.6092410921911349, 0.6780409422034912, 0.030072229102266, 0.730336487980618, 0.5683124846330949, 0.3663107779632679, 0.4241086780817184, 0.55063104969796, -0.0560932331368376, 0.6709709270649039, 0.2290212969664006, 0.7532181093177998, 0.1466704653077322, 0.3917855199331381, 0.534246928927161, 0.3760124780579508, 0.3805791676575021, 0.0316068785056384, 0.1982540965228759, 0.9851354092393174, 0.7595579247590618, 0.0864151522501332, 0.6016361201366173, 0.7943227294361248, 0.7847386355889561, 0.5888389014608786, 0.829356994971062, 0.9063371822444792, 0.6789208821379965, 0.4512272463078255, 0.7838044636368866, 0.0256092500583258, -0.2667900378051187, 0.6263354181208076, 0.4746310401476259, 1.0706057460827987, 1.0022512539345654, 0.8686844675112706, 0.912687830438118, 1.014720556122589, 0.8463539550960273, 0.592337207234193, 1.1898664080126948, 0.7596812337885952, 0.7305781005616858, 1.10082965227969, 1.004331440623669, 0.4735328794142557, 1.320881051747615, 0.7103167253047505, 1.2795156665797012, 0.283379908954659, 0.904956539216634, 1.1219995812023624, 0.9191799892918252, 0.7941957708170462, 0.5230361221576952, 1.2644887950281114, 0.9750333190073759, 0.3194621566309414, 0.7263900024039204, 0.9865530333558057, 1.3190417246268094, 1.488455631103947, 1.399318549847573, 0.8523218643875842, 1.8065497870676779, 1.6454511001182914, 1.8118983342345503, 1.1001754530430354, 1.6019993454386023, 1.8462412221652578, 1.3133332074510606, 1.3150121861468624, 1.074942236538108, 1.5558080877303584, 1.779206267758465, 1.8001935567938527]|-504.0050154519446437|      2.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[0.7056692185350374, 0.0016046326931125, -0.1708045367620808, 0.1554099911122475, -1.103146381573827, 0.6781192789510654, -0.0209203496634766, 0.5111480703586609, -0.7609625498105931, 0.6834286255927724, -0.293923904674939, 0.0500299118971228, 0.1439457646538958, 0.7408854441025128, 0.1099678703729778, 0.4187542393405969, 0.449646674403125, 0.6642993909531905, 0.6884979974184752, 0.4752440306195882, -0.3300125429828951, -0.0319402878074585, 0.6496922893313948, 0.6201327197658439, 0.0204964842588581, 0.7947451838078456, 0.6108853564743064, 0.4152942739030795, 0.4302712633180557, 0.4456969842895536, 0.0777820911404724, 0.6617522231220146, 0.0955184473124739, 1.0249474026057128, 0.2416816964091995, 0.4025112988099183, 0.6446494342016802, 0.3035734966482869, 0.7034303264375918, 0.1588109998666746, -0.0372965588444647, 0.7074228701397557, 1.1430865191385173, 0.102134154905745, 0.5363027027683223, 0.7832706970173504, 0.5774269217618513, 0.5494109877127522, 0.8590542630528466, 0.7894768842148886, 0.5824347199827261, 0.7582240982613285, 0.7640825827455704, 0.051468709827421, -0.2177118582754192, 0.7124464856267347, 0.3080472298967739, 0.5984079911159073, 1.0603424125895087, 0.6197616402544942, 1.125329634509091, 1.4855069172894382, 0.8208948793704139, 0.4057795038865697, 1.1403610232824049, 0.817432919004094, 0.9609332803286177, 1.0709533781702807, 0.9736829900035187, 0.7023484527369772, 1.2324633908721154, 0.7093187532599443, 1.1175072943474196, 0.1935588735433165, 0.9070866813923679, 0.8562457966738954, 0.7186048179383222, 0.7077530643170193, 0.3753456222236605, 1.280558678897631, 1.3871367936512564, 0.3819170430332382, 0.9033123177739886, 0.7098793505050085, 1.9456235353646871, 1.5406384547110596, 1.788677723809906, 0.9071217873603287, 1.6397165738816641, 1.9167258282555169, 1.9415433531495563, 1.2478067412735334, 2.0112641637645443, 2.215853320773136, 1.469953174675811, 1.5764512835429607, 1.1744190573485656, 1.546235545749509, 1.904080460375361, 1.8550189776177999]|-647.0825823046882306|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[1.4866420358309278, -0.3255479273323364, -0.8819276919687995, -0.0259751884117119, -1.3107359992865684, 0.5084645256697882, 0.2029699771568516, 0.8726997147177917, -0.9655799715326797, 0.9015643323556682, -0.5932325128110916, 0.4959393412290952, 0.1424098878716912, 0.5787932148963552, 0.7404289192489569, 0.9668059558491708, 1.2661677834353742, 1.0865337225934881, 0.6098645910638939, 0.4934371287395772, 0.0523270163254444, -0.3664886449124576, 0.7502605294411941, 0.7935361311670344, 0.1140832178695233, 0.9850339731916777, 0.8884210117334137, 0.7033497212619835, 0.7352199341990571, 0.8135410424441502, 0.2388770697313834, 0.9135327114731254, 0.7982325135187917, 1.4400623953936509, -0.1979828909606755, 0.840305865974786, 0.2631361506779914, 0.3487907662566802, 0.372841979193578, 0.2278659317994591, -0.7689456702348227, 0.7742250182525884, 1.5790715867533847, -0.391492548796584, 0.6860316354205176, 0.7904609388861348, 1.1995306717221301, 0.3264739712638949, 1.3832749545675531, 0.8009029622644779, 1.2818316155644172, 1.3535812423700078, 1.2818614687525964, -0.1886964237727587, -0.5000083875825977, 0.5025884978003999, 0.0862334411603545, -0.126905934226524, 1.6383406520233759, 0.4959930591512127, 1.4455437948506324, 1.628654564659384, 0.9221028892054605, 0.7306913394490613, 1.2242511410913246, 1.800094134449688, 0.5905148940402323, 1.52540081253777, 1.4390187336441835, 1.454793279990533, 1.6144331559393046, 0.4000692086734649, 1.067685568413159, 1.0920296854559284, 1.2158568437204091, 0.4690566148109222, 0.5902239036016141, 0.5353848127352223, 0.2999133472560176, 2.1411843088524867, 1.4989044222413426, 0.6442523326004911, 1.2548794772564609, 1.0829842435832393, 2.1033187030906553, 1.2795987603810373, 1.7047498230100167, 0.6500029554999815, 1.7056710515828764, 1.4853035639438805, 1.7991280928778035, 1.4753990935930428, 1.3104258242140734, 2.0546966820151074, 1.4596527048489851, 1.8001705656099, 1.3113243291373082, 1.5660926408109181, 1.838834091158544, 2.684828490440599]|-936.7818698775906796|      8.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
