k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4082572963900545, 0.6476073109109322, 5.24585622352823, 5.672112396778638, 6.195222933483797, 7.666204961059489]|171.6881834955084685|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[-0.9536632276809064, 1.056339059340032, 4.280779111079624, 5.303013115487546, 5.253450348667666, 7.819720856026021]| 63.6769359054570074|      4.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       3|[-0.9536632276809064, 1.056339059340032, 4.280779111079624, 5.303013115487546, 5.253450348667666, 7.819720856026021]| 63.6769359054570074|      2.00000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[-1.9544291357567132, 1.7052397491948912, 2.82446090193314, 5.645796405465236, 4.673396174464683, 7.870411454259191]| 22.4205071515584464|      4.00000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[-1.9544291357567132, 1.7052397491948912, 2.82446090193314, 5.645796405465236, 4.673396174464683, 7.870411454259191]| 22.4205071515584464|      2.00000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[-1.9544291357567132, 1.7052397491948912, 2.82446090193314, 5.645796405465236, 4.673396174464683, 7.870411454259191]| 22.4205071515584464|      1.00000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[-2.063136646527499, 2.114988370101425, 2.2322062747814075, 5.497401321545145, 4.010209124838984, 7.782747107676982]| 13.4059841852032928|      2.00000000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[-1.0154960102146748, 3.502982521398303, 1.9764657049124768, 4.792739741034766, 3.3730694383236655, 7.693174953216959]|  5.3775272033970012|      4.00000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[-1.0154960102146748, 3.502982521398303, 1.9764657049124768, 4.792739741034766, 3.3730694383236655, 7.693174953216959]|  5.3775272033970012|      2.00000000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[-1.0154960102146748, 3.502982521398303, 1.9764657049124768, 4.792739741034766, 3.3730694383236655, 7.693174953216959]|  5.3775272033970012|      1.00000000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[-1.4234096030302112, 3.7625996798711254, 1.2888733322605364, 4.733982513494172, 2.869220241812206, 7.883190048091532]|  3.8195678484474254|      2.00000000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[-1.4234096030302112, 3.7625996798711254, 1.2888733322605364, 4.733982513494172, 2.869220241812206, 7.883190048091532]|  3.8195678484474254|      1.00000000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[-1.4234096030302112, 3.7625996798711254, 1.2888733322605364, 4.733982513494172, 2.869220241812206, 7.883190048091532]|  3.8195678484474254|      0.50000000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[-1.0748946638629449, 3.8153679694871023, 1.5933166892757886, 4.740514787481296, 3.0295688224781254, 7.79767543394572]|  2.7273580205919297|      1.00000000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[-1.511019231579086, 4.203586371425988, 2.1224574846622315, 4.523398962764299, 2.458208818892854, 7.871839559024669]|  1.7689436497952262|      2.00000000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[-1.511019231579086, 4.203586371425988, 2.1224574846622315, 4.523398962764299, 2.458208818892854, 7.871839559024669]|  1.7689436497952262|      1.00000000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-1.7535927129169397, 4.042694456729639, 2.21400861208713, 3.6554744398439967, 2.079769393817022, 7.7699527931222905]|  1.1705641322955256|      2.00000000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[-1.7535927129169397, 4.042694456729639, 2.21400861208713, 3.6554744398439967, 2.079769393817022, 7.7699527931222905]|  1.1705641322955256|      1.00000000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[-1.7535927129169397, 4.042694456729639, 2.21400861208713, 3.6554744398439967, 2.079769393817022, 7.7699527931222905]|  1.1705641322955256|      0.50000000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-1.4788595975456769, 4.217733561238187, 2.50943346396201, 3.470083601407298, 2.222995824365193, 7.811469184127755]|  0.7723070873043359|      1.00000000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[-1.4788595975456769, 4.217733561238187, 2.50943346396201, 3.470083601407298, 2.222995824365193, 7.811469184127755]|  0.7723070873043359|      0.50000000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
