k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[0.690160886455441, 0.0169587311197835, 0.663949231178358, 0.0266742981625455, 0.6169517900759314, 0.0223736451054917, 1.3288868864528893, 0.0215959174567086, -0.0010464176655059, 0.0171641124831134, 1.2517702695294797, 0.0233051580449309, 0.2219157462596744, 0.0208771886761346, 1.2306052078566465, 0.0207160944469939, 4.5934105090593516, 0.0326398243906418, 4.456706194136185, 0.0323101169854101, 0.0809288175351936, 0.0160990977348067, 0.2353088757199273, 0.0213150468713605, 0.7175195012664354, 0.0225489260125943, 0.2024307695565632, 0.021909182554002, -0.0727253087695434, 0.0215507813571411, 1.4023933715606918, 0.0209665102030942, 0.2415072634627636, 0.0206005505247366, 0.0585377078106111, 0.0202453042981851, 0.0175198304930938, 0.0190909509891824, 0.4237660662326522, 0.0240970053586432, 0.2676537597377769, 0.0191563176234803, 0.8359630336654618, 0.0158794286346244, 1.0292692634068539, 0.021575842148202, 0.7990972473461835, 0.0180398932022515, 0.2460568209145926, 0.0189995968420087, 0.5031827854578783, 0.0150256577858046, 0.2692708702013962, 0.0223485295226472, 0.3878990054822357, 0.0183730327800709, 0.1647618760698158, 0.0206742602860824, 0.2928028761064425, 0.0197211278149759, 0.1928402430437244, 0.0222773036882489, 0.0102056055382746, 0.018838851760442, 0.1556294399833665, 0.0168589469444166]|372047.4744585502194241|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[0.690160886455441, 0.0169587311197835, 0.663949231178358, 0.0266742981625455, 0.6169517900759314, 0.0223736451054917, 1.3288868864528893, 0.0215959174567086, -0.0010464176655059, 0.0171641124831134, 1.2517702695294797, 0.0233051580449309, 0.2219157462596744, 0.0208771886761346, 1.2306052078566465, 0.0207160944469939, 4.5934105090593516, 0.0326398243906418, 4.456706194136185, 0.0323101169854101, 0.0809288175351936, 0.0160990977348067, 0.2353088757199273, 0.0213150468713605, 0.7175195012664354, 0.0225489260125943, 0.2024307695565632, 0.021909182554002, -0.0727253087695434, 0.0215507813571411, 1.4023933715606918, 0.0209665102030942, 0.2415072634627636, 0.0206005505247366, 0.0585377078106111, 0.0202453042981851, 0.0175198304930938, 0.0190909509891824, 0.4237660662326522, 0.0240970053586432, 0.2676537597377769, 0.0191563176234803, 0.8359630336654618, 0.0158794286346244, 1.0292692634068539, 0.021575842148202, 0.7990972473461835, 0.0180398932022515, 0.2460568209145926, 0.0189995968420087, 0.5031827854578783, 0.0150256577858046, 0.2692708702013962, 0.0223485295226472, 0.3878990054822357, 0.0183730327800709, 0.1647618760698158, 0.0206742602860824, 0.2928028761064425, 0.0197211278149759, 0.1928402430437244, 0.0222773036882489, 0.0102056055382746, 0.018838851760442, 0.1556294399833665, 0.0168589469444166]|372047.4744585502194241|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[0.6883979041732062, 0.0182621725293378, 0.6670686651496385, 0.0221331673423491, 0.617273215954745, 0.0273478890996752, 1.3342072085613783, 0.0273442081576126, -0.0053266799050412, 0.016212755790786, 1.24758740529394, 0.0207061354258213, 0.222822370616072, 0.0202442796612403, 1.232391057204479, 0.0235913704034101, 4.5909323877094055, 0.0433647444056087, 4.455889782885567, 0.0452607262977947, 0.0802364840668503, 0.0138035396057247, 0.2354563825797434, 0.0150491375737029, 0.7181171757998692, 0.0253627429456422, 0.1984328122671851, 0.0226656301959409, -0.073978653134208, 0.0166217130833828, 1.4048987876549668, 0.0210397758885225, 0.2462674872931719, 0.0164158228082065, 0.0607513677819181, 0.0225291392438169, 0.0207317369329535, 0.016787030135672, 0.4260905675737321, 0.0193866339980857, 0.2712893884859188, 0.0238085767166689, 0.8330067227993675, 0.0185253896183346, 1.0284108633177194, 0.0245510864162075, 0.8008479588726519, 0.026539338593269, 0.2448456774502186, 0.0246198589508706, 0.5000317442818192, 0.0178612105183204, 0.2706776899161355, 0.0245543364069163, 0.3842721105723938, 0.0189831776107776, 0.1595909795119057, 0.0231126442655099, 0.2969005978213992, 0.0224765126821636, 0.1879103463177848, 0.0189712225553, 0.0089200834172388, 0.0178742518594196, 0.1591127675542171, 0.0171362975190208]|321093.2052836822695099|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[0.6883979041732062, 0.0182621725293378, 0.6670686651496385, 0.0221331673423491, 0.617273215954745, 0.0273478890996752, 1.3342072085613783, 0.0273442081576126, -0.0053266799050412, 0.016212755790786, 1.24758740529394, 0.0207061354258213, 0.222822370616072, 0.0202442796612403, 1.232391057204479, 0.0235913704034101, 4.5909323877094055, 0.0433647444056087, 4.455889782885567, 0.0452607262977947, 0.0802364840668503, 0.0138035396057247, 0.2354563825797434, 0.0150491375737029, 0.7181171757998692, 0.0253627429456422, 0.1984328122671851, 0.0226656301959409, -0.073978653134208, 0.0166217130833828, 1.4048987876549668, 0.0210397758885225, 0.2462674872931719, 0.0164158228082065, 0.0607513677819181, 0.0225291392438169, 0.0207317369329535, 0.016787030135672, 0.4260905675737321, 0.0193866339980857, 0.2712893884859188, 0.0238085767166689, 0.8330067227993675, 0.0185253896183346, 1.0284108633177194, 0.0245510864162075, 0.8008479588726519, 0.026539338593269, 0.2448456774502186, 0.0246198589508706, 0.5000317442818192, 0.0178612105183204, 0.2706776899161355, 0.0245543364069163, 0.3842721105723938, 0.0189831776107776, 0.1595909795119057, 0.0231126442655099, 0.2969005978213992, 0.0224765126821636, 0.1879103463177848, 0.0189712225553, 0.0089200834172388, 0.0178742518594196, 0.1591127675542171, 0.0171362975190208]|321093.2052836822695099|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[0.6886517461201604, 0.0235356758392288, 0.6703832269687853, 0.0228507821039931, 0.6181582308852703, 0.0312169361169631, 1.3388698280968372, 0.0288400411765287, -0.0009320872059001, 0.0164034053159402, 1.2462725750378727, 0.0284060567439161, 0.2258498652837135, 0.0235623264500005, 1.236958819274535, 0.0271915166345253, 4.5948870072538766, 0.0575532093133729, 4.457136056861727, 0.0563194428210033, 0.0821660875796205, 0.0128583175569825, 0.2355418823117621, 0.0150860382372633, 0.7189490285961253, 0.0305312261661251, 0.1940790468134499, 0.0260865296945417, -0.0767118012784191, 0.0188149615628063, 1.4083543373523246, 0.0222728554166837, 0.2453796089861721, 0.0153817360708303, 0.0577120430750834, 0.0167889514172568, 0.0206458299781317, 0.019754688791847, 0.427196765515421, 0.0213920371012392, 0.2749242996285999, 0.0207451413513202, 0.8349965382529727, 0.0251621149787244, 1.0264754313261024, 0.029290555194235, 0.8024940761849417, 0.024624211458657, 0.2425875128682973, 0.0294741953345012, 0.4960428205981807, 0.0196447152294084, 0.2721090332722271, 0.0261056975740783, 0.3863884123914705, 0.0225839392759801, 0.1600710157715074, 0.0204486671082176, 0.2979713992067364, 0.0264181292233735, 0.1840447431538513, 0.0213848095771137, 0.0049721205406152, 0.0137060158567659, 0.1543965079816796, 0.0188474546269786]|289624.0872522537829354|      0.06250000|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
      11|[0.6886517461201604, 0.0235356758392288, 0.6703832269687853, 0.0228507821039931, 0.6181582308852703, 0.0312169361169631, 1.3388698280968372, 0.0288400411765287, -0.0009320872059001, 0.0164034053159402, 1.2462725750378727, 0.0284060567439161, 0.2258498652837135, 0.0235623264500005, 1.236958819274535, 0.0271915166345253, 4.5948870072538766, 0.0575532093133729, 4.457136056861727, 0.0563194428210033, 0.0821660875796205, 0.0128583175569825, 0.2355418823117621, 0.0150860382372633, 0.7189490285961253, 0.0305312261661251, 0.1940790468134499, 0.0260865296945417, -0.0767118012784191, 0.0188149615628063, 1.4083543373523246, 0.0222728554166837, 0.2453796089861721, 0.0153817360708303, 0.0577120430750834, 0.0167889514172568, 0.0206458299781317, 0.019754688791847, 0.427196765515421, 0.0213920371012392, 0.2749242996285999, 0.0207451413513202, 0.8349965382529727, 0.0251621149787244, 1.0264754313261024, 0.029290555194235, 0.8024940761849417, 0.024624211458657, 0.2425875128682973, 0.0294741953345012, 0.4960428205981807, 0.0196447152294084, 0.2721090332722271, 0.0261056975740783, 0.3863884123914705, 0.0225839392759801, 0.1600710157715074, 0.0204486671082176, 0.2979713992067364, 0.0264181292233735, 0.1840447431538513, 0.0213848095771137, 0.0049721205406152, 0.0137060158567659, 0.1543965079816796, 0.0188474546269786]|289624.0872522537829354|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
