k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.50000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.25000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.12500000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[100.00125595656674, 1.011546199727435, -0.0244592617885734]                    |13633.1464843750000000|      0.25000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[100.00125595656674, 1.011546199727435, -0.0244592617885734]                    |13633.1464843750000000|      0.12500000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[100.00125595656674, 1.011546199727435, -0.0244592617885734]                    |13633.1464843750000000|      0.06250000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[100.0063123500153, 1.0127982266204756, 0.0378232824269003]                     |4987.6948242187500000|      0.12500000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[100.0063123500153, 1.0127982266204756, 0.0378232824269003]                     |4987.6948242187500000|      0.06250000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.0063123500153, 1.0127982266204756, 0.0378232824269003]                     |4987.6948242187500000|      0.03125000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[100.01760658549851, 0.9983223883664291, 0.012535877425744]                     |2205.1596679687500000|      0.06250000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[100.01760658549851, 0.9983223883664291, 0.012535877425744]                     |2205.1596679687500000|      0.03125000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[100.01760658549851, 0.9983223883664291, 0.012535877425744]                     |2205.1596679687500000|      0.01562500|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[100.01760658549851, 0.9983223883664291, 0.012535877425744]                     |2205.1596679687500000|      0.00781250|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[100.01537756995175, 0.991603742499238, 0.0158413945794737]                     |1781.5205078125000000|      0.01562500|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[100.01537756995175, 0.991603742499238, 0.0158413945794737]                     |1781.5205078125000000|      0.00781250|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
