k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[102.49232685, 96.347063078, 90.449776874, 84.79655424, 79.382994188, 74.204294955, 69.255448773, 64.531343749, 60.026813865, 55.736664095, 51.655683457, 47.778652045, 44.100344913, 40.615534279, 37.318990799, 34.205484307, 31.269784252, 28.506659953, 25.910880752, 23.477216093, 21.20043557, 19.075308947, 17.096606168, 15.259097353, 13.557552793, 11.986742944, 10.541438416, 9.216409963, 8.0064284742, 6.9062649654, 5.9106905698, 5.0144765304, 4.2123941924, 3.4992149966, 2.8697104734, 2.318652237, 1.8408119802, 1.43096147, 1.0838725426, 0.79431710019, 0.5570671067, 0.36689458466, 0.21857161204, 0.10687031935, 0.026562886928, -0.027578457514, -0.060781441248, -0.078273748691, -0.085283023428, -0.087036870116, -0.088762856265, -0.09568851391, -0.11304134119, -0.14604880381, -0.19993833648, -0.27993734421, -0.39127320354, -0.53917326376, -0.72886484804, -0.96557525443, -1.2545317569, -1.6009616064, -2.0100920316, -2.4871502399, -3.037363418, -3.6659587332, -4.3781633337, -5.1792043492, -6.0743088924, -7.0687040585, -8.1676169268, -9.3762745608, -10.699904009, -12.143732305, -13.712986469, -15.412893506, -17.248680411, -19.225574164, -21.348801732, -23.623590074, -26.055166135, -28.648756848, -31.409589138, -34.342889918, -37.453886093, -40.747804558, -44.229872196, -47.905315885, -51.779362492, -55.857238877, -60.144171891, -64.645388378, -69.366115173, -74.311579107, -79.487007001, -84.89762567, -90.548661922, -96.44534256, -102.59289438, -108.99654417]|1103265273683.5454101562500000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[102.55162195134987, 96.1458824122292, 90.46857813327273, 84.69868331911005, 79.30971790098917, 74.14845958981223, 69.06132502556146, 64.43951306895477, 60.107440027890775, 55.61695695460482, 51.7476409988137, 47.75255083806462, 43.94101093783264, 40.53988547333722, 37.37268166822056, 34.144367934229656, 31.2668148252539, 28.54983337468195, 25.896392049764373, 23.47935564622636, 21.40497245303166, 19.04863480141752, 16.96115838276542, 15.506743477701907, 13.644524236505372, 11.981220920865164, 10.466582584452553, 9.253365100568141, 8.038682114802535, 6.972448239352128, 5.8999051834276575, 5.153010052247099, 4.169445222498048, 3.3825917662329883, 2.9312478276606533, 2.3922875772013743, 1.8462831607595478, 1.4083809356682178, 1.1317116876908326, 0.9772982161558363, 0.5250517808297633, 0.3975463762818536, 0.182706045272216, 0.0134408896442083, 0.1098387320661258, -0.0258326580061112, -0.1750175790122862, 0.0838504149189746, -0.1969965374821796, -0.1316020066759878, -0.2278655924061441, -0.2175344868874303, -0.0863519087524424, -0.3401211043718003, -0.2605327189156235, -0.4119637410784076, -0.2753171107292537, -0.6093142587729232, -0.6563915372463826, -0.9019890184586113, -1.0806872050696883, -1.4958985904617443, -2.2402813712390905, -2.4106629174062992, -3.0292676201743656, -3.530658431514164, -4.382864263338872, -5.147760211811482, -6.013194343694112, -7.1775593819029115, -8.111681865895184, -9.291524363591709, -10.736736245020282, -12.167525143536247, -13.68002920852532, -15.350534655874046, -17.226923972625766, -19.234604446006987, -21.22792517733284, -23.5424173969774, -26.055444168041763, -28.681557202150675, -31.457687061673553, -34.36197998495351, -37.37338674600401, -40.721842163833955, -44.264705003813226, -47.87755189925637, -51.815446240673744, -55.716087047561494, -59.9140977525703, -64.54152853340759, -69.18402933421459, -74.06418342674834, -79.39924753301142, -84.80743559296495, -90.45381558271362, -96.33319268262743, -102.5917414730191, -108.95755205219143]|1102166622208.0000000000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[102.60860671785984, 95.88843774514312, 90.4341032588164, 84.70768475123285, 78.7119828483197, 74.03016944044214, 69.36736660790923, 64.18878038354896, 60.02723911606708, 55.35158115235611, 51.85485912436847, 47.53865829597472, 43.863504491435876, 40.52352416823234, 36.83469780079995, 33.771009064520754, 31.35084956541269, 28.300314600798117, 25.95165560870264, 23.47812510893584, 20.90569467744848, 18.707761931447106, 16.856452063579912, 15.390786653850176, 13.705348738683208, 11.75239536408618, 10.400381700858338, 9.273749290581666, 8.309598207468412, 6.914376035594522, 5.849344477197625, 5.183274630193162, 4.021777833582986, 3.3389780036025445, 2.95934085319472, 2.4838763612776185, 1.7356287835655526, 1.5083330031820434, 0.848085387339439, 0.9650368685812596, 0.598095235063554, 0.6956999578671419, 0.1038864015840654, 0.019117998138816, -0.128106632162804, -0.138835841093164, -0.0574467451400481, 0.1558239936200094, -0.4956347558462695, 0.1537167388598842, -0.3301857448298063, -0.3369217869042797, 0.1672511983641993, -0.219460802957408, -0.5224821496207754, -0.6115081310170758, -0.4698909027301463, -0.5513016110545168, -0.7437908586393425, -0.970833534295502, -1.1966746102074737, -1.7143485683931265, -2.4241285786169313, -2.4039286594340084, -2.917648036117652, -3.6779114420859615, -4.648578944447331, -4.915414370547406, -5.697726903521684, -7.148314652087638, -8.247161485504035, -9.122398708476561, -10.512074016363263, -12.21295774325151, -14.041846031335877, -15.513008431654077, -16.98019048798636, -19.42863176460575, -21.182772199238457, -23.4771319403957, -26.076759360488396, -28.473168987165735, -31.56673660676646, -33.95613879609406, -37.08242224207488, -41.007148774932936, -44.255871457775925, -47.86213511896015, -51.710765880856925, -55.49480248022214, -59.65067533200508, -64.51054334230822, -69.11375050868202, -74.04563979742242, -79.11519882479021, -84.49071952563517, -90.37202662055358, -96.3703017308386, -102.38977986256496, -108.9614816825378]|1100130549760.0000000000000000|      4.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[101.54513116159426, 95.97735272413759, 90.10399095318199, 84.59166246498656, 78.16497810390851, 73.35332898972968, 69.03795459505913, 64.51641891054933, 58.96450608306141, 54.62660218263841, 51.9838696132121, 47.92365100626178, 44.11515732275064, 39.85622787406197, 36.32673182862319, 34.13541139564085, 31.091052637079052, 27.591793499970002, 26.04284603168547, 23.378025962871302, 21.06586126976117, 18.468765687526535, 16.372281322794866, 15.802761655965938, 13.118785507228505, 12.192352691267127, 10.443190275330835, 9.139824946104929, 8.784185189117835, 7.048197541078729, 5.073717371009965, 5.534993309929619, 4.583875391336715, 3.1939689221811167, 2.785059286544641, 2.4121723542256324, 1.1234199186531812, 1.0166152254559626, 0.1406221734453339, 1.4512507393074707, 0.6049694572400838, 1.2808197947040516, 0.5215402504945608, -0.1274313703068055, -0.2207041918690072, -0.1383468053527406, -0.4961611956451462, -0.1331532448375658, 0.13163085443255, 0.5621643048427685, 0.1038390656946164, 0.0821380961529604, 0.061527777500873, -0.1843752710139929, -0.9123466088559402, -0.8471371141653918, -0.5376005161068281, -0.4884247977168411, -0.7941874758521763, -0.654220755589501, -1.3038338347932896, -2.295282375804576, -2.170911876887415, -2.545341093711729, -2.789031447131713, -3.2571960849771475, -4.356057893973774, -4.691681006904075, -6.2662594970582575, -6.7624389591199, -8.392951502768408, -9.297927569730094, -10.89581573300713, -12.86889503552987, -13.754287839810557, -15.625625948085577, -17.07147989226863, -18.95816536922584, -21.266956282828712, -23.7196517321042, -26.361475923579007, -28.15278101227584, -31.764618295598538, -33.409941483250726, -37.20828325920347, -41.07714830073214, -44.023060538893866, -47.925935368262856, -51.262375849832175, -55.239293471769976, -59.98265292285061, -64.19621967666264, -69.21801849574162, -73.90752856012647, -78.9931198392613, -84.85019634376631, -89.70694880980706, -96.00129411516676, -101.71537677838184, -109.28299850622436]|1096439466203.5920410156250000|      8.00000000|[85, 12, 1, 7]                                                             |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       4|[100.89096834768004, 94.87542446482082, 88.89806769957015, 84.71640764127646, 78.24120131872294, 73.08399372294427, 67.4883278218012, 64.23467337828626, 57.92505047353568, 54.349363324426434, 51.3686252365254, 47.104380388413645, 43.003123146717044, 37.178872244858304, 34.596392457750625, 35.64567634072468, 30.649446546428695, 27.455266289138336, 26.685124053748037, 22.852376985230098, 20.966160491592948, 19.370690238913646, 15.695727729757424, 16.577025945837857, 13.246119390614533, 11.319888860435938, 11.093693093691774, 9.025824522744491, 9.194253091096645, 6.764465126299864, 5.413314086005478, 4.986242783752152, 4.108312492241692, 2.1812132446496992, 2.597481844187608, 3.062358707109138, 0.1881124959655511, 0.934859327686111, -0.374913466978643, 0.8896042407418444, 0.3990591329933282, 1.560297068026349, 2.173819049955673, -0.0853830177537576, -1.0550360305990336, -1.3251243786878995, -0.7435746088337056, 0.51676159685009, -1.9014473339743279, 0.5100977748248171, 0.5514989677685374, -0.9976365983025675, 0.4512481536686971, 0.3113298654886368, -2.242516467371891, -1.1788108405931474, -0.2691668917943453, -0.8349390054022336, -1.4955465008569395, -1.082534137267993, -1.4244384536704653, -2.306880584011138, -2.1629348878023644, -2.629919506350203, -3.3006395251922105, -3.588433254593208, -4.265921809455527, -4.815722489593462, -6.411722014469562, -7.088063333330292, -6.910783731695924, -8.786081952899211, -10.417528960907529, -12.685303520942748, -13.992493426031343, -16.10210946809494, -17.45243949285807, -19.38589397551812, -19.576173196671963, -22.769619561864232, -27.206532617525475, -28.018464274019603, -33.26493515896574, -34.32477444242196, -37.38830490757928, -41.739231054766734, -43.802100410015555, -47.27091093324026, -51.76719568849209, -54.95027456831539, -60.47461419607943, -63.3273995419015, -68.7288185706395, -72.40175130956789, -78.72087743257204, -85.97468664251205, -88.87585348302628, -95.00485081063049, -100.81153235655735, -108.62556161748239]|1088696352768.0000000000000000|     16.00000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[99.6594998916146, 93.17008731345845, 84.72525256405486, 82.8141777667275, 74.5154579667738, 72.98432290281349, 64.37486425391853, 66.99029119323956, 57.26747974739874, 53.79951510213516, 52.194317851159184, 47.57503286568635, 43.42099304719601, 33.7902993391747, 35.701914915969624, 33.534982023945396, 32.01478435623092, 27.71936809750747, 25.581384307174627, 21.08101587184328, 23.12980378275718, 20.381938181324493, 17.597955781684885, 15.932057694257205, 12.360455978104255, 9.82862223513591, 8.594227723723055, 8.199864138831208, 10.95792152896399, 6.964294802820297, 3.928241438458593, 5.650676967353826, 5.3197117329766535, 2.796744477152132, 0.7519315185854447, 4.500574235858725, -0.2237457413145867, 0.4033892095493748, 0.9498636361871736, 0.4295776738891659, -0.6100760878647207, -0.4106372593024101, 3.331404057613173, 0.631506734182377, -2.253065644336349, -1.1068579952165658, -0.6069908188806732, 1.3758535252223028, -2.9386345062067125, -0.4649719510041416, -0.1070725023534537, -0.8851912803435361, 1.2932221063095868, 0.3685836899945295, -4.347353305771205, -0.2570206120390638, -2.0175826378524313, -2.912734226190214, -3.7705920610608317, -3.462771372121474, -2.761027727353066, 0.1928995891716796, -2.775755336357494, -3.3800887155676778, -3.7347994912187663, -1.6723641818015833, -3.671222925332852, -4.569953038426014, -4.885097424833393, -4.7626418255476555, -5.140502973259274, -8.682390768809583, -10.088078771540797, -9.222168060851635, -13.288561470107387, -16.631751654751625, -16.176038730200972, -17.702656499884327, -20.17970489590364, -22.237807796445278, -26.64793457266809, -26.786847781696956, -30.84352053665039, -33.93430747192091, -39.29207905531773, -45.023341271575774, -44.080798407809645, -46.63854843376056, -50.539128663203726, -54.20773742074829, -60.76441629310444, -62.7611673728914, -70.94464522450636, -72.87940722522539, -77.93020181335486, -82.40018475879332, -89.8997790787746, -92.97212538221541, -102.03520999342045, -105.35725342385435]|1074700681216.0000000000000000|     32.00000000|[142, 20, 1, 11]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[97.6987355898532, 87.44934238784693, 83.79077639007436, 80.83153557116579, 69.80269351623127, 64.28544777118812, 64.1580785937306, 67.90371893834524, 55.541511190782465, 54.51138108887837, 57.821791643414294, 47.62395871719994, 41.838879554737126, 37.91133386544787, 35.00685266096789, 32.636386932749076, 36.50663292290872, 30.459002991901283, 27.982902958604857, 17.905108142460648, 16.38206732004958, 20.942662371393045, 17.00736109545646, 15.754021944755356, 12.672821868671642, 12.982024724261658, 8.3059839292239, 11.592765772056676, 15.414099831483128, 3.610117580520818, 3.9586601027711077, 5.10492145252078, 8.4703706587862, 6.87413975858858, -0.4824016591629579, 5.662784208289042, -3.4953276627509946, -5.175267578836965, 1.217704505895361, -0.7186274519206468, -2.808902591554229, 2.3526261322336075, 5.379244197197386, 4.4706535974915145, 0.4494143901510128, -2.7027601288754735, 2.1870379173886074, 6.252225354270097, 0.0908822803676288, -2.397705526266393, -1.438229632093468, -0.8283808263680486, 3.377997939859486, 3.4430441367438696, -6.725824490679562, 0.0185157386066307, -5.055782781619028, -6.89843786983901, -3.3724006365857684, -4.329851065255952, -0.0306094654952473, 2.4988060900285554, 0.3693422445657708, -3.2936483001613386, -8.182088591440637, -2.5014976631567505, -9.12189275166953, -3.1107614227017164, -7.678302409821567, -0.6344012532539347, -4.182008492013293, -11.652516675589325, -9.661221230095284, -14.103854672048868, -11.241163261040937, -17.341951012507007, -13.69529535978924, -17.39159293482616, -22.484937912516745, -23.73117196637943, -19.820911648751007, -24.042698402995722, -27.78278443248887, -37.32118070184184, -34.38898452445746, -45.7035673201869, -45.16749700917792, -45.61316012342744, -43.86366561476716, -49.56287236207042, -59.91738107971038, -63.73711403651216, -76.60106961724811, -73.40254960885603, -81.3061944660559, -79.74440612210097, -88.41148018717065, -93.86089946568637, -98.05540213827513, -95.96321215095753]|1052525068288.0000000000000000|     64.00000000|[170, 24, 1, 13]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[84.98357811863781, 100.18645710957077, 84.50600452630653, 84.99033492333405, 72.12768887629315, 55.866443975103216, 65.12043121368279, 62.67376735895398, 51.20171019623809, 56.31259329125445, 50.364374598321824, 36.1775843897212, 37.85557342506277, 36.88552923576051, 37.29295668169809, 33.58252930083362, 29.825856923684945, 30.36657374098882, 37.840517913706265, 13.256423046089678, 13.729438980868455, 22.58443248207854, 23.24002734227223, 15.129459001036732, 0.9730328422988812, 4.983635571071068, 5.124419135407788, 17.984878158758082, 11.00241684744978, 14.68533801401413, 6.905740216315461, -13.02142871736638, 7.9550248247071025, 1.303769172507999, -0.743384454425557, 7.09723098344689, -1.0773618891112569, -10.82501699036094, -2.9916273221870777, 11.023127459604876, -1.0355780958152216, 9.105525022766322, -1.4190832827158202, 10.729923871402583, -4.021524777634556, -10.213061437201645, -6.283760546076664, 6.568634055314115, -9.582566405918893, 3.7323121859492976, 1.6944962213604042, -11.807824593512926, 8.249585810398372, 4.12679658543253, -11.009672133803555, -1.7527568571183152, -6.52438509058107, -1.092403649071331, 1.106780208628853, 5.095111138595111, -10.248900652734127, 1.089503735641116, -4.493502288672974, 8.956506548207406, -16.160304950602793, -5.936054765343384, -11.283369795341734, -6.678593884308462, -12.135668092922554, 3.194782306262337, -3.8504450208122436, -4.987115185517438, -15.980080995862572, -15.745657224159288, -7.93460974193748, -20.0385492108224, -6.949238048286071, -24.735463421260565, -31.390283398270522, -31.03297779913742, -25.157404580382, -22.152796339277185, -29.759738691509366, -27.025067850321314, -33.96797201592188, -46.197079630945915, -41.242400167942776, -42.05002593999877, -41.13418622434733, -36.36946507904214, -58.2018412928135, -56.7136462801995, -75.53743549592319, -68.52631538857774, -67.3255346208905, -68.57594462392944, -86.94000517139125, -96.19101938294442, -101.23834594818562, -97.06056122947858]|1022762418176.0000000000000000|    128.00000000|[198, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[78.56000322080726, 81.72557802666086, 91.2792688851171, 82.9859483671836, 68.27993412947438, 51.867356538656466, 78.10033769385994, 46.77522218345721, 39.65781318852107, 57.86169059423467, 62.880089415982084, 16.41865635589089, 18.260656681728875, 43.457389470942225, 11.486000706684212, 10.91365216883726, 4.529353626571847, 13.764928360638326, 45.748094483912666, 6.623268217467718, 15.904819619386599, 15.052650408014621, 30.48014017905046, 0.757835171258403, -0.3837417023902663, 10.438942195052785, -7.34231500754318, 38.08722889889377, 13.8910244938185, 15.604323152384362, -11.042167045387025, -13.718506510142095, 7.710942830640002, 1.5934883288701984, -1.4416104019750935, -14.087569394849494, -7.808166853883771, -15.375452170682756, 6.588878168390876, -4.863591588831564, 17.846042001476857, 30.69452464568922, 16.974033437240738, -4.005378599332801, -16.812555978068694, -19.195391867249413, -10.61189293103487, 13.195934284958039, 9.527552558773568, 3.4946390860632626, -18.203424692624154, -25.922749536903964, 9.21834871845263, 16.036957667575635, -11.358470083054513, -10.139176002946298, -11.418997317915533, 8.315051534287731, 8.819393985193575, 10.914839715528535, -22.555212806664926, 13.947977272389686, 23.3676480936426, 1.6437166375985255, -5.516718996253523, 18.93053393507622, -18.993070626116868, -16.310616835023104, 8.147249799322765, 6.631409852710625, 6.575696339601722, -7.021738218677514, -18.0482929670799, -24.468547343925678, -21.18397443631369, -41.60704089450276, -5.914580440267086, -15.545306156688495, -28.728677188552826, -16.597982991422924, -34.921445035273294, -13.542272595908457, -32.85234503714117, -29.855612998710026, -22.08806298111162, -58.059169025028616, -38.85286619608826, -54.23809202967514, -41.80235240203644, -29.953028809382573, -39.24244144125766, -33.19626509066906, -92.613179768927, -61.89244904575218, -74.46380057365944, -46.215434594137356, -98.5194504405264, -77.94136985420414, -79.3620108958258, -92.29145256718698]|961124040704.0000000000000000|    256.00000000|[226, 32, 1, 17]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[40.802838093642144, 64.91606090190245, 77.27126482088089, 87.18367722060985, 109.15004226669198, 62.53696006577067, 54.585568877679734, 16.209487405337406, 15.83193734800562, 78.85430025113983, 58.27035494046847, -34.00545846708331, 17.124540269207564, 33.84528600578444, 1.6545073231953662, 8.995077305752421, 2.3719627455182697, 29.22590305265234, 9.35322321142553, -17.420338978442466, -33.488554772316625, -3.137615030317349, 44.77152931672432, -6.210270214602982, -35.69785221120563, -37.914312550023695, -15.486766087057953, 12.1742787048215, -14.94017671025644, 18.22231853848877, 6.495825732393648, -74.11135767743845, -8.093662014679992, 42.93027851724541, 34.615945184642, 26.172152719335067, -15.44974478210112, -67.66496429881374, 8.358477519816262, -0.0380192345822934, 43.842880897707126, 60.297175457667095, -8.626034793168586, 10.00129752493785, -15.237154949201932, -14.37849502942877, -27.877766294511957, 5.790382646910431, 0.7774949097178698, -13.996022330667948, -40.73056684316481, -21.835476590515338, -38.24679947511269, -47.26506635282956, -26.443827811592087, -16.755667942696885, -33.80851625128408, 22.438277555612203, 28.324204719101775, -32.5089339266652, -40.07076024094343, 50.47910096825125, 2.569207926091927, -7.534395891013163, 0.2680045424362794, -18.140819974692732, -23.259166639713648, -7.896971864932718, -11.24213971680511, -9.302819185033343, -16.99432746739076, -19.492274046190907, -21.95406937844369, -42.58921327110778, -43.21623562772877, -36.20167887191903, 45.85456982809586, 1.4470122201400084, -43.96564051365596, -6.8186408286981415, -22.826126936973875, -2.880424059955958, -18.048313333124703, 5.205126570675876, -37.56135459472867, -54.80478421812869, -4.323447534897738, -26.400843144465988, -13.538733101260132, -77.91915597314683, -28.49417698297094, -55.320016708192185, -63.921079613691276, -47.10707704274117, -83.93040252755777, -21.49688391616025, -62.15259902072346, -46.19959906718626, -75.04148248592531, -69.20650400684889]|889192251392.0000000000000000|    512.00000000|[268, 38, 1, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
      10|[40.802838093642144, 64.91606090190245, 77.27126482088089, 87.18367722060985, 109.15004226669198, 62.53696006577067, 54.585568877679734, 16.209487405337406, 15.83193734800562, 78.85430025113983, 58.27035494046847, -34.00545846708331, 17.124540269207564, 33.84528600578444, 1.6545073231953662, 8.995077305752421, 2.3719627455182697, 29.22590305265234, 9.35322321142553, -17.420338978442466, -33.488554772316625, -3.137615030317349, 44.77152931672432, -6.210270214602982, -35.69785221120563, -37.914312550023695, -15.486766087057953, 12.1742787048215, -14.94017671025644, 18.22231853848877, 6.495825732393648, -74.11135767743845, -8.093662014679992, 42.93027851724541, 34.615945184642, 26.172152719335067, -15.44974478210112, -67.66496429881374, 8.358477519816262, -0.0380192345822934, 43.842880897707126, 60.297175457667095, -8.626034793168586, 10.00129752493785, -15.237154949201932, -14.37849502942877, -27.877766294511957, 5.790382646910431, 0.7774949097178698, -13.996022330667948, -40.73056684316481, -21.835476590515338, -38.24679947511269, -47.26506635282956, -26.443827811592087, -16.755667942696885, -33.80851625128408, 22.438277555612203, 28.324204719101775, -32.5089339266652, -40.07076024094343, 50.47910096825125, 2.569207926091927, -7.534395891013163, 0.2680045424362794, -18.140819974692732, -23.259166639713648, -7.896971864932718, -11.24213971680511, -9.302819185033343, -16.99432746739076, -19.492274046190907, -21.95406937844369, -42.58921327110778, -43.21623562772877, -36.20167887191903, 45.85456982809586, 1.4470122201400084, -43.96564051365596, -6.8186408286981415, -22.826126936973875, -2.880424059955958, -18.048313333124703, 5.205126570675876, -37.56135459472867, -54.80478421812869, -4.323447534897738, -26.400843144465988, -13.538733101260132, -77.91915597314683, -28.49417698297094, -55.320016708192185, -63.921079613691276, -47.10707704274117, -83.93040252755777, -21.49688391616025, -62.15259902072346, -46.19959906718626, -75.04148248592531, -69.20650400684889]|889192251392.0000000000000000|    256.00000000|[382, 54, 3, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
