k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8827797737553902, 1.2122424110715828, -1.0553921119042755, 0.8993032253540323, -0.832079985183299, 1.1165749250358734, -1.1057873538173548, 0.9734323645380033, -0.915316055374002, 1.0991083487461792, -1.203153629003164, 0.699184552847292, -0.7739111052352615, 1.1603213286065663, -1.2605484898032182, 0.8903344083568656, -0.8592603263493702, 1.0834469525648986, -1.2950865107211034, 0.7934460419337963, -0.8925012099468383, 1.1476330407182038, -1.224091063236618, 0.5844417997303974, -0.9575307811162306, 1.187863005871822, -1.117235105234168, 0.6894101617340734, -0.8184814890424663, 1.1758112531559017, -1.3871175847153485, 0.7134376158217781, -0.8586508838196181, 1.3299414455994012, -1.1490393231410023, 0.9109130265467079, -0.763878680556424, 1.1055709720050129, -1.1873954449641213, 0.7366966634851936, -0.7161922851384723, 1.2689197086457782, -1.0753460321932482, 0.6992759353263619, -0.7511884436035563, 0.9764334533914869, -1.0813936779542124, 0.7151812660208569, -0.858300292297473, 1.2371158047662552, -1.1288014977065073, 0.6039032758688734, -0.9219324898248333, 1.228720003375479, -1.1043753024116407, 0.8888305404535587, -0.8304347729614114, 1.1134265912068808, -1.1892852835370715, 0.4870351436899059, -0.7479865026717131, 1.2287920157614667, -1.1147757768386546, 0.8031658036982601, -0.6677858341723795, 1.0943399101290623, -1.1923614782074408, 0.9431192320131184, -0.8988091143111347, 1.191844366477813, -1.2384577106697514, 0.697846014105439, -0.7023366698023729, 1.2165593988929089, -1.2945091200351138, 0.7621457805112488, -0.9160500317402642, 1.0538197711516097, -1.2921507905802931, 0.7841578300743898, -0.812956265567984, 1.1896491481840923, -1.4218388991183257, 0.6868142110918298, -0.8646379623426004, 1.043935760000011, -1.1816640006581358, 0.6834386968968353, -0.7022210220978586, 1.1175698684802924, -1.136676457896705, 0.7382152918345356, -0.9389883053055159, 1.118903130750212, -1.3110380760687546, 0.6265537595065557, -0.7675455615845357, 1.2177376254759869, -1.14438278071692, 0.8119167140673627]|1576922.8750000000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.9613130711787597, 1.2261315194345337, -1.2038974286560016, 0.6873687437535994, -1.3422054566955923, 0.827682545871264, -0.8784444854017974, 0.6367010040899646, -1.1085256901310103, 1.0879807884103905, -1.3596194603863723, 0.7825800421411456, -0.6214296599759002, 1.0408957300460793, -0.9965640449436461, 0.866596189313698, -0.9626972771200053, 0.8823478363900323, -1.0429983076784275, 0.6907967226082561, -1.3677718154434466, 1.0708605473582056, -1.2746729510541135, 0.6251834252874703, -1.1032451678699964, 1.1137541169231338, -0.7105206645564651, 0.8363326893301106, -0.6679426450198432, 0.9720645582138009, -1.078252426570442, 0.6078021177447679, -0.7630117574845139, 0.9143837337495171, -1.1415633459611818, 0.9677957265074277, -0.7848247392864769, 1.2563902883168034, -1.4307242593943978, 0.8275937092425297, -0.4534679656416751, 1.5166331037274214, -1.0616317602656111, 0.506560025395155, -0.9010680538864071, 1.1493890417148867, -1.1775096207713012, 0.3787426855916855, -0.92926349626069, 0.7972680224320219, -1.2444258210689003, 0.8034625410120815, -0.7488816085065331, 0.8866960844671379, -1.0429218303412369, 0.9880775179621445, -1.0215616806953642, 1.2319716291245157, -1.1427227676462302, 0.4677916165380016, -0.5541188065703138, 1.0354403123683862, -1.2469901105785541, 0.8473906867989627, -0.6107498793628944, 1.1875759828946544, -1.4561792475685351, 0.8868325106421688, -0.8043806078115389, 1.09355923617209, -1.1542177907500308, 0.5814973058964383, -0.6509964422709967, 1.5806625264484124, -1.364071115874466, 0.3457708174662641, -0.6885479532964688, 0.8390115042210419, -1.3560474090814436, 0.7460880606435204, -0.9260588079760864, 1.050169635154636, -1.262504494805548, 0.4833360561252173, -0.748605870021393, 0.9393250118706477, -1.0761132692288133, 0.6435869552129987, -0.6547574341698268, 1.1316757054488995, -1.4056415566187586, 0.7083039024498707, -1.337778382885832, 1.0043004278803638, -0.918928588888776, 0.7616352612471147, -0.9048716909545094, 0.8330471875972073, -1.1975095507846334, 1.0378247571861046]|1430092.7500000000000000|      4.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.0151318292229624, 1.184236099697736, -1.1994658507100362, 0.2915492928315204, -1.1105023249540253, 1.230353707208079, -0.6371775413775171, 0.2787771609887422, -0.3746682551296098, 1.5942375068950243, -1.06992404804274, 0.5275615266785565, -1.119142477496712, 1.3186161786563586, -0.1973187074864714, 0.9743982659693845, -1.021264510768778, 1.2481004109641178, -0.7836158273398437, 0.7512871289603411, -1.506025787962676, 0.3486492989875806, -1.2846627657947338, 0.678219033160911, -1.258862255971604, 0.3349122391087758, -0.3835815806076983, 1.3006789086653563, -1.6232814684695271, 0.6991768005289112, -0.6106565954062889, 0.2392732179739943, -0.7373014093825243, 0.4287608033344352, -1.3580642341659193, 0.4000863696542157, -0.6713041725300003, 1.3226820032382873, -2.079104521472439, 0.3700807308416149, 0.2226035388462705, 0.8378779506942475, -0.983214390315863, 0.3789367621918921, -1.0018069900550532, 0.8663829251159223, -0.6878661291509001, 0.5301770903624257, -0.8947848063545785, 0.895691073887188, -1.1105409662302153, 0.2575017546362455, -1.5738306819344605, 0.4415874646458852, -0.510511428304264, 1.4136294444015567, -0.943953007218663, 1.129025810925245, -1.2613596647684748, 0.0637070996223439, -0.4720024873780967, 1.6781107591271072, -1.895437325342363, 0.8596362121292318, -0.4295688172145872, 0.8148413499837496, -1.400152999388105, 0.7398053016763977, -0.9574729796410906, 0.6464293507675042, -0.2720992992400326, 0.4662814104031118, -0.7576429033003348, 1.1912789936595753, -2.08568774361454, 0.3698404275942997, -0.8839186636457261, 0.3031010705070464, -1.9202536260355438, 0.2298512344999043, -0.7250768915389934, 1.0617338689116964, -1.3471290637496833, 0.144028304492334, -0.8693789647545733, 0.4989604944972655, -0.9914349338296378, 0.8440632785229487, -0.838498551890241, 1.1130227847819385, -1.084505937725624, 0.3511250670603046, -0.6898660665341165, 1.3611297273372653, -0.9240728144022293, 0.4586807371904749, -0.944940466934859, 0.6363695630244649, -0.8790538543635948, 1.0317700367264548]|1211922.1250000000000000|      8.00000000|[86, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[0.0151318292229624, 1.184236099697736, -1.1994658507100362, 0.2915492928315204, -1.1105023249540253, 1.230353707208079, -0.6371775413775171, 0.2787771609887422, -0.3746682551296098, 1.5942375068950243, -1.06992404804274, 0.5275615266785565, -1.119142477496712, 1.3186161786563586, -0.1973187074864714, 0.9743982659693845, -1.021264510768778, 1.2481004109641178, -0.7836158273398437, 0.7512871289603411, -1.506025787962676, 0.3486492989875806, -1.2846627657947338, 0.678219033160911, -1.258862255971604, 0.3349122391087758, -0.3835815806076983, 1.3006789086653563, -1.6232814684695271, 0.6991768005289112, -0.6106565954062889, 0.2392732179739943, -0.7373014093825243, 0.4287608033344352, -1.3580642341659193, 0.4000863696542157, -0.6713041725300003, 1.3226820032382873, -2.079104521472439, 0.3700807308416149, 0.2226035388462705, 0.8378779506942475, -0.983214390315863, 0.3789367621918921, -1.0018069900550532, 0.8663829251159223, -0.6878661291509001, 0.5301770903624257, -0.8947848063545785, 0.895691073887188, -1.1105409662302153, 0.2575017546362455, -1.5738306819344605, 0.4415874646458852, -0.510511428304264, 1.4136294444015567, -0.943953007218663, 1.129025810925245, -1.2613596647684748, 0.0637070996223439, -0.4720024873780967, 1.6781107591271072, -1.895437325342363, 0.8596362121292318, -0.4295688172145872, 0.8148413499837496, -1.400152999388105, 0.7398053016763977, -0.9574729796410906, 0.6464293507675042, -0.2720992992400326, 0.4662814104031118, -0.7576429033003348, 1.1912789936595753, -2.08568774361454, 0.3698404275942997, -0.8839186636457261, 0.3031010705070464, -1.9202536260355438, 0.2298512344999043, -0.7250768915389934, 1.0617338689116964, -1.3471290637496833, 0.144028304492334, -0.8693789647545733, 0.4989604944972655, -0.9914349338296378, 0.8440632785229487, -0.838498551890241, 1.1130227847819385, -1.084505937725624, 0.3511250670603046, -0.6898660665341165, 1.3611297273372653, -0.9240728144022293, 0.4586807371904749, -0.944940466934859, 0.6363695630244649, -0.8790538543635948, 1.0317700367264548]|1211922.1250000000000000|      4.00000000|[205, 15, 0, 15]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.1861960371513223, 1.0788745283511463, -1.1325311084377594, 0.5366499247328652, -1.0321979723414474, 1.2391642232227693, -1.3730623895884868, -0.018839547986809, -0.8014291957887982, 1.5083300274924214, -1.1739597628254335, 0.4934404250392933, -1.1808774098806742, 0.754527920518365, -0.2764451609148927, 0.4205553370682625, -0.5144546573435175, 1.5854979067222006, -0.4259310048713357, 0.1909962296907174, -1.3870386691942445, 0.4027709642971, -1.3880282049877384, 1.1833955191775662, -1.057749932160573, -0.2523361289437097, -0.6469093167171844, 1.286524088196403, -1.4995050030511978, 0.1695013102489836, -1.1036394063142712, -0.4526082942788137, -0.2910200549418716, 0.1429273246373616, -1.9626193059536168, 0.6780193460473348, -1.254959143846589, 1.1145355389214382, -1.4553551997695784, 0.0380424182937132, 0.6186640223053622, 0.7468947038869483, -1.4564785443348027, -0.7296609011666063, -1.5898821369601492, 0.8916604757818156, -0.4149578119510867, 0.0424275597531953, 0.2276196594617832, 0.8870232781492957, -1.5648081551389994, 0.1109837766643944, -1.2962897431135565, -0.1131665108465293, -0.7538339925863322, 1.5305745981635503, -1.130744989752313, 1.2178269518382037, -1.5677139222430705, -0.1905802439517263, -0.8415009739395445, 1.2945020989308953, -1.528785758775515, 0.5359996253129045, -0.6717817976183201, 1.0967095905884656, -0.5498990189949433, 0.5811076627100529, -0.7490385216896029, 0.4274494096847737, -0.9552001579106012, 0.6271669580120919, -0.7464345004919102, 1.1767597807650032, -2.4516633575042484, 0.221504783358478, -0.8658476316054796, 0.3732944714417722, -2.038173543994358, 0.5757449042274996, -0.6935302690752838, 0.6532110971315672, -0.6143990722221415, 0.0839045052179853, -0.3947019024014093, 0.4483043000488346, -0.8887106863995566, 0.3378972988586416, -1.3810109724118804, 0.9339546912913113, -1.0578255439222293, 0.0487072657725955, -1.2613881594520149, 1.0706849761650852, -0.6587757540300941, -0.3484307169475536, -0.8801926073383607, 0.7012457114792676, -1.3536449602713159, 0.2993799985568086]|977560.3125000000000000|      8.00000000|[246, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       6|[-1.3615224195589324, 0.7825014975123986, -0.6867220799605245, 0.0160891276366201, -1.5579532964430194, 0.4788075460812294, -1.1850478573628027, -0.4036892290258715, 0.1467433031603854, 1.137556375277769, -0.0341594459692509, -1.0099383814753522, -0.9582923994061625, 0.6231676191923352, -0.9333456567257801, 0.5082569558492945, -0.9535448862824469, 2.738117307294428, -1.0440577888412301, -0.367275843242963, -1.5419504550266752, -0.3998039026101335, -1.9919977486590459, 0.8660941425345301, -0.3781527632561417, -0.1613193086129245, -0.9952163897089623, -0.0423551156042143, -0.3087045151167591, 0.7543018444757174, -0.8578093841108413, 0.9563687035128574, 0.8867039547420059, 0.3110002246872621, -1.8420239545638128, 0.1428664314752242, -1.4205366098336654, -0.0983807937655723, -0.7983696496918754, -0.914367810068321, 0.5470020696489758, 1.0377778857850135, -1.4287785111715192, 0.6072378950184697, -2.57396842551633, 0.3099794982321002, -1.6967557316877513, -0.5556137824731617, -0.0935412989165496, -0.8776142940139462, -1.8408100904375784, -0.5100575237557348, -0.7712363819551148, -0.9092808658166186, -0.4368491239217722, 1.3335971288362225, -1.2395351512827022, 1.6698350575598622, -2.112562107308142, 0.1677765503575642, -1.3411626400020453, 1.0518128914757194, -1.4790756448425186, -0.3725584374477996, -1.7196836124023847, 0.7560623001410859, 0.3886949975840811, -0.1617604432462316, -0.5699303035834858, -1.0421134889416552, -1.4877696216240401, 0.5500639317667845, -0.4750282702826267, 1.7923406186984923, -2.2179262380709077, 0.9185089832827417, -0.9660763811210066, -0.5570441379762663, -2.4273360412706113, 0.9714740810995737, -1.6406080743743106, -1.7586811968988523, -0.587902755981996, -0.5983650050055508, -1.644239440973294, -0.5933447502310746, -1.283958867814825, -0.990699206129568, -0.0360803762105908, 0.5787586558053688, -1.7116471067869554, -0.563486377841576, -0.710030421484291, 0.2254152612246557, -1.1162162502333324, -1.7735357891622023, -0.1061714740915733, -0.5635573560947427, -1.7664190415344208, -1.3580106671504466]|828964.7500000000000000|     16.00000000|[367, 27, 0, 27]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | iterate success | actual_k=1
       7|[-1.3615224195589324, 0.7825014975123986, -0.6867220799605245, 0.0160891276366201, -1.5579532964430194, 0.4788075460812294, -1.1850478573628027, -0.4036892290258715, 0.1467433031603854, 1.137556375277769, -0.0341594459692509, -1.0099383814753522, -0.9582923994061625, 0.6231676191923352, -0.9333456567257801, 0.5082569558492945, -0.9535448862824469, 2.738117307294428, -1.0440577888412301, -0.367275843242963, -1.5419504550266752, -0.3998039026101335, -1.9919977486590459, 0.8660941425345301, -0.3781527632561417, -0.1613193086129245, -0.9952163897089623, -0.0423551156042143, -0.3087045151167591, 0.7543018444757174, -0.8578093841108413, 0.9563687035128574, 0.8867039547420059, 0.3110002246872621, -1.8420239545638128, 0.1428664314752242, -1.4205366098336654, -0.0983807937655723, -0.7983696496918754, -0.914367810068321, 0.5470020696489758, 1.0377778857850135, -1.4287785111715192, 0.6072378950184697, -2.57396842551633, 0.3099794982321002, -1.6967557316877513, -0.5556137824731617, -0.0935412989165496, -0.8776142940139462, -1.8408100904375784, -0.5100575237557348, -0.7712363819551148, -0.9092808658166186, -0.4368491239217722, 1.3335971288362225, -1.2395351512827022, 1.6698350575598622, -2.112562107308142, 0.1677765503575642, -1.3411626400020453, 1.0518128914757194, -1.4790756448425186, -0.3725584374477996, -1.7196836124023847, 0.7560623001410859, 0.3886949975840811, -0.1617604432462316, -0.5699303035834858, -1.0421134889416552, -1.4877696216240401, 0.5500639317667845, -0.4750282702826267, 1.7923406186984923, -2.2179262380709077, 0.9185089832827417, -0.9660763811210066, -0.5570441379762663, -2.4273360412706113, 0.9714740810995737, -1.6406080743743106, -1.7586811968988523, -0.587902755981996, -0.5983650050055508, -1.644239440973294, -0.5933447502310746, -1.283958867814825, -0.990699206129568, -0.0360803762105908, 0.5787586558053688, -1.7116471067869554, -0.563486377841576, -0.710030421484291, 0.2254152612246557, -1.1162162502333324, -1.7735357891622023, -0.1061714740915733, -0.5635573560947427, -1.7664190415344208, -1.3580106671504466]|828964.7500000000000000|      8.00000000|[487, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-1.3615224195589324, 0.7825014975123986, -0.6867220799605245, 0.0160891276366201, -1.5579532964430194, 0.4788075460812294, -1.1850478573628027, -0.4036892290258715, 0.1467433031603854, 1.137556375277769, -0.0341594459692509, -1.0099383814753522, -0.9582923994061625, 0.6231676191923352, -0.9333456567257801, 0.5082569558492945, -0.9535448862824469, 2.738117307294428, -1.0440577888412301, -0.367275843242963, -1.5419504550266752, -0.3998039026101335, -1.9919977486590459, 0.8660941425345301, -0.3781527632561417, -0.1613193086129245, -0.9952163897089623, -0.0423551156042143, -0.3087045151167591, 0.7543018444757174, -0.8578093841108413, 0.9563687035128574, 0.8867039547420059, 0.3110002246872621, -1.8420239545638128, 0.1428664314752242, -1.4205366098336654, -0.0983807937655723, -0.7983696496918754, -0.914367810068321, 0.5470020696489758, 1.0377778857850135, -1.4287785111715192, 0.6072378950184697, -2.57396842551633, 0.3099794982321002, -1.6967557316877513, -0.5556137824731617, -0.0935412989165496, -0.8776142940139462, -1.8408100904375784, -0.5100575237557348, -0.7712363819551148, -0.9092808658166186, -0.4368491239217722, 1.3335971288362225, -1.2395351512827022, 1.6698350575598622, -2.112562107308142, 0.1677765503575642, -1.3411626400020453, 1.0518128914757194, -1.4790756448425186, -0.3725584374477996, -1.7196836124023847, 0.7560623001410859, 0.3886949975840811, -0.1617604432462316, -0.5699303035834858, -1.0421134889416552, -1.4877696216240401, 0.5500639317667845, -0.4750282702826267, 1.7923406186984923, -2.2179262380709077, 0.9185089832827417, -0.9660763811210066, -0.5570441379762663, -2.4273360412706113, 0.9714740810995737, -1.6406080743743106, -1.7586811968988523, -0.587902755981996, -0.5983650050055508, -1.644239440973294, -0.5933447502310746, -1.283958867814825, -0.990699206129568, -0.0360803762105908, 0.5787586558053688, -1.7116471067869554, -0.563486377841576, -0.710030421484291, 0.2254152612246557, -1.1162162502333324, -1.7735357891622023, -0.1061714740915733, -0.5635573560947427, -1.7664190415344208, -1.3580106671504466]|828964.7500000000000000|      4.00000000|[607, 45, 0, 45]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-1.3975844969737534, 0.6209450163442076, -0.0802342733881968, -0.2123517638091471, -1.289747748931221, 0.401158947659618, -1.247384436012586, -1.026468599611539, -0.2230838561182572, 1.4204727796541525, -0.0451612092048693, -0.7990447972809518, -1.6759353663253174, 1.100774614434595, -0.4927619697524442, 0.6194621869474087, -0.9770349445234986, 2.446183861020858, -1.2641388705072494, -0.3509840901482267, -1.5447168790348227, -0.5820310738751804, -1.8940182142035784, 0.6502721410295245, -0.2510183863865196, -0.450244269539004, -1.2220822379934468, 0.0209066398085498, -0.5133115761098348, 1.0273952318146993, -1.1514057252250554, 0.8539983164667628, 0.7244955913270162, -0.2884457402158876, -1.8054178421460965, 0.0953558346264852, -1.9071064472522807, 0.3873854521412688, -0.9004032616591676, -0.6305921872384689, 0.4892620129022636, 0.3026044030768996, -1.4360142259311874, 0.8373707205864924, -2.4141656406543213, 0.8789426865773082, -1.3066061207959585, -1.2010338557570561, 0.5973444713909718, -0.2753981415511222, -1.7781337422340586, 0.2180606158330957, -0.8816949638343048, -1.2899000142231924, -0.3718427613283245, 0.8934604440223014, -2.0733367316334963, 1.425000629302837, -2.05831876862194, -0.0132481533411186, -0.0146828940971382, 0.5373803507909349, -1.1391903006052055, -0.4683316529683142, -0.8088938788954133, 0.7538403107983256, 0.8730032187542354, -0.4491236514831109, -1.115211024260115, -0.8134941762361538, -1.0304781097293105, 0.6330614900219185, -0.3332647712765437, 1.7956132892267858, -2.4552633711617844, 0.6939363404435979, -1.449841774369084, -0.6930720321635851, -2.111463234089792, 0.2416646744482788, -0.724603769105658, -1.5173284598250387, -0.9142270627173479, -0.8623937132292523, -0.6879682310283047, -0.2918483984546362, -1.8464748670712772, -0.6244709616417714, -0.4416501933275934, 0.4641317386176467, -1.684790899313298, -0.8210858964039254, -1.1160434846480967, 0.3537980656575814, -0.7599609547038553, -1.5710888558666722, -0.0042482303518812, -0.208931526461071, -1.5047603863764185, -1.6598379651537716]|773883.6250000000000000|      8.00000000|[635, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[-1.3975844969737534, 0.6209450163442076, -0.0802342733881968, -0.2123517638091471, -1.289747748931221, 0.401158947659618, -1.247384436012586, -1.026468599611539, -0.2230838561182572, 1.4204727796541525, -0.0451612092048693, -0.7990447972809518, -1.6759353663253174, 1.100774614434595, -0.4927619697524442, 0.6194621869474087, -0.9770349445234986, 2.446183861020858, -1.2641388705072494, -0.3509840901482267, -1.5447168790348227, -0.5820310738751804, -1.8940182142035784, 0.6502721410295245, -0.2510183863865196, -0.450244269539004, -1.2220822379934468, 0.0209066398085498, -0.5133115761098348, 1.0273952318146993, -1.1514057252250554, 0.8539983164667628, 0.7244955913270162, -0.2884457402158876, -1.8054178421460965, 0.0953558346264852, -1.9071064472522807, 0.3873854521412688, -0.9004032616591676, -0.6305921872384689, 0.4892620129022636, 0.3026044030768996, -1.4360142259311874, 0.8373707205864924, -2.4141656406543213, 0.8789426865773082, -1.3066061207959585, -1.2010338557570561, 0.5973444713909718, -0.2753981415511222, -1.7781337422340586, 0.2180606158330957, -0.8816949638343048, -1.2899000142231924, -0.3718427613283245, 0.8934604440223014, -2.0733367316334963, 1.425000629302837, -2.05831876862194, -0.0132481533411186, -0.0146828940971382, 0.5373803507909349, -1.1391903006052055, -0.4683316529683142, -0.8088938788954133, 0.7538403107983256, 0.8730032187542354, -0.4491236514831109, -1.115211024260115, -0.8134941762361538, -1.0304781097293105, 0.6330614900219185, -0.3332647712765437, 1.7956132892267858, -2.4552633711617844, 0.6939363404435979, -1.449841774369084, -0.6930720321635851, -2.111463234089792, 0.2416646744482788, -0.724603769105658, -1.5173284598250387, -0.9142270627173479, -0.8623937132292523, -0.6879682310283047, -0.2918483984546362, -1.8464748670712772, -0.6244709616417714, -0.4416501933275934, 0.4641317386176467, -1.684790899313298, -0.8210858964039254, -1.1160434846480967, 0.3537980656575814, -0.7599609547038553, -1.5710888558666722, -0.0042482303518812, -0.208931526461071, -1.5047603863764185, -1.6598379651537716]|773883.6250000000000000|      4.00000000|[756, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
