k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[1.0213081253694523, 0.0203039214319543, 1.8886244080587538, 0.0162034117291442, 0.022464969646293, 2.001403537285358, 0.4296768454700428, 0.0181259005413802, 2.11707520090202, 0.802151088172519, 0.0195664003530279, 2.16630933086241, 0.22177868246281, 0.0197334844680962, 2.215839125539961, 2.691883918797292, 0.0188666127383798, 2.2809427620982023, 0.8027584350735978, 0.0177285113564699, 2.38712030522264, 2.270855642609738, 0.0201248414937272, 2.4876441806998915, 14.356741839560925, 0.0417519957876091, 2.555517317679392, 12.161940732591496, 0.0338443903067412, 2.7077308271022993, 0.278065090822279, 0.0196099417155263, 2.9396449284234545, 0.2428382052352135, 0.019270748366758, 2.968284258799458, 1.1652867583525766, 0.0241307417246679, 3.1261842698092384, 0.1784136625718109, 0.020843187120977, 3.2257164541630226, 0.1125961666719506, 0.0204532060589886, 3.2551152656069946, 3.7473878851250504, 0.02403953079853, 3.3796310678702337, 0.8317558499756734, 0.0237350519342199, 3.6690125018372224, 0.1571424532347752, 0.0210338623674715, 3.7251900727419853, 0.3823246903698456, 0.0172102854877609, 3.831115274556042, 0.9220471017911366, 0.0206137739949321, 3.9599215030294856, 0.2588217349602885, 0.022168561166129, 4.052214717796122, 2.0697702772857927, 0.019222592961238, 4.175714489284445, 1.9451124182967585, 0.0184847080330958, 4.430662725677722, 1.483460778879417, 0.0221480899262453, 4.558327133369826, 0.4826268579251697, 0.0199335912349662, 4.603460005604465, 0.4924897124857554, 0.01827922419361, 4.703258040839776, 0.3294373518685652, 0.019186418001282, 4.802555227522138, 0.8412902179704947, 0.0196899143364543, 4.969254432916328, 0.4589000353779681, 0.0229768337166746, 5.396041918821746, 0.4907133432478421, 0.0187955091972173, 5.417964097276169, 0.9861100987013877, 0.0190992883445492, 2.588941434271067, -0.0161862260707881, 0.0198948232487122, 3.8629342837216663, 0.2672095845116108, 0.0208961675407431, 5.196208834240625]|2651647.1399121386930346|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[1.021368515288887, 0.019704022570864, 1.8883688751331082, 0.0158506520422027, 0.0209649730441748, 2.001909403842136, 0.4331220431733346, 0.0163969342068172, 2.1214981061482927, 0.8074323033713409, 0.0219499376990739, 2.161236824451051, 0.2213776822276911, 0.0143236120693234, 2.216137445847518, 2.691124454408128, 0.0297742276802981, 2.280872793181999, 0.8072458706055122, 0.0213550249989385, 2.3883967703834994, 2.2761737934963895, 0.0270461537182826, 2.4799095375982385, 14.355151112161515, 0.0750974006121612, 2.550524844723764, 12.16358139987155, 0.0671303589418763, 2.711222894122224, 0.2790054788982065, 0.0247037986315814, 2.93483728738777, 0.2458186964138926, 0.021428570748914, 2.958011806608979, 1.1680251623572775, 0.019221589878165, 3.127817723026349, 0.1817783477791787, 0.026972176021794, 3.222511245353663, 0.1062490222079908, 0.0194292291099467, 3.252072593422276, 3.7463944863914658, 0.036675098577676, 3.3720676194939143, 0.8356726945591153, 0.0253864805084107, 3.670579794982024, 0.1560854548634741, 0.0192444315995582, 3.7196354257861763, 0.380223579226063, 0.018308871211678, 3.829891007589438, 0.921859774481596, 0.018750743561858, 3.959233639234631, 0.2568944737505965, 0.0218360319478606, 4.047286663641126, 2.0644555103748443, 0.0241677233352267, 4.174603102384446, 1.942669478333691, 0.0291084112342009, 4.425965954564684, 1.4769898676827864, 0.0243956177802314, 4.553259703620537, 0.4782487857748008, 0.02221880257377, 4.601935848677567, 0.4909245225559773, 0.0192350537094899, 4.703082836904185, 0.3318160673275272, 0.0190019637091977, 4.804075461229607, 0.8425357359400857, 0.0289811922553297, 4.971886032821047, 0.4628196556254153, 0.0271401267636618, 5.400246193627098, 0.4895020804192691, 0.0224264397070797, 5.415916661080578, 0.9867035245120479, 0.0132201768632332, 2.593343376893599, -0.0109982168974558, 0.0238542656572652, 3.8672898110234857, 0.2690462828823569, 0.0215496465188871, 5.192709175678856]|1904771.0251710470765829|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[1.0249842767209336, 0.0486249907010258, 1.9030941248060427, 0.0371141769504381, 0.0277394388937588, 2.016215017782225, 0.4209830570233961, 0.0216446351348576, 2.1212994052340943, 0.8135633332267326, 0.0221503909940793, 2.1721637128209466, 0.2080775505650674, 0.0271848060678731, 2.2139840943429956, 2.694271602020387, 0.0465606989459376, 2.2974469342301216, 0.8066536025643252, 0.0231377368469958, 2.383036266587449, 2.2728152904184964, 0.0281577237452118, 2.4783604571630335, 14.351093584083593, 0.1017521325125594, 2.5407721318054612, 12.159351650822142, 0.1114067358603308, 2.7495064556143785, 0.272191954977018, 0.0277667148193989, 2.9334934886217816, 0.2549327015450652, 0.0159820184246507, 2.9590901961647136, 1.1964661046021396, 0.020649002196505, 3.135317445357323, 0.2006332993170945, 0.020095786361615, 3.2461846289833045, 0.1083044162864761, 0.0167989016370956, 3.2676186547084956, 3.7446822648140285, 0.0501445835061215, 3.370359711008733, 0.8388919428594095, 0.0184340720607626, 3.6607348420067938, 0.1634599598191333, 0.0049545753164264, 3.7233751609603383, 0.3902891596426475, 0.023014093124044, 3.838101970036095, 0.916406921160347, 0.0174652217381095, 3.9692470749469284, 0.2584324753864026, 0.032978603189308, 4.040409401681158, 2.0658193318541676, 0.0444989979255107, 4.170987836889935, 1.9461865251851018, 0.0396353622006343, 4.438508807775621, 1.472228363337185, 0.0393928949493822, 4.559874022629948, 0.4741753773976893, 0.0448112987097287, 4.609569327823169, 0.4854418015888701, 0.0202733846046577, 4.684967545162879, 0.3298977047175614, 0.013646831170354, 4.801108106579673, 0.8674184027207877, 0.0438570305133285, 4.96454499579277, 0.4596988995230133, 0.0246973868055986, 5.407673885118174, 0.4867665484574356, 0.0113706303039963, 5.429033124764065, 0.9890624925539054, -0.0145948220227508, 2.6104341818066414, -0.0304793819695347, 0.0170874416320771, 3.860248749365797, 0.2750654774167411, 0.0143912700236871, 5.199377668961197]|1322643.8232680950313807|      0.25000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[1.0249842767209336, 0.0486249907010258, 1.9030941248060427, 0.0371141769504381, 0.0277394388937588, 2.016215017782225, 0.4209830570233961, 0.0216446351348576, 2.1212994052340943, 0.8135633332267326, 0.0221503909940793, 2.1721637128209466, 0.2080775505650674, 0.0271848060678731, 2.2139840943429956, 2.694271602020387, 0.0465606989459376, 2.2974469342301216, 0.8066536025643252, 0.0231377368469958, 2.383036266587449, 2.2728152904184964, 0.0281577237452118, 2.4783604571630335, 14.351093584083593, 0.1017521325125594, 2.5407721318054612, 12.159351650822142, 0.1114067358603308, 2.7495064556143785, 0.272191954977018, 0.0277667148193989, 2.9334934886217816, 0.2549327015450652, 0.0159820184246507, 2.9590901961647136, 1.1964661046021396, 0.020649002196505, 3.135317445357323, 0.2006332993170945, 0.020095786361615, 3.2461846289833045, 0.1083044162864761, 0.0167989016370956, 3.2676186547084956, 3.7446822648140285, 0.0501445835061215, 3.370359711008733, 0.8388919428594095, 0.0184340720607626, 3.6607348420067938, 0.1634599598191333, 0.0049545753164264, 3.7233751609603383, 0.3902891596426475, 0.023014093124044, 3.838101970036095, 0.916406921160347, 0.0174652217381095, 3.9692470749469284, 0.2584324753864026, 0.032978603189308, 4.040409401681158, 2.0658193318541676, 0.0444989979255107, 4.170987836889935, 1.9461865251851018, 0.0396353622006343, 4.438508807775621, 1.472228363337185, 0.0393928949493822, 4.559874022629948, 0.4741753773976893, 0.0448112987097287, 4.609569327823169, 0.4854418015888701, 0.0202733846046577, 4.684967545162879, 0.3298977047175614, 0.013646831170354, 4.801108106579673, 0.8674184027207877, 0.0438570305133285, 4.96454499579277, 0.4596988995230133, 0.0246973868055986, 5.407673885118174, 0.4867665484574356, 0.0113706303039963, 5.429033124764065, 0.9890624925539054, -0.0145948220227508, 2.6104341818066414, -0.0304793819695347, 0.0170874416320771, 3.860248749365797, 0.2750654774167411, 0.0143912700236871, 5.199377668961197]|1322643.8232680950313807|      0.12500000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[1.0249842767209336, 0.0486249907010258, 1.9030941248060427, 0.0371141769504381, 0.0277394388937588, 2.016215017782225, 0.4209830570233961, 0.0216446351348576, 2.1212994052340943, 0.8135633332267326, 0.0221503909940793, 2.1721637128209466, 0.2080775505650674, 0.0271848060678731, 2.2139840943429956, 2.694271602020387, 0.0465606989459376, 2.2974469342301216, 0.8066536025643252, 0.0231377368469958, 2.383036266587449, 2.2728152904184964, 0.0281577237452118, 2.4783604571630335, 14.351093584083593, 0.1017521325125594, 2.5407721318054612, 12.159351650822142, 0.1114067358603308, 2.7495064556143785, 0.272191954977018, 0.0277667148193989, 2.9334934886217816, 0.2549327015450652, 0.0159820184246507, 2.9590901961647136, 1.1964661046021396, 0.020649002196505, 3.135317445357323, 0.2006332993170945, 0.020095786361615, 3.2461846289833045, 0.1083044162864761, 0.0167989016370956, 3.2676186547084956, 3.7446822648140285, 0.0501445835061215, 3.370359711008733, 0.8388919428594095, 0.0184340720607626, 3.6607348420067938, 0.1634599598191333, 0.0049545753164264, 3.7233751609603383, 0.3902891596426475, 0.023014093124044, 3.838101970036095, 0.916406921160347, 0.0174652217381095, 3.9692470749469284, 0.2584324753864026, 0.032978603189308, 4.040409401681158, 2.0658193318541676, 0.0444989979255107, 4.170987836889935, 1.9461865251851018, 0.0396353622006343, 4.438508807775621, 1.472228363337185, 0.0393928949493822, 4.559874022629948, 0.4741753773976893, 0.0448112987097287, 4.609569327823169, 0.4854418015888701, 0.0202733846046577, 4.684967545162879, 0.3298977047175614, 0.013646831170354, 4.801108106579673, 0.8674184027207877, 0.0438570305133285, 4.96454499579277, 0.4596988995230133, 0.0246973868055986, 5.407673885118174, 0.4867665484574356, 0.0113706303039963, 5.429033124764065, 0.9890624925539054, -0.0145948220227508, 2.6104341818066414, -0.0304793819695347, 0.0170874416320771, 3.860248749365797, 0.2750654774167411, 0.0143912700236871, 5.199377668961197]|1322643.8232680950313807|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[1.0183849830373983, 0.0554852220702701, 1.8949104483364227, 0.0336894074019232, 0.0247736087085908, 2.015900384873985, 0.4229169523576091, 0.0262049876576599, 2.1206159605523727, 0.8134158643483342, 0.015781614606339, 2.177947440106445, 0.2170369709779878, 0.0263367948692057, 2.2131905825825484, 2.6921441298179642, 0.0460447076224983, 2.298158810645004, 0.8034136284210475, 0.0319696793828687, 2.3819046309918535, 2.2737175678020622, 0.0367295865385256, 2.47380475267954, 14.342790902302955, 0.1228038999554612, 2.5323756835429023, 12.15890753781899, 0.1122061656939531, 2.75053713017348, 0.2730777531368749, 0.0223938289134235, 2.93035538011849, 0.2521242752474307, 0.0179273464278884, 2.959215044230355, 1.2027891530923214, 0.0263247103123164, 3.1405465798406533, 0.1955928531271908, 0.024077359193779, 3.246454979039286, 0.1099378784109514, 0.0220481957756715, 3.2674351015837186, 3.7574241927391125, 0.0606280952024561, 3.3711561319611283, 0.8443214574729054, 0.0165869169988752, 3.651508086930013, 0.1672700906064881, 0.0038853085102919, 3.71842204038916, 0.3845252467086154, 0.0276306858671829, 3.8367852799905138, 0.918712698451212, 0.0265249403840114, 3.9736996557305044, 0.2570847996980284, 0.0280173675284301, 4.048903340523919, 2.068624924915739, 0.0399290039128966, 4.1789448089168735, 1.9506635403458188, 0.0401438994127669, 4.444991000989216, 1.4662871375503026, 0.0358136440754725, 4.545041062674618, 0.4792306967828043, 0.0531915719809639, 4.61146715521714, 0.4886418083882847, 0.0131498060061143, 4.693788124938616, 0.3285803875833257, 0.0175039173362911, 4.794029021001574, 0.8656906731265693, 0.0361004734289837, 4.9710494510863095, 0.4627288301600663, 0.0289144451228934, 5.407622085828614, 0.4783161902168082, 0.0141159819112239, 5.433591941015351, 0.9912993961190769, -0.0386231728879881, 2.6019881435189096, -0.0325818300008707, 0.0173461560660888, 3.864837054844288, 0.2724717490161642, 0.0221985556210557, 5.187099305534016]|1243572.2833377623464912|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
