k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3072352628695274, 0.2573238155850495, 0.1427970589764452, 0.5496423989539573, 0.1271473707545749, 0.0914348892535187, -0.1416345617728887, -0.0868372677577134, -0.0803170186317659, 0.1661225442382839, -0.0719178115943199, -0.0422724528735826, -0.004350904981391, 0.1470615080156993, -0.046369766361949, -0.1224134935930339, 0.0069499296781054, 0.2196872988412884, -0.3645202521815888, 0.0630855683056901, 0.419025491680671, -0.1556581494321065]| 13.6938729839310973|      2.00000000|[24, 3, 1, 3]                                                              |  | used linear model with 27 points | iterate success | actual_k=2
       2|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      4.00000000|[49, 5, 2, 6]                                                              |  | used linear model with 27 points | iterate success | actual_k=2
       3|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      2.00000000|[73, 8, 3, 9]                                                              |  | used linear model with 27 points | iterate failure | actual_k=2
       4|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      1.00000000|[97, 11, 4, 12]                                                            |  | used linear model with 27 points | iterate failure | actual_k=2
       5|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      0.50000000|[121, 14, 5, 15]                                                           |  | used linear model with 27 points | iterate failure | actual_k=2
       6|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      0.25000000|[145, 17, 6, 18]                                                           |  | used linear model with 27 points | iterate failure | actual_k=2
       7|[1.4247714460018863, 0.7273367567844511, -0.1616520333842313, 1.867903651829173, -0.0515185201258272, -0.2269876468936527, -0.1783604669606108, -0.0332517630001359, 0.1199532684978475, 0.2154390835786326, -0.2760209592952367, 0.3614083014864449, 0.1201189136930928, 0.1346102632072066, 0.2661824090382233, -0.3122358287013686, 0.0240832928574977, 0.2232914471191147, -0.483355062098898, 0.2968512183044636, 0.1951734332954564, -0.371190143017148]| 12.1520145184375519|      0.12500000|[170, 19, 7, 21]                                                           |  | used linear model with 27 points | iterate failure | actual_k=2
       8|[1.4524034119929374, 0.7214171500307673, -0.1803306837317009, 1.9652131106469009, -0.0640218487698253, -0.2278936790064978, -0.1639375949823862, -0.0480078731216281, 0.1376090311946053, 0.2342127501107492, -0.2879068148478575, 0.3746781170123796, 0.113546118893694, 0.1596229808352925, 0.2581726401950565, -0.2973984818621789, 0.0115984686364034, 0.2187634831554844, -0.5018128887703148, 0.2648759092973889, 0.2259316359898011, -0.3734842060545808]| 12.1455035290638946|      0.25000000|[193, 23, 8, 24]                                                           |  | used linear model with 27 points | iterate success | actual_k=2
       9|[1.4524034119929374, 0.7214171500307673, -0.1803306837317009, 1.9652131106469009, -0.0640218487698253, -0.2278936790064978, -0.1639375949823862, -0.0480078731216281, 0.1376090311946053, 0.2342127501107492, -0.2879068148478575, 0.3746781170123796, 0.113546118893694, 0.1596229808352925, 0.2581726401950565, -0.2973984818621789, 0.0115984686364034, 0.2187634831554844, -0.5018128887703148, 0.2648759092973889, 0.2259316359898011, -0.3734842060545808]| 12.1455035290638946|      0.12500000|[217, 26, 9, 27]                                                           |  | used linear model with 27 points | iterate failure | actual_k=2
