k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1602125842299361, 0.040299890283379, -0.4157046728973621, -0.3433635255390404, 0.7512186051903106, -0.0099400961997023, 0.0336815302825165, 0.2633412124661648, 0.2169970575753368]|239323.0777151221118402|      2.00000000|[29, 4, 1, 3]                                                              |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       2|[-0.1602125842299361, 0.040299890283379, -0.4157046728973621, -0.3433635255390404, 0.7512186051903106, -0.0099400961997023, 0.0336815302825165, 0.2633412124661648, 0.2169970575753368]|239323.0777151221118402|      1.00000000|[58, 8, 1, 5]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.1602125842299361, 0.040299890283379, -0.4157046728973621, -0.3433635255390404, 0.7512186051903106, -0.0099400961997023, 0.0336815302825165, 0.2633412124661648, 0.2169970575753368]|239323.0777151221118402|      0.50000000|[86, 12, 1, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.0686753344398728, 0.0317052561289029, -0.380565588016135, 0.0997880324492599, 0.9464698852315927, 0.054041115016555, 0.0182111242915385, 0.3014775645535565, 0.2213136502543614]|16726.0585937500000000|      1.00000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-0.0686753344398728, 0.0317052561289029, -0.380565588016135, 0.0997880324492599, 0.9464698852315927, 0.054041115016555, 0.0182111242915385, 0.3014775645535565, 0.2213136502543614]|16726.0585937500000000|      0.50000000|[142, 20, 2, 12]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.0686753344398728, 0.0317052561289029, -0.380565588016135, 0.0997880324492599, 0.9464698852315927, 0.054041115016555, 0.0182111242915385, 0.3014775645535565, 0.2213136502543614]|16726.0585937500000000|      0.25000000|[171, 24, 2, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0686753344398728, 0.0317052561289029, -0.380565588016135, 0.0997880324492599, 0.9464698852315927, 0.054041115016555, 0.0182111242915385, 0.3014775645535565, 0.2213136502543614]|16726.0585937500000000|      0.12500000|[199, 28, 2, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.0402848803212334, 0.0250638682380657, -0.3963318154838312, -0.0047503969648508, 0.9481636994618917, -0.0033823182066727, 0.0285164984026457, 0.3140916045919092, 0.2270042123918333]|210.6523284912109375|      0.25000000|[227, 32, 2, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[-0.0402848803212334, 0.0250638682380657, -0.3963318154838312, -0.0047503969648508, 0.9481636994618917, -0.0033823182066727, 0.0285164984026457, 0.3140916045919092, 0.2270042123918333]|210.6523284912109375|      0.12500000|[255, 36, 2, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.0402848803212334, 0.0250638682380657, -0.3963318154838312, -0.0047503969648508, 0.9481636994618917, -0.0033823182066727, 0.0285164984026457, 0.3140916045919092, 0.2270042123918333]|210.6523284912109375|      0.06250000|[283, 40, 2, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[-0.0402848803212334, 0.0250638682380657, -0.3963318154838312, -0.0047503969648508, 0.9481636994618917, -0.0033823182066727, 0.0285164984026457, 0.3140916045919092, 0.2270042123918333]|210.6523284912109375|      0.03125000|[311, 44, 3, 25]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-0.0402848803212334, 0.0250638682380657, -0.3963318154838312, -0.0047503969648508, 0.9481636994618917, -0.0033823182066727, 0.0285164984026457, 0.3140916045919092, 0.2270042123918333]|210.6523284912109375|      0.01562500|[340, 48, 3, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
