k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[0.6045268321950878, 0.0180899374654155, 1.8885323861606456, 0.6536620397260605, 0.0229993347220723, 2.004085941914073, 1.3007343297921492, 0.0178283012643081, 2.1175323209889068, -0.0234507787726065, 0.0223349976508301, 2.165337245019998, 1.2326181500900466, 0.0213701928063273, 2.216082713039627, 0.2147885119343609, 0.0187048691182014, 2.2803712318954212, 1.3331719510547795, 0.0209651853374658, 2.391271696310004, 4.50665580529816, 0.0380792687947742, 2.49261757556992, 0.6624530755525075, 0.0213668397163232, 2.560665717952786, 4.389912548907346, 0.0366134195727878, 2.708248156136995, 0.2295054167278057, 0.0207545392596922, 2.9403183389954917, 0.2322356696028195, 0.0173228845711822, 2.9662303659531957, 0.7131605919712124, 0.0191747643744767, 3.128540601378331, 0.2072425032985355, 0.023561343694962, 3.226897339092531, -0.0684688641878581, 0.0169585994075147, 3.255740169196596, 1.380269866902019, 0.0219884140235389, 3.3807216844203474, 0.2384702417089668, 0.0200538063921645, 3.669052632332672, 0.0578836199587364, 0.024237982923401, 3.7192336525978105, 0.0163874415298453, 0.0181852467544894, 3.8334967662291852, 0.4152137361562241, 0.0188562066384078, 3.9609799145946094, 0.2631845169626585, 0.0218383712597154, 4.054112298147573, 0.8181864345587083, 0.0213049238214989, 4.177549570146863, 0.9641946359325391, 0.0207470746281145, 4.429958372856104, 0.7436816754790612, 0.0228153607158044, 4.55834522444562, 0.2157612823101495, 0.0206327902059704, 4.602863745495948, 0.5011588059222398, 0.0155362094855895, 4.7060032433183325, 0.0480354517121832, 0.0209227045695641, 4.798736743540373, 0.3691420343135332, 0.0200082255431719, 4.968100815297824, 0.1608649061466347, 0.0215127183224806, 5.398143911007539, 0.2896607069309827, 0.0227680355570235, 5.417337059899778, 0.0970022452086081, 0.0199003172091323, 2.58664987026561, 0.0036234632284594, 0.0200211997099085, 3.86142740264808, 0.1572205883608916, 0.0230954426019653, 5.196791682208277]|350448.3629372824798338|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[0.605467500093296, 0.0136184844441914, 1.883869655810493, 0.6617038358425384, 0.0151055305798199, 2.0020287824670744, 1.2994808606213792, 0.0306145503834684, 2.1134979501048905, -0.0206437445140869, 0.0212540248012743, 2.161610633175532, 1.241562774310689, 0.0257172519278144, 2.2212003141245127, 0.2199160045573834, 0.0148242670661596, 2.276252134738966, 1.3267989601248555, 0.0278942944846874, 2.3877261617255905, 4.510930310332149, 0.0552134646945436, 2.4940146350356356, 0.6578174360804437, 0.0150536598360088, 2.568956569974827, 4.394538860903147, 0.0620964061859704, 2.7161491477646216, 0.2372888872893062, 0.0230871361682416, 2.9401159149839735, 0.2289088854385608, 0.0158625592071335, 2.9578177994217367, 0.7118354706118493, 0.0205264461330356, 3.1285871904806286, 0.2069221355981256, 0.023326886315874, 3.23087153711264, -0.0634913126137735, 0.0115088865044286, 3.2440105607452354, 1.3798030855634396, 0.0214723292692814, 3.367764469255893, 0.2429387514258229, 0.0291698530872729, 3.66653712034417, 0.0546940723882306, 0.0237527242435375, 3.7164765443164436, 0.0142170122014862, 0.0135361965932677, 3.8335844744718273, 0.4101466049156243, 0.0167700933508373, 3.963072459704314, 0.2607283587819311, 0.013075449949275, 4.0595194404665875, 0.8199962102903089, 0.0235211041595313, 4.174907704296698, 0.9712377927490959, 0.0350883714296348, 4.427356689464793, 0.73793852906373, 0.02482285352121, 4.559615106679655, 0.224002275108183, 0.0278554867869443, 4.608214124182963, 0.5057586052545011, 0.0257180682877151, 4.705463272851866, 0.0463768920547932, 0.0176525391955202, 4.8049089643729666, 0.3695978593277203, 0.0291898160903264, 4.97047802988316, 0.1658093704381515, 0.0228560603062813, 5.396884078560554, 0.295251958159445, 0.0270907074319034, 5.418901828196287, 0.0827189497935844, 0.0218788025003793, 2.5849476134618112, 0.0046823572958563, 0.0292543471947494, 3.8564329290558583, 0.1623118013945114, 0.0150935958914116, 5.193251933166471]|293235.6019744932418689|      0.12500000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       8|[0.605467500093296, 0.0136184844441914, 1.883869655810493, 0.6617038358425384, 0.0151055305798199, 2.0020287824670744, 1.2994808606213792, 0.0306145503834684, 2.1134979501048905, -0.0206437445140869, 0.0212540248012743, 2.161610633175532, 1.241562774310689, 0.0257172519278144, 2.2212003141245127, 0.2199160045573834, 0.0148242670661596, 2.276252134738966, 1.3267989601248555, 0.0278942944846874, 2.3877261617255905, 4.510930310332149, 0.0552134646945436, 2.4940146350356356, 0.6578174360804437, 0.0150536598360088, 2.568956569974827, 4.394538860903147, 0.0620964061859704, 2.7161491477646216, 0.2372888872893062, 0.0230871361682416, 2.9401159149839735, 0.2289088854385608, 0.0158625592071335, 2.9578177994217367, 0.7118354706118493, 0.0205264461330356, 3.1285871904806286, 0.2069221355981256, 0.023326886315874, 3.23087153711264, -0.0634913126137735, 0.0115088865044286, 3.2440105607452354, 1.3798030855634396, 0.0214723292692814, 3.367764469255893, 0.2429387514258229, 0.0291698530872729, 3.66653712034417, 0.0546940723882306, 0.0237527242435375, 3.7164765443164436, 0.0142170122014862, 0.0135361965932677, 3.8335844744718273, 0.4101466049156243, 0.0167700933508373, 3.963072459704314, 0.2607283587819311, 0.013075449949275, 4.0595194404665875, 0.8199962102903089, 0.0235211041595313, 4.174907704296698, 0.9712377927490959, 0.0350883714296348, 4.427356689464793, 0.73793852906373, 0.02482285352121, 4.559615106679655, 0.224002275108183, 0.0278554867869443, 4.608214124182963, 0.5057586052545011, 0.0257180682877151, 4.705463272851866, 0.0463768920547932, 0.0176525391955202, 4.8049089643729666, 0.3695978593277203, 0.0291898160903264, 4.97047802988316, 0.1658093704381515, 0.0228560603062813, 5.396884078560554, 0.295251958159445, 0.0270907074319034, 5.418901828196287, 0.0827189497935844, 0.0218788025003793, 2.5849476134618112, 0.0046823572958563, 0.0292543471947494, 3.8564329290558583, 0.1623118013945114, 0.0150935958914116, 5.193251933166471]|293235.6019744932418689|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       9|[0.5999784157354161, 0.0324500160862386, 1.8837062072146504, 0.6629630722571723, 0.0255374413235233, 2.003263870385577, 1.296849631051523, 0.0289609861867711, 2.1150412842655157, -0.0153080987048498, 0.0125700002403486, 2.1717761761959036, 1.241320222864846, 0.0267958134227031, 2.219185120669146, 0.2173526578855555, 0.0168220688251807, 2.275047424006265, 1.313417026781071, 0.0320397659078976, 2.3802637522913654, 4.502298776365586, 0.0724431538290616, 2.494522505562085, 0.6570593258448536, 0.0296372197844956, 2.572466423454852, 4.398000316984723, 0.062813736473663, 2.727535866414118, 0.2397740361545491, 0.0191353648297968, 2.932057964514651, 0.2160233438853646, 0.0118455950703699, 2.9579209139090756, 0.7119308017304529, 0.0299170444288153, 3.1311998556310408, 0.2084162719187708, 0.0112252102648672, 3.2215675077197763, -0.0588770119551487, 0.0156354457617115, 3.2340158555589165, 1.3755088319748616, 0.0328865186039787, 3.364592327901057, 0.2528734609330464, 0.0312311172462055, 3.669933165861419, 0.0515367075473018, 0.0256675477028249, 3.710865241089827, 0.0115755579550819, 0.0145261528851641, 3.8406180484197456, 0.4051177413363249, 0.0147144750665892, 3.973200948560108, 0.2633008021587746, 0.0148081523366209, 4.0647219235657515, 0.8273713859960384, 0.0310099688297243, 4.179153430262562, 0.9656064135722265, 0.0335219247420662, 4.427248037815053, 0.7381978221564656, 0.0199675219948206, 4.556203086762239, 0.218985195175017, 0.0339783567198313, 4.60649210015732, 0.4985240776862137, 0.0309525568310694, 4.700326175772823, 0.0491467440522567, 0.0110852786904143, 4.807315167490926, 0.3685309282909763, 0.0352803916145031, 4.970635855815372, 0.1702265386415545, 0.0247113613329165, 5.405982395624998, 0.3029542429357606, 0.033400945718336, 5.418056805259484, 0.0903332762444864, 0.0245212078392681, 2.592592054120194, 0.002509724127647, 0.0328526056069112, 3.865688597802893, 0.1615166475400406, 0.0160679131858376, 5.19215183693825]|266892.2416084000724368|      0.12500000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
      10|[0.5999784157354161, 0.0324500160862386, 1.8837062072146504, 0.6629630722571723, 0.0255374413235233, 2.003263870385577, 1.296849631051523, 0.0289609861867711, 2.1150412842655157, -0.0153080987048498, 0.0125700002403486, 2.1717761761959036, 1.241320222864846, 0.0267958134227031, 2.219185120669146, 0.2173526578855555, 0.0168220688251807, 2.275047424006265, 1.313417026781071, 0.0320397659078976, 2.3802637522913654, 4.502298776365586, 0.0724431538290616, 2.494522505562085, 0.6570593258448536, 0.0296372197844956, 2.572466423454852, 4.398000316984723, 0.062813736473663, 2.727535866414118, 0.2397740361545491, 0.0191353648297968, 2.932057964514651, 0.2160233438853646, 0.0118455950703699, 2.9579209139090756, 0.7119308017304529, 0.0299170444288153, 3.1311998556310408, 0.2084162719187708, 0.0112252102648672, 3.2215675077197763, -0.0588770119551487, 0.0156354457617115, 3.2340158555589165, 1.3755088319748616, 0.0328865186039787, 3.364592327901057, 0.2528734609330464, 0.0312311172462055, 3.669933165861419, 0.0515367075473018, 0.0256675477028249, 3.710865241089827, 0.0115755579550819, 0.0145261528851641, 3.8406180484197456, 0.4051177413363249, 0.0147144750665892, 3.973200948560108, 0.2633008021587746, 0.0148081523366209, 4.0647219235657515, 0.8273713859960384, 0.0310099688297243, 4.179153430262562, 0.9656064135722265, 0.0335219247420662, 4.427248037815053, 0.7381978221564656, 0.0199675219948206, 4.556203086762239, 0.218985195175017, 0.0339783567198313, 4.60649210015732, 0.4985240776862137, 0.0309525568310694, 4.700326175772823, 0.0491467440522567, 0.0110852786904143, 4.807315167490926, 0.3685309282909763, 0.0352803916145031, 4.970635855815372, 0.1702265386415545, 0.0247113613329165, 5.405982395624998, 0.3029542429357606, 0.033400945718336, 5.418056805259484, 0.0903332762444864, 0.0245212078392681, 2.592592054120194, 0.002509724127647, 0.0328526056069112, 3.865688597802893, 0.1615166475400406, 0.0160679131858376, 5.19215183693825]|266892.2416084000724368|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=16
      11|[0.5945474750152957, 0.0389944337225325, 1.8909058639917349, 0.66266697647455, 0.0277985600945013, 2.0015175342967515, 1.3007468062925953, 0.0323052114181988, 2.110266959645976, -0.0215205090213806, 0.0101303400252292, 2.1821865908717912, 1.235091638865808, 0.0338166923942608, 2.2220956324215257, 0.2130323611759016, 0.0124632073847965, 2.273477222970033, 1.314521594467649, 0.0355286909753701, 2.3786372421545803, 4.502624587902575, 0.0815444178886782, 2.5020302048132925, 0.6441448435471917, 0.0331447123023936, 2.577256562725707, 4.395061425946736, 0.075550863459062, 2.7184411079794444, 0.2369933922550679, 0.0131876777238038, 2.9395314621585693, 0.2167430308432102, 0.0092694714399619, 2.9563669276920876, 0.7126782438224158, 0.0314570578355499, 3.1361046814930438, 0.2078914439821921, 0.0193560910099661, 3.223959886405638, -0.0665760940355537, 0.0179480116022009, 3.222772877087313, 1.3807685915934924, 0.0409602539177307, 3.370771244489904, 0.2473066593241549, 0.0406341751810609, 3.676761437496546, 0.0476137404147627, 0.0274471465425671, 3.7009364354398224, 0.0148341619087767, 0.0248117670165011, 3.8407150501521725, 0.3968358532671418, 0.0371166086802093, 3.982107282413456, 0.2558246406085511, 0.0077709165701706, 4.058733086037006, 0.8196531151594251, 0.0419832892746022, 4.174787089160179, 0.9721917135679179, 0.0292375217479441, 4.434624313231852, 0.7428776873190782, 0.0262683405840709, 4.551678711192716, 0.224980518824687, 0.0340080190195886, 4.609127157733946, 0.5017253169514228, 0.0336856892815865, 4.692688786322989, 0.0551845016529352, 0.014609844559866, 4.799698731039826, 0.3658295688959346, 0.0381394724623878, 4.9636595856739945, 0.164847277182656, 0.0203373295246631, 5.402277800510797, 0.3018207723433126, 0.0295357510890961, 5.422294408773142, 0.0876206872351279, 0.0276022031625814, 2.5891634593946575, 0.0023566344494776, 0.0356812004303357, 3.863672586156869, 0.1645240383657018, 0.0320178502750019, 5.188096643239324]|254016.7505408982979134|      0.12500000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
