k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       3|[0.9770972925325854, 0.9325724141660403, 0.9054785130249859, 0.9806575944563987, 0.9568038978046579, 0.997046563543924, 0.9754806987339282, 0.9493086344028594, 1.0272573207967464, 1.017982101418752, 1.0700005386070888, 0.8425814141166882, 1.0051422794825675, 0.9140380644107614, 0.9967495132502548, 0.9709823134794345, 1.0121165800427887, 1.0262485324427786, 0.9744418543952332, 0.970497087652736, 1.0360295127659538, 1.020051261669757]|  1.4720548391342163|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.9770972925325854, 0.9325724141660403, 0.9054785130249859, 0.9806575944563987, 0.9568038978046579, 0.997046563543924, 0.9754806987339282, 0.9493086344028594, 1.0272573207967464, 1.017982101418752, 1.0700005386070888, 0.8425814141166882, 1.0051422794825675, 0.9140380644107614, 0.9967495132502548, 0.9709823134794345, 1.0121165800427887, 1.0262485324427786, 0.9744418543952332, 0.970497087652736, 1.0360295127659538, 1.020051261669757]|  1.4720548391342163|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       5|[0.8761690746734853, 0.8827286689127173, 0.8522590254202882, 0.9215510846618886, 0.9363729918204686, 0.9307849066044805, 0.9251051849524395, 0.979678790981957, 0.979971961514442, 1.0435787606730584, 1.116964229071784, 0.7385939203189377, 0.9516768335030964, 0.8707030741589004, 0.9385366955742751, 0.9343241784265308, 0.9840311139709625, 1.0161259056126233, 0.9787007012312371, 0.9339104620974626, 1.0883248773890164, 0.9502426519115261]|  1.4194800853729248|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[0.8761690746734853, 0.8827286689127173, 0.8522590254202882, 0.9215510846618886, 0.9363729918204686, 0.9307849066044805, 0.9251051849524395, 0.979678790981957, 0.979971961514442, 1.0435787606730584, 1.116964229071784, 0.7385939203189377, 0.9516768335030964, 0.8707030741589004, 0.9385366955742751, 0.9343241784265308, 0.9840311139709625, 1.0161259056126233, 0.9787007012312371, 0.9339104620974626, 1.0883248773890164, 0.9502426519115261]|  1.4194800853729248|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       7|[0.8673504021027127, 0.8853296170369952, 0.801431599223973, 0.9170740910626897, 0.9282758693531643, 0.9201589289641567, 0.8410037881808918, 0.8672582439494296, 0.9773088063537843, 1.029063583268775, 1.1066211066938996, 0.6433992667923453, 0.9476700224042354, 0.8208303260542604, 0.8877677801085435, 0.8659111913162529, 0.9401150731679685, 0.8984844535187658, 0.9627196879595488, 0.8737923073523836, 1.1059808883562188, 0.9215251281884161]|  1.3744688034057617|      0.50000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[0.8673504021027127, 0.8853296170369952, 0.801431599223973, 0.9170740910626897, 0.9282758693531643, 0.9201589289641567, 0.8410037881808918, 0.8672582439494296, 0.9773088063537843, 1.029063583268775, 1.1066211066938996, 0.6433992667923453, 0.9476700224042354, 0.8208303260542604, 0.8877677801085435, 0.8659111913162529, 0.9401150731679685, 0.8984844535187658, 0.9627196879595488, 0.8737923073523836, 1.1059808883562188, 0.9215251281884161]|  1.3744688034057617|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       9|[0.837914035146616, 0.8723235797594864, 0.7596215098978463, 0.8889562969329671, 0.919588644861519, 0.9132450710644407, 0.7619255414162514, 0.8314750095246655, 0.9890613066641144, 1.0050774491325518, 1.2049293615764227, 0.5764734064255865, 0.9542383405462452, 0.7612792380531427, 0.9324398892221325, 0.865996210601227, 1.0167365673268183, 0.7929728299103166, 0.8762382382962872, 0.9414582856700288, 1.1429464132530915, 0.9414931056605828]|  1.3403407335281372|      0.50000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[0.837914035146616, 0.8723235797594864, 0.7596215098978463, 0.8889562969329671, 0.919588644861519, 0.9132450710644407, 0.7619255414162514, 0.8314750095246655, 0.9890613066641144, 1.0050774491325518, 1.2049293615764227, 0.5764734064255865, 0.9542383405462452, 0.7612792380531427, 0.9324398892221325, 0.865996210601227, 1.0167365673268183, 0.7929728299103166, 0.8762382382962872, 0.9414582856700288, 1.1429464132530915, 0.9414931056605828]|  1.3403407335281372|      0.25000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      11|[0.8705559667497578, 0.8615277618925159, 0.7462156218190585, 0.8329200423614028, 0.8446118690551705, 0.8695475879864213, 0.6898204821521109, 0.7840987845988099, 0.9666537498702622, 0.9548608426463456, 1.1690512022354973, 0.4123134075271208, 1.0064350341974793, 0.7567243201831084, 0.9363518337869455, 0.8692771456889054, 0.9915420744537878, 0.7377192661746411, 0.883545368499721, 0.8921717174199233, 1.1958963992195493, 0.9371689488724043]|  1.2830749750137329|      0.50000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
