k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.25000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.3440164286538814, 0.4925370340180161, 0.6101361933791217, 0.7053072710635572, 0.533127706498438, 3.0040187597016264, 4.994573380232446, 6.958997527963428, 2.1317803280439254, 4.415313345141716, 5.558430204474269]|  2.1724791526794434|      0.50000000|[87, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.3440164286538814, 0.4925370340180161, 0.6101361933791217, 0.7053072710635572, 0.533127706498438, 3.0040187597016264, 4.994573380232446, 6.958997527963428, 2.1317803280439254, 4.415313345141716, 5.558430204474269]|  2.1724791526794434|      0.25000000|[115, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.3440164286538814, 0.4925370340180161, 0.6101361933791217, 0.7053072710635572, 0.533127706498438, 3.0040187597016264, 4.994573380232446, 6.958997527963428, 2.1317803280439254, 4.415313345141716, 5.558430204474269]|  2.1724791526794434|      0.12500000|[144, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.367537909276265, 0.4193987296807767, 0.6122838059532922, 0.6394292707235325, 0.5131277358596489, 2.998329698297454, 4.942662041378099, 6.968545106352328, 2.155005299782871, 4.455349525765114, 5.562601840639503]|  1.8832637071609497|      0.25000000|[172, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[1.367537909276265, 0.4193987296807767, 0.6122838059532922, 0.6394292707235325, 0.5131277358596489, 2.998329698297454, 4.942662041378099, 6.968545106352328, 2.155005299782871, 4.455349525765114, 5.562601840639503]|  1.8832637071609497|      0.12500000|[200, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.3603686715103975, 0.4029569947485017, 0.6039035712138807, 0.6961616637823261, 0.4779387276697927, 2.960453553473235, 4.937374973598494, 6.964656607120154, 2.1781602025829434, 4.522747409778947, 5.627562691745916]|  1.4421315193176270|      0.25000000|[228, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[1.32554953366136, 0.4070359777568983, 0.593934539741722, 0.735214799915781, 0.4454216000540639, 3.118625198840954, 4.929898492518549, 6.956608072135474, 2.255525526256014, 4.662485500784228, 5.716658277778162]|  0.9850344061851501|      0.50000000|[257, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[1.32554953366136, 0.4070359777568983, 0.593934539741722, 0.735214799915781, 0.4454216000540639, 3.118625198840954, 4.929898492518549, 6.956608072135474, 2.255525526256014, 4.662485500784228, 5.716658277778162]|  0.9850344061851501|      0.25000000|[285, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.32554953366136, 0.4070359777568983, 0.593934539741722, 0.735214799915781, 0.4454216000540639, 3.118625198840954, 4.929898492518549, 6.956608072135474, 2.255525526256014, 4.662485500784228, 5.716658277778162]|  0.9850344061851501|      0.12500000|[314, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.2943208935131285, 0.3221780615101625, 0.5486085389405967, 0.7063740835885511, 0.4609128078427372, 3.14009931247319, 4.894163726446123, 6.978021137390415, 2.2801063063818505, 4.694002073754412, 5.739648618131836]|  0.8227099180221558|      0.25000000|[342, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[1.2943208935131285, 0.3221780615101625, 0.5486085389405967, 0.7063740835885511, 0.4609128078427372, 3.14009931247319, 4.894163726446123, 6.978021137390415, 2.2801063063818505, 4.694002073754412, 5.739648618131836]|  0.8227099180221558|      0.12500000|[370, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
