k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[91, 14, 0, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[4.14552634964304, 0.0891618276954766, 0.1840942336628124, 0.0900595489470158, 1.638952931074726, 0.0982198025571766, 1.1566938844645411, -0.0223216527988877, 0.2758201465020702, -0.0080054605802578, 0.3451715263185571, 0.0924410155252175, 0.0008069693982955, 0.0278140686251819, 0.3069206748602205, 0.0765105490391689, 1.3474961810552823, 0.091726806499595, 1.1795988956833408, 0.1766762135285266, 0.0273055481125524, -0.0053397234183672, 0.1263142690129253, -0.1445484633217237, 0.3534945880196795, -0.0446123402922449, 0.1645894498070734, 0.0620495876725145, 0.0280356783119751, 0.0980538200211187, 0.5672271942286653, 0.0610401043408867, -0.0214251151846086, 0.0937455663453495, 0.0516472150734806, 0.051149989253577, 0.0640074595697841, 0.008169612481619, 0.0369171540108069, -0.0564588246671524, 0.1579748140512476, 0.034592289488517, 0.3061324125480864, 0.0412215316675812, 0.5234593712560233, -0.0594036991761351, 0.2293089720826627, 0.0340021238724006, 0.0282649253150002, -0.0180699162291578, 0.3235090971180986, 0.1311483151774295, 0.2326845488918418, -0.0957320067105569, 0.3737237909031491, -0.0437471274216411, 0.0189024056476948, 0.0493306756418041, 0.1353420939087223, 0.0914031199612051, 0.2106244927722856, 0.0459451040465337, 0.271987078342511, 0.0644471049776651, 0.3802818463775215, -0.0142386732999185]|64397.8789062500000000|      1.00000000|[118, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[4.14552634964304, 0.0891618276954766, 0.1840942336628124, 0.0900595489470158, 1.638952931074726, 0.0982198025571766, 1.1566938844645411, -0.0223216527988877, 0.2758201465020702, -0.0080054605802578, 0.3451715263185571, 0.0924410155252175, 0.0008069693982955, 0.0278140686251819, 0.3069206748602205, 0.0765105490391689, 1.3474961810552823, 0.091726806499595, 1.1795988956833408, 0.1766762135285266, 0.0273055481125524, -0.0053397234183672, 0.1263142690129253, -0.1445484633217237, 0.3534945880196795, -0.0446123402922449, 0.1645894498070734, 0.0620495876725145, 0.0280356783119751, 0.0980538200211187, 0.5672271942286653, 0.0610401043408867, -0.0214251151846086, 0.0937455663453495, 0.0516472150734806, 0.051149989253577, 0.0640074595697841, 0.008169612481619, 0.0369171540108069, -0.0564588246671524, 0.1579748140512476, 0.034592289488517, 0.3061324125480864, 0.0412215316675812, 0.5234593712560233, -0.0594036991761351, 0.2293089720826627, 0.0340021238724006, 0.0282649253150002, -0.0180699162291578, 0.3235090971180986, 0.1311483151774295, 0.2326845488918418, -0.0957320067105569, 0.3737237909031491, -0.0437471274216411, 0.0189024056476948, 0.0493306756418041, 0.1353420939087223, 0.0914031199612051, 0.2106244927722856, 0.0459451040465337, 0.271987078342511, 0.0644471049776651, 0.3802818463775215, -0.0142386732999185]|64397.8789062500000000|      0.50000000|[207, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[4.14552634964304, 0.0891618276954766, 0.1840942336628124, 0.0900595489470158, 1.638952931074726, 0.0982198025571766, 1.1566938844645411, -0.0223216527988877, 0.2758201465020702, -0.0080054605802578, 0.3451715263185571, 0.0924410155252175, 0.0008069693982955, 0.0278140686251819, 0.3069206748602205, 0.0765105490391689, 1.3474961810552823, 0.091726806499595, 1.1795988956833408, 0.1766762135285266, 0.0273055481125524, -0.0053397234183672, 0.1263142690129253, -0.1445484633217237, 0.3534945880196795, -0.0446123402922449, 0.1645894498070734, 0.0620495876725145, 0.0280356783119751, 0.0980538200211187, 0.5672271942286653, 0.0610401043408867, -0.0214251151846086, 0.0937455663453495, 0.0516472150734806, 0.051149989253577, 0.0640074595697841, 0.008169612481619, 0.0369171540108069, -0.0564588246671524, 0.1579748140512476, 0.034592289488517, 0.3061324125480864, 0.0412215316675812, 0.5234593712560233, -0.0594036991761351, 0.2293089720826627, 0.0340021238724006, 0.0282649253150002, -0.0180699162291578, 0.3235090971180986, 0.1311483151774295, 0.2326845488918418, -0.0957320067105569, 0.3737237909031491, -0.0437471274216411, 0.0189024056476948, 0.0493306756418041, 0.1353420939087223, 0.0914031199612051, 0.2106244927722856, 0.0459451040465337, 0.271987078342511, 0.0644471049776651, 0.3802818463775215, -0.0142386732999185]|64397.8789062500000000|      0.25000000|[296, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[4.14552634964304, 0.0891618276954766, 0.1840942336628124, 0.0900595489470158, 1.638952931074726, 0.0982198025571766, 1.1566938844645411, -0.0223216527988877, 0.2758201465020702, -0.0080054605802578, 0.3451715263185571, 0.0924410155252175, 0.0008069693982955, 0.0278140686251819, 0.3069206748602205, 0.0765105490391689, 1.3474961810552823, 0.091726806499595, 1.1795988956833408, 0.1766762135285266, 0.0273055481125524, -0.0053397234183672, 0.1263142690129253, -0.1445484633217237, 0.3534945880196795, -0.0446123402922449, 0.1645894498070734, 0.0620495876725145, 0.0280356783119751, 0.0980538200211187, 0.5672271942286653, 0.0610401043408867, -0.0214251151846086, 0.0937455663453495, 0.0516472150734806, 0.051149989253577, 0.0640074595697841, 0.008169612481619, 0.0369171540108069, -0.0564588246671524, 0.1579748140512476, 0.034592289488517, 0.3061324125480864, 0.0412215316675812, 0.5234593712560233, -0.0594036991761351, 0.2293089720826627, 0.0340021238724006, 0.0282649253150002, -0.0180699162291578, 0.3235090971180986, 0.1311483151774295, 0.2326845488918418, -0.0957320067105569, 0.3737237909031491, -0.0437471274216411, 0.0189024056476948, 0.0493306756418041, 0.1353420939087223, 0.0914031199612051, 0.2106244927722856, 0.0459451040465337, 0.271987078342511, 0.0644471049776651, 0.3802818463775215, -0.0142386732999185]|64397.8789062500000000|      0.12500000|[382, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[4.1209016522105015, 0.099102575815703, 0.1780610303484611, 0.092947977710109, 1.6361921604468008, 0.1008649565246068, 1.1510835844997267, -0.0513319292995737, 0.2952768281734415, -0.0081370610018888, 0.3357605305460707, 0.077620465543195, 0.0057506094005148, 0.0047233877688454, 0.3153582802621137, 0.0637713742174407, 1.3283098130095508, 0.0904472494044412, 1.1792530769921061, 0.1910517406763883, 0.0086035046186873, -0.0042523186439083, 0.1198939005834178, -0.1830340977245364, 0.3524837011265603, -0.0381473925892832, 0.1625891732580784, 0.0655756453146533, 0.0427239593844454, 0.1233562923225496, 0.5707623257723925, 0.0671776206859221, -0.0414259151727789, 0.0694583123163391, 0.064180542600096, 0.0611392967055796, 0.0558341531942405, -0.0083117697342553, 0.0606091296940459, -0.0645054399214049, 0.1552832223117761, 0.0376051506107277, 0.3009274378422376, 0.0271176426928618, 0.5403068364940921, -0.0664346250810567, 0.2099519534923256, 0.013480334694709, 0.0375507349658438, -0.0397829742226527, 0.3177615499458073, 0.113939211703575, 0.2224970470141237, -0.1235635882929541, 0.3684403816256257, -0.0534567574301541, 0.0097757672462515, 0.0592653280598739, 0.152074427179148, 0.1198318979854308, 0.2086696006472626, 0.0431226111883349, 0.2931954680590755, 0.0385904308898132, 0.3919235562022985, -0.0472274610293569]|53444.3125000000000000|      0.25000000|[421, 66, 0, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       7|[4.1209016522105015, 0.099102575815703, 0.1780610303484611, 0.092947977710109, 1.6361921604468008, 0.1008649565246068, 1.1510835844997267, -0.0513319292995737, 0.2952768281734415, -0.0081370610018888, 0.3357605305460707, 0.077620465543195, 0.0057506094005148, 0.0047233877688454, 0.3153582802621137, 0.0637713742174407, 1.3283098130095508, 0.0904472494044412, 1.1792530769921061, 0.1910517406763883, 0.0086035046186873, -0.0042523186439083, 0.1198939005834178, -0.1830340977245364, 0.3524837011265603, -0.0381473925892832, 0.1625891732580784, 0.0655756453146533, 0.0427239593844454, 0.1233562923225496, 0.5707623257723925, 0.0671776206859221, -0.0414259151727789, 0.0694583123163391, 0.064180542600096, 0.0611392967055796, 0.0558341531942405, -0.0083117697342553, 0.0606091296940459, -0.0645054399214049, 0.1552832223117761, 0.0376051506107277, 0.3009274378422376, 0.0271176426928618, 0.5403068364940921, -0.0664346250810567, 0.2099519534923256, 0.013480334694709, 0.0375507349658438, -0.0397829742226527, 0.3177615499458073, 0.113939211703575, 0.2224970470141237, -0.1235635882929541, 0.3684403816256257, -0.0534567574301541, 0.0097757672462515, 0.0592653280598739, 0.152074427179148, 0.1198318979854308, 0.2086696006472626, 0.0431226111883349, 0.2931954680590755, 0.0385904308898132, 0.3919235562022985, -0.0472274610293569]|53444.3125000000000000|      0.12500000|[508, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[4.1209016522105015, 0.099102575815703, 0.1780610303484611, 0.092947977710109, 1.6361921604468008, 0.1008649565246068, 1.1510835844997267, -0.0513319292995737, 0.2952768281734415, -0.0081370610018888, 0.3357605305460707, 0.077620465543195, 0.0057506094005148, 0.0047233877688454, 0.3153582802621137, 0.0637713742174407, 1.3283098130095508, 0.0904472494044412, 1.1792530769921061, 0.1910517406763883, 0.0086035046186873, -0.0042523186439083, 0.1198939005834178, -0.1830340977245364, 0.3524837011265603, -0.0381473925892832, 0.1625891732580784, 0.0655756453146533, 0.0427239593844454, 0.1233562923225496, 0.5707623257723925, 0.0671776206859221, -0.0414259151727789, 0.0694583123163391, 0.064180542600096, 0.0611392967055796, 0.0558341531942405, -0.0083117697342553, 0.0606091296940459, -0.0645054399214049, 0.1552832223117761, 0.0376051506107277, 0.3009274378422376, 0.0271176426928618, 0.5403068364940921, -0.0664346250810567, 0.2099519534923256, 0.013480334694709, 0.0375507349658438, -0.0397829742226527, 0.3177615499458073, 0.113939211703575, 0.2224970470141237, -0.1235635882929541, 0.3684403816256257, -0.0534567574301541, 0.0097757672462515, 0.0592653280598739, 0.152074427179148, 0.1198318979854308, 0.2086696006472626, 0.0431226111883349, 0.2931954680590755, 0.0385904308898132, 0.3919235562022985, -0.0472274610293569]|53444.3125000000000000|      0.06250000|[596, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[4.1209016522105015, 0.099102575815703, 0.1780610303484611, 0.092947977710109, 1.6361921604468008, 0.1008649565246068, 1.1510835844997267, -0.0513319292995737, 0.2952768281734415, -0.0081370610018888, 0.3357605305460707, 0.077620465543195, 0.0057506094005148, 0.0047233877688454, 0.3153582802621137, 0.0637713742174407, 1.3283098130095508, 0.0904472494044412, 1.1792530769921061, 0.1910517406763883, 0.0086035046186873, -0.0042523186439083, 0.1198939005834178, -0.1830340977245364, 0.3524837011265603, -0.0381473925892832, 0.1625891732580784, 0.0655756453146533, 0.0427239593844454, 0.1233562923225496, 0.5707623257723925, 0.0671776206859221, -0.0414259151727789, 0.0694583123163391, 0.064180542600096, 0.0611392967055796, 0.0558341531942405, -0.0083117697342553, 0.0606091296940459, -0.0645054399214049, 0.1552832223117761, 0.0376051506107277, 0.3009274378422376, 0.0271176426928618, 0.5403068364940921, -0.0664346250810567, 0.2099519534923256, 0.013480334694709, 0.0375507349658438, -0.0397829742226527, 0.3177615499458073, 0.113939211703575, 0.2224970470141237, -0.1235635882929541, 0.3684403816256257, -0.0534567574301541, 0.0097757672462515, 0.0592653280598739, 0.152074427179148, 0.1198318979854308, 0.2086696006472626, 0.0431226111883349, 0.2931954680590755, 0.0385904308898132, 0.3919235562022985, -0.0472274610293569]|53444.3125000000000000|      0.03125000|[685, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[4.122046160442903, 0.1040539142519319, 0.1739229196089145, 0.0981152103349377, 1.6322663283849999, 0.0994957727669137, 1.1530497838085088, -0.052748299407399, 0.2954283953508294, -0.0184840040960473, 0.3342788653287024, 0.0715882372596054, 0.0040252867684742, 0.0059655620097376, 0.3194824698349, 0.0675145810059367, 1.3249013999846166, 0.0987883204127449, 1.1734927248811216, 0.1924174240625903, 0.0086773767099296, -0.0012612805993441, 0.1168763248648554, -0.1840396475019002, 0.3550268469169406, -0.0452786255159576, 0.1596545736368354, 0.0672283900853057, 0.0402157898723554, 0.1226875713298563, 0.5755314247350959, 0.0685737035301052, -0.0479140803436908, 0.0708894954294805, 0.067667260374753, 0.0626197514498496, 0.0522686295876638, -0.0156998972642461, 0.0626494768130118, -0.0648271760807975, 0.1592145516081211, 0.0422913879326202, 0.2956108412219361, 0.0268522100754373, 0.5359491929235778, -0.0649944687376914, 0.2118470643739558, 0.020292331455263, 0.0358311387840625, -0.0361932345941832, 0.316530126751296, 0.1131549632936308, 0.2260947427885945, -0.1158439822764847, 0.3674244818920376, -0.0550967057521504, 0.0087251452559073, 0.0581683983177988, 0.1523564961417689, 0.1138473886282758, 0.2139215329647003, 0.0394339912346217, 0.2894710011332705, 0.0384695063361388, 0.3900115936310843, -0.050246308594852]|49710.2187500000000000|      0.06250000|[711, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
