k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |2959.9411880000002384|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7747976861011944, 4.025687977178448]                                         |1198.7113037109375000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.4095987838227087, 2.0593132006481474]                                        | 46.3868648569305293|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[0.4095987838227087, 2.0593132006481474]                                        | 46.3868648569305293|      2.00000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.4095987838227087, 2.0593132006481474]                                        | 46.3868648569305293|      1.00000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.03253454237222, 1.1331260932992233]                                          | 35.3944091796875000|      2.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.03253454237222, 1.1331260932992233]                                          | 35.3944091796875000|      1.00000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.03253454237222, 1.1331260932992233]                                          | 35.3944091796875000|      0.50000000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.002688649907196, 1.6318838769233461]                                        | 19.0645542144775391|      1.00000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[-0.002688649907196, 1.6318838769233461]                                        | 19.0645542144775391|      0.50000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.002688649907196, 1.6318838769233461]                                        | 19.0645542144775391|      0.25000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
