k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7641568338140032, -0.8405307305850349, -0.9783619217182696, -1.1060576636395738, -1.1549078720790629, -0.7967858926714327, -0.7658317444079198, -0.9919792106113572, -0.8623243632387414, -1.0366512816901285, -0.9428341425546125, -0.9232758550923452, -0.9074144295238583, -0.7741672383785875, -0.7420197223332767, -0.9119468891851726, -0.8504888716964211, -0.8808268437255335, -0.8767456402162935, -0.7202849126415013, -0.8987883552379854, -0.9752410298412602, -0.8551802095323737, -0.9479487152400017, -0.818320855608947, -0.8853519167801052, -0.8545372916865238, -1.0817588359779222, -0.9682315877271717, -1.080732682259489, -0.8775181247084141, -0.8824415340662808, -0.755050066221083, -0.8500123029416311, -1.0684421964000133, -0.9659826749747736, -0.9025355657260691, -0.8460741985424399, -0.7921863553319616, -0.9607717334834484, -1.0602437373832478, -1.0748848741306436, -1.0216417187713625, -0.9727554039883057, -0.7723578482692568, -0.7531071423253635, -0.7973797698252154, -1.0813545447827893, -0.9336944053164902, -1.0853555530598238]|5778.4796214062762374|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
       2|[-0.9777163898638107, -0.2675358383200034, -0.9657051411972731, -0.9284712538475522, -1.1386647735797395, -0.6068679390937688, -0.3555010300076668, -0.4412613618254636, -0.4188883867839071, -1.0411979084817127, -0.9732650218218426, -0.7775956858596912, -0.4276598181711403, -0.319573885096281, -0.4296935209833377, -0.6541254778033312, -0.8861851771254451, -0.9096351083301173, -0.5108466149753003, -0.4527883036945968, -0.4217832236417325, -0.8001143630066705, -0.842573413946127, -1.0546288173302436, -0.6480967085178642, -0.3082118666112774, -0.642863531276911, -0.8393713431081512, -0.6396894663514748, -1.154096438105734, -0.629974027192971, -0.3901299705073422, -0.3137757006098428, -0.6091223536419264, -0.8170558341326937, -0.9521875811446461, -0.7894040468458077, -0.7458514832576725, -0.5803720975607325, -0.5410940146400807, -0.9182975376448949, -1.1641795437395133, -0.8330344609012793, -0.6453296119725738, -0.5784470454889912, -0.5024801644877339, -0.8715894838979678, -1.152860388457244, -0.9330413082471806, -0.8305179868730286]|2243.7737322466391561|      4.00000000|[130, 0, 2, 4]                                                             |  | used linear model with 65 points | iterate success | actual_k=0
       3|[-1.2023483331052927, 0.6287342662470169, -0.7560341710272442, -0.7181459545424688, -1.2319206479975457, -0.43298223023708, 0.2417059704682341, 0.4107069852946471, -0.1396447058368775, -0.2564569199141913, -0.78134862473126, -0.3174081570854717, -0.3598527109378661, 0.4581142835890188, -0.2620621357123789, -0.19140348372016, -0.188069344274753, -0.641994898112705, -0.0048286177541572, 0.3960154230253074, -0.192211628271144, -0.3685099109326833, -0.8483445622580396, 0.1335129589454138, -0.1302346897418475, 0.1736611531496887, -0.3699358088853477, 0.0315093245510574, -0.5040752031174053, -0.9479516143821771, -0.8044444859072734, -0.2073773103468902, 0.0819292097981896, -0.3635291932263089, -0.4931900430142391, -1.0615546131528841, -0.4423149465132081, -0.2634072486122777, 0.2951988455745643, 0.1704636166397953, -0.498308014003495, -1.0998648550618544, -1.3933760576810976, 0.9219735155574542, 0.5184874163928683, 0.4660388058135371, -0.7495490013338411, -0.6901089935231508, -0.6906006975681089, -0.4325478334814652]|1107.5837847755992698|      8.00000000|[195, 0, 3, 6]                                                             |  | used linear model with 65 points | iterate success | actual_k=0
       4|[-1.2023483331052927, 0.6287342662470169, -0.7560341710272442, -0.7181459545424688, -1.2319206479975457, -0.43298223023708, 0.2417059704682341, 0.4107069852946471, -0.1396447058368775, -0.2564569199141913, -0.78134862473126, -0.3174081570854717, -0.3598527109378661, 0.4581142835890188, -0.2620621357123789, -0.19140348372016, -0.188069344274753, -0.641994898112705, -0.0048286177541572, 0.3960154230253074, -0.192211628271144, -0.3685099109326833, -0.8483445622580396, 0.1335129589454138, -0.1302346897418475, 0.1736611531496887, -0.3699358088853477, 0.0315093245510574, -0.5040752031174053, -0.9479516143821771, -0.8044444859072734, -0.2073773103468902, 0.0819292097981896, -0.3635291932263089, -0.4931900430142391, -1.0615546131528841, -0.4423149465132081, -0.2634072486122777, 0.2951988455745643, 0.1704636166397953, -0.498308014003495, -1.0998648550618544, -1.3933760576810976, 0.9219735155574542, 0.5184874163928683, 0.4660388058135371, -0.7495490013338411, -0.6901089935231508, -0.6906006975681089, -0.4325478334814652]|1107.5837847755992698|      4.00000000|[260, 0, 4, 8]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       5|[-1.2023483331052927, 0.6287342662470169, -0.7560341710272442, -0.7181459545424688, -1.2319206479975457, -0.43298223023708, 0.2417059704682341, 0.4107069852946471, -0.1396447058368775, -0.2564569199141913, -0.78134862473126, -0.3174081570854717, -0.3598527109378661, 0.4581142835890188, -0.2620621357123789, -0.19140348372016, -0.188069344274753, -0.641994898112705, -0.0048286177541572, 0.3960154230253074, -0.192211628271144, -0.3685099109326833, -0.8483445622580396, 0.1335129589454138, -0.1302346897418475, 0.1736611531496887, -0.3699358088853477, 0.0315093245510574, -0.5040752031174053, -0.9479516143821771, -0.8044444859072734, -0.2073773103468902, 0.0819292097981896, -0.3635291932263089, -0.4931900430142391, -1.0615546131528841, -0.4423149465132081, -0.2634072486122777, 0.2951988455745643, 0.1704636166397953, -0.498308014003495, -1.0998648550618544, -1.3933760576810976, 0.9219735155574542, 0.5184874163928683, 0.4660388058135371, -0.7495490013338411, -0.6901089935231508, -0.6906006975681089, -0.4325478334814652]|1107.5837847755992698|      2.00000000|[325, 0, 5, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       6|[-0.9057637433831041, 0.0418947938028981, -0.8056882509652022, -0.6879850842394196, -0.8391352588730583, -0.2839676766548637, 0.2254383596636816, -0.0704476072335148, -0.4010079062345671, -0.3337248200062432, -0.6463263376993751, -0.0879330480867251, 0.2118914663352515, 0.4017059956438488, -0.4459945121352875, -0.0957282202414665, -0.1058743226842285, -0.6539753716211686, 0.0017909983055382, 0.3585074395122738, 0.1167572945978662, 0.0084052163173168, -0.7319458078323013, 0.1460681305235016, -0.1156593914033778, 0.1330607635597881, -0.5406289957476029, -0.1267080743251744, -0.4712844948795583, -0.8894737410678917, -0.5828614171675879, 0.1651968852919492, 0.7180352321007295, -0.1629236880865304, -0.6650381231592413, -1.3469865474503937, -0.5222668347113306, -0.0472816337190434, 0.3100578467039798, -0.0303569873283952, -0.2745087454815547, -1.055597262592146, -0.9825892637092535, -0.056418474736926, 0.4277654896419643, 0.3016433808101488, -0.2458723640097964, -0.6097450580742995, -0.6495722021568813, -0.5040645539858476]|634.3171917527200776|      4.00000000|[390, 0, 6, 12]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       7|[-0.9057637433831041, 0.0418947938028981, -0.8056882509652022, -0.6879850842394196, -0.8391352588730583, -0.2839676766548637, 0.2254383596636816, -0.0704476072335148, -0.4010079062345671, -0.3337248200062432, -0.6463263376993751, -0.0879330480867251, 0.2118914663352515, 0.4017059956438488, -0.4459945121352875, -0.0957282202414665, -0.1058743226842285, -0.6539753716211686, 0.0017909983055382, 0.3585074395122738, 0.1167572945978662, 0.0084052163173168, -0.7319458078323013, 0.1460681305235016, -0.1156593914033778, 0.1330607635597881, -0.5406289957476029, -0.1267080743251744, -0.4712844948795583, -0.8894737410678917, -0.5828614171675879, 0.1651968852919492, 0.7180352321007295, -0.1629236880865304, -0.6650381231592413, -1.3469865474503937, -0.5222668347113306, -0.0472816337190434, 0.3100578467039798, -0.0303569873283952, -0.2745087454815547, -1.055597262592146, -0.9825892637092535, -0.056418474736926, 0.4277654896419643, 0.3016433808101488, -0.2458723640097964, -0.6097450580742995, -0.6495722021568813, -0.5040645539858476]|634.3171917527200776|      2.00000000|[455, 0, 7, 14]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       8|[-0.5040292632084071, 0.142408542584254, -0.409304114920699, -0.4124688128047626, -0.6767908785929215, -0.0594051542852732, -0.1641036995150713, 0.0817904078507446, -0.3468684289357727, -0.1578267880029439, -0.4549192499318692, 0.024008606175326, 0.18892555875894, 0.3571014423648672, -0.2975072317618498, -0.2134383161919208, -0.1923143826759259, -0.2246443480562062, 0.2581372882909171, 0.1257563374568783, 0.450121143608414, -0.1600832446392037, -0.8967343932546722, 0.2961827775063035, -0.022702658701996, 0.4086127225457564, 0.1711977897182679, -0.0871678743287802, -0.5530884498033978, -1.1293707385474736, 0.0139828884157517, 0.3485061915345816, 0.1011580923560398, 0.1472607980240808, -0.6198040810492422, -1.008142678729038, -0.0511781835263361, 0.3537481721432574, 0.0220161672661801, -0.1321869635514625, -0.4045029105635194, -0.652242994568438, -0.4420465493953454, -0.003981413368478, 0.3307410154954199, 0.3603191628478465, -0.4153861433696424, -0.3616204220113351, -0.5555936118180305, -0.36877436457249]|314.0409004512193292|      4.00000000|[520, 0, 8, 16]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       9|[-0.5040292632084071, 0.142408542584254, -0.409304114920699, -0.4124688128047626, -0.6767908785929215, -0.0594051542852732, -0.1641036995150713, 0.0817904078507446, -0.3468684289357727, -0.1578267880029439, -0.4549192499318692, 0.024008606175326, 0.18892555875894, 0.3571014423648672, -0.2975072317618498, -0.2134383161919208, -0.1923143826759259, -0.2246443480562062, 0.2581372882909171, 0.1257563374568783, 0.450121143608414, -0.1600832446392037, -0.8967343932546722, 0.2961827775063035, -0.022702658701996, 0.4086127225457564, 0.1711977897182679, -0.0871678743287802, -0.5530884498033978, -1.1293707385474736, 0.0139828884157517, 0.3485061915345816, 0.1011580923560398, 0.1472607980240808, -0.6198040810492422, -1.008142678729038, -0.0511781835263361, 0.3537481721432574, 0.0220161672661801, -0.1321869635514625, -0.4045029105635194, -0.652242994568438, -0.4420465493953454, -0.003981413368478, 0.3307410154954199, 0.3603191628478465, -0.4153861433696424, -0.3616204220113351, -0.5555936118180305, -0.36877436457249]|314.0409004512193292|      2.00000000|[585, 0, 9, 18]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
      10|[0.2582379710565618, 0.0919096859711752, -0.1273094707625374, -0.4662466984235994, -0.361998202645523, -0.2684159485728827, 0.1627511626572205, 0.2916915021767577, -0.1321479258389128, -0.1732276766870958, -0.1567729101277603, -0.0538258813198193, 0.2185406388264737, 0.0056956081157666, -0.2190142772387833, 0.0757281472919663, 0.0695257720535309, -0.241847285035511, 0.0719347736061231, 0.4675338532690879, 0.4276109169576303, -0.4775670005413282, -0.6032276513732198, 0.3060265386118047, 0.0852066035157553, -0.4395512063515059, 0.0766849476870082, -0.1356474994634837, -0.1473797975648345, -0.7787408797567137, 0.1979903511270102, -0.1922555123223106, -0.1879539524489921, 0.4773593825573624, -0.6123655027769281, -0.9075806903812095, 0.2298004952373732, 0.2332607721101804, 0.11778581022819, 0.0128353328541181, -0.0415164304893608, -0.2361333756898502, -0.262230119049312, 0.2127547398177599, 0.0896154536952991, 0.4422031883942147, -0.5593042147523335, -0.3559657952486002, -0.3205908770339609, -0.1052558143763649]|216.8986960013652663|      4.00000000|[650, 0, 10, 20]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      11|[0.2582379710565618, 0.0919096859711752, -0.1273094707625374, -0.4662466984235994, -0.361998202645523, -0.2684159485728827, 0.1627511626572205, 0.2916915021767577, -0.1321479258389128, -0.1732276766870958, -0.1567729101277603, -0.0538258813198193, 0.2185406388264737, 0.0056956081157666, -0.2190142772387833, 0.0757281472919663, 0.0695257720535309, -0.241847285035511, 0.0719347736061231, 0.4675338532690879, 0.4276109169576303, -0.4775670005413282, -0.6032276513732198, 0.3060265386118047, 0.0852066035157553, -0.4395512063515059, 0.0766849476870082, -0.1356474994634837, -0.1473797975648345, -0.7787408797567137, 0.1979903511270102, -0.1922555123223106, -0.1879539524489921, 0.4773593825573624, -0.6123655027769281, -0.9075806903812095, 0.2298004952373732, 0.2332607721101804, 0.11778581022819, 0.0128353328541181, -0.0415164304893608, -0.2361333756898502, -0.262230119049312, 0.2127547398177599, 0.0896154536952991, 0.4422031883942147, -0.5593042147523335, -0.3559657952486002, -0.3205908770339609, -0.1052558143763649]|216.8986960013652663|      2.00000000|[715, 0, 11, 22]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
