k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8763923229409131, 1.260497747414963, -1.1522833984178997, 0.8626968994526198, -0.7799897047039611, 1.3371749914008588, -1.3005266666691715, 0.9028435253718504, -0.9113260721898337, 1.317277834363316, -1.2953771693295177, 0.9465135190613578, -0.8271928054941938, 1.24377797302819, -1.1784312373752843, 0.9064719453475244, -0.915492577302999, 1.3016627343052225, -1.2440003607593255, 0.8446977789280479, -0.7068399121664712, 1.3113809574833126, -1.2413614806536424, 0.9272691845051066, -1.0101460517459215, 1.2402483877438875, -1.3036517603853586, 0.8773299180534233, -0.8501969627257526, 1.228027810058404, -1.224350351075527, 0.8937017473781377, -0.8872909453363624, 1.313598983550431, -1.2963986688664493, 0.8648472049849851, -1.0296488654169342, 1.2368909396095185, -1.2319441204231343, 0.9491380635927092, -1.000308656300124, 1.3939357589810433, -1.2448995244693872, 0.8991793919890079, -0.7723456563139971, 1.2784373576095565, -1.3650856856745484, 0.8518865804630215, -0.8958898968100804, 1.247269602929165, -1.1915791778737723, 0.9799111191102975, -0.7559135838145759, 1.3842625634722152, -1.1498036604441457, 0.8108531852245598, -0.8743146240281272, 1.2687888152871523, -1.3078263945466448, 0.8050665583365533, -0.8096266426723195, 1.2346698035510753, -1.1863700364953034, 0.8942263844551676, -0.9121279661519597, 1.2205196403813774, -1.2471479495909716, 0.9968080795902545, -0.9068847801688222, 1.3266448388079624, -1.3443758646717956, 0.8234902116864056, -0.9352190956645348, 1.308948594001338, -1.2326906063271685, 0.8977959822439792, -0.865897158861415, 1.2059071141297397, -1.1674039370905107, 0.9489527765700223, -0.9353335343167382, 1.2467494745874668, -1.3009569863911576, 0.9930534218671955, -0.8204055017400518, 1.168341887239286, -1.1064817321566642, 0.9305552168030289, -0.9322073116835551, 1.2098136466186717, -1.2584044482176682, 0.8892859171336602, -0.763133226766108, 1.1980164515225713, -1.205592277125992, 0.8851047211728371, -0.8803497470479972, 1.3495755561517604, -1.4038969747593053, 0.8674542601318761]|16376.8886718750000000|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[-0.8763923229409131, 1.260497747414963, -1.1522833984178997, 0.8626968994526198, -0.7799897047039611, 1.3371749914008588, -1.3005266666691715, 0.9028435253718504, -0.9113260721898337, 1.317277834363316, -1.2953771693295177, 0.9465135190613578, -0.8271928054941938, 1.24377797302819, -1.1784312373752843, 0.9064719453475244, -0.915492577302999, 1.3016627343052225, -1.2440003607593255, 0.8446977789280479, -0.7068399121664712, 1.3113809574833126, -1.2413614806536424, 0.9272691845051066, -1.0101460517459215, 1.2402483877438875, -1.3036517603853586, 0.8773299180534233, -0.8501969627257526, 1.228027810058404, -1.224350351075527, 0.8937017473781377, -0.8872909453363624, 1.313598983550431, -1.2963986688664493, 0.8648472049849851, -1.0296488654169342, 1.2368909396095185, -1.2319441204231343, 0.9491380635927092, -1.000308656300124, 1.3939357589810433, -1.2448995244693872, 0.8991793919890079, -0.7723456563139971, 1.2784373576095565, -1.3650856856745484, 0.8518865804630215, -0.8958898968100804, 1.247269602929165, -1.1915791778737723, 0.9799111191102975, -0.7559135838145759, 1.3842625634722152, -1.1498036604441457, 0.8108531852245598, -0.8743146240281272, 1.2687888152871523, -1.3078263945466448, 0.8050665583365533, -0.8096266426723195, 1.2346698035510753, -1.1863700364953034, 0.8942263844551676, -0.9121279661519597, 1.2205196403813774, -1.2471479495909716, 0.9968080795902545, -0.9068847801688222, 1.3266448388079624, -1.3443758646717956, 0.8234902116864056, -0.9352190956645348, 1.308948594001338, -1.2326906063271685, 0.8977959822439792, -0.865897158861415, 1.2059071141297397, -1.1674039370905107, 0.9489527765700223, -0.9353335343167382, 1.2467494745874668, -1.3009569863911576, 0.9930534218671955, -0.8204055017400518, 1.168341887239286, -1.1064817321566642, 0.9305552168030289, -0.9322073116835551, 1.2098136466186717, -1.2584044482176682, 0.8892859171336602, -0.763133226766108, 1.1980164515225713, -1.205592277125992, 0.8851047211728371, -0.8803497470479972, 1.3495755561517604, -1.4038969747593053, 0.8674542601318761]|16376.8886718750000000|      1.00000000|[295, 20, 0, 5]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.7845877534371704, 1.158285684712563, -1.3283045625925851, 1.0532865155167082, -0.7229839674923331, 1.5063363859444252, -1.4210677635294204, 1.1158937527855126, -0.9114946712453323, 1.379208915361424, -1.3680321149405066, 0.9473239505436577, -0.9357370934377898, 1.3277652729389793, -1.274765093735212, 1.004732110625253, -0.8572943362360224, 1.377580093823313, -1.2559732003166384, 1.0126525944521163, -0.8168386822217963, 1.397468782896947, -1.2404085968423677, 0.9897412075462112, -1.0850071401530939, 1.3456696798203978, -1.2731997945098166, 1.0695276193964334, -0.9671745581513038, 1.386728174213859, -1.3329220979412115, 0.9299299765410194, -0.9509104815731204, 1.3851768735533887, -1.2345481918888628, 0.9853961594709544, -1.1103047427630783, 1.2729260347414038, -1.2896741533440386, 0.945591915038678, -1.0350744628275101, 1.4100263808303717, -1.3147047308668536, 1.026600078692487, -0.8077066638252911, 1.31191620797084, -1.3974696375724773, 0.9543324930864109, -0.9855622545109727, 1.2118054172234602, -1.2926076474732768, 1.149076257933286, -0.8429011700821512, 1.3826714721964866, -1.3961621872433314, 0.7609810605014383, -0.9851502283853713, 1.2493685833492885, -1.292631770338453, 0.7950937721880316, -0.8252285236643524, 1.22447009444263, -1.342879322955601, 0.9926496373823501, -0.9079029041657256, 1.254022328236769, -1.2716790290422495, 0.9927144116253857, -1.0079355125300744, 1.4042458908565483, -1.5128806146897469, 0.937368490958238, -1.018894258322859, 1.4630765596088842, -1.2407280918159755, 1.0590129586983736, -0.8400668411731724, 1.3204283508137649, -1.2896854321904976, 0.9803565466536442, -0.9825478255486252, 1.2341815239332083, -1.3378154829541402, 1.0331639984478178, -1.0380495679923225, 1.180010586041497, -1.1817259079714353, 0.880874517963898, -0.8351887822452823, 1.324708842302109, -1.4630928624755837, 1.038132988214361, -0.7329312438014933, 1.1557176070518231, -1.2130454816870417, 1.0411932723685966, -0.9646027119893665, 1.4843919830090173, -1.4943353675972402, 0.9769677945732279]|7881.3178710937500000|      2.00000000|[413, 28, 0, 7]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-0.7845877534371704, 1.158285684712563, -1.3283045625925851, 1.0532865155167082, -0.7229839674923331, 1.5063363859444252, -1.4210677635294204, 1.1158937527855126, -0.9114946712453323, 1.379208915361424, -1.3680321149405066, 0.9473239505436577, -0.9357370934377898, 1.3277652729389793, -1.274765093735212, 1.004732110625253, -0.8572943362360224, 1.377580093823313, -1.2559732003166384, 1.0126525944521163, -0.8168386822217963, 1.397468782896947, -1.2404085968423677, 0.9897412075462112, -1.0850071401530939, 1.3456696798203978, -1.2731997945098166, 1.0695276193964334, -0.9671745581513038, 1.386728174213859, -1.3329220979412115, 0.9299299765410194, -0.9509104815731204, 1.3851768735533887, -1.2345481918888628, 0.9853961594709544, -1.1103047427630783, 1.2729260347414038, -1.2896741533440386, 0.945591915038678, -1.0350744628275101, 1.4100263808303717, -1.3147047308668536, 1.026600078692487, -0.8077066638252911, 1.31191620797084, -1.3974696375724773, 0.9543324930864109, -0.9855622545109727, 1.2118054172234602, -1.2926076474732768, 1.149076257933286, -0.8429011700821512, 1.3826714721964866, -1.3961621872433314, 0.7609810605014383, -0.9851502283853713, 1.2493685833492885, -1.292631770338453, 0.7950937721880316, -0.8252285236643524, 1.22447009444263, -1.342879322955601, 0.9926496373823501, -0.9079029041657256, 1.254022328236769, -1.2716790290422495, 0.9927144116253857, -1.0079355125300744, 1.4042458908565483, -1.5128806146897469, 0.937368490958238, -1.018894258322859, 1.4630765596088842, -1.2407280918159755, 1.0590129586983736, -0.8400668411731724, 1.3204283508137649, -1.2896854321904976, 0.9803565466536442, -0.9825478255486252, 1.2341815239332083, -1.3378154829541402, 1.0331639984478178, -1.0380495679923225, 1.180010586041497, -1.1817259079714353, 0.880874517963898, -0.8351887822452823, 1.324708842302109, -1.4630928624755837, 1.038132988214361, -0.7329312438014933, 1.1557176070518231, -1.2130454816870417, 1.0411932723685966, -0.9646027119893665, 1.4843919830090173, -1.4943353675972402, 0.9769677945732279]|7881.3178710937500000|      1.00000000|[590, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 120 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.7845877534371704, 1.158285684712563, -1.3283045625925851, 1.0532865155167082, -0.7229839674923331, 1.5063363859444252, -1.4210677635294204, 1.1158937527855126, -0.9114946712453323, 1.379208915361424, -1.3680321149405066, 0.9473239505436577, -0.9357370934377898, 1.3277652729389793, -1.274765093735212, 1.004732110625253, -0.8572943362360224, 1.377580093823313, -1.2559732003166384, 1.0126525944521163, -0.8168386822217963, 1.397468782896947, -1.2404085968423677, 0.9897412075462112, -1.0850071401530939, 1.3456696798203978, -1.2731997945098166, 1.0695276193964334, -0.9671745581513038, 1.386728174213859, -1.3329220979412115, 0.9299299765410194, -0.9509104815731204, 1.3851768735533887, -1.2345481918888628, 0.9853961594709544, -1.1103047427630783, 1.2729260347414038, -1.2896741533440386, 0.945591915038678, -1.0350744628275101, 1.4100263808303717, -1.3147047308668536, 1.026600078692487, -0.8077066638252911, 1.31191620797084, -1.3974696375724773, 0.9543324930864109, -0.9855622545109727, 1.2118054172234602, -1.2926076474732768, 1.149076257933286, -0.8429011700821512, 1.3826714721964866, -1.3961621872433314, 0.7609810605014383, -0.9851502283853713, 1.2493685833492885, -1.292631770338453, 0.7950937721880316, -0.8252285236643524, 1.22447009444263, -1.342879322955601, 0.9926496373823501, -0.9079029041657256, 1.254022328236769, -1.2716790290422495, 0.9927144116253857, -1.0079355125300744, 1.4042458908565483, -1.5128806146897469, 0.937368490958238, -1.018894258322859, 1.4630765596088842, -1.2407280918159755, 1.0590129586983736, -0.8400668411731724, 1.3204283508137649, -1.2896854321904976, 0.9803565466536442, -0.9825478255486252, 1.2341815239332083, -1.3378154829541402, 1.0331639984478178, -1.0380495679923225, 1.180010586041497, -1.1817259079714353, 0.880874517963898, -0.8351887822452823, 1.324708842302109, -1.4630928624755837, 1.038132988214361, -0.7329312438014933, 1.1557176070518231, -1.2130454816870417, 1.0411932723685966, -0.9646027119893665, 1.4843919830090173, -1.4943353675972402, 0.9769677945732279]|7881.3178710937500000|      0.50000000|[767, 52, 0, 13]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.8380245550113834, 1.188473252532423, -1.3290251713498387, 1.1127077024953675, -0.8327106146794737, 1.55380430920094, -1.3733648556608693, 1.1284530310757106, -0.9451507989086997, 1.3754115841486314, -1.3568215815856668, 1.0145336996629015, -0.9091015095254945, 1.3403928651044983, -1.2699531242637556, 0.9987262411496364, -0.9161048629377101, 1.4235088946384045, -1.258133242050412, 1.048579784129772, -0.8358655133690087, 1.3907183882430296, -1.237178721505527, 1.0704965284708607, -1.0943859091101928, 1.3713282277008503, -1.3265346420935145, 1.0452109858978769, -0.9168337337159381, 1.4354225519565875, -1.3601180800939818, 0.9475016321616064, -0.9319914101960193, 1.4195188716624563, -1.2427949407130185, 1.0418489353018134, -1.1446326165993375, 1.2656412505083585, -1.2674775656520465, 1.0495582858227823, -1.1199867608958793, 1.5081537947437271, -1.2871753412795452, 1.0928043233047635, -0.9185135085794911, 1.279669269941045, -1.3700219609915938, 1.0439827482199928, -1.023891450817631, 1.2517118644840484, -1.2408078231495736, 1.124360213129661, -0.9064562300738677, 1.4254284505825137, -1.4052443695534136, 0.7986626178922969, -1.042721925259574, 1.3348420883352208, -1.3702419106668435, 0.8367935495702663, -0.8150787676762116, 1.2369932506945687, -1.2899838123245333, 0.9994538280533888, -0.9563478636627866, 1.2982910421391316, -1.2734650649541595, 1.0725812677997242, -1.053795363509481, 1.4074905643397317, -1.4490453486575263, 0.910742412792704, -0.9764849151827131, 1.4116022813427824, -1.1566036577062184, 1.0906123846415974, -0.8676092029120052, 1.2390409496713006, -1.258511830579205, 0.9764361352561258, -1.1056584592933643, 1.276428180085905, -1.3887287500516834, 1.018103642365217, -1.0133397492228966, 1.2470719862407251, -1.2126201450875869, 0.9925795350870369, -0.8403092784405725, 1.3750047864216686, -1.5106555834325768, 0.9475584404424293, -0.7304460309148963, 1.1798570834181337, -1.2019935414504936, 1.1221814411449589, -0.9927030596253302, 1.477374065765225, -1.5107812309051651, 0.9995824051149439]|5504.7436523437500000|      1.00000000|[885, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[-0.8380245550113834, 1.188473252532423, -1.3290251713498387, 1.1127077024953675, -0.8327106146794737, 1.55380430920094, -1.3733648556608693, 1.1284530310757106, -0.9451507989086997, 1.3754115841486314, -1.3568215815856668, 1.0145336996629015, -0.9091015095254945, 1.3403928651044983, -1.2699531242637556, 0.9987262411496364, -0.9161048629377101, 1.4235088946384045, -1.258133242050412, 1.048579784129772, -0.8358655133690087, 1.3907183882430296, -1.237178721505527, 1.0704965284708607, -1.0943859091101928, 1.3713282277008503, -1.3265346420935145, 1.0452109858978769, -0.9168337337159381, 1.4354225519565875, -1.3601180800939818, 0.9475016321616064, -0.9319914101960193, 1.4195188716624563, -1.2427949407130185, 1.0418489353018134, -1.1446326165993375, 1.2656412505083585, -1.2674775656520465, 1.0495582858227823, -1.1199867608958793, 1.5081537947437271, -1.2871753412795452, 1.0928043233047635, -0.9185135085794911, 1.279669269941045, -1.3700219609915938, 1.0439827482199928, -1.023891450817631, 1.2517118644840484, -1.2408078231495736, 1.124360213129661, -0.9064562300738677, 1.4254284505825137, -1.4052443695534136, 0.7986626178922969, -1.042721925259574, 1.3348420883352208, -1.3702419106668435, 0.8367935495702663, -0.8150787676762116, 1.2369932506945687, -1.2899838123245333, 0.9994538280533888, -0.9563478636627866, 1.2982910421391316, -1.2734650649541595, 1.0725812677997242, -1.053795363509481, 1.4074905643397317, -1.4490453486575263, 0.910742412792704, -0.9764849151827131, 1.4116022813427824, -1.1566036577062184, 1.0906123846415974, -0.8676092029120052, 1.2390409496713006, -1.258511830579205, 0.9764361352561258, -1.1056584592933643, 1.276428180085905, -1.3887287500516834, 1.018103642365217, -1.0133397492228966, 1.2470719862407251, -1.2126201450875869, 0.9925795350870369, -0.8403092784405725, 1.3750047864216686, -1.5106555834325768, 0.9475584404424293, -0.7304460309148963, 1.1798570834181337, -1.2019935414504936, 1.1221814411449589, -0.9927030596253302, 1.477374065765225, -1.5107812309051651, 0.9995824051149439]|5504.7436523437500000|      0.50000000|[1061, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.8499505780699723, 1.230500776467391, -1.403627333857406, 1.163428049138231, -0.808597671513729, 1.5099212175695964, -1.3288421009735965, 1.1301906194459965, -0.9127621449200201, 1.3937688570180358, -1.3587430755399008, 1.1381344394912256, -0.9160215612916824, 1.371309634094367, -1.1920269589122987, 1.0695372823222826, -0.9410128005925026, 1.447364741536972, -1.3621069992528867, 1.1130580486107566, -0.883668392705179, 1.5103274543427252, -1.2635459817172676, 1.1566248054305726, -1.1151030132542012, 1.3868792651454886, -1.2728739063184675, 1.018213520880585, -0.8655119755115304, 1.3498931042453772, -1.3576750457930447, 0.9369816820570064, -0.9789944592596526, 1.4328019117999127, -1.270245484751283, 1.0618679656156755, -1.101953527237562, 1.292973503322474, -1.3137890184887129, 1.0188669239784538, -1.1508984608318342, 1.4156420670118757, -1.3183754632508686, 1.0873436257436353, -0.9229848756203305, 1.2645169216121515, -1.4375601699531315, 1.1018527316326276, -0.9751064134500508, 1.2627920119896747, -1.2787243707740428, 1.0608157605527682, -0.8549615916375036, 1.4552515842147795, -1.3999929467350205, 0.8378651051468942, -1.1486770398028723, 1.3848573883373463, -1.3924726976701876, 0.9707405972898713, -0.8014418832576267, 1.2227275843006047, -1.3143094174577248, 1.060174635218286, -0.9193450119656389, 1.2572016823858372, -1.293108895190681, 1.0543976560949004, -1.0025152938502608, 1.4158458660636284, -1.552301029457714, 0.9448420089656686, -0.8927729711295538, 1.39395736849796, -1.2244884760511145, 1.0879059577853794, -0.9409591707232935, 1.2736414381685308, -1.2044272991529723, 1.0486658477804855, -1.1322492518038294, 1.3374894638389783, -1.4204506926988663, 0.9816575062906205, -0.9886098962435059, 1.2838164998473893, -1.224143641656995, 1.0077755760378269, -0.9554042780782017, 1.3697355716445223, -1.4919697264964964, 0.9641253576867943, -0.7726112396233492, 1.1721847258048954, -1.2250373797364462, 1.114867651592105, -0.9492291200854357, 1.4944476839655747, -1.4878845493916348, 0.9743953911948724]|4056.5319824218750000|      1.00000000|[1180, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-0.8499505780699723, 1.230500776467391, -1.403627333857406, 1.163428049138231, -0.808597671513729, 1.5099212175695964, -1.3288421009735965, 1.1301906194459965, -0.9127621449200201, 1.3937688570180358, -1.3587430755399008, 1.1381344394912256, -0.9160215612916824, 1.371309634094367, -1.1920269589122987, 1.0695372823222826, -0.9410128005925026, 1.447364741536972, -1.3621069992528867, 1.1130580486107566, -0.883668392705179, 1.5103274543427252, -1.2635459817172676, 1.1566248054305726, -1.1151030132542012, 1.3868792651454886, -1.2728739063184675, 1.018213520880585, -0.8655119755115304, 1.3498931042453772, -1.3576750457930447, 0.9369816820570064, -0.9789944592596526, 1.4328019117999127, -1.270245484751283, 1.0618679656156755, -1.101953527237562, 1.292973503322474, -1.3137890184887129, 1.0188669239784538, -1.1508984608318342, 1.4156420670118757, -1.3183754632508686, 1.0873436257436353, -0.9229848756203305, 1.2645169216121515, -1.4375601699531315, 1.1018527316326276, -0.9751064134500508, 1.2627920119896747, -1.2787243707740428, 1.0608157605527682, -0.8549615916375036, 1.4552515842147795, -1.3999929467350205, 0.8378651051468942, -1.1486770398028723, 1.3848573883373463, -1.3924726976701876, 0.9707405972898713, -0.8014418832576267, 1.2227275843006047, -1.3143094174577248, 1.060174635218286, -0.9193450119656389, 1.2572016823858372, -1.293108895190681, 1.0543976560949004, -1.0025152938502608, 1.4158458660636284, -1.552301029457714, 0.9448420089656686, -0.8927729711295538, 1.39395736849796, -1.2244884760511145, 1.0879059577853794, -0.9409591707232935, 1.2736414381685308, -1.2044272991529723, 1.0486658477804855, -1.1322492518038294, 1.3374894638389783, -1.4204506926988663, 0.9816575062906205, -0.9886098962435059, 1.2838164998473893, -1.224143641656995, 1.0077755760378269, -0.9554042780782017, 1.3697355716445223, -1.4919697264964964, 0.9641253576867943, -0.7726112396233492, 1.1721847258048954, -1.2250373797364462, 1.114867651592105, -0.9492291200854357, 1.4944476839655747, -1.4878845493916348, 0.9743953911948724]|4056.5319824218750000|      0.50000000|[1356, 92, 0, 23]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.8893350227078697, 1.2699024372478511, -1.3587934537069257, 1.1625776030105786, -0.7609264989396137, 1.4598256834206627, -1.3751665335152397, 1.1989231431385519, -1.061002975014531, 1.3135756301217552, -1.354445656873975, 1.1883616350495272, -0.9873825807287789, 1.4005730950878212, -1.2539593954503838, 1.0374265143606554, -0.946210955689002, 1.3778339147915561, -1.3679707065755422, 1.1298545333123515, -0.9327302846796459, 1.4901654412450165, -1.2682782252085791, 1.0923225637165646, -1.1424791917126562, 1.3285489903408638, -1.1836025979362688, 1.057016246096701, -0.8411797264187716, 1.3703009702166622, -1.383867629525567, 0.9351887973351053, -0.9814347482091734, 1.5140042504892, -1.2445422890653244, 1.025104822416143, -1.190399939313286, 1.3353680378591481, -1.311725530009586, 1.0554730778775376, -1.1006228522939305, 1.4722343680013068, -1.2769454625830718, 1.0843852986102287, -0.9888357247408524, 1.3078159558760059, -1.4388054840935112, 1.1725102487672592, -1.021752145015366, 1.2397409751261756, -1.299171780988895, 1.1661411247350228, -0.906477693368856, 1.4779313502859148, -1.4715553486030175, 0.8743808507396296, -1.1706592503564102, 1.3383475127520543, -1.3991491026090042, 0.947170896313843, -0.8582339297458482, 1.2826199612296951, -1.320396138219287, 1.13709836591764, -0.941930914814725, 1.2734786404850567, -1.2591329373790185, 1.141997025835751, -1.0492323534037984, 1.4439956085283838, -1.565799660221061, 0.966467524221188, -0.9404993479332959, 1.3821021575263828, -1.2438021976775255, 1.1608422281902833, -1.0001012785999681, 1.2400588993488775, -1.196669353095386, 1.0484970670766933, -1.0469608210632146, 1.4419147621141883, -1.4594170815692677, 0.997840616090786, -1.032716165076096, 1.3006030609754848, -1.2835875837666355, 1.0389918631006463, -0.969402081950229, 1.4298667447554325, -1.511707490754792, 1.0229574932768712, -0.7683603365784845, 1.2105226595599992, -1.2372309943160522, 1.1211247485243654, -1.0073455946345715, 1.6137130929584937, -1.5663830938837766, 0.9652224119754459]|2761.4191894531250000|      1.00000000|[1474, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
