k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.215698840915334, -0.5985301314836518, -0.1256240484852187, 0.7867271229761608, 0.0735047860454149, 0.2147203995444871, -0.2856003807215335]|75844.3359375000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[10.215698840915334, -0.5985301314836518, -0.1256240484852187, 0.7867271229761608, 0.0735047860454149, 0.2147203995444871, -0.2856003807215335]|75844.3359375000000000|      1.00000000|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[10.28527278452525, -0.3585070969376795, -0.3604194975191937, 0.4661189887300088, 0.2316398299255355, -0.5168441104612049, 0.1828402304803637]|39849.0742187500000000|      2.00000000|[79, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[10.28527278452525, -0.3585070969376795, -0.3604194975191937, 0.4661189887300088, 0.2316398299255355, -0.5168441104612049, 0.1828402304803637]|39849.0742187500000000|      1.00000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[10.28527278452525, -0.3585070969376795, -0.3604194975191937, 0.4661189887300088, 0.2316398299255355, -0.5168441104612049, 0.1828402304803637]|39849.0742187500000000|      0.50000000|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.28527278452525, -0.3585070969376795, -0.3604194975191937, 0.4661189887300088, 0.2316398299255355, -0.5168441104612049, 0.1828402304803637]|39849.0742187500000000|      0.25000000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.28527278452525, -0.3585070969376795, -0.3604194975191937, 0.4661189887300088, 0.2316398299255355, -0.5168441104612049, 0.1828402304803637]|39849.0742187500000000|      0.12500000|[185, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.28298311768607, -0.3359400950186565, -0.3573910018615165, 0.5119269460428153, 0.2347150441908881, -0.5177018436479927, 0.0688544661848414]|19121.8515625000000000|      0.25000000|[211, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[10.28298311768607, -0.3359400950186565, -0.3573910018615165, 0.5119269460428153, 0.2347150441908881, -0.5177018436479927, 0.0688544661848414]|19121.8515625000000000|      0.12500000|[237, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.28298311768607, -0.3359400950186565, -0.3573910018615165, 0.5119269460428153, 0.2347150441908881, -0.5177018436479927, 0.0688544661848414]|19121.8515625000000000|      0.06250000|[263, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[10.28298311768607, -0.3359400950186565, -0.3573910018615165, 0.5119269460428153, 0.2347150441908881, -0.5177018436479927, 0.0688544661848414]|19121.8515625000000000|      0.03125000|[289, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.28298311768607, -0.3359400950186565, -0.3573910018615165, 0.5119269460428153, 0.2347150441908881, -0.5177018436479927, 0.0688544661848414]|19121.8515625000000000|      0.01562500|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.283006285676805, -0.3359094582837924, -0.3573646797392047, 0.5142216803058697, 0.2346822718036193, -0.517511075983685, 0.0534001727648428]|15230.4443359375000000|      0.03125000|[342, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[10.283006285676805, -0.3359094582837924, -0.3573646797392047, 0.5142216803058697, 0.2346822718036193, -0.517511075983685, 0.0534001727648428]|15230.4443359375000000|      0.01562500|[368, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[10.283006285676805, -0.3359094582837924, -0.3573646797392047, 0.5142216803058697, 0.2346822718036193, -0.517511075983685, 0.0534001727648428]|15230.4443359375000000|      0.00781250|[394, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[10.283006285676805, -0.3359094582837924, -0.3573646797392047, 0.5142216803058697, 0.2346822718036193, -0.517511075983685, 0.0534001727648428]|15230.4443359375000000|      0.00390625|[421, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[10.282761409602193, -0.3356780805473278, -0.3572696704741157, 0.5151507952037647, 0.2346022064156026, -0.516926731873594, 0.0496685324613903]|15073.2490234375000000|      0.00781250|[447, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[10.282761409602193, -0.3356780805473278, -0.3572696704741157, 0.5151507952037647, 0.2346022064156026, -0.516926731873594, 0.0496685324613903]|15073.2490234375000000|      0.00390625|[473, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[10.282761409602193, -0.3356780805473278, -0.3572696704741157, 0.5151507952037647, 0.2346022064156026, -0.516926731873594, 0.0496685324613903]|15073.2490234375000000|      0.00195312|[500, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[10.282820406180221, -0.3355180000120443, -0.3571788982425329, 0.5155610292451654, 0.2347301168531675, -0.5162597676753935, 0.0514427525726391]|15022.9746093750000000|      0.00390625|[526, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[10.282820406180221, -0.3355180000120443, -0.3571788982425329, 0.5155610292451654, 0.2347301168531675, -0.5162597676753935, 0.0514427525726391]|15022.9746093750000000|      0.00195312|[552, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
