k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3492010661606564, -0.4377157659341357, -0.9801206106385786, -1.3719958143148019, -0.8894597154104447, -1.186567637500399, -0.9829437503107578, -1.2007788503752865, -1.1101934805714277, -0.8525252279409352]|  5.0724492073059082|      2.00000000|[9, 0, 0, 3]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       2|[0.3492010661606564, -0.4377157659341357, -0.9801206106385786, -1.3719958143148019, -0.8894597154104447, -1.186567637500399, -0.9829437503107578, -1.2007788503752865, -1.1101934805714277, -0.8525252279409352]|  5.0724492073059082|      1.00000000|[21, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.3492010661606564, -0.4377157659341357, -0.9801206106385786, -1.3719958143148019, -0.8894597154104447, -1.186567637500399, -0.9829437503107578, -1.2007788503752865, -1.1101934805714277, -0.8525252279409352]|  5.0724492073059082|      0.50000000|[33, 0, 0, 13]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.2692439165441506, -0.2558802714873218, -0.6364186467931328, -1.3695693233659014, -1.0001166063888638, -1.1440712159052762, -1.0214148459620394, -1.293998946741517, -1.1763630556240336, -1.1051246376309882]|  3.1495699882507324|      1.00000000|[43, 0, 0, 17]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       5|[0.2692439165441506, -0.2558802714873218, -0.6364186467931328, -1.3695693233659014, -1.0001166063888638, -1.1440712159052762, -1.0214148459620394, -1.293998946741517, -1.1763630556240336, -1.1051246376309882]|  3.1495699882507324|      0.50000000|[55, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.2692439165441506, -0.2558802714873218, -0.6364186467931328, -1.3695693233659014, -1.0001166063888638, -1.1440712159052762, -1.0214148459620394, -1.293998946741517, -1.1763630556240336, -1.1051246376309882]|  3.1495699882507324|      0.25000000|[67, 0, 0, 27]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.3514828865739639, -0.3139862378637418, -0.7329140272289862, -1.3787112238085948, -1.0177279267055204, -1.2999759586420725, -1.0455168903655614, -1.1984927560211718, -1.0866961979316536, -1.0804957541637001]|  0.2667789459228516|      0.50000000|[73, 0, 0, 29]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[0.3514828865739639, -0.3139862378637418, -0.7329140272289862, -1.3787112238085948, -1.0177279267055204, -1.2999759586420725, -1.0455168903655614, -1.1984927560211718, -1.0866961979316536, -1.0804957541637001]|  0.2667789459228516|      0.25000000|[85, 0, 0, 34]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.3514828865739639, -0.3139862378637418, -0.7329140272289862, -1.3787112238085948, -1.0177279267055204, -1.2999759586420725, -1.0455168903655614, -1.1984927560211718, -1.0866961979316536, -1.0804957541637001]|  0.2667789459228516|      0.12500000|[97, 0, 0, 39]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.3693606265705869, -0.252052732870459, -0.8077982114076504, -1.3424734136237815, -0.9841526610481641, -1.270817479393203, -1.009176361465996, -1.2008100382363456, -1.0538633351818492, -1.067561638237812]|  0.1033117920160294|      0.25000000|[107, 0, 0, 43]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      11|[0.3693606265705869, -0.252052732870459, -0.8077982114076504, -1.3424734136237815, -0.9841526610481641, -1.270817479393203, -1.009176361465996, -1.2008100382363456, -1.0538633351818492, -1.067561638237812]|  0.1033117920160294|      0.12500000|[119, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.3693606265705869, -0.252052732870459, -0.8077982114076504, -1.3424734136237815, -0.9841526610481641, -1.270817479393203, -1.009176361465996, -1.2008100382363456, -1.0538633351818492, -1.067561638237812]|  0.1033117920160294|      0.06250000|[131, 0, 0, 53]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.3796487741573812, -0.2501679551548899, -0.8355543094901174, -1.3632078605201678, -0.9529231290227194, -1.2514070602260867, -1.0189507564215805, -1.212075297200263, -1.0765550914322748, -1.0450422096802177]|  0.0978583395481110|      0.12500000|[137, 0, 0, 55]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.3301686368082252, -0.2590982416303217, -0.7962782501217545, -1.4072224726828504, -0.9287876886751227, -1.2782282070727011, -1.0354075647487833, -1.166454173572986, -1.1391894879303623, -1.0902085310168461]|  0.0419532135128975|      0.25000000|[149, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=0
      15|[0.3301686368082252, -0.2590982416303217, -0.7962782501217545, -1.4072224726828504, -0.9287876886751227, -1.2782282070727011, -1.0354075647487833, -1.166454173572986, -1.1391894879303623, -1.0902085310168461]|  0.0419532135128975|      0.12500000|[161, 0, 0, 65]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[0.3301686368082252, -0.2590982416303217, -0.7962782501217545, -1.4072224726828504, -0.9287876886751227, -1.2782282070727011, -1.0354075647487833, -1.166454173572986, -1.1391894879303623, -1.0902085310168461]|  0.0419532135128975|      0.06250000|[173, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.3301686368082252, -0.2590982416303217, -0.7962782501217545, -1.4072224726828504, -0.9287876886751227, -1.2782282070727011, -1.0354075647487833, -1.166454173572986, -1.1391894879303623, -1.0902085310168461]|  0.0419532135128975|      0.03125000|[185, 0, 0, 75]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[0.3410474576040746, -0.2525552511013033, -0.8159768335948058, -1.4062589367687657, -0.9283253648120734, -1.2739171263023767, -1.0208141752822826, -1.1689555994443765, -1.1285818518703425, -1.0814967464883471]|  0.0353214256465435|      0.06250000|[191, 0, 0, 77]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[0.3410474576040746, -0.2525552511013033, -0.8159768335948058, -1.4062589367687657, -0.9283253648120734, -1.2739171263023767, -1.0208141752822826, -1.1689555994443765, -1.1285818518703425, -1.0814967464883471]|  0.0353214256465435|      0.03125000|[203, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.3448996162967145, -0.2481766419096106, -0.811511136594829, -1.395607401521396, -0.924013113910813, -1.284732872928204, -1.0211597164541075, -1.1913175250574937, -1.136568088332063, -1.0919668243568037]|  0.0204914845526218|      0.06250000|[209, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[0.3448996162967145, -0.2481766419096106, -0.811511136594829, -1.395607401521396, -0.924013113910813, -1.284732872928204, -1.0211597164541075, -1.1913175250574937, -1.136568088332063, -1.0919668243568037]|  0.0204914845526218|      0.03125000|[221, 0, 0, 89]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[0.3330118448608645, -0.2576029705085676, -0.8165518339241346, -1.3765275434016062, -0.9159588360493803, -1.2862494738071701, -1.0107735308696184, -1.1912669532672615, -1.1264423254695466, -1.083058392853339]|  0.0134059144183993|      0.06250000|[231, 0, 0, 93]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
