k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0224025019999665, 0.1701432379059689, 0.6951219011921812, 0.0385300488206162, 0.5280134851881247, -0.0786293950053992, 1.4225690697497269, 0.1021252554694194, 0.0645308775521114, 0.0488473300850456, 1.2676151002634959, -0.1314914439866539, 0.384587624303057, 0.0083976414668192, 1.2082854860153445, -0.1711847043464571, 4.541073421609171, 0.0430589502734042, 4.473765846906845, -0.0325255424259172, 0.2118572970634205, -0.0695618443816483, 0.1750559575214315, -0.0412229408109996, 0.7377501067138057, 0.0780884141289189, 0.0885877522489746, 0.1509652340984718, -0.0873910075844552, -0.0279885107114687, 1.725064206019814, 0.1251216092389536, 0.068149535461363, 0.1631084054362905, -0.1693068564252692, -0.0359094425571118, -0.0800075599772448, 0.0523614275245174, 0.4219929257796973, 0.1379602969492507, 0.3469097584003149, 0.0267144400666831, 0.745084546289606, 0.2496804235673806, 1.0192362318519723, 0.1668879448516694, 1.0790901700588897, 0.0273957664729162, 0.2330897662281937, -0.0150452828852542, 0.5724065573630033, 0.2516316489089956, 0.2522161266496992, -0.029518407194348, 0.6542000798432939, 0.0732106920179312, 0.0602193845648738, -0.0558384228390152, 0.3429390142909569, -0.1558264338567761, 0.3113432919998373, -0.0667843655038505, 0.0617042369633607, 0.0683409948533495, 0.333443898385162, 0.0150829913590184]|206773.5312500000000000|      2.00000000|[55, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
       2|[1.05425214770961, 0.1717911768569188, 0.7131359864644481, 0.2512570688838669, 0.5743745668282798, 0.07133700813749, 1.293963719041185, -0.0243210506942449, 0.2456311644802957, -0.1023043106923892, 1.192323164309686, -0.5041739599879347, 0.4910967917167164, -0.0330221290162876, 0.9962100191992753, -0.1096542626847874, 4.523989722597433, 0.5268022947784806, 4.566008046473919, 0.3049468640708821, 0.1429598434282097, -0.5043377299942727, -0.4515700620186669, -0.1727967389578228, 0.9536755958252333, -0.0326234569885002, 0.254758124936143, -0.3501900781903065, 0.0843661477452775, -0.3561672070188714, 1.7263043742500779, 0.0185291364241877, -0.2303495780114549, 0.2587008139896772, 0.0059853155655408, -0.3390975533409029, 0.0270377451342322, -0.1283706617249965, 0.3474898982086834, 0.1796055741228255, 0.3860292746346992, -0.7594241213450071, 0.8989571848996138, 0.428395948757831, 1.4140457099823616, 0.1820671515874804, 0.7356228127948539, 0.2005531236639389, 0.1253926619374147, -0.0206031030456696, 0.4847994259958108, -0.2557866463911726, 0.3843603034322247, -0.0106246127629619, 0.9091790272322187, 0.0433179523334415, -0.0908869545564957, 0.2608270247756697, 0.2018637478516238, -0.2327586233822228, 0.3620852139329066, -0.5055574068221725, 0.432933291321187, -0.1362535599166486, 0.5544972792645463, 0.0695649923753704]|66479.5937500000000000|      4.00000000|[83, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[1.209345513207521, 0.2274425954429906, 0.7879336840839157, 1.3449536033730787, -0.6797551939196675, 0.3969146830564803, 1.5151832813190103, -0.1061821059406518, -0.103680259304811, -0.0663161589372546, 1.0340687189804252, -0.6275956594326226, 0.6982089867714913, -0.2923240297718139, 1.8331948752066087, 0.9411464208121292, 4.308756290410251, 0.3385841173530769, 4.909850573928048, 0.4815390937298719, 0.2094681980385001, -0.2648116793608522, -1.22687695065425, 0.1722444076531883, 0.4892865570877211, 0.8017879645917221, 1.072502693209279, 0.1321319986346216, 0.6443916768206228, -0.2358399595457191, 1.6005261934511301, 0.0879715235682734, -0.9247805620910362, 0.3928971125491393, 0.0952063229126841, -0.4552543490261742, 0.2079712347578454, 0.0205815436586849, -0.040496427200702, 0.0850133373513895, 0.3830397288682262, -0.7401656005522654, 0.8651923511099368, 1.0275120337411145, 1.5081051623829005, -1.2729855793866547, 1.1053738588679407, 0.5278000622391773, 0.8086741335487766, -0.2447350279272622, 0.0165963921242586, -0.6310471820618042, -0.3356917402445719, -0.7163344760082528, 1.1473738402687887, 0.1562375487981715, 0.2816549427317159, 1.0507579495041797, 0.2760565808835707, -0.3350090271145916, 0.0818419042324797, -1.2186072672302997, 0.7662662733400425, -0.4116230116189963, -0.0450381638680449, 0.7339635170563079]|25191.0156250000000000|      8.00000000|[124, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       4|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|     16.00000000|[152, 11, 0, 11]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|      8.00000000|[233, 17, 0, 17]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|      4.00000000|[313, 23, 0, 23]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|      2.00000000|[395, 29, 0, 29]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|      1.00000000|[475, 35, 0, 35]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.5172868391032279, 0.6194777085962967, 1.1498644782874576, 1.4213636616027134, -0.4138699513204536, 0.6532291648892492, 1.3409067889260258, -0.1144516182175333, 1.2604162442567732, -1.2213986222190858, 2.714982724534287, -1.0492187703629645, 0.7081107204222058, -0.1574660888303405, 2.662471248843274, 0.2941375051234277, 2.899235541274808, 1.9323158637320157, 5.236014962405457, 2.1145221825906213, 1.3433915375381629, 0.4544074271908877, -1.8307449740370303, 1.1724348998943785, 0.9332128814610043, -1.1197493404810355, 0.6252382445115529, 1.3942235509445475, 2.566470379122463, 0.5894029536157934, 1.205767208794301, -1.3027839653138245, -1.5637282092931222, -1.1969982248497373, -0.7222430008382731, 0.2824395223318442, -0.0052694281481174, 0.0028361503534383, 1.1970555644068206, 0.4930464627091642, -0.6226732961688238, -1.9728376172729152, 2.557760169219197, 3.031828200248572, 1.3487375087562554, -2.1353801934216534, 0.6032605677651889, -0.0531245097931577, 1.7094043730780533, -0.7823740860187646, -0.9440340111491028, -1.7638248207143503, 0.0306198868227939, -2.876245953972953, 1.6370140207035007, 0.9254609949906598, -1.0240794013610768, 0.7497807610600911, 0.1796757292253643, 0.2693974197327932, 0.812307662412201, -2.7699144903614146, 1.5106729947559536, -0.5936495002615931, -0.4441926191744691, -0.5572539099221672]|8555.4619140625000000|      0.50000000|[555, 41, 0, 41]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.4962974924381572, 0.6069608768030779, 1.1786548924114, 1.516923797755397, -0.3567014432504362, 0.6966801213554016, 1.334286608927779, -0.2030972318309899, 1.3607270468819959, -1.2751197511021835, 2.7531861820809835, -1.041526411170105, 0.7321866060182702, -0.1630177345093707, 2.6869127735921365, 0.4139990799605637, 2.9739609562073226, 1.9212104659781486, 5.176547161412049, 2.061757142002976, 1.3220673501865825, 0.4659408580644093, -1.7673169855793118, 1.2306494382194233, 1.0169045883038665, -1.0984677917523826, 0.6905906654171241, 1.2487866184333982, 2.6424504747190056, 0.6408196951804958, 1.2217135750625188, -1.2274763378120448, -1.6088806814539676, -1.0992706862867896, -0.7405302444283707, 0.3056712767994669, -0.0006455598081696, -0.0021372021688473, 1.2301823274987356, 0.4580893787960723, -0.6319065124244193, -1.970812428757941, 2.5753584643176146, 3.1214367396100315, 1.4246044033563623, -1.9830044801279323, 0.5930751626436483, -0.1665858579087716, 1.6551618709430207, -0.760290516978439, -1.0162714971180122, -1.8777053749610415, 0.0132674706911356, -2.778906971036308, 1.683750299194711, 0.8685117046916105, -1.0147826183985842, 0.6956281926238836, 0.2767691850746586, 0.2095778762093948, 0.7790096827563101, -2.719472352650422, 1.5382057028129237, -0.5415275734598293, -0.4512392668378807, -0.495116287626028]|6552.5361328125000000|      1.00000000|[596, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
