k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      2.00000000|[519, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 403 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | iterate success | actual_k=4
       2|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      1.00000000|[1153, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 233 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 291 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 462 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 519 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 577 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.50000000|[1784, 124, 0, 31]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 403 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 518 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.25000000|[2419, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 462 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 521 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 578 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.12500000|[3053, 212, 0, 53]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 119 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 176 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 234 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 291 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 463 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 520 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 578 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.06250000|[3685, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 290 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 518 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.03125000|[4321, 300, 0, 75]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 119 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 176 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 233 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 291 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 349 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 406 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 464 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 522 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 579 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.4663452383875407, 0.1683106905955601, 1.7654463424622537, 0.5613154365953286, 0.1411519340341405, 1.9543463629109543, 1.3376754993531788, -0.0074480838178918, 2.174319462675218, -0.0020148163398335, 0.0068309119177027, 2.1273098204503773, 1.0675412540395368, -0.0123291940293892, 2.226946938696555, 0.2502770094120099, 0.1581647326062846, 2.319109616055312, 1.251377976263663, 0.0562035398465547, 2.4267854900557926, 4.373730840565243, -0.0665884388257284, 2.422491625535026, 0.5445135723082616, 0.1391151641571947, 2.6683415040893363, 4.205026562943231, 0.1644460997879664, 2.606417966442601, 0.2677323331930239, 0.2142024019513315, 2.8798078863877405, 0.2641722908090327, 0.0212660184328645, 2.8772670926729096, 0.8991065859889262, 0.1105199950057411, 3.1528692945822776, 0.2795189643701955, -0.0826174669053424, 3.1006335712522417, -0.1188761775707763, 0.0382712441346664, 3.301032693225801, 1.3465371917824303, 0.0804431966841505, 3.3115492843555954, 0.285987522208917, -0.0082886070536073, 3.7386532715249032, -0.0660284983747006, 0.054057611183238, 3.6814243517096386, -0.0340585557745513, 0.0815605082070284, 3.824927147701231, 0.4866498944863221, 0.1882437765490069, 4.027075759480199, 0.1758584589723364, -0.1181226629517084, 4.157584920131527, 0.8490338763181943, 0.064070827883553, 4.175601494672601, 0.832386834903247, 0.2494431022725495, 4.4858326618163655, 0.8216000268333724, 0.0795944839846539, 4.38898159491605, 0.4016550563420903, -0.0757727642464567, 4.82216680471196, 0.4848237455626531, 0.1129271380938044, 4.830766783168822, 0.0118228278559604, -0.1522406170088537, 4.629956004268348, 0.3879382436381565, 0.1924628484837339, 4.835638348696433, 0.1600328012369805, 0.0217713148083123, 5.276948587047247, 0.1518702966332066, 0.1235036722940076, 5.3434942792447915, -0.0743157637977592, 0.0469017641318343, 2.521966642643903, 0.1126261532871032, 0.047307193487463, 3.8098512084052247, 0.1000534784944642, -0.0031789758526963, 5.040778990759446]|109561.7187500000000000|      0.01562500|[4952, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 403 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 460 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 518 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.4666519164117917, 0.1675935926349407, 1.7650038571836282, 0.562268452883824, 0.1404188588112686, 1.9555707150529156, 1.3363910316956458, -0.0177351102531561, 2.175232261376227, -0.0032109994117864, 0.0072161051241091, 2.1268507336513465, 1.0666668764999259, -0.0120595286962289, 2.2283325486253536, 0.2503493581075034, 0.1577354659233713, 2.316875671085843, 1.251520160610835, 0.0564373117899568, 2.426448351102409, 4.373785768986164, -0.0664410025539024, 2.4227643909772945, 0.5431908363575674, 0.1416185601133377, 2.668704655234807, 4.204101559019545, 0.1667393578901716, 2.6078506317414347, 0.2662084156085278, 0.2152451835826938, 2.8800797975419044, 0.2632791303731302, 0.0217422149651776, 2.876031843176291, 0.8991033922328013, 0.1092242795764293, 3.1535209333280494, 0.2803242170064802, -0.0816184443771779, 3.100583098935914, -0.1193854294329623, 0.0394704296288598, 3.3000508728879914, 1.3464117144753407, 0.0803579268740021, 3.3098599348390683, 0.2867155568038767, -0.0089381828192613, 3.7368364888014223, -0.0652102874475116, 0.0527673814941406, 3.6783014927303683, -0.0343424789163153, 0.0823373353394651, 3.8258231392894446, 0.4870211501384778, 0.1877156437921755, 4.02755652125032, 0.1753850852762727, -0.1171428752504549, 4.156962079652147, 0.8486179282474249, 0.061072917716281, 4.174869745021143, 0.833911282896518, 0.2476128327158122, 4.4875475879276845, 0.823316204534479, 0.0802139120235055, 4.3864990801641035, 0.3995783566696247, -0.0769577528892515, 4.820072549313824, 0.4851058809248846, 0.1122946518825398, 4.832059887682516, 0.0107193888101639, -0.1513515323268807, 4.631790782487644, 0.3876164301681567, 0.193325010513154, 4.836346183857207, 0.1595571538131619, 0.0203505515754508, 5.278691802363933, 0.1513668918085933, 0.125484236001664, 5.343978183962358, -0.0717830284686144, 0.0467607307382563, 2.5233555687350484, 0.1127780632851188, 0.0463544282176034, 3.8113055225569688, 0.0990190863572113, -0.0038348254367347, 5.041779812177385]|86723.8593750000000000|      0.03125000|[5069, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[0.4684687604752868, 0.1722120722427113, 1.7682171191394742, 0.5619844865701665, 0.1411354330790526, 1.95598349106385, 1.3392875440393206, -0.0258659250113648, 2.1722845855382267, -0.0018088343852523, 0.0075696933514795, 2.126838949878959, 1.0691421518618287, -0.0270011065063605, 2.228769518315871, 0.2538012795112127, 0.1577238080448814, 2.316792687520153, 1.2478396802444853, 0.0515074038819269, 2.4289601945079067, 4.374061493544779, -0.0706119307090725, 2.4266776088760347, 0.540079303295663, 0.13825832449654, 2.6674124777854917, 4.202203639576543, 0.1680532704482941, 2.6126827131822474, 0.2669454556904146, 0.2112576046607655, 2.880871152864557, 0.2567557169452402, 0.019633445384702, 2.876163332442547, 0.8985598943127028, 0.1075096901721807, 3.149909673616733, 0.281005653760721, -0.0773334444282803, 3.0982558662118342, -0.116165036067074, 0.0407773004598054, 3.2971852414886276, 1.3478072796451053, 0.0836760686088349, 3.3089967965257086, 0.2885341354688734, -0.013386137291367, 3.7384300049833565, -0.0658264530650828, 0.0524807135415406, 3.6792782603928864, -0.031171377288913, 0.0839223448503428, 3.825708967394928, 0.487565513693261, 0.1857551805981462, 4.029752636774541, 0.1793082933300079, -0.1159869873633144, 4.153753490605574, 0.8494512264363385, 0.0633316642039895, 4.176978810084005, 0.838637097681171, 0.2414051927178392, 4.491381690492209, 0.818217011362761, 0.0789239417230582, 4.387068461578039, 0.3995600567386601, -0.0742177729071163, 4.820105218858241, 0.4829103080382872, 0.1135769797761053, 4.825537716349363, 0.0120198660104778, -0.1510847644355739, 4.632115280518916, 0.387635609305205, 0.1920565931218277, 4.838841139054474, 0.1613926873251148, 0.0175377373599772, 5.276704336414781, 0.1506887023669772, 0.125829585596633, 5.34078081014807, -0.0750215750995117, 0.0460021937892726, 2.522751701375391, 0.1148593463488331, 0.0471669442551484, 3.809045656649596, 0.0964709567768758, -0.0090783933870721, 5.044946066991219]|69618.8906250000000000|      0.06250000|[5186, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
