k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      2.00000000|[43, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       2|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      1.00000000|[127, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      0.50000000|[211, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      0.25000000|[295, 42, 0, 21]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      0.12500000|[379, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8727404327504568, 0.0410463712944323, 0.1055477649146614, 0.0364447210331861, 0.3508960129588875, 0.1903014438050847, 0.9576915749769582, -0.079552141399131, 0.0450714925286148, 0.0810140356367401, 2.6258479360583173, 0.0249316290847784, 0.8587660771630572, -0.029493338950528, 2.260455491391479, -0.0311924808224922, 14.522687354025095, -0.1035829971616216, 11.794327533297567, 0.0252413711577487, 0.5515165661293072, -0.182342964883583, 0.2006141224475456, -0.0104023295667371, 1.133979624796192, 0.0553512917138411, 0.2709221844570912, 0.0249803972148543, 0.1278692282246318, 0.1301135561571877, 3.975766891375418, -0.1900021963546135, 0.8996672163557645, 0.1771178169733249, 0.3325521943087231, 0.2093134824939214, 0.3312419931431532, 0.1458055599474329, 0.8900223541413946, 0.061529590883899, 0.1765395663435049, -0.0279566072789537, 2.10209303290434, -0.0713387966276033, 1.8946027472462725, 0.1258397863515309, 1.3326369983390993, 0.0689723371081989, 0.7376736323437316, 0.3176628963224608, 0.5356893454048886, -0.0438897557346391, 0.2709938431387646, -0.0922816638155095, 0.8623488102022077, 0.0552520987294088, 0.533936287276735, 0.0215750307727596, 0.4336370956569474, -0.0283066625858758, 0.8453533260544686, -0.0137066056720087, 0.1627787322779428, -0.0126682694231649, 0.35145109191251, -0.0747126807337354]|1302496.0000000000000000|      0.06250000|[463, 66, 0, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.8739465190386093, 0.0347243113136608, 0.1040183462657145, 0.0317182122559201, 0.3518499638075198, 0.1864977203053597, 0.956969966787754, -0.0812724428233942, 0.0364839470777157, 0.0832344882557945, 2.6192822937675317, 0.0245589229665139, 0.8577522712675294, -0.0285244599144331, 2.2588741232431375, -0.0222738378308003, 14.524149925687484, -0.1218803680088521, 11.804170340373815, 0.0565075169650666, 0.5434685971389746, -0.165773828804361, 0.2009802796352486, -0.0178707947319569, 1.1411228985629358, 0.0546226317037231, 0.2683686082669241, 0.0281821929958869, 0.1349233663366689, 0.1322274142748147, 3.976674592462866, -0.1975411941530222, 0.9009363915862609, 0.1758308227653997, 0.3264630448775553, 0.2119584955980196, 0.3363674722784731, 0.1386016880261342, 0.8794046275480812, 0.0605607014273113, 0.1742970195129462, -0.0220077821801623, 2.111403824103103, -0.0610975166877035, 1.8936767511110624, 0.1126185294732559, 1.3434541344572497, 0.0718615107510544, 0.7263773030840623, 0.3242025912731036, 0.5257901585197773, -0.0517927165236398, 0.2681138856413623, -0.0903883148564732, 0.8712940844979643, 0.045614101773512, 0.5360017838449932, 0.0236215655127508, 0.4293709584065302, -0.0310260610961114, 0.83495868974111, -0.0184813210678732, 0.1652187997363929, -0.0029037824527684, 0.3577759382690857, -0.0805889772099137]|711013.7500000000000000|      0.12500000|[491, 70, 0, 35]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[0.8739465190386093, 0.0347243113136608, 0.1040183462657145, 0.0317182122559201, 0.3518499638075198, 0.1864977203053597, 0.956969966787754, -0.0812724428233942, 0.0364839470777157, 0.0832344882557945, 2.6192822937675317, 0.0245589229665139, 0.8577522712675294, -0.0285244599144331, 2.2588741232431375, -0.0222738378308003, 14.524149925687484, -0.1218803680088521, 11.804170340373815, 0.0565075169650666, 0.5434685971389746, -0.165773828804361, 0.2009802796352486, -0.0178707947319569, 1.1411228985629358, 0.0546226317037231, 0.2683686082669241, 0.0281821929958869, 0.1349233663366689, 0.1322274142748147, 3.976674592462866, -0.1975411941530222, 0.9009363915862609, 0.1758308227653997, 0.3264630448775553, 0.2119584955980196, 0.3363674722784731, 0.1386016880261342, 0.8794046275480812, 0.0605607014273113, 0.1742970195129462, -0.0220077821801623, 2.111403824103103, -0.0610975166877035, 1.8936767511110624, 0.1126185294732559, 1.3434541344572497, 0.0718615107510544, 0.7263773030840623, 0.3242025912731036, 0.5257901585197773, -0.0517927165236398, 0.2681138856413623, -0.0903883148564732, 0.8712940844979643, 0.045614101773512, 0.5360017838449932, 0.0236215655127508, 0.4293709584065302, -0.0310260610961114, 0.83495868974111, -0.0184813210678732, 0.1652187997363929, -0.0029037824527684, 0.3577759382690857, -0.0805889772099137]|711013.7500000000000000|      0.06250000|[576, 82, 1, 42]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.8734011829501698, 0.0382943841494241, 0.1094880051600508, 0.0340919682615701, 0.3512276468512234, 0.1880169249411664, 0.9574501418235816, -0.0807326286658552, 0.0260083578497924, 0.0801874701464336, 2.6188153434145702, 0.0224860173928035, 0.8660713210113531, -0.0394803298666937, 2.2732932047503702, -0.0292851140479398, 14.524239979126447, -0.1311845375780423, 11.799372812463899, 0.0707056683360573, 0.5664255565899934, -0.1537330759004794, 0.2089239247139589, -0.024391987557704, 1.1393521645101705, 0.0467772870881436, 0.2734070873372106, 0.0307494450726418, 0.1321851052382703, 0.1265214670693127, 3.9849124999755317, -0.1931927685099969, 0.9083648857846595, 0.1782143947956215, 0.3291651619602216, 0.2169839124386957, 0.3320938553709785, 0.147052241291968, 0.8969088461957941, 0.0683642642099204, 0.1645719333083818, -0.0236259408627929, 2.0920342256329003, -0.0641612364058481, 1.8951342586753046, 0.1006284806995271, 1.356953562512011, 0.0622543525395431, 0.7364007185285094, 0.3192524776262192, 0.5164836965046331, -0.0537555277292955, 0.2696014471046262, -0.0990550083167807, 0.8668090545452349, 0.0432065979053605, 0.5296723974855098, 0.0296557528506885, 0.4305238227604926, -0.0295064934193778, 0.8344034487570724, -0.0125446364756511, 0.1686018619971287, -0.0053387631906095, 0.3629536596736773, -0.0870083966795472]|591255.6875000000000000|      0.12500000|[604, 86, 1, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.8734667792316462, 0.0536130276398751, 0.1089807847516164, 0.033382588213599, 0.3746756617783281, 0.1780310725411594, 0.9402834191240798, -0.0694026906038513, 0.0129826376784184, 0.0705615085893403, 2.6304376485262293, 0.0524768058457397, 0.8780272192407662, -0.0669309616315313, 2.260967419284939, -0.0702269236596875, 14.527072002333567, -0.1665026970369664, 11.79452504734671, 0.0688488772286056, 0.5735401005943217, -0.142225778691989, 0.2309721188059908, -0.0391003226444815, 1.1430685583963307, 0.0390360682762655, 0.2908062896453271, 0.0412549190368159, 0.1407485860459116, 0.1424414582903506, 3.9853872104880055, -0.1952533659117148, 0.9045563165912929, 0.1593806819147169, 0.3290462622094994, 0.2178308984255986, 0.3468126188516475, 0.1600144924855746, 0.8839435583507412, 0.0725848788961543, 0.1667481876247552, -0.0241194899538535, 2.1013062965324805, -0.0420777397217761, 1.9267754636845853, 0.1130601343015423, 1.3204143861931268, 0.0734897302530115, 0.7208364717258839, 0.3221727673052126, 0.5217470963175388, -0.0640234833095545, 0.2707672374050211, -0.1195537541906515, 0.8744159181264324, 0.0422035248493679, 0.532405216920094, 0.0298585073958025, 0.4094427280546339, -0.0281581648813579, 0.8109184756397768, -0.0146609320330688, 0.1712025276145589, 0.0015437822685547, 0.3665562253810288, -0.1221104455381583]|448892.9062500000000000|      0.25000000|[632, 90, 1, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
