k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[0.1232824226848727, 0.1495707921502278, 0.2670557247914696, 0.2304992876988438, 0.4683115609018911, 0.7354511386423088, 0.7720142018347235, 0.8020646149998192, 0.8332829924244998, 1.0246246201424716]| 23.6695263852013156|      0.50000000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       4|[0.1232824226848727, 0.1495707921502278, 0.2670557247914696, 0.2304992876988438, 0.4683115609018911, 0.7354511386423088, 0.7720142018347235, 0.8020646149998192, 0.8332829924244998, 1.0246246201424716]| 23.6695263852013156|      0.25000000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[0.115353195672656, 0.300249281251004, 0.3167228924330658, 0.2947255446750202, 0.3722219282243311, 0.748018320320881, 0.7893351581824843, 0.9308234567948481, 0.9154440030348516, 1.0356174613322815]|  8.7216920614629974|      0.50000000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate success | actual_k=0
       6|[0.115353195672656, 0.300249281251004, 0.3167228924330658, 0.2947255446750202, 0.3722219282243311, 0.748018320320881, 0.7893351581824843, 0.9308234567948481, 0.9154440030348516, 1.0356174613322815]|  8.7216920614629974|      0.25000000|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[0.115353195672656, 0.300249281251004, 0.3167228924330658, 0.2947255446750202, 0.3722219282243311, 0.748018320320881, 0.7893351581824843, 0.9308234567948481, 0.9154440030348516, 1.0356174613322815]|  8.7216920614629974|      0.12500000|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[0.171601843312669, 0.2939249372677189, 0.3129893607269536, 0.3202205928664889, 0.3214006459100148, 0.7417997501036133, 0.8681457293573953, 0.9114993498802291, 0.8955577603063251, 0.9891880274338893]|  6.5681373629986810|      0.25000000|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[0.171601843312669, 0.2939249372677189, 0.3129893607269536, 0.3202205928664889, 0.3214006459100148, 0.7417997501036133, 0.8681457293573953, 0.9114993498802291, 0.8955577603063251, 0.9891880274338893]|  6.5681373629986810|      0.12500000|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[0.1863483739776871, 0.3064310215003904, 0.2988742542868609, 0.3080657834081731, 0.3067864643174861, 0.8296635139187443, 0.9063886062465096, 0.9738783726703223, 0.9094526393442212, 0.9514545013348525]|  5.1683447559958378|      0.25000000|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      11|[0.1863483739776871, 0.3064310215003904, 0.2988742542868609, 0.3080657834081731, 0.3067864643174861, 0.8296635139187443, 0.9063886062465096, 0.9738783726703223, 0.9094526393442212, 0.9514545013348525]|  5.1683447559958378|      0.12500000|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
