k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.12500000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.06250000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[999.9927275116103, 1000.0065090430227, 400.00780704925825, 39.982031993543885, 0.6683629656625003, 0.3174735394460179, -0.0160539626414209]|1563367.3274481708649546|      0.12500000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       6|[999.9927275116103, 1000.0065090430227, 400.00780704925825, 39.982031993543885, 0.6683629656625003, 0.3174735394460179, -0.0160539626414209]|1563367.3274481708649546|      0.06250000|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[999.9824252568834, 1000.0102645598171, 400.0180708161023, 39.985532211578246, 0.6748439919053446, 0.2758833805998786, -0.0596047168372434]|1449957.4682069197297096|      0.12500000|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       8|[999.9824252568834, 1000.0102645598171, 400.0180708161023, 39.985532211578246, 0.6748439919053446, 0.2758833805998786, -0.0596047168372434]|1449957.4682069197297096|      0.06250000|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[999.9613174954766, 1000.0243054641041, 400.0105275476146, 40.00127939426862, 0.7180992901881821, 0.2996202840888633, -0.0367086618004498]|1352023.9241633254569024|      0.12500000|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate success | actual_k=4
      10|[999.9613174954766, 1000.0243054641041, 400.0105275476146, 40.00127939426862, 0.7180992901881821, 0.2996202840888633, -0.0367086618004498]|1352023.9241633254569024|      0.06250000|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[999.9613174954766, 1000.0243054641041, 400.0105275476146, 40.00127939426862, 0.7180992901881821, 0.2996202840888633, -0.0367086618004498]|1352023.9241633254569024|      0.03125000|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[999.9559976094794, 1000.0211592771385, 400.0102819928656, 40.00441230642359, 0.7253036800047543, 0.2889727482426559, -0.0643349922231195]|1305721.9680539765395224|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      13|[999.9559976094794, 1000.0211592771385, 400.0102819928656, 40.00441230642359, 0.7253036800047543, 0.2889727482426559, -0.0643349922231195]|1305721.9680539765395224|      0.03125000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[999.9496783129547, 1000.0196310601988, 400.0111846581012, 40.00234401578875, 0.7461481286955532, 0.2859192262753058, -0.0423035175536418]|1277526.9555939612910151|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      15|[999.9496783129547, 1000.0196310601988, 400.0111846581012, 40.00234401578875, 0.7461481286955532, 0.2859192262753058, -0.0423035175536418]|1277526.9555939612910151|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[999.9501264670556, 1000.0244939207857, 400.02239872117343, 39.99225290462105, 0.7637695928185795, 0.2796463135477077, -0.0616752257307557]|1197482.8576822290197015|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[999.9501264670556, 1000.0244939207857, 400.02239872117343, 39.99225290462105, 0.7637695928185795, 0.2796463135477077, -0.0616752257307557]|1197482.8576822290197015|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[999.9501264670556, 1000.0244939207857, 400.02239872117343, 39.99225290462105, 0.7637695928185795, 0.2796463135477077, -0.0616752257307557]|1197482.8576822290197015|      0.01562500|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[999.9523410964439, 1000.0234961800668, 400.0208442712868, 39.991299977572154, 0.7781076182933788, 0.2795901775494504, -0.0670913170292221]|1169848.0623366606887430|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[999.9476137169836, 1000.0271417854102, 400.0032802295692, 39.98252942590808, 0.7997649305045101, 0.2822007127541578, -0.0760160994300339]|1136750.3002021315041929|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[999.9476137169836, 1000.0271417854102, 400.0032802295692, 39.98252942590808, 0.7997649305045101, 0.2822007127541578, -0.0760160994300339]|1136750.3002021315041929|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[999.9476137169836, 1000.0271417854102, 400.0032802295692, 39.98252942590808, 0.7997649305045101, 0.2822007127541578, -0.0760160994300339]|1136750.3002021315041929|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[999.9436463964267, 1000.0193669858869, 400.00155805126604, 39.98198856131243, 0.8040623942706548, 0.2800778610546476, -0.064111463434177]|1129658.4051300534047186|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[999.9436463964267, 1000.0193669858869, 400.00155805126604, 39.98198856131243, 0.8040623942706548, 0.2800778610546476, -0.064111463434177]|1129658.4051300534047186|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[999.9416463817773, 1000.0189038651399, 400.0024963869737, 39.9828267147756, 0.8083670786624296, 0.2792719494715123, -0.0789156287012624]|1122194.8514130804687738|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[999.933029636551, 1000.0315543587917, 400.0051185424229, 39.97691881901504, 0.8347146888806921, 0.2767630317954713, -0.0788205054337061]|1075063.9645350337959826|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[999.933029636551, 1000.0315543587917, 400.0051185424229, 39.97691881901504, 0.8347146888806921, 0.2767630317954713, -0.0788205054337061]|1075063.9645350337959826|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[999.933029636551, 1000.0315543587917, 400.0051185424229, 39.97691881901504, 0.8347146888806921, 0.2767630317954713, -0.0788205054337061]|1075063.9645350337959826|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[999.933029636551, 1000.0315543587917, 400.0051185424229, 39.97691881901504, 0.8347146888806921, 0.2767630317954713, -0.0788205054337061]|1075063.9645350337959826|      0.00781250|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
