k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[4.062933874431936, 0.0659122229875177, 4.064517205648558, 0.1610368900277753, 0.0187439439615061, 0.1659994793668139, 1.1527513935579847, 0.0287185077073507, 1.1622341086922423, 0.2637131701289936, 0.0143861620383899, 0.2681785812156812, 0.3149594794022889, 0.0167046400643477, 0.3096445352579078, 0.0720867581459499, 0.0234042638926187, 0.0740487272117622, 0.2351365115749428, 0.0133869488720648, 0.2282309731493147, 1.358588580996751, 0.02105171770345, 1.366113201116202, 0.2464242817826233, 0.0194178191060259, 0.2599604769571119, 1.1627377829254337, 0.0186483101272658, 1.155969757725462, 0.0480622386608367, 0.0218690859408025, 0.047692039595387, 0.126613973298802, 0.0134284208197876, 0.1160287697346912, 0.2988484000050025, 0.0201509347389216, 0.300343519985398, 0.0867945305129399, 0.0200135928929423, 0.0889644171114816, 0.1062880957632154, 0.0231466671852658, 0.0989604890301518, 0.5395110778306486, 0.0178469076830305, 0.5346762175262794, 0.0043145298443391, 0.0203545731607882, 0.0028648745197174, 0.0862156482635585, 0.0218422817245098, 0.0895275391455587, 0.1022615124999754, 0.0185931281659059, 0.1042706028287692, 0.0330235459642956, 0.0213564024330272, 0.0317681338119417, 0.0997541473186103, 0.0202833460094065, 0.0966469293638306, 0.2690993273453584, 0.0230816674708672, 0.2708805420837201, 0.3869616763005173, 0.021577814088363, 0.3903300163723992, 0.1352889813585978, 0.0216432929550096, 0.1238880986830943, 0.0388650674756515, 0.0216700826424261, 0.0424561822753367, 0.2944375790698305, 0.0257202779422346, 0.2967583717535269, 0.0873077687614519, 0.0159982602928684, 0.0910305829796231, 0.2835207804790111, 0.0192957814610741, 0.2771399257145266, 0.0595597391852941, 0.0258221263013023, 0.0574752518261898, 0.1486403681796924, 0.0058698416115289, 0.1548991046818764, 0.1852829224012686, 0.0190350144223062, 0.1725744804371483, 0.1392428974677005, 0.0219286346493126, 0.1412909716306281, 0.387520057712692, 0.0190656130932779, 0.3875004805662108]|45152.2545420971873682|      0.12500000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       6|[4.066477774816329, 0.1580697268962346, 4.052220435945659, 0.1619970882732628, 0.0299615242498633, 0.1572497471531863, 1.1526015744004376, 0.0222521975773354, 1.1705691477532032, 0.2727403458744332, 0.0186984798797016, 0.2699106459852152, 0.3046614789987334, 0.0159484375795867, 0.3080764617656305, 0.0647650056384106, 0.0176793090470696, 0.0799085272500852, 0.2295156705783847, 0.0195541891890688, 0.2138727587776603, 1.3516108327522525, 0.0110863227264698, 1.3631578032492533, 0.2431800763443677, 0.0087038363625535, 0.2503197522130032, 1.1625472595575925, 0.0161776963047515, 1.1357139553708762, 0.0459239557919982, 0.0122478417084873, 0.0556839191804275, 0.1334516713660442, 0.0140471323766925, 0.1080055085087039, 0.3009627000662002, 0.0318531634864649, 0.3180926175459518, 0.0755379354900505, 0.0123284955024443, 0.1076293401410352, 0.1120879735892315, 0.026583763741905, 0.1102097430329956, 0.5541647735437317, 0.009436514436537, 0.5255476411409081, 0.00978277229836, 0.0224430123335264, -0.0097996715107077, 0.0926689678638586, 0.0286098406801999, 0.097699512355163, 0.1009386321178643, 0.026567351716229, 0.1000770696698515, 0.0343691398993746, 0.0431364399571856, 0.0376489396308186, 0.1032498951896364, 0.0366436190610472, 0.1004435906813798, 0.252640631937588, 0.0105906179051702, 0.2642880435421154, 0.3932091243175706, 0.026349577372542, 0.3922279522444049, 0.1400074685397841, 0.0241710412117938, 0.1252814027999833, 0.0305016369424339, 0.0296404796323827, 0.0504074594895291, 0.3015440297754985, 0.0240700222114337, 0.2969340933305577, 0.0860902006136479, 0.0120441874196047, 0.0930721991149828, 0.2932406674036658, 0.0137578102317651, 0.2860246091568986, 0.0573354469221499, 0.0120868084548006, 0.0553828387341519, 0.1468044110011334, 0.021187595709614, 0.166836920196923, 0.2002704549896532, 0.0174760413632911, 0.1745089832022328, 0.144470528380439, 0.0207856303185271, 0.1376491069171209, 0.401802045282766, 0.0172174981320807, 0.3981046353868192]|18480.0202328289487923|      0.25000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[4.055259046086477, 0.3369413210533977, 4.0586306868161754, 0.1636728197352491, 0.0427001980336313, 0.1131407217262146, 1.1477542833286591, 0.0116546209328481, 1.2159044928126883, 0.2768786614316502, 0.0172087705884487, 0.2764058336499977, 0.3147662254438874, 0.0273640391144595, 0.3135558778938695, 0.0894858094509304, 0.0114115393300132, 0.0725332310604954, 0.2159458142788258, 0.0043559448907091, 0.216344230371417, 1.353821544745085, 0.0337528770150349, 1.3569691822812786, 0.2027860732449154, 0.0144481160383313, 0.2428721999027806, 1.1799950244312953, 0.0016596743672852, 1.123864214274422, 0.0591864865904757, 0.0275485343480232, 0.0478657857625423, 0.1366458817581835, -0.01208731986358, 0.1071049673875358, 0.3016237225493328, 0.0267318942872061, 0.3171261326260061, 0.055541206390786, 0.0186235712763463, 0.127041284786193, 0.1272939460842698, 0.0270773464003871, 0.1135238549937716, 0.557576903108386, -0.0135603104861772, 0.5044170832406671, 0.0371536840412409, 0.0193419329403293, -0.0260894303310663, 0.0723072452150197, 0.0332526277076453, 0.0937445863079801, 0.0656376035447537, 0.0257543749942606, 0.1043896076553779, 0.0355524892478942, 0.0433234647983754, 0.026165322680468, 0.084759217267523, 0.0796407994899184, 0.100792972462838, 0.2478109573789867, 0.0036586606109264, 0.2648865501064698, 0.3624027993643006, 0.0003765662167619, 0.3759955204981426, 0.1223625603287081, 0.0119660298328761, 0.1240424299883163, 0.0201289928216654, 0.0368485064438699, 0.0619467354235594, 0.3159829987757706, 0.0513326624674691, 0.2981843446753223, 0.0813585952969286, 0.0352825661297988, 0.1419033391989485, 0.2898421225102327, 0.0227032508508218, 0.2838529079205281, 0.0377480392495521, 0.0480990258998018, 0.0130658210002028, 0.1235217803430586, 0.0353808886289319, 0.1510033897462759, 0.1890634332811174, 0.0386945084542265, 0.169929005289567, 0.1521756856806106, 0.0294124207261809, 0.145659688778905, 0.4103988021470068, 0.037261688872738, 0.3680428493887418]|8273.6776409300309751|      0.50000000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[3.990048886342877, 0.733500363732021, 4.0785852219575025, 0.1501324336268751, 0.0030103953717082, 0.136601203744213, 1.195638123640847, -0.0117844520151167, 1.2205140609948715, 0.221603495244376, 0.0142486864908121, 0.2794272699065216, 0.3108469256888607, 0.0202810368998592, 0.3189160994363056, 0.1089552287570155, -0.0390599168934474, 0.0947942565677299, 0.2505493765612243, 0.0123489793780543, 0.1659955752396773, 1.349128778576297, 0.0014952540769543, 1.3135788174254759, 0.2580156238221162, -0.0255803570734838, 0.22772134576152, 1.2490764394509741, 0.0099684917600149, 1.102531772271523, 0.0432563577331368, 0.0711257887015077, 0.0839488740112146, 0.0836522677316456, 0.0063707459441444, 0.0970553815026369, 0.3283277166277164, -0.0128258673882045, 0.3597975646575339, 0.0452918981807632, 0.0048007524308795, 0.147319244890338, 0.1055723775348672, 0.0089328704931979, 0.1191719974682784, 0.5337569074436705, -0.0025317418228135, 0.4858790630491321, 0.0394750392692622, 0.0424795730698139, -0.0436872613879135, 0.1072507028466506, 0.0526102615110566, 0.052363213551449, 0.0906747807291982, -0.0226049735202239, 0.096419834398693, 0.0108783762714883, 0.0460598177244822, -0.0177853547231942, 0.0664492486470169, 0.0761392385893084, 0.1171820730996048, 0.2565938642116545, 0.0270307966764287, 0.2644747235810201, 0.3508517275316275, -0.0017850709245249, 0.4337030438842447, 0.1140054176472878, 0.0197525747957818, 0.1177021819284524, -0.0060980473344432, 0.0301515583985844, 0.0571477184323538, 0.2739273514758616, 0.0251237008239993, 0.2864388035454208, 0.094445022431933, 0.0670622877871123, 0.1775770922427529, 0.348958212300172, -0.0146081472885225, 0.3014402608207329, 0.0957308506068185, 0.002722811913361, -0.0475927310080956, 0.1369250600727929, 0.0008513398885622, 0.1302941340672963, 0.1684321812023812, 0.0641203008876665, 0.2033211285680924, 0.0993888094934873, 0.0209916053880115, 0.1327536734925305, 0.4366824803733976, 0.0205785526718445, 0.42580856105284]|3339.3457717608821440|      1.00000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[3.9030287392024543, 1.4357283784449, 4.019203683539155, 0.036545939816248, -0.1095052489154714, 0.0685019327291891, 1.273588796536194, 0.0156858162362831, 1.1724438801720076, 0.075880993718754, 0.0800262841016678, 0.3170578235470013, 0.2041118539998248, 0.0225469229079419, 0.3336774499344254, -0.0117236185878684, -0.0109284241741286, -0.0226343839371427, 0.3961594466657188, -0.003009918128925, 0.1494297897273873, 1.436992546629995, -0.0808046227554461, 1.240784149436945, 0.2834265255293184, -0.1436654874560456, 0.3443727007304723, 1.2094688332562442, 0.0825327618907363, 1.1474064641810322, 0.0797776774368604, -0.0179794584580399, -0.0675104180697676, 0.0437146050025344, -0.0072844937661867, 0.148204490515577, 0.3060924550743484, -0.0436686374613057, 0.3478176606705857, 0.1091597932506992, -0.1580844155695648, 0.1588795586380239, 0.2238277725104783, -0.0396801726114962, 0.0510912481893345, 0.5346305975093413, 0.0069984726043873, 0.4508450491989175, -0.0196265089867311, -0.0059265449025797, -0.1331431582097622, 0.1076200408710123, 0.0900727156154562, -0.0133734062582719, 0.035869069733416, 0.0636746914063983, 0.0058421016123733, 0.0285918012440277, 0.1168681010922278, 0.0932513278958784, 0.091637307533497, -0.0144904627217874, 0.1615490813562002, 0.2283094536835423, 0.0349506578538053, 0.3096173364371681, 0.3168948449962367, -0.0208812498343412, 0.3717816646002487, 0.1820052436883868, -0.0508987175487826, 0.046688706161054, -0.053146931760286, 0.0924243005175997, 0.1606444573671667, 0.3602683163760934, 0.0804185656191014, 0.2550524990925708, 0.2122138397614557, 0.0117914305075969, 0.1363585798657828, 0.3264089347983373, -0.0936453361538442, 0.3333337269200175, 0.2004127461733513, -0.0804107877050414, -0.000133430753714, 0.1356144208815871, 0.0738568409173063, 0.1946698047485782, 0.2211170317698313, 0.092654569961, 0.1367027044743862, 0.1103229696754951, 0.0645649888206529, 0.2676699706855191, 0.3406860168657055, 0.0580959784594456, 0.3474702024600689]|1375.9839193979676111|      2.00000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[3.1235445634639722, 2.6305064570079613, 3.813797308155269, 0.0765611269187636, -0.0446965134561975, -0.0855614798955515, 1.250368844406289, 0.1594799503148985, 1.1279289996718225, 0.157275229931188, 0.0925999127399428, 0.4302076011814404, 0.321772339636595, -0.1915771170581269, 0.1887467267192308, -0.0396524327558051, -0.1352943909555098, -0.2435227777729056, 0.4215720796298192, -0.1559878875996828, 0.0609722665389603, 1.6296895208202182, -0.296117564896951, 1.0984444379921476, 0.373428861520944, -0.4383566288734436, 0.29617032834865, 1.2741597447488209, 0.0820231671540533, 1.0091066596201381, -0.0253103812495743, -0.1738633623059729, -0.1135156175806599, 0.1937401476707912, -0.1609993471701675, 0.0485821229710095, 0.0417744969429992, -0.0242087971397288, 0.39231979431595, 0.153393441667237, 0.1276744683030643, 0.2793812807705254, -0.1112872889556548, -0.0921239484434686, -0.300497990062411, 0.3962591462862297, -0.0911573630202528, 0.2758280703724173, 0.1153854299025868, 0.0413345618358314, -0.1800557547659071, 0.0895294885736947, 0.0446314751878264, 0.079123754885574, -0.1566924008624652, 0.151406000641175, -0.1053010673461718, 0.1897760471208261, 0.0250195920660171, 0.1515274240989234, 0.1875427325021583, -0.3900427451830467, 0.2455208575304064, 0.4046401943748369, 0.0640498249507189, 0.4631355982271552, 0.2044816884788148, 0.0088253474310166, 0.2587342964168204, 0.2154160486541568, -0.2954162195583879, 0.0152666093713387, -0.1666999434946158, 0.0244839476765763, 0.2133842844638821, 0.599006363535289, 0.2142110461435426, 0.3492761126991661, 0.1048029046050209, 0.074820360779223, 0.1526333621315651, 0.3500605606764247, -0.0665335390813523, 0.1712662779092854, 0.0260050800088461, 0.0224205817495463, -0.1065601272180402, 0.0058150613316189, -0.1421424909840717, 0.0738827136989131, 0.2097369601492529, 0.1974759097211525, 0.1139866319951718, 0.2627199519211282, 0.07552228146117, 0.0620249892321169, 0.3209551293196235, -0.2175867078009156, 0.5071189382189755]|509.4703762914615481|      4.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[3.1235445634639722, 2.6305064570079613, 3.813797308155269, 0.0765611269187636, -0.0446965134561975, -0.0855614798955515, 1.250368844406289, 0.1594799503148985, 1.1279289996718225, 0.157275229931188, 0.0925999127399428, 0.4302076011814404, 0.321772339636595, -0.1915771170581269, 0.1887467267192308, -0.0396524327558051, -0.1352943909555098, -0.2435227777729056, 0.4215720796298192, -0.1559878875996828, 0.0609722665389603, 1.6296895208202182, -0.296117564896951, 1.0984444379921476, 0.373428861520944, -0.4383566288734436, 0.29617032834865, 1.2741597447488209, 0.0820231671540533, 1.0091066596201381, -0.0253103812495743, -0.1738633623059729, -0.1135156175806599, 0.1937401476707912, -0.1609993471701675, 0.0485821229710095, 0.0417744969429992, -0.0242087971397288, 0.39231979431595, 0.153393441667237, 0.1276744683030643, 0.2793812807705254, -0.1112872889556548, -0.0921239484434686, -0.300497990062411, 0.3962591462862297, -0.0911573630202528, 0.2758280703724173, 0.1153854299025868, 0.0413345618358314, -0.1800557547659071, 0.0895294885736947, 0.0446314751878264, 0.079123754885574, -0.1566924008624652, 0.151406000641175, -0.1053010673461718, 0.1897760471208261, 0.0250195920660171, 0.1515274240989234, 0.1875427325021583, -0.3900427451830467, 0.2455208575304064, 0.4046401943748369, 0.0640498249507189, 0.4631355982271552, 0.2044816884788148, 0.0088253474310166, 0.2587342964168204, 0.2154160486541568, -0.2954162195583879, 0.0152666093713387, -0.1666999434946158, 0.0244839476765763, 0.2133842844638821, 0.599006363535289, 0.2142110461435426, 0.3492761126991661, 0.1048029046050209, 0.074820360779223, 0.1526333621315651, 0.3500605606764247, -0.0665335390813523, 0.1712662779092854, 0.0260050800088461, 0.0224205817495463, -0.1065601272180402, 0.0058150613316189, -0.1421424909840717, 0.0738827136989131, 0.2097369601492529, 0.1974759097211525, 0.1139866319951718, 0.2627199519211282, 0.07552228146117, 0.0620249892321169, 0.3209551293196235, -0.2175867078009156, 0.5071189382189755]|509.4703762914615481|      2.00000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
