k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.012056111145382, -0.0533773640656257, 0.3301720360647329, 0.0190403796987082, 1.624846916379387, -0.023168340212229, 1.11270416768223, 0.0652603042549866, 0.2734603620142897, 0.0744216437208993, 0.4154361828947884, -0.0918860405645587, 0.2520325295506935, 0.0389741430831492, 0.1844127721503525, -0.1730003866085648, 1.4551606209817718, 0.1089657519464891, 1.0764657999687173, 0.1516100166085646, 0.0996153481792442, -0.1096864147827452, 0.0815787903746502, 0.1426674651653799, 0.3498760387692861, 0.2030026930010476, 0.0746931957522998, 0.1302575151474564, 0.0846200661076812, -0.1083195138329163, 0.5567421247047835, 0.2374092740776841, -0.119678392972495, -0.0394096333728349, 0.2108630017908574, 0.0082978300350933, 0.1674256907224985, -0.1125720118380777, 0.0651592163330592, 0.2683133362406887, 0.3965291048289358, -0.1567913859101142, 0.2764347166862826, 0.207332248291045, 0.4355479046504441, 0.0085951671665262, 0.2369631084125553, 0.0714940548973749, 0.1301640397554532, -0.2033198708355339, 0.3652091256087202, 0.360379565745317, 0.1339600090808614, -0.0762011534913832, 0.4534699008298492, -0.0512010070281046, 0.0090835339043802, 0.0141449208129387, 0.3593385630003487, -0.25464698124555, 0.1960048977015857, -0.0386082339845211, 0.0960018242504919, 0.1270383830636288, 0.5337587966306065, -0.0741182036246861]|80773.7890625000000000|      2.00000000|[37, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
       2|[3.983192324821098, -0.1202240679822097, 0.9296969190387535, 0.3357715136005291, 1.6530501903046904, -0.0128357070565289, 1.403844023219437, 0.199728415746828, 0.0731766640479463, -0.2983802587678537, 0.1894348684067423, -0.181533195094285, 0.2049399057555361, -0.0767623401963115, 0.0971561743786861, -0.2305887877700423, 1.4722548277160983, 0.2000094177698723, 1.2251552992927597, 0.4116295805664939, 0.1836778174095808, -0.2070004533581878, -0.1879177783146031, 0.0545113174481553, 0.0946748341872692, 0.672297723085505, 0.5347893396901164, 0.1800488830946075, 0.0017802528626369, -0.3007331725052077, 0.5721495686632257, 0.2316301981223699, 0.2952674791595881, 0.1146320091960425, 0.3228429812196203, -0.1510766858209638, 0.6056991596075576, -0.1336052452214188, 0.1256877770402469, 0.3558661625899128, 0.534833803794164, -0.4260362599190468, 0.1573581218254679, 0.7040424803352662, 0.9589606820573165, -0.4628230360128193, 0.3142838110120504, 0.5137057420436302, 0.1460044053357624, -0.1400756015080188, 0.6608428012061849, 0.6841345830336335, -0.0641437199460994, 0.1970841309881144, 0.0529197446785366, 0.2203599361499361, -0.0654119435553735, 0.0393522265570291, 0.4794795316489204, -0.5695694685864497, 0.4082996055488564, 0.1852041513715279, 0.0914412897831521, -0.2107392858415253, 0.6833814395394472, -0.2827697325129497]|61101.7226562500000000|      4.00000000|[61, 20, 0, 5]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[3.5795179659018164, 0.5733679001014051, 1.0685904746586334, 0.0967774721362429, 0.8352506831027386, -0.1354622593143616, 0.9927647717829544, 0.5596407260358053, -0.3423995467281192, -0.2215523712816873, 0.4710797658097297, -0.0501310123350936, 0.8584190853071688, -0.6515330569391863, -0.4180221463116085, -0.7999715181065223, 1.4148540442660191, -0.423612195598261, 0.737849492041202, 1.1158470786802401, 0.7932804936532007, -0.6262308492291803, -0.0892513475741939, -0.269960461856384, 0.9333767169987148, 0.8880954025500394, 1.4440176446065647, 0.5481797387386858, -0.3895549563414245, -0.5203345492705482, 1.1945692569795106, 0.0444807272693306, 1.3516795646585713, -0.2169329201956279, -0.0593062354200207, -0.0657936193479933, -0.0687816832159481, 0.5439755324465857, -0.1680071137664653, 0.1442043830892494, 0.692819115865132, 0.1023245690039583, -0.1735322903979983, 0.9143709658262982, -0.1734103809729856, 0.3526521332812345, 0.2290634173372624, 0.4878915831878583, 0.9309272931917755, -0.4450769944018254, 0.702939468473895, 0.9233091639029549, 0.32307462066487, 0.6691196132168338, -0.6360320432855302, 0.6934382640920795, -0.3473657955621453, 0.1975486315955297, -0.6085077792037328, -1.0627969697863167, 0.4030409378257561, 0.1541075172100713, 0.1230641280510898, 0.0402689070852166, 0.808791982059934, -0.7947051145421546]|11966.2578215812318376|      8.00000000|[85, 28, 1, 8]                                                             |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       4|[3.5795179659018164, 0.5733679001014051, 1.0685904746586334, 0.0967774721362429, 0.8352506831027386, -0.1354622593143616, 0.9927647717829544, 0.5596407260358053, -0.3423995467281192, -0.2215523712816873, 0.4710797658097297, -0.0501310123350936, 0.8584190853071688, -0.6515330569391863, -0.4180221463116085, -0.7999715181065223, 1.4148540442660191, -0.423612195598261, 0.737849492041202, 1.1158470786802401, 0.7932804936532007, -0.6262308492291803, -0.0892513475741939, -0.269960461856384, 0.9333767169987148, 0.8880954025500394, 1.4440176446065647, 0.5481797387386858, -0.3895549563414245, -0.5203345492705482, 1.1945692569795106, 0.0444807272693306, 1.3516795646585713, -0.2169329201956279, -0.0593062354200207, -0.0657936193479933, -0.0687816832159481, 0.5439755324465857, -0.1680071137664653, 0.1442043830892494, 0.692819115865132, 0.1023245690039583, -0.1735322903979983, 0.9143709658262982, -0.1734103809729856, 0.3526521332812345, 0.2290634173372624, 0.4878915831878583, 0.9309272931917755, -0.4450769944018254, 0.702939468473895, 0.9233091639029549, 0.32307462066487, 0.6691196132168338, -0.6360320432855302, 0.6934382640920795, -0.3473657955621453, 0.1975486315955297, -0.6085077792037328, -1.0627969697863167, 0.4030409378257561, 0.1541075172100713, 0.1230641280510898, 0.0402689070852166, 0.808791982059934, -0.7947051145421546]|11966.2578215812318376|      4.00000000|[171, 56, 3, 17]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[3.5795179659018164, 0.5733679001014051, 1.0685904746586334, 0.0967774721362429, 0.8352506831027386, -0.1354622593143616, 0.9927647717829544, 0.5596407260358053, -0.3423995467281192, -0.2215523712816873, 0.4710797658097297, -0.0501310123350936, 0.8584190853071688, -0.6515330569391863, -0.4180221463116085, -0.7999715181065223, 1.4148540442660191, -0.423612195598261, 0.737849492041202, 1.1158470786802401, 0.7932804936532007, -0.6262308492291803, -0.0892513475741939, -0.269960461856384, 0.9333767169987148, 0.8880954025500394, 1.4440176446065647, 0.5481797387386858, -0.3895549563414245, -0.5203345492705482, 1.1945692569795106, 0.0444807272693306, 1.3516795646585713, -0.2169329201956279, -0.0593062354200207, -0.0657936193479933, -0.0687816832159481, 0.5439755324465857, -0.1680071137664653, 0.1442043830892494, 0.692819115865132, 0.1023245690039583, -0.1735322903979983, 0.9143709658262982, -0.1734103809729856, 0.3526521332812345, 0.2290634173372624, 0.4878915831878583, 0.9309272931917755, -0.4450769944018254, 0.702939468473895, 0.9233091639029549, 0.32307462066487, 0.6691196132168338, -0.6360320432855302, 0.6934382640920795, -0.3473657955621453, 0.1975486315955297, -0.6085077792037328, -1.0627969697863167, 0.4030409378257561, 0.1541075172100713, 0.1230641280510898, 0.0402689070852166, 0.808791982059934, -0.7947051145421546]|11966.2578215812318376|      2.00000000|[258, 84, 5, 26]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[4.06765940830691, 0.5393188009281153, 1.1541019651487232, 0.1845067699907415, 1.0711277471213196, -0.1614902552585314, 1.1288725525139844, 0.3489723400037769, -0.1835821605999544, -0.5617081154414796, 0.4145342924167854, 0.6115314726374068, 1.2431989368575853, -0.6281611495080163, -0.5134025548573783, -0.9338566261632042, 1.149721913157577, -0.2326197276509424, 0.7120947835415116, 1.2547681377220692, 0.825906206150118, -0.3057909853438407, -0.5270908149022943, -0.3845752962962091, 0.8044600323984338, 1.6069620405408254, 1.3749912035833307, 0.9004114899816569, -0.2958410693098162, -0.7576254853531084, 0.8659148873066174, 0.1029706619494455, 1.5005770346738745, -0.4690988540348645, -0.3537218337843766, -0.1927807932616921, 0.1160141420829961, 0.9909067345910054, -0.1990630587067052, 0.3735859590201894, 0.8066005206382062, 0.1508568687889293, -0.0614416205905509, 1.2364251437911644, -0.2102222719412876, 0.1550177387126307, 0.2997537398460814, 0.5027118981660006, 0.9700218671966392, -0.4503501711176193, 0.6782562756965408, 1.0666551225310088, 0.5618594822610272, 1.02111323885894, -0.5276601016277482, 0.7528218642387552, -0.0805640041037675, 0.3675679786704253, -0.9559190929541737, -0.9238398672159158, 0.3385966071267916, -0.3692277335204881, -0.0395108253765832, 0.386548480268789, 0.7803777669250809, -1.0340374324136856]|6300.7407226562500000|      4.00000000|[294, 96, 5, 29]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
       7|[4.06765940830691, 0.5393188009281153, 1.1541019651487232, 0.1845067699907415, 1.0711277471213196, -0.1614902552585314, 1.1288725525139844, 0.3489723400037769, -0.1835821605999544, -0.5617081154414796, 0.4145342924167854, 0.6115314726374068, 1.2431989368575853, -0.6281611495080163, -0.5134025548573783, -0.9338566261632042, 1.149721913157577, -0.2326197276509424, 0.7120947835415116, 1.2547681377220692, 0.825906206150118, -0.3057909853438407, -0.5270908149022943, -0.3845752962962091, 0.8044600323984338, 1.6069620405408254, 1.3749912035833307, 0.9004114899816569, -0.2958410693098162, -0.7576254853531084, 0.8659148873066174, 0.1029706619494455, 1.5005770346738745, -0.4690988540348645, -0.3537218337843766, -0.1927807932616921, 0.1160141420829961, 0.9909067345910054, -0.1990630587067052, 0.3735859590201894, 0.8066005206382062, 0.1508568687889293, -0.0614416205905509, 1.2364251437911644, -0.2102222719412876, 0.1550177387126307, 0.2997537398460814, 0.5027118981660006, 0.9700218671966392, -0.4503501711176193, 0.6782562756965408, 1.0666551225310088, 0.5618594822610272, 1.02111323885894, -0.5276601016277482, 0.7528218642387552, -0.0805640041037675, 0.3675679786704253, -0.9559190929541737, -0.9238398672159158, 0.3385966071267916, -0.3692277335204881, -0.0395108253765832, 0.386548480268789, 0.7803777669250809, -1.0340374324136856]|6300.7407226562500000|      2.00000000|[381, 124, 8, 39]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[4.06765940830691, 0.5393188009281153, 1.1541019651487232, 0.1845067699907415, 1.0711277471213196, -0.1614902552585314, 1.1288725525139844, 0.3489723400037769, -0.1835821605999544, -0.5617081154414796, 0.4145342924167854, 0.6115314726374068, 1.2431989368575853, -0.6281611495080163, -0.5134025548573783, -0.9338566261632042, 1.149721913157577, -0.2326197276509424, 0.7120947835415116, 1.2547681377220692, 0.825906206150118, -0.3057909853438407, -0.5270908149022943, -0.3845752962962091, 0.8044600323984338, 1.6069620405408254, 1.3749912035833307, 0.9004114899816569, -0.2958410693098162, -0.7576254853531084, 0.8659148873066174, 0.1029706619494455, 1.5005770346738745, -0.4690988540348645, -0.3537218337843766, -0.1927807932616921, 0.1160141420829961, 0.9909067345910054, -0.1990630587067052, 0.3735859590201894, 0.8066005206382062, 0.1508568687889293, -0.0614416205905509, 1.2364251437911644, -0.2102222719412876, 0.1550177387126307, 0.2997537398460814, 0.5027118981660006, 0.9700218671966392, -0.4503501711176193, 0.6782562756965408, 1.0666551225310088, 0.5618594822610272, 1.02111323885894, -0.5276601016277482, 0.7528218642387552, -0.0805640041037675, 0.3675679786704253, -0.9559190929541737, -0.9238398672159158, 0.3385966071267916, -0.3692277335204881, -0.0395108253765832, 0.386548480268789, 0.7803777669250809, -1.0340374324136856]|6300.7407226562500000|      1.00000000|[466, 152, 9, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[4.06765940830691, 0.5393188009281153, 1.1541019651487232, 0.1845067699907415, 1.0711277471213196, -0.1614902552585314, 1.1288725525139844, 0.3489723400037769, -0.1835821605999544, -0.5617081154414796, 0.4145342924167854, 0.6115314726374068, 1.2431989368575853, -0.6281611495080163, -0.5134025548573783, -0.9338566261632042, 1.149721913157577, -0.2326197276509424, 0.7120947835415116, 1.2547681377220692, 0.825906206150118, -0.3057909853438407, -0.5270908149022943, -0.3845752962962091, 0.8044600323984338, 1.6069620405408254, 1.3749912035833307, 0.9004114899816569, -0.2958410693098162, -0.7576254853531084, 0.8659148873066174, 0.1029706619494455, 1.5005770346738745, -0.4690988540348645, -0.3537218337843766, -0.1927807932616921, 0.1160141420829961, 0.9909067345910054, -0.1990630587067052, 0.3735859590201894, 0.8066005206382062, 0.1508568687889293, -0.0614416205905509, 1.2364251437911644, -0.2102222719412876, 0.1550177387126307, 0.2997537398460814, 0.5027118981660006, 0.9700218671966392, -0.4503501711176193, 0.6782562756965408, 1.0666551225310088, 0.5618594822610272, 1.02111323885894, -0.5276601016277482, 0.7528218642387552, -0.0805640041037675, 0.3675679786704253, -0.9559190929541737, -0.9238398672159158, 0.3385966071267916, -0.3692277335204881, -0.0395108253765832, 0.386548480268789, 0.7803777669250809, -1.0340374324136856]|6300.7407226562500000|      0.50000000|[552, 180, 12, 57]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[4.06765940830691, 0.5393188009281153, 1.1541019651487232, 0.1845067699907415, 1.0711277471213196, -0.1614902552585314, 1.1288725525139844, 0.3489723400037769, -0.1835821605999544, -0.5617081154414796, 0.4145342924167854, 0.6115314726374068, 1.2431989368575853, -0.6281611495080163, -0.5134025548573783, -0.9338566261632042, 1.149721913157577, -0.2326197276509424, 0.7120947835415116, 1.2547681377220692, 0.825906206150118, -0.3057909853438407, -0.5270908149022943, -0.3845752962962091, 0.8044600323984338, 1.6069620405408254, 1.3749912035833307, 0.9004114899816569, -0.2958410693098162, -0.7576254853531084, 0.8659148873066174, 0.1029706619494455, 1.5005770346738745, -0.4690988540348645, -0.3537218337843766, -0.1927807932616921, 0.1160141420829961, 0.9909067345910054, -0.1990630587067052, 0.3735859590201894, 0.8066005206382062, 0.1508568687889293, -0.0614416205905509, 1.2364251437911644, -0.2102222719412876, 0.1550177387126307, 0.2997537398460814, 0.5027118981660006, 0.9700218671966392, -0.4503501711176193, 0.6782562756965408, 1.0666551225310088, 0.5618594822610272, 1.02111323885894, -0.5276601016277482, 0.7528218642387552, -0.0805640041037675, 0.3675679786704253, -0.9559190929541737, -0.9238398672159158, 0.3385966071267916, -0.3692277335204881, -0.0395108253765832, 0.386548480268789, 0.7803777669250809, -1.0340374324136856]|6300.7407226562500000|      0.25000000|[638, 208, 13, 65]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
