k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8902832127589155, 0.8859826645644027, 0.8888120754219061, 0.8903517606053692, 0.8867068382401315, 0.8875426434594442, 0.8920848502444847, 0.885735135857852, 0.8872842254950811, 0.8914505103437826, 1.0417837274173367, 0.6519021941979414, 0.9901646026317776, 0.9880885247821827, 0.9862571129468646, 0.9887966083434806, 0.9726650555943513, 0.9663663762719048, 0.9825571954357349, 0.9952399076661943, 0.9894139055100233, 0.9892087804327603]|  1.3729616403579712|      1.00000000|[241, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.8902832127589155, 0.8859826645644027, 0.8888120754219061, 0.8903517606053692, 0.8867068382401315, 0.8875426434594442, 0.8920848502444847, 0.885735135857852, 0.8872842254950811, 0.8914505103437826, 1.0417837274173367, 0.6519021941979414, 0.9901646026317776, 0.9880885247821827, 0.9862571129468646, 0.9887966083434806, 0.9726650555943513, 0.9663663762719048, 0.9825571954357349, 0.9952399076661943, 0.9894139055100233, 0.9892087804327603]|  1.3729616403579712|      0.50000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7812045288609755, 0.7747512447921988, 0.771916170185321, 0.7831008881641843, 0.7770632327448345, 0.7790681335354055, 0.7828475123139126, 0.77209591899527, 0.7725960040836111, 0.7800676285251851, 1.0715785317735347, 0.3026295601656371, 0.9819882512425754, 0.9739375957388078, 0.9712786588294056, 0.9731471796372884, 0.9447483010653712, 0.9305166323373396, 0.9621304544241194, 0.985676287155433, 0.9798190917521759, 0.9799039315577125]|  1.2272919416427612|      1.00000000|[481, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[0.7812045288609755, 0.7747512447921988, 0.771916170185321, 0.7831008881641843, 0.7770632327448345, 0.7790681335354055, 0.7828475123139126, 0.77209591899527, 0.7725960040836111, 0.7800676285251851, 1.0715785317735347, 0.3026295601656371, 0.9819882512425754, 0.9739375957388078, 0.9712786588294056, 0.9731471796372884, 0.9447483010653712, 0.9305166323373396, 0.9621304544241194, 0.985676287155433, 0.9798190917521759, 0.9799039315577125]|  1.2272919416427612|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6640820291212952, 0.667008630257003, 0.659759741572017, 0.6691986773826094, 0.6623801381372071, 0.6698740820284848, 0.6680067906501953, 0.6617852037393644, 0.6597688684670495, 0.669867589086947, 1.1003597069208102, -0.0422119642283894, 0.9656709475452112, 0.9607999730813569, 0.9607944317061412, 0.9611731198886533, 0.9158136303083216, 0.8870309246149553, 0.9380638848099652, 0.9826856490423912, 0.9770137858784134, 0.9725388520346939]|  1.0933641195297241|      1.00000000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.6640820291212952, 0.667008630257003, 0.659759741572017, 0.6691986773826094, 0.6623801381372071, 0.6698740820284848, 0.6680067906501953, 0.6617852037393644, 0.6597688684670495, 0.669867589086947, 1.1003597069208102, -0.0422119642283894, 0.9656709475452112, 0.9607999730813569, 0.9607944317061412, 0.9611731198886533, 0.9158136303083216, 0.8870309246149553, 0.9380638848099652, 0.9826856490423912, 0.9770137858784134, 0.9725388520346939]|  1.0933641195297241|      0.50000000|[841, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5471078242170581, 0.5520408856402136, 0.5457090515558853, 0.5526157801736584, 0.5471116265740351, 0.5511004509364338, 0.5569847683220597, 0.5470176807639503, 0.5514162730796968, 0.5522248935112193, 1.1046045215762774, -0.3775673973531254, 0.9420622400622222, 0.9320147618535557, 0.9428012816680481, 0.9432212740101716, 0.8843140063237724, 0.8456043798968841, 0.9167182530258998, 0.9709655126053376, 0.9671957858059046, 0.9616893700754142]|  0.9725778698921204|      1.00000000|[961, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.5471078242170581, 0.5520408856402136, 0.5457090515558853, 0.5526157801736584, 0.5471116265740351, 0.5511004509364338, 0.5569847683220597, 0.5470176807639503, 0.5514162730796968, 0.5522248935112193, 1.1046045215762774, -0.3775673973531254, 0.9420622400622222, 0.9320147618535557, 0.9428012816680481, 0.9432212740101716, 0.8843140063237724, 0.8456043798968841, 0.9167182530258998, 0.9709655126053376, 0.9671957858059046, 0.9616893700754142]|  0.9725778698921204|      0.50000000|[1081, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5471078242170581, 0.5520408856402136, 0.5457090515558853, 0.5526157801736584, 0.5471116265740351, 0.5511004509364338, 0.5569847683220597, 0.5470176807639503, 0.5514162730796968, 0.5522248935112193, 1.1046045215762774, -0.3775673973531254, 0.9420622400622222, 0.9320147618535557, 0.9428012816680481, 0.9432212740101716, 0.8843140063237724, 0.8456043798968841, 0.9167182530258998, 0.9709655126053376, 0.9671957858059046, 0.9616893700754142]|  0.9725778698921204|      0.25000000|[1201, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.488160538736077, 0.4921854087097333, 0.4865297692155205, 0.4928760119280366, 0.4875212744264014, 0.4874008045484416, 0.4992936496019511, 0.4848493574430484, 0.4938685990359659, 0.4947783748484622, 1.1056791812217097, -0.5363006913724642, 0.9353153387355707, 0.9247858614298954, 0.9316494651237148, 0.9338581538877602, 0.865600250713918, 0.8197099007060845, 0.8987921945124951, 0.9669163831379703, 0.9597855794394174, 0.9555858453492974]|  0.9169034957885742|      0.50000000|[1321, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
