k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[4.135517127609738, 0.0503078545444674, 0.1780570744278367, 0.0208949810734224, 1.6565803248960111, 0.0237687759908293, 1.1925392629230505, 0.0199976298476337, 0.2953982560209233, 0.0184973828156603, 0.3292604490512798, 0.0200590958094457, 0.0825835560268646, 0.0201157529038602, 0.2546510583120327, 0.0204620095124969, 1.3981182178808136, 0.0217166874684029, 1.1721073676048528, 0.0230642103272875, 0.0895896335546528, 0.0201777764277137, 0.130370092070058, 0.0204543138230024, 0.3033332972140659, 0.0199587495741795, 0.1053554095661925, 0.0193242428811256, 0.1175045032495526, 0.0213171015218817, 0.5452533404058006, 0.0188741321366302, 0.0077032891646509, 0.0202554011572387, 0.0904159442439284, 0.0205498586586252, 0.1098924660669796, 0.0196033379907329, 0.0393271108304233, 0.019804665450268, 0.0988596154989097, 0.0199331162715411, 0.2838617540668931, 0.0195814890598249, 0.4210706094359014, 0.0199128400693123, 0.1623854144030488, 0.0184216199459625, 0.0723127933197684, 0.0199142024408235, 0.3136440915514551, 0.0194230233254783, 0.1388478089131319, 0.0204448605790151, 0.2865349784474322, 0.0193582928101715, 0.0634995394363082, 0.0189294037907785, 0.1525315842767156, 0.0203009673014507, 0.1932318048681148, 0.0215148357149711, 0.1518703796772577, 0.0200223847891051, 0.3907546852652145, 0.0203036734729874]|171292.5428439273382537|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[4.135617994836763, 0.0731116837906319, 0.1780894763267095, 0.0260981767944791, 1.6509190195580579, 0.0577225811774422, 1.1884233087862586, 0.0416317189547214, 0.2980657903345619, 0.0111686241782469, 0.3269973691150146, 0.0229013355743905, 0.0788836815643106, 0.0190077196603457, 0.2569869065004005, 0.0201913862274079, 1.3967057173174524, 0.043830165748281, 1.174125547100246, 0.0466353075710253, 0.0873949964872637, 0.024108841245068, 0.1278252487228013, 0.0228387447032827, 0.3099077191456642, 0.0161233488320153, 0.1051546794602048, 0.01851090967155, 0.1210567173600583, 0.0209355017650598, 0.5400057056048192, 0.0260867138630962, 0.0054828353137282, 0.0145615991725987, 0.0899369376029573, 0.0213924623834733, 0.1072714020591489, 0.0180436596343052, 0.033833188556888, 0.0169235389298854, 0.095164545167184, 0.0175211811253689, 0.2890180373366427, 0.0220200731016193, 0.4221763774415676, 0.0228580230441562, 0.1647646840629454, 0.0205355308054259, 0.0704575997292166, 0.0236478717921782, 0.3135643515034586, 0.0227522823165051, 0.1448486738066055, 0.0189899185391606, 0.289479436158945, 0.0170644837029925, 0.0625482873889941, 0.0223471048169489, 0.1496580300770464, 0.0191182084524407, 0.1927864623960518, 0.0279416099905031, 0.1451277905953831, 0.0195340557949137, 0.3875283526512643, 0.0218003880216477]|126949.9769936353113735|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[4.135617994836763, 0.0731116837906319, 0.1780894763267095, 0.0260981767944791, 1.6509190195580579, 0.0577225811774422, 1.1884233087862586, 0.0416317189547214, 0.2980657903345619, 0.0111686241782469, 0.3269973691150146, 0.0229013355743905, 0.0788836815643106, 0.0190077196603457, 0.2569869065004005, 0.0201913862274079, 1.3967057173174524, 0.043830165748281, 1.174125547100246, 0.0466353075710253, 0.0873949964872637, 0.024108841245068, 0.1278252487228013, 0.0228387447032827, 0.3099077191456642, 0.0161233488320153, 0.1051546794602048, 0.01851090967155, 0.1210567173600583, 0.0209355017650598, 0.5400057056048192, 0.0260867138630962, 0.0054828353137282, 0.0145615991725987, 0.0899369376029573, 0.0213924623834733, 0.1072714020591489, 0.0180436596343052, 0.033833188556888, 0.0169235389298854, 0.095164545167184, 0.0175211811253689, 0.2890180373366427, 0.0220200731016193, 0.4221763774415676, 0.0228580230441562, 0.1647646840629454, 0.0205355308054259, 0.0704575997292166, 0.0236478717921782, 0.3135643515034586, 0.0227522823165051, 0.1448486738066055, 0.0189899185391606, 0.289479436158945, 0.0170644837029925, 0.0625482873889941, 0.0223471048169489, 0.1496580300770464, 0.0191182084524407, 0.1927864623960518, 0.0279416099905031, 0.1451277905953831, 0.0195340557949137, 0.3875283526512643, 0.0218003880216477]|126949.9769936353113735|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[4.135617994836763, 0.0731116837906319, 0.1780894763267095, 0.0260981767944791, 1.6509190195580579, 0.0577225811774422, 1.1884233087862586, 0.0416317189547214, 0.2980657903345619, 0.0111686241782469, 0.3269973691150146, 0.0229013355743905, 0.0788836815643106, 0.0190077196603457, 0.2569869065004005, 0.0201913862274079, 1.3967057173174524, 0.043830165748281, 1.174125547100246, 0.0466353075710253, 0.0873949964872637, 0.024108841245068, 0.1278252487228013, 0.0228387447032827, 0.3099077191456642, 0.0161233488320153, 0.1051546794602048, 0.01851090967155, 0.1210567173600583, 0.0209355017650598, 0.5400057056048192, 0.0260867138630962, 0.0054828353137282, 0.0145615991725987, 0.0899369376029573, 0.0213924623834733, 0.1072714020591489, 0.0180436596343052, 0.033833188556888, 0.0169235389298854, 0.095164545167184, 0.0175211811253689, 0.2890180373366427, 0.0220200731016193, 0.4221763774415676, 0.0228580230441562, 0.1647646840629454, 0.0205355308054259, 0.0704575997292166, 0.0236478717921782, 0.3135643515034586, 0.0227522823165051, 0.1448486738066055, 0.0189899185391606, 0.289479436158945, 0.0170644837029925, 0.0625482873889941, 0.0223471048169489, 0.1496580300770464, 0.0191182084524407, 0.1927864623960518, 0.0279416099905031, 0.1451277905953831, 0.0195340557949137, 0.3875283526512643, 0.0218003880216477]|126949.9769936353113735|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[4.133339802413584, 0.0977413271602624, 0.1766066985506906, 0.0264579583740016, 1.6504301755357889, 0.0652545114992236, 1.1888078653936232, 0.0508190629193357, 0.2981181442021258, 0.0183475623707356, 0.327916811909474, 0.0206424952436851, 0.0780720281058686, 0.0187789788814164, 0.2550083835920612, 0.0190649605253115, 1.3954384922737302, 0.0472177960316829, 1.1735150399697571, 0.0497591100833286, 0.0868368670070943, 0.0241757289426256, 0.129597766877372, 0.0222066615122561, 0.3106495252631158, 0.0198300466335215, 0.1056012839781661, 0.021822011444527, 0.1192935047072622, 0.0211852258485331, 0.5380522342007383, 0.02820586319783, 0.0045492067379417, 0.0137916158807158, 0.0890241043347075, 0.0206091906926216, 0.1060068434339898, 0.0183632302842919, 0.032354030039162, 0.0151001562259928, 0.0930454649692212, 0.0155387782778445, 0.288800536382117, 0.0273052153951841, 0.421101247411528, 0.0262184342249575, 0.1630778785869567, 0.0206643650253614, 0.0715879130549331, 0.0226704792407342, 0.3133786864155916, 0.025380754999512, 0.1450586239991964, 0.0187539880647876, 0.2913152570421946, 0.0184271461163667, 0.0640324281345327, 0.024812083695071, 0.1495511215898921, 0.0192316045239762, 0.1950146529868855, 0.0286780080255889, 0.1452375597025348, 0.018834994251514, 0.3870011502701896, 0.0234097276059272]|113679.0856014892488020|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[4.130228321354242, 0.1297909099414272, 0.1744601815682971, 0.0229616240451575, 1.6486495799884042, 0.0865184736328066, 1.182878331646005, 0.069302955787286, 0.2931870302970882, 0.0374089169869945, 0.3305677018980924, 0.0323385135784381, 0.0741060427607215, 0.0182884929380117, 0.2541432176384648, 0.0289409828695045, 1.4031581725033453, 0.0583394136675612, 1.170729178750975, 0.0613154257108548, 0.0831312795332786, 0.0255247584509624, 0.1297077881264322, 0.0192347382182256, 0.3114956910240891, 0.0290233665385652, 0.1048419953329935, 0.0222701544500379, 0.1242669343099033, 0.0254447414182404, 0.5411498117091711, 0.0400782138005788, 0.0046863915268932, 0.0110980892410559, 0.0878531094397056, 0.0125765068515683, 0.1046004073353913, 0.0205298397535599, 0.0243286640264294, 0.0176316107478591, 0.0914405492401638, 0.0247447383634555, 0.2919746694079112, 0.0277443166027223, 0.4188221418161046, 0.0320660146970601, 0.1555763117197359, 0.0233423690514953, 0.0662523288688242, 0.0208975469440291, 0.3090395430632863, 0.0221144154512006, 0.1464525485195566, 0.0125907842209448, 0.2878524118042993, 0.0297268262999754, 0.063820189226118, 0.0208881854307801, 0.1520060578024241, 0.0184154011974812, 0.189922127609559, 0.027190818176544, 0.1446155574130633, 0.018423889749714, 0.3869820422995308, 0.033589851621675]|98884.8489502834709128|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
