k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.50000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.5260702992172005, -1.0932573539247512, 19.964906095382272]                   |393.7286376953125000|      1.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.5260702992172005, -1.0932573539247512, 19.964906095382272]                   |393.7286376953125000|      0.50000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.5260702992172005, -1.0932573539247512, 19.964906095382272]                   |393.7286376953125000|      0.25000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.5260702992172005, -1.0932573539247512, 19.964906095382272]                   |393.7286376953125000|      0.12500000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.6220176583461334, -1.1119685237249715, 19.88700233166773]                    |291.2437744140625000|      0.25000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.6220176583461334, -1.1119685237249715, 19.88700233166773]                    |291.2437744140625000|      0.12500000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6220176583461334, -1.1119685237249715, 19.88700233166773]                    |291.2437744140625000|      0.06250000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.6220176583461334, -1.1119685237249715, 19.88700233166773]                    |291.2437744140625000|      0.03125000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6396012310803741, -1.1369830750253067, 19.88054844189934]                    |281.1603393554687500|      0.06250000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.6396012310803741, -1.1369830750253067, 19.88054844189934]                    |281.1603393554687500|      0.03125000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.6698997626775278, -1.1390854651329747, 19.873190355266836]                   |261.8793640136718750|      0.06250000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.6698997626775278, -1.1390854651329747, 19.873190355266836]                   |261.8793640136718750|      0.03125000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.6897999453521595, -1.1276570287798995, 19.894402051852445]                   |246.8349914550781250|      0.06250000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.6897999453521595, -1.1276570287798995, 19.894402051852445]                   |246.8349914550781250|      0.03125000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
