k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[0.686991036171857, 0.020690778929147, 0.6607880248403395, 0.0211282920657814, 0.6188330262326948, 0.0144050672424909, 1.325585558919511, 0.0208401759039868, 0.0035781942389525, 0.0207984564109953, 1.25194393481356, 0.0213437299951856, 0.2245073614925613, 0.0171150753444829, 1.225603271442764, 0.0212660766327942, 4.592143884927568, 0.0401429358096675, 4.4547738283923355, 0.0327195384883689, 0.0832010745989615, 0.0211331209859984, 0.2476156501107701, 0.0179763765276104, 0.719806563809357, 0.0182874575452519, 0.206600515733484, 0.0222640298487214, -0.0676027925959645, 0.0243058502375153, 1.4039306566881595, 0.0238030204678531, 0.2411257905433583, 0.022291202200919, 0.0657924465918762, 0.021674674702141, 0.0244982823674448, 0.0187110337592037, 0.4278075163414771, 0.020117813476016, 0.2645543642102138, 0.0255698812562134, 0.8348611950565848, 0.0196257803598809, 1.0341267712649171, 0.0234509610348822, 0.799180954212897, 0.0173922061735287, 0.2454091059253835, 0.0212730699064433, 0.5077597883336581, 0.0219201229521235, 0.2768393642988641, 0.0189615616265776, 0.3900500245983984, 0.0176175949369385, 0.1648565089181576, 0.0228829892665157, 0.2936489888984808, 0.017789202595172, 0.1846410250900352, 0.0196931896095292, 0.0079220845858293, 0.0187676890904561, 0.1590527101204303, 0.0233208570300586]|353247.0041010010754690|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[0.686991036171857, 0.020690778929147, 0.6607880248403395, 0.0211282920657814, 0.6188330262326948, 0.0144050672424909, 1.325585558919511, 0.0208401759039868, 0.0035781942389525, 0.0207984564109953, 1.25194393481356, 0.0213437299951856, 0.2245073614925613, 0.0171150753444829, 1.225603271442764, 0.0212660766327942, 4.592143884927568, 0.0401429358096675, 4.4547738283923355, 0.0327195384883689, 0.0832010745989615, 0.0211331209859984, 0.2476156501107701, 0.0179763765276104, 0.719806563809357, 0.0182874575452519, 0.206600515733484, 0.0222640298487214, -0.0676027925959645, 0.0243058502375153, 1.4039306566881595, 0.0238030204678531, 0.2411257905433583, 0.022291202200919, 0.0657924465918762, 0.021674674702141, 0.0244982823674448, 0.0187110337592037, 0.4278075163414771, 0.020117813476016, 0.2645543642102138, 0.0255698812562134, 0.8348611950565848, 0.0196257803598809, 1.0341267712649171, 0.0234509610348822, 0.799180954212897, 0.0173922061735287, 0.2454091059253835, 0.0212730699064433, 0.5077597883336581, 0.0219201229521235, 0.2768393642988641, 0.0189615616265776, 0.3900500245983984, 0.0176175949369385, 0.1648565089181576, 0.0228829892665157, 0.2936489888984808, 0.017789202595172, 0.1846410250900352, 0.0196931896095292, 0.0079220845858293, 0.0187676890904561, 0.1590527101204303, 0.0233208570300586]|353247.0041010010754690|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[0.6854105237557995, 0.0226383135923821, 0.6622356174601496, 0.023597385115546, 0.6181713849500723, 0.0212526902713848, 1.324156456265668, 0.0273319263802471, 0.0029875360189532, 0.0186900582797692, 1.2536286972946749, 0.0213218402198319, 0.2313285963496956, 0.0199220630912549, 1.224172728535136, 0.0230561132713244, 4.594288059895378, 0.0501823425573184, 4.451852931505332, 0.0526584377069323, 0.0852446015034373, 0.0212599331987069, 0.251393373110238, 0.0190053822000951, 0.7182554250258468, 0.0174114754807267, 0.2048567951049385, 0.022432475776446, -0.0684854852420108, 0.0219108195506012, 1.4045377451905123, 0.0287781791480547, 0.2366934407900801, 0.0228191596139743, 0.0690612424279232, 0.020760497459796, 0.024646132837203, 0.0205176571927046, 0.4265619666349086, 0.0197045302974928, 0.2624921891211061, 0.025586846061832, 0.8339711454938399, 0.0225757574671845, 1.0317788573246427, 0.0295034229639404, 0.7967608629887801, 0.0202100771697429, 0.2484498211349382, 0.0192681815615758, 0.5047787315977122, 0.020274235590341, 0.280757209478625, 0.0179354325101425, 0.3879071111317529, 0.0211362436929336, 0.1603884777233301, 0.023094490849659, 0.2964497158857218, 0.0166835116591872, 0.19064336699513, 0.0199779398369329, 0.0061227849793447, 0.0194474479704768, 0.1588304354222811, 0.0243616820094965]|302107.1704987201374024|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[0.6854105237557995, 0.0226383135923821, 0.6622356174601496, 0.023597385115546, 0.6181713849500723, 0.0212526902713848, 1.324156456265668, 0.0273319263802471, 0.0029875360189532, 0.0186900582797692, 1.2536286972946749, 0.0213218402198319, 0.2313285963496956, 0.0199220630912549, 1.224172728535136, 0.0230561132713244, 4.594288059895378, 0.0501823425573184, 4.451852931505332, 0.0526584377069323, 0.0852446015034373, 0.0212599331987069, 0.251393373110238, 0.0190053822000951, 0.7182554250258468, 0.0174114754807267, 0.2048567951049385, 0.022432475776446, -0.0684854852420108, 0.0219108195506012, 1.4045377451905123, 0.0287781791480547, 0.2366934407900801, 0.0228191596139743, 0.0690612424279232, 0.020760497459796, 0.024646132837203, 0.0205176571927046, 0.4265619666349086, 0.0197045302974928, 0.2624921891211061, 0.025586846061832, 0.8339711454938399, 0.0225757574671845, 1.0317788573246427, 0.0295034229639404, 0.7967608629887801, 0.0202100771697429, 0.2484498211349382, 0.0192681815615758, 0.5047787315977122, 0.020274235590341, 0.280757209478625, 0.0179354325101425, 0.3879071111317529, 0.0211362436929336, 0.1603884777233301, 0.023094490849659, 0.2964497158857218, 0.0166835116591872, 0.19064336699513, 0.0199779398369329, 0.0061227849793447, 0.0194474479704768, 0.1588304354222811, 0.0243616820094965]|302107.1704987201374024|      0.03125000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[0.6845976662629101, 0.0248285668208471, 0.662697504617683, 0.0262053384491229, 0.6179740996693482, 0.0219464559932655, 1.3247353258486254, 0.0311458686599807, 0.0009683404265743, 0.0156129403194909, 1.2496074882277433, 0.0269753447423074, 0.2306928394700069, 0.0195673752696095, 1.22461699781853, 0.0264780863399666, 4.596543552933624, 0.0663851473326179, 4.450772209458746, 0.0629561501292842, 0.0824154410607379, 0.0199206668765975, 0.2510234933371987, 0.0250564694970061, 0.7144391672304263, 0.0246587543714796, 0.2033688166470125, 0.0256342132901827, -0.0736887600815196, 0.0261334177880913, 1.4037568795598876, 0.0316282847436959, 0.2345950022902344, 0.0240050812747025, 0.0686150714716075, 0.022697165613529, 0.0254720177900328, 0.0209444062874968, 0.4228299229555729, 0.023356900152156, 0.2636314776112572, 0.0243540743609142, 0.8300473856861004, 0.0299940349004682, 1.0279732970164035, 0.0293694771685324, 0.7968852761896004, 0.0253237993873957, 0.2493171403987996, 0.0154995298507835, 0.5079202054423264, 0.0243945127057151, 0.2788873541006621, 0.0232710604780263, 0.3881810603368738, 0.0246017249795751, 0.160377672177403, 0.0253763926648244, 0.3014580232523291, 0.0173295112518268, 0.1924413877567139, 0.0157945168715474, 0.0097732137345248, 0.0171426412378678, 0.1556190636794308, 0.0229617739820621]|275378.7040815951186232|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[0.6845976662629101, 0.0248285668208471, 0.662697504617683, 0.0262053384491229, 0.6179740996693482, 0.0219464559932655, 1.3247353258486254, 0.0311458686599807, 0.0009683404265743, 0.0156129403194909, 1.2496074882277433, 0.0269753447423074, 0.2306928394700069, 0.0195673752696095, 1.22461699781853, 0.0264780863399666, 4.596543552933624, 0.0663851473326179, 4.450772209458746, 0.0629561501292842, 0.0824154410607379, 0.0199206668765975, 0.2510234933371987, 0.0250564694970061, 0.7144391672304263, 0.0246587543714796, 0.2033688166470125, 0.0256342132901827, -0.0736887600815196, 0.0261334177880913, 1.4037568795598876, 0.0316282847436959, 0.2345950022902344, 0.0240050812747025, 0.0686150714716075, 0.022697165613529, 0.0254720177900328, 0.0209444062874968, 0.4228299229555729, 0.023356900152156, 0.2636314776112572, 0.0243540743609142, 0.8300473856861004, 0.0299940349004682, 1.0279732970164035, 0.0293694771685324, 0.7968852761896004, 0.0253237993873957, 0.2493171403987996, 0.0154995298507835, 0.5079202054423264, 0.0243945127057151, 0.2788873541006621, 0.0232710604780263, 0.3881810603368738, 0.0246017249795751, 0.160377672177403, 0.0253763926648244, 0.3014580232523291, 0.0173295112518268, 0.1924413877567139, 0.0157945168715474, 0.0097732137345248, 0.0171426412378678, 0.1556190636794308, 0.0229617739820621]|275378.7040815951186232|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
