k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       7|[0.5988080149101821, 0.0196527169070999, 1.8884153717238736, 0.6539995294673164, 0.021569434183482, 2.0012513791531443, 1.2985922048571354, 0.0211383710414048, 2.1174800788586428, -0.0220066454589489, 0.0200327555881872, 2.1625722266200977, 1.2319281218210365, 0.0203853433951326, 2.219861522170985, 0.2188635658068789, 0.0188570577051621, 2.282018600080022, 1.3362362171594484, 0.0206129759902368, 2.3918603935235634, 4.503968375237491, 0.0300142928855507, 2.487832229284738, 0.6606167134820801, 0.0200139447752166, 2.5590687906106213, 4.388024530728588, 0.0297229044430049, 2.7065592824247338, 0.2281416945292026, 0.0196800243443196, 2.9416125526329377, 0.2352420244955987, 0.0207401466029647, 2.9653656482542896, 0.7098424747536932, 0.0188904960068735, 3.129109914616445, 0.2037409192894217, 0.0202425310363213, 3.227064011259071, -0.0669041724531737, 0.0200679920527314, 3.2553801619650833, 1.381724838355375, 0.0205332501567609, 3.381834501983908, 0.2427126587448173, 0.020552475624855, 3.6685762258535575, 0.0605559326980198, 0.0193793800363217, 3.721885461124867, 0.0185710694411343, 0.0195806616802121, 3.8314214372741002, 0.4160620328815466, 0.0194421310483483, 3.9586042517088984, 0.2630468385431998, 0.0198845461309403, 4.051980528803003, 0.8189563496991005, 0.019835375214651, 4.173463182116549, 0.9643706364861881, 0.0201578862776298, 4.4315548592589815, 0.7435081473830217, 0.020450727988679, 4.560446532093889, 0.2126235329475431, 0.0203047230127804, 4.601998118298147, 0.5013629297487107, 0.0201314775632574, 4.703984429610578, 0.0482835307330923, 0.0206451574845004, 4.800849559499891, 0.3675401816518729, 0.0208668284059719, 4.968306443848249, 0.1616347571731578, 0.0202062279487494, 5.394379398400086, 0.2913777751402408, 0.0206777664550493, 5.418811946057033, 0.0977324146905768, 0.0197752394916405, 2.585959541550227, 0.0004923990755231, 0.0202777068885832, 3.861984255373502, 0.1560495002289592, 0.0205050246399947, 5.199171273964517]|385782.1306108653661795|      0.03125000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[0.6007138865226358, 0.0228168400491642, 1.8900788980756842, 0.6572972371353631, 0.0212060587969826, 2.000813365308734, 1.298852132747036, 0.0229739053514929, 2.1156359354269103, -0.0226867365697729, 0.0185496507674834, 2.166642078740601, 1.2326353078541599, 0.0207458236669338, 2.2176689359326187, 0.2185024171966658, 0.0226018009925958, 2.278960656521402, 1.3358595239468307, 0.0172351258624278, 2.3905078822588792, 4.502333692489405, 0.0430767614213963, 2.488536865425594, 0.6605617978470151, 0.0224326599564926, 2.561033786492712, 4.38998474116315, 0.0435311472634874, 2.7073168682878426, 0.2269423521069724, 0.0205381575197901, 2.9409793483441478, 0.231680042970417, 0.0189888515353804, 2.9657530916145665, 0.7108161421056391, 0.0195031863119597, 3.1279135176657893, 0.2050220208243739, 0.0177337379273694, 3.2267311020262395, -0.0667637925968631, 0.0232069778389227, 3.2548048453046494, 1.3796284232119758, 0.0257075266070715, 3.37953650437881, 0.2461156519017265, 0.0194604649251483, 3.6664763051723854, 0.0567491454817837, 0.0197367196298913, 3.7214309758301534, 0.0163952971357611, 0.0185309852092653, 3.8343846220529882, 0.411724092820205, 0.0130962418646333, 3.9606347050078843, 0.2618292471817692, 0.0183119837462619, 4.045528414917669, 0.8257126307470496, 0.0180607968922625, 4.173110984655511, 0.9606035933289929, 0.0217490916250422, 4.426128767195829, 0.7457029543331865, 0.018819112341918, 4.559307733061893, 0.2114334053035532, 0.0213987467355165, 4.6017135187601355, 0.4996997140533473, 0.0174610351921556, 4.703840071506825, 0.0461918476707725, 0.0248483440033428, 4.804989172469128, 0.3678007508136772, 0.0173034514360427, 4.968570666463836, 0.1618488810377691, 0.0223677530968143, 5.396896962322734, 0.2930063249774148, 0.0194312792244572, 5.415156224781546, 0.0944854676019451, 0.0171224360296889, 2.5838365074555014, -0.0052299711763408, 0.0198849669825365, 3.862075978765508, 0.1554437808909007, 0.0242703253341091, 5.2011615990027]|330719.3217754756915383|      0.06250000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[0.6007138865226358, 0.0228168400491642, 1.8900788980756842, 0.6572972371353631, 0.0212060587969826, 2.000813365308734, 1.298852132747036, 0.0229739053514929, 2.1156359354269103, -0.0226867365697729, 0.0185496507674834, 2.166642078740601, 1.2326353078541599, 0.0207458236669338, 2.2176689359326187, 0.2185024171966658, 0.0226018009925958, 2.278960656521402, 1.3358595239468307, 0.0172351258624278, 2.3905078822588792, 4.502333692489405, 0.0430767614213963, 2.488536865425594, 0.6605617978470151, 0.0224326599564926, 2.561033786492712, 4.38998474116315, 0.0435311472634874, 2.7073168682878426, 0.2269423521069724, 0.0205381575197901, 2.9409793483441478, 0.231680042970417, 0.0189888515353804, 2.9657530916145665, 0.7108161421056391, 0.0195031863119597, 3.1279135176657893, 0.2050220208243739, 0.0177337379273694, 3.2267311020262395, -0.0667637925968631, 0.0232069778389227, 3.2548048453046494, 1.3796284232119758, 0.0257075266070715, 3.37953650437881, 0.2461156519017265, 0.0194604649251483, 3.6664763051723854, 0.0567491454817837, 0.0197367196298913, 3.7214309758301534, 0.0163952971357611, 0.0185309852092653, 3.8343846220529882, 0.411724092820205, 0.0130962418646333, 3.9606347050078843, 0.2618292471817692, 0.0183119837462619, 4.045528414917669, 0.8257126307470496, 0.0180607968922625, 4.173110984655511, 0.9606035933289929, 0.0217490916250422, 4.426128767195829, 0.7457029543331865, 0.018819112341918, 4.559307733061893, 0.2114334053035532, 0.0213987467355165, 4.6017135187601355, 0.4996997140533473, 0.0174610351921556, 4.703840071506825, 0.0461918476707725, 0.0248483440033428, 4.804989172469128, 0.3678007508136772, 0.0173034514360427, 4.968570666463836, 0.1618488810377691, 0.0223677530968143, 5.396896962322734, 0.2930063249774148, 0.0194312792244572, 5.415156224781546, 0.0944854676019451, 0.0171224360296889, 2.5838365074555014, -0.0052299711763408, 0.0198849669825365, 3.862075978765508, 0.1554437808909007, 0.0242703253341091, 5.2011615990027]|330719.3217754756915383|      0.03125000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[0.6007138865226358, 0.0228168400491642, 1.8900788980756842, 0.6572972371353631, 0.0212060587969826, 2.000813365308734, 1.298852132747036, 0.0229739053514929, 2.1156359354269103, -0.0226867365697729, 0.0185496507674834, 2.166642078740601, 1.2326353078541599, 0.0207458236669338, 2.2176689359326187, 0.2185024171966658, 0.0226018009925958, 2.278960656521402, 1.3358595239468307, 0.0172351258624278, 2.3905078822588792, 4.502333692489405, 0.0430767614213963, 2.488536865425594, 0.6605617978470151, 0.0224326599564926, 2.561033786492712, 4.38998474116315, 0.0435311472634874, 2.7073168682878426, 0.2269423521069724, 0.0205381575197901, 2.9409793483441478, 0.231680042970417, 0.0189888515353804, 2.9657530916145665, 0.7108161421056391, 0.0195031863119597, 3.1279135176657893, 0.2050220208243739, 0.0177337379273694, 3.2267311020262395, -0.0667637925968631, 0.0232069778389227, 3.2548048453046494, 1.3796284232119758, 0.0257075266070715, 3.37953650437881, 0.2461156519017265, 0.0194604649251483, 3.6664763051723854, 0.0567491454817837, 0.0197367196298913, 3.7214309758301534, 0.0163952971357611, 0.0185309852092653, 3.8343846220529882, 0.411724092820205, 0.0130962418646333, 3.9606347050078843, 0.2618292471817692, 0.0183119837462619, 4.045528414917669, 0.8257126307470496, 0.0180607968922625, 4.173110984655511, 0.9606035933289929, 0.0217490916250422, 4.426128767195829, 0.7457029543331865, 0.018819112341918, 4.559307733061893, 0.2114334053035532, 0.0213987467355165, 4.6017135187601355, 0.4996997140533473, 0.0174610351921556, 4.703840071506825, 0.0461918476707725, 0.0248483440033428, 4.804989172469128, 0.3678007508136772, 0.0173034514360427, 4.968570666463836, 0.1618488810377691, 0.0223677530968143, 5.396896962322734, 0.2930063249774148, 0.0194312792244572, 5.415156224781546, 0.0944854676019451, 0.0171224360296889, 2.5838365074555014, -0.0052299711763408, 0.0198849669825365, 3.862075978765508, 0.1554437808909007, 0.0242703253341091, 5.2011615990027]|330719.3217754756915383|      0.01562500|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
      11|[0.5993349067267899, 0.0240730883679285, 1.889798573308693, 0.6578745176935887, 0.0210730873410313, 1.9999589347513618, 1.2981428482046868, 0.0239781702653252, 2.1146161858081567, -0.0202547235208978, 0.0176801167137052, 2.16767092592125, 1.2314833450254803, 0.023809493092033, 2.2191865067926355, 0.2186454066486276, 0.0252233778985519, 2.2793472952032814, 1.3348192653014084, 0.0209075591656691, 2.3891000686938537, 4.502982522318092, 0.0493605261828824, 2.487764562157186, 0.6617818783557746, 0.0230538617158204, 2.5625880858583376, 4.389153511386323, 0.0502052728111256, 2.7086426908531926, 0.2273239422824516, 0.0198200062538741, 2.9387656771121153, 0.2305847069014827, 0.0196095217753763, 2.964166046092774, 0.7117629428497165, 0.0204419686869864, 3.127764545731178, 0.2047364590119046, 0.0181350949256593, 3.2260036621990387, -0.0663222787151821, 0.0234570554242719, 3.2551732995215437, 1.3811086417356768, 0.0285559714916202, 3.3805481410570155, 0.2455846142154923, 0.0182162045105638, 3.6655233191862036, 0.0579448254810163, 0.0201918235945608, 3.7199306658813796, 0.0188666547729739, 0.0200263449387087, 3.8346915210345722, 0.4106447463914155, 0.015005417437019, 3.961333610995537, 0.2605072486500127, 0.0180997937014923, 4.047000129774103, 0.8282049641922277, 0.0180523309318127, 4.172289263798189, 0.9613557602330339, 0.0252713880533299, 4.426669723465422, 0.7446272298019255, 0.0213906254765127, 4.558435405452859, 0.2118627323667197, 0.0203476138607259, 4.602576141572763, 0.5002253736670158, 0.0193046262245869, 4.704471296506333, 0.0468681682235083, 0.0222977212676665, 4.804000459387749, 0.3667874395042966, 0.0172059875840596, 4.967553540401363, 0.1614792772302745, 0.0222922618275014, 5.396153973505875, 0.2944491756496068, 0.0183235501137869, 5.414692720216401, 0.0946922998228874, 0.0172789827105473, 2.583761603588884, -0.0047581358571548, 0.0199639165414829, 3.862353222239348, 0.1554386244383235, 0.0257942341715888, 5.2002532605293155]|309218.4718806516029872|      0.03125000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
