k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0622252999762533, -0.0520892057662039, 0.0182596243274905, -3.29556425619e-05, 0.0765786234822873, 0.0172692817430357, 0.0385955310573243, 0.0503756904101744, 0.0959803956138239, 0.1068092184086537, 0.1295158359120918, 0.0786218465145707, 0.1684392479386425, 0.1429256009734203, 0.1915865666420408, 0.1742390810724977, 0.2008776241501525, 0.2198995288930538, 0.2352241831719399, 0.2417887746965068, 0.2079214594927952, 0.2348796461249708, 0.2803785499292986, 0.3168496352002632, 0.3008205318776923, 0.3351344481798572, 0.3102030121832593, 0.2767420466367807, 0.3034070607583441, 0.3292608139962336, 0.3428378643422043, 0.3743218818776446, 0.3653262996778118, 0.3243364666259795, 0.3771898764460016, 0.3599319114018761, 0.3727510689541386, 0.4524078013068981, 0.4217392875127378, 0.3967562328021679, 0.4785953658595375, 0.4546138123924518, 0.4583364499899226, 0.4491389683752204, 0.4837076701422592, 0.4752815605099773, 0.498456655328265, 0.4992888799945145, 0.4845535828234265, 0.4917451491552642, 0.5572538822945012, 0.5287598072173596, 0.54433639702498, 0.5990325472459599, 0.5741578498558884, 0.561229318977517, 0.5560468242680832, 0.6512144795079658, 0.6118504560287561, 0.6321196691972962, 0.6389514506993412, 0.6711585108864322, 0.6386640416043671, 0.6670346159439227, 0.6879413705563938, 0.7438370426103292, 0.7028553659119183, 0.6830668674426166, 0.7298466325919621, 0.7985415090127597, 0.7704692868647557, 0.7791451275533104, 0.8042792005416302, 0.7622092979670918, 0.843809684022849, 0.8269526167718163, 0.8890304187220827, 0.8416380036388409, 0.8734141474595096, 0.9218135617362164, 0.9005857731115547, 0.9198025670607227, 0.9686351609037656, 0.9733272778150275, 0.9889490445146096, 0.9796021722305934, 1.0104637250833373, 1.0273346085341097, 1.0872951740932244, 1.1395277331641327, 1.1276298696017293, 1.1413967640375766, 1.1897289747093318, 1.169397453372262, 1.154091878042831, 1.2270893962453924, 1.2365671131097744, 1.2394187183711272, 1.2482213563257736, 1.2535826730654298]|-151.0070630571257766|      2.00000000|[4506, 645, 1, 82]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=8
       2|[-0.227822280134759, -0.1834198576112406, -0.1520155383391259, -0.2026523327781841, 0.0794053599398087, -0.1759000819696625, -0.1067563187821806, -0.0198760797012741, -0.0213292877165464, -0.0243157680879382, 0.0566050074495189, 0.0100505198439664, 0.2606463670843514, 0.1674334775963822, 0.0465570518075397, 0.2080160320385751, 0.3112177799897998, 0.18512282911413, 0.213187750576679, 0.2724084652899547, 0.1750290740401226, 0.376142269879524, 0.3365526442847649, 0.3318957479431454, 0.226833288002739, 0.3723260952460782, 0.3192996559127428, 0.3583581598106094, 0.2768009938975691, 0.354748602027003, 0.4388180586743544, 0.4241034351328128, 0.4704496778691846, 0.35278396988011, 0.3580962435051517, 0.4896146629607946, 0.4145486136953783, 0.5178878489720706, 0.5251507718387041, 0.4379097375987203, 0.5535623203925517, 0.5819943152751821, 0.5002537157290463, 0.5857780495331006, 0.5397472913763532, 0.5777557485790377, 0.6078880374112691, 0.567948725546464, 0.6034223616889619, 0.5851083175378805, 0.6543761439408403, 0.5994397678975298, 0.6694027401100111, 0.6688663572091617, 0.6258388477579481, 0.6762581304170581, 0.5983287316855708, 0.8239665706391943, 0.8008125337388681, 0.8552501499847192, 0.7651409851896145, 0.768615221554344, 0.7011994552865641, 0.6819275129717813, 0.888644181167816, 0.9220369972314898, 0.8386648456432186, 0.8962082893348808, 0.943264375472827, 0.9541196452229, 0.9432059548082438, 0.9809367191882653, 0.9950784685629064, 0.9018856086458333, 1.1049989218600027, 1.0833190153520431, 1.0868699353844382, 1.056405187181282, 1.066573330128365, 1.1810420359631928, 1.181987713355278, 1.1321048074424638, 1.2893650668654812, 1.2847224536072384, 1.340955352123051, 1.1141052871966137, 1.2624082127468392, 1.3496917189007323, 1.4471865534999993, 1.5446494126712285, 1.5376478826626379, 1.4372526763410236, 1.5446812474216298, 1.6470677004780225, 1.4721460497899133, 1.6918664211494867, 1.6195612903669223, 1.6967111871678984, 1.7624330038936546, 1.7152639940662886]|-451.6730250031427545|      4.00000000|[9013, 1289, 2, 164]                                                       |  | used quadratic model with 5151 points | iterate success | actual_k=8
       3|[-0.7776891238977854, -0.6958888776103277, -0.6739054526384032, -0.364348505991239, -0.0880707112564508, -0.5227038583292168, -0.5403961104951928, -0.1483203606389755, -0.4852605285622714, -0.3122554975084649, 0.0809360832177394, -0.1372813957102327, 0.1995253539254355, 0.1407356281491698, 0.0475028069004236, 0.2246157977243207, 0.3527055572459247, 0.0147408913876891, 0.2453703003137294, 0.3433076327966169, 0.5577839153177806, 0.6572339685660424, 0.6291785934839851, 0.5509953594939307, 0.2907704125468034, 0.5480365168274277, 0.5295414639612688, 0.9180437132429224, 0.7324589818494514, 0.7007073921813893, 0.4893430837093926, 1.289165468678307, 0.696242353826913, 0.9172857767216387, 0.8027745364205989, 0.5046881683171347, 0.9105443721916276, 1.0227255889388918, 0.9988508532157465, 1.0120187522934139, 0.7646598124443466, 0.7608906476588979, 1.108079021234512, 0.8527037634324717, 1.0764042108195562, 0.8879696251056427, 1.2590899775967674, 0.9518011141316602, 1.0877045561384955, 0.7234864732230784, 0.7501057940049676, 0.7589214359486186, 1.0676432861538103, 1.1275656266053475, 0.7476619359904185, 0.6985829041970544, 0.8218977116362378, 1.129685646740872, 1.251311052793545, 1.372130806388428, 0.9586084789578602, 1.2417030479633775, 1.205544247891713, 0.9407306141954082, 1.0445069517110053, 0.9303133806875977, 0.8603720616226771, 1.5365799545639147, 1.801906845139942, 1.585431878115565, 1.141494524935718, 1.4872805254366497, 1.4043527639273443, 1.49460693208631, 1.4650328629746874, 1.48658211506404, 1.6897733839702163, 1.1937133612015947, 1.611812089064882, 1.825555169195778, 1.7042543660716347, 1.6279377449468067, 1.7713234890273137, 1.7944448868065677, 1.6445702794989818, 1.7236165554252239, 1.7308542527096522, 1.7115914569730237, 1.8698871117794287, 1.897456226772036, 1.8716226683092927, 1.931079697733604, 2.253339657808629, 2.1845621508276416, 1.6455206354001497, 2.1178838113629337, 2.0970694181953737, 1.8356871848020635, 1.9935144416489272, 1.976975474805567]|-1155.3563491437075754|      8.00000000|[13522, 1931, 3, 246]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       4|[-1.5043207902238673, -2.077121321247862, -0.9272239451963314, 0.1244550863410948, -0.1401390500213745, -1.5848374650069736, -1.4539397472964484, -0.3613442869239245, -1.420679223375254, -0.1712859310660215, 1.1328170763379235, 0.1474429346962536, 0.4075569792272242, -0.4832417023899014, 0.6403128398364627, -0.1969137358722311, 0.9233420695912304, 0.1205323324337599, 0.8035219332695352, 1.153350199639775, 1.7000601380164377, 0.8198089575654783, 2.3892478778724895, 0.0519626792310121, 0.4866407904398934, 0.8227449013682877, 1.3935091268289828, 1.895339978721626, 1.455810943880269, 1.6139308022595331, 1.304387646389916, 1.5111325780426699, 0.8563193982799686, 0.7634289277845506, 1.2784628820377542, 0.4433846044752717, 1.7432144031956511, 2.052784645526083, 2.41071153991226, 1.466328296574171, 1.9027720668199217, 1.222476068863782, 2.653579195231887, 1.545815911242271, 1.1133176284386874, 0.8920455093536325, 1.0644915594944189, 2.065781663446981, 1.0778173611920003, 1.5061977633850758, 0.6834972588285813, 2.6844130959085772, 1.280163112853995, 1.7466195496644787, 2.184892366025166, 1.9335341448899512, 1.9890248945576017, 1.4432633013212335, 2.140685166585625, 1.663885323852817, 1.733273781718261, 1.9985747591186498, 0.9521295118607729, 0.7184204830153059, 1.501852383541736, 1.542039687550436, 1.2079900696832175, 1.0939035422798447, 1.8447884666278083, 1.4954113564451463, 1.6549543038326529, 2.2343797599667647, 2.690385293229407, 2.5006866459945707, 1.8133048040424797, 1.2970665066877747, 3.7082476932307507, 1.241458499214757, 0.7352553451075401, 2.5024422976060836, 0.752279511058219, 1.625319064030457, 3.659695592930731, 1.563917614885344, 2.978509671154971, 2.5040096863034673, 2.1261173384621266, 2.0492497813913526, 1.1591809192168299, 2.0592547583387444, 1.7811757559719579, 1.7571994077593391, 1.058289275197253, 2.220524774304619, 3.181813500958365, 1.811430843191352, 1.1171674877095947, 2.512847169789356, 2.0270041837156807, 0.7263738633906072]|-1287.2421434084953944|     16.00000000|[18028, 2576, 4, 328]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       5|[-1.5043207902238673, -2.077121321247862, -0.9272239451963314, 0.1244550863410948, -0.1401390500213745, -1.5848374650069736, -1.4539397472964484, -0.3613442869239245, -1.420679223375254, -0.1712859310660215, 1.1328170763379235, 0.1474429346962536, 0.4075569792272242, -0.4832417023899014, 0.6403128398364627, -0.1969137358722311, 0.9233420695912304, 0.1205323324337599, 0.8035219332695352, 1.153350199639775, 1.7000601380164377, 0.8198089575654783, 2.3892478778724895, 0.0519626792310121, 0.4866407904398934, 0.8227449013682877, 1.3935091268289828, 1.895339978721626, 1.455810943880269, 1.6139308022595331, 1.304387646389916, 1.5111325780426699, 0.8563193982799686, 0.7634289277845506, 1.2784628820377542, 0.4433846044752717, 1.7432144031956511, 2.052784645526083, 2.41071153991226, 1.466328296574171, 1.9027720668199217, 1.222476068863782, 2.653579195231887, 1.545815911242271, 1.1133176284386874, 0.8920455093536325, 1.0644915594944189, 2.065781663446981, 1.0778173611920003, 1.5061977633850758, 0.6834972588285813, 2.6844130959085772, 1.280163112853995, 1.7466195496644787, 2.184892366025166, 1.9335341448899512, 1.9890248945576017, 1.4432633013212335, 2.140685166585625, 1.663885323852817, 1.733273781718261, 1.9985747591186498, 0.9521295118607729, 0.7184204830153059, 1.501852383541736, 1.542039687550436, 1.2079900696832175, 1.0939035422798447, 1.8447884666278083, 1.4954113564451463, 1.6549543038326529, 2.2343797599667647, 2.690385293229407, 2.5006866459945707, 1.8133048040424797, 1.2970665066877747, 3.7082476932307507, 1.241458499214757, 0.7352553451075401, 2.5024422976060836, 0.752279511058219, 1.625319064030457, 3.659695592930731, 1.563917614885344, 2.978509671154971, 2.5040096863034673, 2.1261173384621266, 2.0492497813913526, 1.1591809192168299, 2.0592547583387444, 1.7811757559719579, 1.7571994077593391, 1.058289275197253, 2.220524774304619, 3.181813500958365, 1.811430843191352, 1.1171674877095947, 2.512847169789356, 2.0270041837156807, 0.7263738633906072]|-1287.2421434084953944|      8.00000000|[22536, 3219, 5, 410]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       6|[-1.5043207902238673, -2.077121321247862, -0.9272239451963314, 0.1244550863410948, -0.1401390500213745, -1.5848374650069736, -1.4539397472964484, -0.3613442869239245, -1.420679223375254, -0.1712859310660215, 1.1328170763379235, 0.1474429346962536, 0.4075569792272242, -0.4832417023899014, 0.6403128398364627, -0.1969137358722311, 0.9233420695912304, 0.1205323324337599, 0.8035219332695352, 1.153350199639775, 1.7000601380164377, 0.8198089575654783, 2.3892478778724895, 0.0519626792310121, 0.4866407904398934, 0.8227449013682877, 1.3935091268289828, 1.895339978721626, 1.455810943880269, 1.6139308022595331, 1.304387646389916, 1.5111325780426699, 0.8563193982799686, 0.7634289277845506, 1.2784628820377542, 0.4433846044752717, 1.7432144031956511, 2.052784645526083, 2.41071153991226, 1.466328296574171, 1.9027720668199217, 1.222476068863782, 2.653579195231887, 1.545815911242271, 1.1133176284386874, 0.8920455093536325, 1.0644915594944189, 2.065781663446981, 1.0778173611920003, 1.5061977633850758, 0.6834972588285813, 2.6844130959085772, 1.280163112853995, 1.7466195496644787, 2.184892366025166, 1.9335341448899512, 1.9890248945576017, 1.4432633013212335, 2.140685166585625, 1.663885323852817, 1.733273781718261, 1.9985747591186498, 0.9521295118607729, 0.7184204830153059, 1.501852383541736, 1.542039687550436, 1.2079900696832175, 1.0939035422798447, 1.8447884666278083, 1.4954113564451463, 1.6549543038326529, 2.2343797599667647, 2.690385293229407, 2.5006866459945707, 1.8133048040424797, 1.2970665066877747, 3.7082476932307507, 1.241458499214757, 0.7352553451075401, 2.5024422976060836, 0.752279511058219, 1.625319064030457, 3.659695592930731, 1.563917614885344, 2.978509671154971, 2.5040096863034673, 2.1261173384621266, 2.0492497813913526, 1.1591809192168299, 2.0592547583387444, 1.7811757559719579, 1.7571994077593391, 1.058289275197253, 2.220524774304619, 3.181813500958365, 1.811430843191352, 1.1171674877095947, 2.512847169789356, 2.0270041837156807, 0.7263738633906072]|-1287.2421434084953944|      4.00000000|[27042, 3864, 6, 492]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       7|[-1.5043207902238673, -2.077121321247862, -0.9272239451963314, 0.1244550863410948, -0.1401390500213745, -1.5848374650069736, -1.4539397472964484, -0.3613442869239245, -1.420679223375254, -0.1712859310660215, 1.1328170763379235, 0.1474429346962536, 0.4075569792272242, -0.4832417023899014, 0.6403128398364627, -0.1969137358722311, 0.9233420695912304, 0.1205323324337599, 0.8035219332695352, 1.153350199639775, 1.7000601380164377, 0.8198089575654783, 2.3892478778724895, 0.0519626792310121, 0.4866407904398934, 0.8227449013682877, 1.3935091268289828, 1.895339978721626, 1.455810943880269, 1.6139308022595331, 1.304387646389916, 1.5111325780426699, 0.8563193982799686, 0.7634289277845506, 1.2784628820377542, 0.4433846044752717, 1.7432144031956511, 2.052784645526083, 2.41071153991226, 1.466328296574171, 1.9027720668199217, 1.222476068863782, 2.653579195231887, 1.545815911242271, 1.1133176284386874, 0.8920455093536325, 1.0644915594944189, 2.065781663446981, 1.0778173611920003, 1.5061977633850758, 0.6834972588285813, 2.6844130959085772, 1.280163112853995, 1.7466195496644787, 2.184892366025166, 1.9335341448899512, 1.9890248945576017, 1.4432633013212335, 2.140685166585625, 1.663885323852817, 1.733273781718261, 1.9985747591186498, 0.9521295118607729, 0.7184204830153059, 1.501852383541736, 1.542039687550436, 1.2079900696832175, 1.0939035422798447, 1.8447884666278083, 1.4954113564451463, 1.6549543038326529, 2.2343797599667647, 2.690385293229407, 2.5006866459945707, 1.8133048040424797, 1.2970665066877747, 3.7082476932307507, 1.241458499214757, 0.7352553451075401, 2.5024422976060836, 0.752279511058219, 1.625319064030457, 3.659695592930731, 1.563917614885344, 2.978509671154971, 2.5040096863034673, 2.1261173384621266, 2.0492497813913526, 1.1591809192168299, 2.0592547583387444, 1.7811757559719579, 1.7571994077593391, 1.058289275197253, 2.220524774304619, 3.181813500958365, 1.811430843191352, 1.1171674877095947, 2.512847169789356, 2.0270041837156807, 0.7263738633906072]|-1287.2421434084953944|      2.00000000|[31547, 4510, 7, 574]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       8|[-1.450630596580403, -2.108545664863939, -1.0404255146148116, 0.2215938571355809, -0.365132742903546, -1.5856065237122234, -1.4321454795980815, -0.7434592129057831, -1.2914092974004563, -0.3734830287466706, 1.1169639438227361, 0.3606813699354052, 0.818712689102201, -0.9528446721645785, 0.9707935696623682, -0.5299100318706735, 1.0436463812045147, 0.240199953509082, 1.0611495225310934, 1.2253210013868607, 1.6999616681211904, 1.0156557001202267, 2.0710927855151664, 0.1244684252820904, 0.8701602370124389, 1.0354361140676294, 1.4164985534857206, 1.9643198367636412, 1.4349690986155137, 1.6354170675183406, 1.2496572124808984, 1.4978734943737966, 0.9907762828035218, 1.0121970799703421, 1.2676825398634928, 0.8773112797075051, 1.7773700651372941, 2.0261531558794545, 2.1197550661524387, 1.5147953213211252, 1.9415414719747504, 1.14084328159887, 2.257538138743808, 1.5738499440390612, 1.0526387499649725, 1.0505687107045467, 1.0817215083873628, 2.13686652567654, 1.1411992936639939, 1.5356240614882437, 0.9858962785370284, 2.2671738068861025, 1.2601299029717572, 1.8374776067816023, 2.066041675460519, 1.9752568297140503, 1.9755628113499777, 1.4465098937521457, 2.070919441271152, 1.768662038788235, 1.8462362528977478, 1.9451028236553833, 1.0285603050208463, 1.0681532498518047, 1.457641312126153, 1.5520076167811305, 1.167300451469099, 1.0796799019230512, 1.938814265987005, 1.490003650152622, 1.7361149917624683, 2.077657232189589, 2.2696307603331425, 2.1379351085149403, 1.9213681326429601, 1.2820574690911346, 4.110091734228719, 1.1543591108688909, 0.9793146722059265, 2.0386483706625222, 0.9831848609715607, 1.6609738658607665, 4.004437332853833, 1.5528242433013024, 2.707269410619404, 2.1140822428665373, 2.0525206674192757, 2.0748784861732505, 1.122674973452429, 2.1095106645743757, 1.763091071444787, 1.7690041010588378, 1.126185385488288, 2.1025763936744597, 3.2430294258849894, 1.8855629824490652, 1.1190948460280015, 2.02265611192954, 1.989322148611144, 1.0694592637719302]|-1602.2370292571215487|      4.00000000|[36055, 5153, 8, 656]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       9|[-1.450630596580403, -2.108545664863939, -1.0404255146148116, 0.2215938571355809, -0.365132742903546, -1.5856065237122234, -1.4321454795980815, -0.7434592129057831, -1.2914092974004563, -0.3734830287466706, 1.1169639438227361, 0.3606813699354052, 0.818712689102201, -0.9528446721645785, 0.9707935696623682, -0.5299100318706735, 1.0436463812045147, 0.240199953509082, 1.0611495225310934, 1.2253210013868607, 1.6999616681211904, 1.0156557001202267, 2.0710927855151664, 0.1244684252820904, 0.8701602370124389, 1.0354361140676294, 1.4164985534857206, 1.9643198367636412, 1.4349690986155137, 1.6354170675183406, 1.2496572124808984, 1.4978734943737966, 0.9907762828035218, 1.0121970799703421, 1.2676825398634928, 0.8773112797075051, 1.7773700651372941, 2.0261531558794545, 2.1197550661524387, 1.5147953213211252, 1.9415414719747504, 1.14084328159887, 2.257538138743808, 1.5738499440390612, 1.0526387499649725, 1.0505687107045467, 1.0817215083873628, 2.13686652567654, 1.1411992936639939, 1.5356240614882437, 0.9858962785370284, 2.2671738068861025, 1.2601299029717572, 1.8374776067816023, 2.066041675460519, 1.9752568297140503, 1.9755628113499777, 1.4465098937521457, 2.070919441271152, 1.768662038788235, 1.8462362528977478, 1.9451028236553833, 1.0285603050208463, 1.0681532498518047, 1.457641312126153, 1.5520076167811305, 1.167300451469099, 1.0796799019230512, 1.938814265987005, 1.490003650152622, 1.7361149917624683, 2.077657232189589, 2.2696307603331425, 2.1379351085149403, 1.9213681326429601, 1.2820574690911346, 4.110091734228719, 1.1543591108688909, 0.9793146722059265, 2.0386483706625222, 0.9831848609715607, 1.6609738658607665, 4.004437332853833, 1.5528242433013024, 2.707269410619404, 2.1140822428665373, 2.0525206674192757, 2.0748784861732505, 1.122674973452429, 2.1095106645743757, 1.763091071444787, 1.7690041010588378, 1.126185385488288, 2.1025763936744597, 3.2430294258849894, 1.8855629824490652, 1.1190948460280015, 2.02265611192954, 1.989322148611144, 1.0694592637719302]|-1602.2370292571215487|      2.00000000|[40562, 5797, 9, 738]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
      10|[-1.4801211722150704, -2.064743766627302, -1.1149039826668083, 0.5402632409787006, -0.9573162159047864, -1.7002202663822605, -1.4231488503912506, -1.260420375189915, -1.1835542130836827, -1.0412073598245737, 0.9860230276144561, 0.9815483981601256, 1.1535750847594064, -1.118223037631789, 1.237102864187197, -0.9541678407334484, 1.040853584248708, 0.6992318690998354, 1.1172194989536581, 1.2115180655905775, 1.7539138682688054, 1.0824547379860674, 2.1587086458006515, 0.4539491626867506, 1.2160303538918171, 1.0473144313160452, 1.3474843865716757, 2.1197015070346565, 1.602922406556195, 1.698895337920964, 0.9360386909352736, 1.4464682165649214, 0.9939844942131322, 1.0543402519519671, 0.9827818766682392, 1.0191880510054496, 1.968873124892193, 2.1255149670258966, 2.1314052623910373, 1.501647414185295, 2.0530029016525124, 1.02157654949959, 2.004058392701919, 1.7100763279976146, 0.9816041548337583, 1.2001346660120176, 1.1966406413236983, 1.9249834230629814, 1.035029878682377, 1.5225203491589256, 1.0760887066502631, 2.21856502709528, 1.2156197069659251, 2.0590495350084406, 1.9902642156959276, 2.136730412396656, 2.264213847952067, 1.4461649414403512, 2.024624834596819, 1.8609003636624568, 1.910261844157497, 1.8269320215373086, 1.2333881623057137, 0.934399612877526, 1.4095330679556661, 1.5289608873700344, 1.0795599565418739, 1.1565112265349187, 1.9808559418155487, 1.3292223608547102, 1.8430771835318551, 2.0034714711269817, 2.092487585336417, 2.0527212545696667, 1.9836771509159838, 1.2059250812890396, 4.206867331832895, 1.2003193173169389, 1.0660969736902712, 1.9782241449285785, 1.1859373091760537, 1.7507338965233339, 4.293498940758594, 1.4347850875738328, 2.1520383289487897, 2.118504251092294, 2.0122449537581564, 2.11205292427295, 1.123735817504161, 2.183995823922914, 1.9286593884623981, 1.9507777468315328, 1.0839014709918244, 1.9734633683265268, 3.4327426104267946, 2.023878186961824, 1.1533250538766011, 2.1480002123703157, 2.080267024231703, 0.9573109239097878]|-1817.5055387784086633|      4.00000000|[45070, 6440, 10, 820]                                                     |  | used quadratic model with 5151 points | iterate success | actual_k=8
      11|[-1.4801211722150704, -2.064743766627302, -1.1149039826668083, 0.5402632409787006, -0.9573162159047864, -1.7002202663822605, -1.4231488503912506, -1.260420375189915, -1.1835542130836827, -1.0412073598245737, 0.9860230276144561, 0.9815483981601256, 1.1535750847594064, -1.118223037631789, 1.237102864187197, -0.9541678407334484, 1.040853584248708, 0.6992318690998354, 1.1172194989536581, 1.2115180655905775, 1.7539138682688054, 1.0824547379860674, 2.1587086458006515, 0.4539491626867506, 1.2160303538918171, 1.0473144313160452, 1.3474843865716757, 2.1197015070346565, 1.602922406556195, 1.698895337920964, 0.9360386909352736, 1.4464682165649214, 0.9939844942131322, 1.0543402519519671, 0.9827818766682392, 1.0191880510054496, 1.968873124892193, 2.1255149670258966, 2.1314052623910373, 1.501647414185295, 2.0530029016525124, 1.02157654949959, 2.004058392701919, 1.7100763279976146, 0.9816041548337583, 1.2001346660120176, 1.1966406413236983, 1.9249834230629814, 1.035029878682377, 1.5225203491589256, 1.0760887066502631, 2.21856502709528, 1.2156197069659251, 2.0590495350084406, 1.9902642156959276, 2.136730412396656, 2.264213847952067, 1.4461649414403512, 2.024624834596819, 1.8609003636624568, 1.910261844157497, 1.8269320215373086, 1.2333881623057137, 0.934399612877526, 1.4095330679556661, 1.5289608873700344, 1.0795599565418739, 1.1565112265349187, 1.9808559418155487, 1.3292223608547102, 1.8430771835318551, 2.0034714711269817, 2.092487585336417, 2.0527212545696667, 1.9836771509159838, 1.2059250812890396, 4.206867331832895, 1.2003193173169389, 1.0660969736902712, 1.9782241449285785, 1.1859373091760537, 1.7507338965233339, 4.293498940758594, 1.4347850875738328, 2.1520383289487897, 2.118504251092294, 2.0122449537581564, 2.11205292427295, 1.123735817504161, 2.183995823922914, 1.9286593884623981, 1.9507777468315328, 1.0839014709918244, 1.9734633683265268, 3.4327426104267946, 2.023878186961824, 1.1533250538766011, 2.1480002123703157, 2.080267024231703, 0.9573109239097878]|-1817.5055387784086633|      2.00000000|[49579, 7082, 11, 902]                                                     |  | used quadratic model with 5151 points | iterate failure | actual_k=8
