k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[141, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[280, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[420, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[561, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[699, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[0.684708163613728, 0.020925635786808, 0.6653897730552316, 0.0144267254159265, 0.6188106696580551, 0.0172834945176845, 1.3260060822183142, 0.0241673823392748, 0.0034187576471347, 0.0225947405899034, 1.2534904018527038, 0.0207366230402119, 0.2331613464952469, 0.0224010139487958, 1.2254350549156154, 0.0221191534410597, 4.591548050105393, 0.0365022305243918, 4.455946555806846, 0.0321668793969735, 0.0831037613137553, 0.0198160248421565, 0.2427907794845648, 0.0235303558112966, 0.7103385661236422, 0.0154450734984548, 0.2035439357880264, 0.0197516671503265, -0.0608053607172404, 0.0223420518963398, 1.3993552967076892, 0.0199458845432152, 0.2401252606018519, 0.0121238691183738, 0.0611331824229579, 0.0232139790747686, 0.0184229911282926, 0.0186206367085756, 0.4247964966081221, 0.0182255152338918, 0.2672059063351345, 0.0167843850005159, 0.836598488198145, 0.0197375851530119, 1.028467250782204, 0.0189050476629185, 0.8025287608175834, 0.0255465775853924, 0.2495126181941464, 0.0250117461601095, 0.4989032631769454, 0.0215206274624015, 0.2708171652755376, 0.017753165199644, 0.3828951718913429, 0.0172908010383671, 0.1678946226029254, 0.0244171139737486, 0.2913128114884408, 0.0188431521752545, 0.1873574960735042, 0.0189419534051577, 0.0045297755402577, 0.0219124193618577, 0.1638793222833898, 0.0210990634131022]|364145.7500000000000000|      0.06250000|[795, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.684708163613728, 0.020925635786808, 0.6653897730552316, 0.0144267254159265, 0.6188106696580551, 0.0172834945176845, 1.3260060822183142, 0.0241673823392748, 0.0034187576471347, 0.0225947405899034, 1.2534904018527038, 0.0207366230402119, 0.2331613464952469, 0.0224010139487958, 1.2254350549156154, 0.0221191534410597, 4.591548050105393, 0.0365022305243918, 4.455946555806846, 0.0321668793969735, 0.0831037613137553, 0.0198160248421565, 0.2427907794845648, 0.0235303558112966, 0.7103385661236422, 0.0154450734984548, 0.2035439357880264, 0.0197516671503265, -0.0608053607172404, 0.0223420518963398, 1.3993552967076892, 0.0199458845432152, 0.2401252606018519, 0.0121238691183738, 0.0611331824229579, 0.0232139790747686, 0.0184229911282926, 0.0186206367085756, 0.4247964966081221, 0.0182255152338918, 0.2672059063351345, 0.0167843850005159, 0.836598488198145, 0.0197375851530119, 1.028467250782204, 0.0189050476629185, 0.8025287608175834, 0.0255465775853924, 0.2495126181941464, 0.0250117461601095, 0.4989032631769454, 0.0215206274624015, 0.2708171652755376, 0.017753165199644, 0.3828951718913429, 0.0172908010383671, 0.1678946226029254, 0.0244171139737486, 0.2913128114884408, 0.0188431521752545, 0.1873574960735042, 0.0189419534051577, 0.0045297755402577, 0.0219124193618577, 0.1638793222833898, 0.0210990634131022]|364145.7500000000000000|      0.03125000|[935, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[0.6820817484671358, 0.023237563716879, 0.6609831080834941, 0.0122874950979535, 0.6143871028272982, 0.0166966233513611, 1.3278235373250946, 0.0268033007948198, 0.0046710766340958, 0.0193108785460683, 1.25459138495175, 0.0233468368941256, 0.2331377233237046, 0.0147420974525608, 1.223554395598751, 0.0223866299017935, 4.594514017842568, 0.0489248230888999, 4.451224312150342, 0.049977295735607, 0.0823079298332059, 0.0253455927135578, 0.2411701945918814, 0.0268114161556388, 0.7084765156350836, 0.0190445098642884, 0.2072103306200443, 0.0208497063485711, -0.0610873270897214, 0.0227906221402232, 1.399935955001816, 0.0220403117045084, 0.2363266791667858, 0.0145290207928323, 0.0561921267927713, 0.0242311190398323, 0.0197742960184233, 0.0207261520254228, 0.4246218720312924, 0.019134646663335, 0.2681554006603201, 0.0175005328637564, 0.8357420432576685, 0.0179653017555173, 1.0303161937176561, 0.0226928029522226, 0.8006976257809455, 0.0260359331863059, 0.242531250074911, 0.0253276007775874, 0.4990329222294035, 0.0227265588098047, 0.2683407224005299, 0.0172809168857436, 0.3890626147786848, 0.0168193845317895, 0.1696818487021179, 0.0271252431838601, 0.292162862343381, 0.0141118010756936, 0.1912268091851418, 0.0155979627644116, 0.0065466690788595, 0.022302207195026, 0.1638649340817847, 0.0235173916717713]|312116.6875000000000000|      0.06250000|[1028, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.6820817484671358, 0.023237563716879, 0.6609831080834941, 0.0122874950979535, 0.6143871028272982, 0.0166966233513611, 1.3278235373250946, 0.0268033007948198, 0.0046710766340958, 0.0193108785460683, 1.25459138495175, 0.0233468368941256, 0.2331377233237046, 0.0147420974525608, 1.223554395598751, 0.0223866299017935, 4.594514017842568, 0.0489248230888999, 4.451224312150342, 0.049977295735607, 0.0823079298332059, 0.0253455927135578, 0.2411701945918814, 0.0268114161556388, 0.7084765156350836, 0.0190445098642884, 0.2072103306200443, 0.0208497063485711, -0.0610873270897214, 0.0227906221402232, 1.399935955001816, 0.0220403117045084, 0.2363266791667858, 0.0145290207928323, 0.0561921267927713, 0.0242311190398323, 0.0197742960184233, 0.0207261520254228, 0.4246218720312924, 0.019134646663335, 0.2681554006603201, 0.0175005328637564, 0.8357420432576685, 0.0179653017555173, 1.0303161937176561, 0.0226928029522226, 0.8006976257809455, 0.0260359331863059, 0.242531250074911, 0.0253276007775874, 0.4990329222294035, 0.0227265588098047, 0.2683407224005299, 0.0172809168857436, 0.3890626147786848, 0.0168193845317895, 0.1696818487021179, 0.0271252431838601, 0.292162862343381, 0.0141118010756936, 0.1912268091851418, 0.0155979627644116, 0.0065466690788595, 0.022302207195026, 0.1638649340817847, 0.0235173916717713]|312116.6875000000000000|      0.03125000|[1166, 400, 0, 25]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[0.6795757270917655, 0.0238745189490576, 0.6582833504510769, 0.0202447148600558, 0.6151352438710229, 0.0184412386055669, 1.32849893662121, 0.0271102530639207, 0.0043318203492107, 0.0182083645973911, 1.251919717737858, 0.0254860183680793, 0.2328372535419657, 0.01425417153392, 1.219121918335197, 0.0261296044701123, 4.596723703123288, 0.0516828199126699, 4.456128764411673, 0.0629142088934243, 0.0818416125303274, 0.0205154963255171, 0.2420037173597317, 0.0255769279899848, 0.7088531916511911, 0.0236013895839752, 0.2036805776620882, 0.0189445253104239, -0.0600971534492353, 0.0181306385154433, 1.403349982983801, 0.0209813892513647, 0.2328289823055635, 0.014687627335446, 0.0597211487546813, 0.0208294406932324, 0.0202324979426761, 0.0201065576668005, 0.4146573915853611, 0.0197540523368107, 0.2623279167772661, 0.0158049211136662, 0.8420263224335564, 0.0275002769633259, 1.0297405847096612, 0.0272374611524589, 0.7978403392504985, 0.0293125761124175, 0.2403513010046422, 0.0207403686246583, 0.4987468738297202, 0.0215127212551304, 0.2644729836849769, 0.0167216682230249, 0.3926462254383407, 0.0164396709981021, 0.1726549328082577, 0.0288466569710443, 0.2973155035688131, 0.0079956118161651, 0.1961710348375726, 0.0166104029260296, 0.0028648168358881, 0.0239791260621788, 0.158868481634779, 0.0255405157479566]|294498.2812500000000000|      0.06250000|[1259, 432, 0, 27]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
