k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.1732660131394057, 0.1085385422200336, 0.0563216255733754, 0.0898065824836108, 0.1195539362339888, 0.1084774323997825, 0.1133437096876274, 0.0262666722512391, -0.057689628406752, -0.0552822528934589]|  1.9478778839111328|      0.50000000|[69, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.1732660131394057, 0.1085385422200336, 0.0563216255733754, 0.0898065824836108, 0.1195539362339888, 0.1084774323997825, 0.1133437096876274, 0.0262666722512391, -0.057689628406752, -0.0552822528934589]|  1.9478778839111328|      0.25000000|[91, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.1732660131394057, 0.1085385422200336, 0.0563216255733754, 0.0898065824836108, 0.1195539362339888, 0.1084774323997825, 0.1133437096876274, 0.0262666722512391, -0.057689628406752, -0.0552822528934589]|  1.9478778839111328|      0.12500000|[114, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.1750691319297999, 0.1448756087137909, 0.0701618231811856, 0.0724503751469428, 0.1222862490022923, 0.095193144382092, 0.084290093131414, -0.0299217238910742, 0.0229991850440958, 0.0005093809325175]|  1.0398026704788208|      0.25000000|[137, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[0.1750691319297999, 0.1448756087137909, 0.0701618231811856, 0.0724503751469428, 0.1222862490022923, 0.095193144382092, 0.084290093131414, -0.0299217238910742, 0.0229991850440958, 0.0005093809325175]|  1.0398026704788208|      0.12500000|[160, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.212672823693491, 0.1453879563471399, 0.0087501897923195, 0.1066561202812043, 0.1000875928459425, 0.0254892412881958, 0.0634205260070231, -0.0080162662815499, -0.0317938378967242, 6.16753831862e-05]|  0.6656767725944519|      0.25000000|[184, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[0.212672823693491, 0.1453879563471399, 0.0087501897923195, 0.1066561202812043, 0.1000875928459425, 0.0254892412881958, 0.0634205260070231, -0.0080162662815499, -0.0317938378967242, 6.16753831862e-05]|  0.6656767725944519|      0.12500000|[208, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.212672823693491, 0.1453879563471399, 0.0087501897923195, 0.1066561202812043, 0.1000875928459425, 0.0254892412881958, 0.0634205260070231, -0.0080162662815499, -0.0317938378967242, 6.16753831862e-05]|  0.6656767725944519|      0.06250000|[230, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.2251343187319219, 0.1384641312879223, 0.0153134147744089, 0.0866930380416074, 0.0962446793354019, 0.0046246045409726, 0.0382435562458965, 0.0046229864405222, 0.0112476028766361, -0.0127883838723675]|  0.4030802547931671|      0.12500000|[253, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.2251343187319219, 0.1384641312879223, 0.0153134147744089, 0.0866930380416074, 0.0962446793354019, 0.0046246045409726, 0.0382435562458965, 0.0046229864405222, 0.0112476028766361, -0.0127883838723675]|  0.4030802547931671|      0.06250000|[276, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.2291222201277547, 0.1399302146739215, 0.0269633458184392, 0.1048419182053782, 0.0656038859187902, -0.0245112850401296, 0.0175763802270641, 0.0005885135131933, -0.0060935194267488, 0.0170647994656866]|  0.3405442237854004|      0.12500000|[298, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[0.2291222201277547, 0.1399302146739215, 0.0269633458184392, 0.1048419182053782, 0.0656038859187902, -0.0245112850401296, 0.0175763802270641, 0.0005885135131933, -0.0060935194267488, 0.0170647994656866]|  0.3405442237854004|      0.06250000|[320, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
